recordingSha256,kind,legacyGroup,group,detail,site,caller,truncated,count,value
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","allocation","sampling","samplerObserved","scala.runtime.ObjectRef","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.quantile:116","none","false","3","29376720"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","allocation","unknown","unknown","[Ljava.lang.management.MemoryUsage;","unknown","none","false","31","2295192"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","allocation","unknown","unknown","java.lang.Class","unknown","none","false","1","2856"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","allocation","unknown","unknown","java.lang.String","unknown","none","false","1","5744"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$$$Lambda$4898.apply","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$$$Lambda$4898.apply:-1","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$8","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$8:74","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance:225","none","false","38","38"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance:233","none","false","4","4"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance:261","none","false","9","9"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.average","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.average:96","none","false","39","39"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.ess","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.ess:284","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.interrupted","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.interrupted:10","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance:229","false","16","16"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.interrupted","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.interrupted:10","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.average:94","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.interrupted","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.interrupted:10","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.sortedIndices:138","false","2","2"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.interrupted","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.interrupted:10","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.sortedIndices:157","false","649","649"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.interrupted","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.interrupted:10","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.variance:106","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize:187","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize:198","none","false","18","18"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize$$anonfun$1","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize$$anonfun$1:202","none","false","21","21"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.sortedIndices","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.sortedIndices:152","none","false","2","2"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.sortedIndices","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.sortedIndices:156","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.sortedIndices","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.sortedIndices:159","none","false","5","5"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.sortedIndices","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.sortedIndices:166","none","false","43","43"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.sortedIndices","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.sortedIndices:168","none","false","12","12"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:38","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","java.lang.ClassValue$ClassValueMap.removeEntry","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.split:114","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","java.lang.ClassValue.getFromBackup","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance:225","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","java.lang.Double.isFinite","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance:240","none","false","32","32"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","java.lang.Double.valueOf","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$$$Lambda$4944.apply:-1","none","false","10","10"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","java.lang.Double.valueOf","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$5:63","none","false","2","2"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","java.lang.Double.valueOf","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$6$$anonfun$1:71","none","false","2","2"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","java.lang.Double.valueOf","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:44","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","java.lang.invoke.Invokers$Holder.linkToTargetMethod","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$6:71","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","java.util.DualPivotQuicksort.insertionSort","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.sortedValues:126","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","java.util.DualPivotQuicksort.mixedInsertionSort","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.sortedValues:126","none","false","137","137"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","java.util.DualPivotQuicksort.sort","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.sortedValues:126","none","false","187","187"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","org.apache.commons.math3.distribution.NormalDistribution.inverseCumulativeProbability","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize:194","none","false","15","15"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","org.apache.commons.math3.random.AbstractWell.<init>","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize:184","none","false","9","9"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","org.apache.commons.math3.special.Erf.erfInv","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize:194","none","false","196","196"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","org.apache.commons.math3.transform.FastFourierTransformer.bitReversalShuffle2","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance:233","none","false","38","38"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","org.apache.commons.math3.transform.FastFourierTransformer.bitReversalShuffle2","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance:254","none","false","46","46"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","org.apache.commons.math3.transform.FastFourierTransformer.normalizeTransformedData","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance:254","none","false","6","6"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","org.apache.commons.math3.transform.FastFourierTransformer.transformInPlace","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance:233","none","false","281","281"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","org.apache.commons.math3.transform.FastFourierTransformer.transformInPlace","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance:254","none","false","297","297"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","org.apache.commons.math3.util.FastMath.log","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize:194","none","false","36","36"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","scala.Array$.copy","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$1:39","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","scala.Array$.slowcopy","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$1:39","none","false","4","4"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","scala.Option.exists","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:77","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","scala.collection.AbstractIterator.toArray","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize:202","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","scala.collection.ArrayOps$.flatMap$extension","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.split:114","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","scala.collection.ArrayOps$.iterator$extension","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:43","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","scala.collection.ArrayOps$.map$extension","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$5:63","none","false","9","9"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","scala.collection.ArrayOps$.map$extension","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$6$$anonfun$1:71","none","false","19","19"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","scala.collection.ArrayOps$.map$extension","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$8:74","none","false","17","17"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","scala.collection.ArrayOps$.map$extension","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rho$1:274","none","false","4","4"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","scala.collection.ArrayOps$.map$extension","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:44","none","false","12","12"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","scala.collection.IterableOnceOps.forall","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize$$anonfun$4:38","none","false","9","9"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","scala.collection.IterableOnceOps.reduceLeft$","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rho$1:274","none","false","5","5"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","scala.collection.IterableOnceOps.reduceLeft$","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:43","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","scala.collection.IterableOnceOps.sum$$anonfun$2","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rho$1:274","none","false","5","5"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","scala.collection.Iterator$$anon$19.next","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize$$anonfun$4:38","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","scala.collection.immutable.Vector1.map","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:69","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","scala.collection.mutable.ArrayBuilder.addAll","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize:181","none","false","6","6"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","scala.collection.mutable.ArrayBuilder.addAll","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:40","none","false","2","2"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","scala.reflect.ClassTag$.apply","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize$$anonfun$1:202","none","false","3","3"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","scala.reflect.ClassTag$.apply","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rho$1:274","none","false","3","3"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","scala.reflect.ClassTag$.apply","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.split$$anonfun$1:114","none","false","3","3"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","scala.reflect.ManifestFactory$DoubleManifest.newArray","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$1:39","none","false","2","2"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","scala.runtime.java8.JFunction1$mcDD$sp.apply","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$5:63","none","false","9","9"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","scala.runtime.java8.JFunction1$mcDD$sp.apply","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$6$$anonfun$1:71","none","false","16","16"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","scala.runtime.java8.JFunction1$mcDD$sp.apply","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$8:74","none","false","10","10"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","scala.runtime.java8.JFunction1$mcDD$sp.apply","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:44","none","false","8","8"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","diagnostics","diagnostics","scala.runtime.java8.JFunction1$mcZD$sp.apply","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize$$anonfun$4:38","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","other","other","com.cra.figaro.example.VectorSamplingPerformance$.main$$anonfun$1$$anonfun$1$$anonfun$1$$anonfun$1$$anonfun$1","com.cra.figaro.example.VectorSamplingPerformance$.main$$anonfun$1$$anonfun$1$$anonfun$1$$anonfun$1$$anonfun$1:111","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","other","other","com.sun.management.internal.GcInfoCompositeData$1.<init>","com.sun.management.internal.GcInfoCompositeData$1.<init>:72","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","other","other","java.lang.Double.valueOf","java.lang.Double.valueOf:632","none","false","11","11"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","other","other","java.lang.invoke.DirectMethodHandle$Holder.newInvokeSpecial","java.lang.invoke.DirectMethodHandle$Holder.newInvokeSpecial:-1","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","other","other","java.lang.invoke.DirectMethodHandle.allocateInstance","java.lang.invoke.DirectMethodHandle.allocateInstance:520","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","other","other","java.util.Objects.requireNonNull","java.util.Objects.requireNonNull:208","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","other","other","java.util.concurrent.ScheduledThreadPoolExecutor.canRunInCurrentRunState","java.util.concurrent.ScheduledThreadPoolExecutor.canRunInCurrentRunState:324","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","other","other","java.util.concurrent.SynchronousQueue$TransferStack$SNode.casNext","java.util.concurrent.SynchronousQueue$TransferStack$SNode.casNext:246","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","other","other","java.util.concurrent.ThreadPoolExecutor.runWorker","java.util.concurrent.ThreadPoolExecutor.runWorker:1122","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","other","other","java.util.concurrent.ThreadPoolExecutor.runWorker","java.util.concurrent.ThreadPoolExecutor.runWorker:1128","none","false","2","2"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","other","other","java.util.concurrent.ThreadPoolExecutor.runWorker","java.util.concurrent.ThreadPoolExecutor.runWorker:1129","none","false","2","2"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","other","other","java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.awaitNanos","java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.awaitNanos:1667","none","false","3","3"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","other","other","java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.awaitNanos","java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.awaitNanos:1668","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","other","other","java.util.concurrent.locks.AbstractQueuedSynchronizer.acquireInterruptibly","java.util.concurrent.locks.AbstractQueuedSynchronizer.acquireInterruptibly:958","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","other","other","javax.management.openmbean.TabularType.isAssignableFrom","javax.management.openmbean.TabularType.isAssignableFrom:246","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","other","other","jdk.jfr.internal.RequestEngine.run_requests","jdk.jfr.internal.RequestEngine.run_requests:223","none","false","4","4"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","other","other","jdk.jfr.internal.RequestEngine.run_requests","jdk.jfr.internal.RequestEngine.run_requests:227","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","other","other","jdk.jfr.internal.RequestEngine.run_requests","jdk.jfr.internal.RequestEngine.run_requests:271","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","other","other","sbt.internal.GCMonitorBase.totalCollectionTimeChanged","sbt.internal.GCMonitorBase.totalCollectionTimeChanged:41","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","other","other","scala.collection.AbstractIterable.foreach","scala.collection.AbstractIterable.foreach:979","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","other","other","scala.collection.convert.AsScalaConverters.asScala$","scala.collection.convert.AsScalaConverters.asScala$:29","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","other","other","scala.collection.immutable.Vector3.map","scala.collection.immutable.Vector3.map:2253","none","false","2","2"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","other","other","scala.collection.immutable.Vector3.map","scala.collection.immutable.Vector3.map:2254","none","false","77","77"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","other","other","scala.collection.immutable.VectorStatics$.mapElems","scala.collection.immutable.VectorStatics$.mapElems:2254","none","false","43","43"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","other","other","scala.collection.immutable.VectorStatics$.mapElemsRest","scala.collection.immutable.VectorStatics$.mapElemsRest:2253","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","other","other","scala.collection.immutable.VectorStatics$.mapElemsRest","scala.collection.immutable.VectorStatics$.mapElemsRest:2254","none","false","35","35"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","other","other","scala.runtime.function.JProcedure1.apply","scala.runtime.function.JProcedure1.apply:15","none","false","59","59"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","other","other","sun.security.provider.DigestBase.engineUpdate","sun.security.provider.DigestBase.engineUpdate:112","none","false","1","1"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","sampling","callbackBoundaryUnresolved","com.cra.figaro.example.VectorSamplingPerformance$$$Lambda$4809.apply","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:86","none","false","10","10"
"4949a94d5ea5984a653f3c0d63511565de1c58a2b92b4ca2ab1d29f012cdfdca","execution","sampling","callbackObserved","java.lang.Double.valueOf","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:86","com.cra.figaro.example.VectorSamplingPerformance$.density$$anonfun$1:19","false","3","3"
