"jvm","diagnosticHotspot","shape","values","round","stage","iterations","seconds","allocatedBytes","fingerprint"
"1","row","constant","1024","-4","radixSort","62","8.282E-4","574408","2726b4528192693660143c265d1fa90e4c62ab5e5c7d996f2db929b628e9a452"
"1","row","constant","1024","-3","scoresAndScatter","62","4.271E-4","2485992","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"1","row","constant","1024","-3","radixSort","62","8.35199E-4","574408","2726b4528192693660143c265d1fa90e4c62ab5e5c7d996f2db929b628e9a452"
"1","row","constant","1024","-3","mergeSort","62","7.41999E-4","509928","2726b4528192693660143c265d1fa90e4c62ab5e5c7d996f2db929b628e9a452"
"1","row","constant","1024","-3","summary","62","0.013373599","43325896","cc99236f1811ae07714fe634e158bdf08ebbd6699da5cfea3f7c86de89a02db3"
"1","row","constant","1024","-3","radixRank","62","0.001320401","3574712","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"1","row","constant","1024","-3","mergeRank","62","0.001103801","3508744","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"1","row","constant","1024","-2","radixRank","62","0.0013237","3574712","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"1","row","constant","1024","-2","summary","62","0.0121587","43325864","cc99236f1811ae07714fe634e158bdf08ebbd6699da5cfea3f7c86de89a02db3"
"1","row","constant","1024","-2","mergeSort","62","7.037E-4","509928","2726b4528192693660143c265d1fa90e4c62ab5e5c7d996f2db929b628e9a452"
"1","row","constant","1024","-2","radixSort","62","8.264E-4","574408","2726b4528192693660143c265d1fa90e4c62ab5e5c7d996f2db929b628e9a452"
"1","row","constant","1024","-2","scoresAndScatter","62","4.401E-4","2485992","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"1","row","constant","1024","-2","mergeRank","62","0.001121","3508744","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"1","row","constant","1024","-1","radixRank","62","0.0013195","3574712","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"1","row","constant","1024","-1","mergeRank","62","0.001077201","3508744","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"1","row","constant","1024","-1","scoresAndScatter","62","4.532E-4","2485992","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"1","row","constant","1024","-1","radixSort","62","8.299E-4","574408","2726b4528192693660143c265d1fa90e4c62ab5e5c7d996f2db929b628e9a452"
"1","row","constant","1024","-1","mergeSort","62","7.41001E-4","509928","2726b4528192693660143c265d1fa90e4c62ab5e5c7d996f2db929b628e9a452"
"1","row","constant","1024","-1","summary","62","0.0114939","43012296","cc99236f1811ae07714fe634e158bdf08ebbd6699da5cfea3f7c86de89a02db3"
"1","row","constant","1024","0","mergeSort","62","7.34E-4","509928","2726b4528192693660143c265d1fa90e4c62ab5e5c7d996f2db929b628e9a452"
"1","row","constant","1024","0","radixSort","62","8.239E-4","574408","2726b4528192693660143c265d1fa90e4c62ab5e5c7d996f2db929b628e9a452"
"1","row","constant","1024","0","scoresAndScatter","62","4.295E-4","2485992","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"1","row","constant","1024","0","mergeRank","62","0.0011085","3508744","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"1","row","constant","1024","0","radixRank","62","0.0013026","3574712","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"1","row","constant","1024","0","summary","62","0.0108307","42944712","cc99236f1811ae07714fe634e158bdf08ebbd6699da5cfea3f7c86de89a02db3"
"1","row","constant","1024","1","mergeSort","62","7.054E-4","509928","2726b4528192693660143c265d1fa90e4c62ab5e5c7d996f2db929b628e9a452"
"1","row","constant","1024","1","summary","62","0.0111042","42944712","cc99236f1811ae07714fe634e158bdf08ebbd6699da5cfea3f7c86de89a02db3"
"1","row","constant","1024","1","radixRank","62","0.0013039","3574712","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"1","row","constant","1024","1","mergeRank","62","0.0011042","3508744","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"1","row","constant","1024","1","scoresAndScatter","62","4.717E-4","2485992","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"1","row","constant","1024","1","radixSort","62","8.369E-4","574408","2726b4528192693660143c265d1fa90e4c62ab5e5c7d996f2db929b628e9a452"
"1","row","constant","1024","2","scoresAndScatter","62","4.396E-4","2485992","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"1","row","constant","1024","2","mergeRank","62","0.0011069","3508744","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"1","row","constant","1024","2","radixRank","62","0.0012763","3574712","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"1","row","constant","1024","2","summary","62","0.0111142","42943872","cc99236f1811ae07714fe634e158bdf08ebbd6699da5cfea3f7c86de89a02db3"
"1","row","constant","1024","2","mergeSort","62","7.475E-4","509928","2726b4528192693660143c265d1fa90e4c62ab5e5c7d996f2db929b628e9a452"
"1","row","constant","1024","2","radixSort","62","8.45499E-4","574408","2726b4528192693660143c265d1fa90e4c62ab5e5c7d996f2db929b628e9a452"
"1","row","constant","1024","3","scoresAndScatter","62","4.184E-4","2485992","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"1","row","constant","1024","3","radixSort","62","8.795E-4","574408","2726b4528192693660143c265d1fa90e4c62ab5e5c7d996f2db929b628e9a452"
"1","row","constant","1024","3","mergeSort","62","6.928E-4","509928","2726b4528192693660143c265d1fa90e4c62ab5e5c7d996f2db929b628e9a452"
"1","row","constant","1024","3","summary","62","0.0109946","42939752","cc99236f1811ae07714fe634e158bdf08ebbd6699da5cfea3f7c86de89a02db3"
"1","row","constant","1024","3","radixRank","62","0.0013443","3574712","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"1","row","constant","1024","3","mergeRank","62","0.0011318","3508744","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"1","row","constant","1024","4","radixRank","62","0.0013208","3574712","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"1","row","constant","1024","4","summary","62","0.0109454","42939752","cc99236f1811ae07714fe634e158bdf08ebbd6699da5cfea3f7c86de89a02db3"
"1","row","constant","1024","4","mergeSort","62","7.463E-4","509928","2726b4528192693660143c265d1fa90e4c62ab5e5c7d996f2db929b628e9a452"
"1","row","constant","1024","4","radixSort","62","8.424E-4","574408","2726b4528192693660143c265d1fa90e4c62ab5e5c7d996f2db929b628e9a452"
"1","row","constant","1024","4","scoresAndScatter","62","4.38001E-4","2485992","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"1","row","constant","1024","4","mergeRank","62","0.0011081","3508744","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"1","row","constant","1024","5","radixRank","62","0.001341301","3574712","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"1","row","constant","1024","5","mergeRank","62","0.001077399","3508744","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"1","row","constant","1024","5","scoresAndScatter","62","4.32801E-4","2485992","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"1","row","constant","1024","5","radixSort","62","8.36001E-4","574408","2726b4528192693660143c265d1fa90e4c62ab5e5c7d996f2db929b628e9a452"
"1","row","constant","1024","5","mergeSort","62","7.35899E-4","509928","2726b4528192693660143c265d1fa90e4c62ab5e5c7d996f2db929b628e9a452"
"1","row","constant","1024","5","summary","62","0.011013701","42939752","cc99236f1811ae07714fe634e158bdf08ebbd6699da5cfea3f7c86de89a02db3"
"1","row","constant","1024","6","mergeSort","62","6.60901E-4","509928","2726b4528192693660143c265d1fa90e4c62ab5e5c7d996f2db929b628e9a452"
"1","row","constant","1024","6","radixSort","62","8.698E-4","574408","2726b4528192693660143c265d1fa90e4c62ab5e5c7d996f2db929b628e9a452"
"1","row","constant","1024","6","scoresAndScatter","62","4.291E-4","2485992","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"1","row","constant","1024","6","mergeRank","62","0.001088501","3508744","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"1","row","constant","1024","6","radixRank","62","0.001323901","3574712","9f1dcbc35c350d6027f98be0f5c8b43b42ca52b7604459c0c42be3aa88913d47"
"1","row","constant","1024","6","summary","62","0.011048699","42939752","cc99236f1811ae07714fe634e158bdf08ebbd6699da5cfea3f7c86de89a02db3"
"1","row","continuous","16000","-5","mergeSort","4","0.004672801","512168","436577f3c4088901e28d1206fe5771533ea18bd946cadf0a074d07822e8b931e"
"1","row","continuous","16000","-5","summary","4","0.0346904","40898808","8565b7632852e23e8c923caa125eba2250e49612e11e54a1327d2e27bb96183e"
"1","row","continuous","16000","-5","radixRank","4","0.002734499","2626824","772593e1da7a3d96b67e3cba72d278da3e4b86f774f032d7999d17a2442c013c"
"1","row","continuous","16000","-5","mergeRank","4","0.006309799","2622568","772593e1da7a3d96b67e3cba72d278da3e4b86f774f032d7999d17a2442c013c"
"1","row","continuous","16000","-5","scoresAndScatter","4","0.0017314","1598120","772593e1da7a3d96b67e3cba72d278da3e4b86f774f032d7999d17a2442c013c"
"1","row","continuous","16000","-5","radixSort","4","0.0010124","516328","436577f3c4088901e28d1206fe5771533ea18bd946cadf0a074d07822e8b931e"
"1","row","continuous","16000","-4","scoresAndScatter","4","0.001673901","1598120","772593e1da7a3d96b67e3cba72d278da3e4b86f774f032d7999d17a2442c013c"
"1","row","continuous","16000","-4","mergeRank","4","0.006295199","2622568","772593e1da7a3d96b67e3cba72d278da3e4b86f774f032d7999d17a2442c013c"
"1","row","continuous","16000","-4","radixRank","4","0.0027003","2626824","772593e1da7a3d96b67e3cba72d278da3e4b86f774f032d7999d17a2442c013c"
"1","row","continuous","16000","-4","summary","4","0.0298964","40894440","8565b7632852e23e8c923caa125eba2250e49612e11e54a1327d2e27bb96183e"
"1","row","continuous","16000","-4","mergeSort","4","0.004634","512168","436577f3c4088901e28d1206fe5771533ea18bd946cadf0a074d07822e8b931e"
"1","row","continuous","16000","-4","radixSort","4","9.925E-4","516328","436577f3c4088901e28d1206fe5771533ea18bd946cadf0a074d07822e8b931e"
"1","row","continuous","16000","-3","scoresAndScatter","4","0.001725599","1598120","772593e1da7a3d96b67e3cba72d278da3e4b86f774f032d7999d17a2442c013c"
"1","row","continuous","16000","-3","radixSort","4","9.98099E-4","516328","436577f3c4088901e28d1206fe5771533ea18bd946cadf0a074d07822e8b931e"
"1","row","continuous","16000","-3","mergeSort","4","0.004618","512168","436577f3c4088901e28d1206fe5771533ea18bd946cadf0a074d07822e8b931e"
"1","row","continuous","16000","-3","summary","4","0.031881599","40894952","8565b7632852e23e8c923caa125eba2250e49612e11e54a1327d2e27bb96183e"
"1","row","continuous","16000","-3","radixRank","4","0.002887099","2626824","772593e1da7a3d96b67e3cba72d278da3e4b86f774f032d7999d17a2442c013c"
"1","row","continuous","16000","-3","mergeRank","4","0.006301399","2622568","772593e1da7a3d96b67e3cba72d278da3e4b86f774f032d7999d17a2442c013c"
"1","row","continuous","16000","-2","radixRank","4","0.0026864","2626824","772593e1da7a3d96b67e3cba72d278da3e4b86f774f032d7999d17a2442c013c"
"1","row","continuous","16000","-2","summary","4","0.0292049","40894440","8565b7632852e23e8c923caa125eba2250e49612e11e54a1327d2e27bb96183e"
"1","row","continuous","16000","-2","mergeSort","4","0.0046297","512168","436577f3c4088901e28d1206fe5771533ea18bd946cadf0a074d07822e8b931e"
"1","row","continuous","16000","-2","radixSort","4","0.001000201","516328","436577f3c4088901e28d1206fe5771533ea18bd946cadf0a074d07822e8b931e"
"1","row","continuous","16000","-2","scoresAndScatter","4","0.0016773","1598120","772593e1da7a3d96b67e3cba72d278da3e4b86f774f032d7999d17a2442c013c"
"1","row","continuous","16000","-2","mergeRank","4","0.0063138","2622568","772593e1da7a3d96b67e3cba72d278da3e4b86f774f032d7999d17a2442c013c"
"1","row","continuous","16000","-1","radixRank","4","0.0026904","2626824","772593e1da7a3d96b67e3cba72d278da3e4b86f774f032d7999d17a2442c013c"
"1","row","continuous","16000","-1","mergeRank","4","0.006344","2622568","772593e1da7a3d96b67e3cba72d278da3e4b86f774f032d7999d17a2442c013c"
"1","row","continuous","16000","-1","scoresAndScatter","4","0.0016791","1598120","772593e1da7a3d96b67e3cba72d278da3e4b86f774f032d7999d17a2442c013c"
"1","row","continuous","16000","-1","radixSort","4","9.90001E-4","516328","436577f3c4088901e28d1206fe5771533ea18bd946cadf0a074d07822e8b931e"
"1","row","continuous","16000","-1","mergeSort","4","0.0046017","512168","436577f3c4088901e28d1206fe5771533ea18bd946cadf0a074d07822e8b931e"
"1","row","continuous","16000","-1","summary","4","0.0293873","40894440","8565b7632852e23e8c923caa125eba2250e49612e11e54a1327d2e27bb96183e"
"1","row","continuous","16000","0","mergeSort","4","0.0046592","512168","436577f3c4088901e28d1206fe5771533ea18bd946cadf0a074d07822e8b931e"
"1","row","continuous","16000","0","radixSort","4","9.929E-4","516328","436577f3c4088901e28d1206fe5771533ea18bd946cadf0a074d07822e8b931e"
"1","row","continuous","16000","0","scoresAndScatter","4","0.001689","1598120","772593e1da7a3d96b67e3cba72d278da3e4b86f774f032d7999d17a2442c013c"
"1","row","continuous","16000","0","mergeRank","4","0.006330899","2622568","772593e1da7a3d96b67e3cba72d278da3e4b86f774f032d7999d17a2442c013c"
"1","row","continuous","16000","0","radixRank","4","0.002669499","2626824","772593e1da7a3d96b67e3cba72d278da3e4b86f774f032d7999d17a2442c013c"
"1","row","continuous","16000","0","summary","4","0.029373501","40894440","8565b7632852e23e8c923caa125eba2250e49612e11e54a1327d2e27bb96183e"
"1","row","continuous","16000","1","mergeSort","4","0.004633","512168","436577f3c4088901e28d1206fe5771533ea18bd946cadf0a074d07822e8b931e"
"1","row","continuous","16000","1","summary","4","0.0292819","40894440","8565b7632852e23e8c923caa125eba2250e49612e11e54a1327d2e27bb96183e"
"1","row","continuous","16000","1","radixRank","4","0.0027249","2626824","772593e1da7a3d96b67e3cba72d278da3e4b86f774f032d7999d17a2442c013c"
"1","row","continuous","16000","1","mergeRank","4","0.0062846","2622568","772593e1da7a3d96b67e3cba72d278da3e4b86f774f032d7999d17a2442c013c"
"1","row","continuous","16000","1","scoresAndScatter","4","0.001718499","1598120","772593e1da7a3d96b67e3cba72d278da3e4b86f774f032d7999d17a2442c013c"
"1","row","continuous","16000","1","radixSort","4","9.89301E-4","516328","436577f3c4088901e28d1206fe5771533ea18bd946cadf0a074d07822e8b931e"
"1","row","continuous","16000","2","scoresAndScatter","4","0.0016908","1598120","772593e1da7a3d96b67e3cba72d278da3e4b86f774f032d7999d17a2442c013c"
"1","row","continuous","16000","2","mergeRank","4","0.0063216","2622568","772593e1da7a3d96b67e3cba72d278da3e4b86f774f032d7999d17a2442c013c"
"1","row","continuous","16000","2","radixRank","4","0.0026941","2626824","772593e1da7a3d96b67e3cba72d278da3e4b86f774f032d7999d17a2442c013c"
"1","row","continuous","16000","2","summary","4","0.0294395","40894440","8565b7632852e23e8c923caa125eba2250e49612e11e54a1327d2e27bb96183e"
"1","row","continuous","16000","2","mergeSort","4","0.004634899","512168","436577f3c4088901e28d1206fe5771533ea18bd946cadf0a074d07822e8b931e"
"1","row","continuous","16000","2","radixSort","4","0.0010029","516328","436577f3c4088901e28d1206fe5771533ea18bd946cadf0a074d07822e8b931e"
"1","row","continuous","16000","3","scoresAndScatter","4","0.0016711","1598120","772593e1da7a3d96b67e3cba72d278da3e4b86f774f032d7999d17a2442c013c"
"1","row","continuous","16000","3","radixSort","4","9.977E-4","516328","436577f3c4088901e28d1206fe5771533ea18bd946cadf0a074d07822e8b931e"
"1","row","continuous","16000","3","mergeSort","4","0.004621101","512168","436577f3c4088901e28d1206fe5771533ea18bd946cadf0a074d07822e8b931e"
"1","row","continuous","16000","3","summary","4","0.0292045","40894440","8565b7632852e23e8c923caa125eba2250e49612e11e54a1327d2e27bb96183e"
"1","row","continuous","16000","3","radixRank","4","0.002709801","2626824","772593e1da7a3d96b67e3cba72d278da3e4b86f774f032d7999d17a2442c013c"
"1","row","continuous","16000","3","mergeRank","4","0.0062976","2622568","772593e1da7a3d96b67e3cba72d278da3e4b86f774f032d7999d17a2442c013c"
"1","row","continuous","16000","4","radixRank","4","0.0026897","2626824","772593e1da7a3d96b67e3cba72d278da3e4b86f774f032d7999d17a2442c013c"
"1","row","continuous","16000","4","summary","4","0.0290807","40894440","8565b7632852e23e8c923caa125eba2250e49612e11e54a1327d2e27bb96183e"
"1","row","continuous","16000","4","mergeSort","4","0.004608","512168","436577f3c4088901e28d1206fe5771533ea18bd946cadf0a074d07822e8b931e"
"1","row","continuous","16000","4","radixSort","4","9.81801E-4","516328","436577f3c4088901e28d1206fe5771533ea18bd946cadf0a074d07822e8b931e"
"1","row","continuous","16000","4","scoresAndScatter","4","0.0017023","1598120","772593e1da7a3d96b67e3cba72d278da3e4b86f774f032d7999d17a2442c013c"
"1","row","continuous","16000","4","mergeRank","4","0.0063201","2622568","772593e1da7a3d96b67e3cba72d278da3e4b86f774f032d7999d17a2442c013c"
"1","row","continuous","16000","5","radixRank","4","0.002670199","2626824","772593e1da7a3d96b67e3cba72d278da3e4b86f774f032d7999d17a2442c013c"
"1","row","continuous","16000","5","mergeRank","4","0.0062486","2622568","772593e1da7a3d96b67e3cba72d278da3e4b86f774f032d7999d17a2442c013c"
"1","row","continuous","16000","5","scoresAndScatter","4","0.0016989","1598120","772593e1da7a3d96b67e3cba72d278da3e4b86f774f032d7999d17a2442c013c"
"1","row","continuous","16000","5","radixSort","4","9.813E-4","516328","436577f3c4088901e28d1206fe5771533ea18bd946cadf0a074d07822e8b931e"
"1","row","continuous","16000","5","mergeSort","4","0.004605099","512168","436577f3c4088901e28d1206fe5771533ea18bd946cadf0a074d07822e8b931e"
"1","row","continuous","16000","5","summary","4","0.0292323","40894440","8565b7632852e23e8c923caa125eba2250e49612e11e54a1327d2e27bb96183e"
"1","row","continuous","16000","6","mergeSort","4","0.004627599","512168","436577f3c4088901e28d1206fe5771533ea18bd946cadf0a074d07822e8b931e"
"1","row","continuous","16000","6","radixSort","4","0.0010454","516328","436577f3c4088901e28d1206fe5771533ea18bd946cadf0a074d07822e8b931e"
"1","row","continuous","16000","6","scoresAndScatter","4","0.0016708","1598120","772593e1da7a3d96b67e3cba72d278da3e4b86f774f032d7999d17a2442c013c"
"1","row","continuous","16000","6","mergeRank","4","0.006307901","2622568","772593e1da7a3d96b67e3cba72d278da3e4b86f774f032d7999d17a2442c013c"
"1","row","continuous","16000","6","radixRank","4","0.0027055","2626824","772593e1da7a3d96b67e3cba72d278da3e4b86f774f032d7999d17a2442c013c"
"1","row","continuous","16000","6","summary","4","0.0294197","40894440","8565b7632852e23e8c923caa125eba2250e49612e11e54a1327d2e27bb96183e"
"1","row","ties","16000","-5","mergeSort","4","0.0029675","512168","4f9f279ce3fc3286a0fcaa55d18ca318b8373e6cf08353b299b2023069d0b563"
"1","row","ties","16000","-5","summary","4","0.020448701","40872680","6887317fa99b854f2043b64ae12fdc9273d7c2a72df4ac5a985cedb430a53e3c"
"1","row","ties","16000","-5","radixRank","4","0.0013209","2627080","ad2193bdd905a968bf3ee91a85b6b4396bd68379ab896a30cc817288421c7891"
"1","row","ties","16000","-5","mergeRank","4","0.0031402","2622568","ad2193bdd905a968bf3ee91a85b6b4396bd68379ab896a30cc817288421c7891"
"1","row","ties","16000","-5","scoresAndScatter","4","4.13E-4","1598376","ad2193bdd905a968bf3ee91a85b6b4396bd68379ab896a30cc817288421c7891"
"1","row","ties","16000","-5","radixSort","4","8.925E-4","516328","4f9f279ce3fc3286a0fcaa55d18ca318b8373e6cf08353b299b2023069d0b563"
"1","row","ties","16000","-4","scoresAndScatter","4","4.01199E-4","1598376","ad2193bdd905a968bf3ee91a85b6b4396bd68379ab896a30cc817288421c7891"
"1","row","ties","16000","-4","mergeRank","4","0.0031274","2622568","ad2193bdd905a968bf3ee91a85b6b4396bd68379ab896a30cc817288421c7891"
"1","row","ties","16000","-4","radixRank","4","0.001276301","2627080","ad2193bdd905a968bf3ee91a85b6b4396bd68379ab896a30cc817288421c7891"
"1","row","ties","16000","-4","summary","4","0.020048301","40872680","6887317fa99b854f2043b64ae12fdc9273d7c2a72df4ac5a985cedb430a53e3c"
"1","row","ties","16000","-4","mergeSort","4","0.0028968","512168","4f9f279ce3fc3286a0fcaa55d18ca318b8373e6cf08353b299b2023069d0b563"
"1","row","ties","16000","-4","radixSort","4","8.87501E-4","516328","4f9f279ce3fc3286a0fcaa55d18ca318b8373e6cf08353b299b2023069d0b563"
"1","row","ties","16000","-3","scoresAndScatter","4","3.931E-4","1598376","ad2193bdd905a968bf3ee91a85b6b4396bd68379ab896a30cc817288421c7891"
"1","row","ties","16000","-3","radixSort","4","8.748E-4","516328","4f9f279ce3fc3286a0fcaa55d18ca318b8373e6cf08353b299b2023069d0b563"
"1","row","ties","16000","-3","mergeSort","4","0.002916199","512168","4f9f279ce3fc3286a0fcaa55d18ca318b8373e6cf08353b299b2023069d0b563"
"1","row","ties","16000","-3","summary","4","0.0218215","40873072","6887317fa99b854f2043b64ae12fdc9273d7c2a72df4ac5a985cedb430a53e3c"
"1","row","ties","16000","-3","radixRank","4","0.001177","2626824","ad2193bdd905a968bf3ee91a85b6b4396bd68379ab896a30cc817288421c7891"
"1","row","ties","16000","-3","mergeRank","4","0.0031334","2622568","ad2193bdd905a968bf3ee91a85b6b4396bd68379ab896a30cc817288421c7891"
"1","row","ties","16000","-2","radixRank","4","0.001155599","2626824","ad2193bdd905a968bf3ee91a85b6b4396bd68379ab896a30cc817288421c7891"
"1","row","ties","16000","-2","summary","4","0.019843601","40872800","6887317fa99b854f2043b64ae12fdc9273d7c2a72df4ac5a985cedb430a53e3c"
"1","row","ties","16000","-2","mergeSort","4","0.0031032","512168","4f9f279ce3fc3286a0fcaa55d18ca318b8373e6cf08353b299b2023069d0b563"
"1","row","ties","16000","-2","radixSort","4","0.0011355","516328","4f9f279ce3fc3286a0fcaa55d18ca318b8373e6cf08353b299b2023069d0b563"
"1","row","ties","16000","-2","scoresAndScatter","4","2.30801E-4","1598120","ad2193bdd905a968bf3ee91a85b6b4396bd68379ab896a30cc817288421c7891"
"1","row","ties","16000","-2","mergeRank","4","0.0031811","2622568","ad2193bdd905a968bf3ee91a85b6b4396bd68379ab896a30cc817288421c7891"
"1","row","ties","16000","-1","radixRank","4","0.0011252","2626824","ad2193bdd905a968bf3ee91a85b6b4396bd68379ab896a30cc817288421c7891"
"1","row","ties","16000","-1","mergeRank","4","0.0030968","2622568","ad2193bdd905a968bf3ee91a85b6b4396bd68379ab896a30cc817288421c7891"
"1","row","ties","16000","-1","scoresAndScatter","4","2.244E-4","1598120","ad2193bdd905a968bf3ee91a85b6b4396bd68379ab896a30cc817288421c7891"
"1","row","ties","16000","-1","radixSort","4","8.724E-4","516328","4f9f279ce3fc3286a0fcaa55d18ca318b8373e6cf08353b299b2023069d0b563"
"1","row","ties","16000","-1","mergeSort","4","0.002892701","512168","4f9f279ce3fc3286a0fcaa55d18ca318b8373e6cf08353b299b2023069d0b563"
"1","row","ties","16000","-1","summary","4","0.0200304","40872680","6887317fa99b854f2043b64ae12fdc9273d7c2a72df4ac5a985cedb430a53e3c"
"1","row","ties","16000","0","mergeSort","4","0.002900899","512168","4f9f279ce3fc3286a0fcaa55d18ca318b8373e6cf08353b299b2023069d0b563"
"1","row","ties","16000","0","radixSort","4","8.88301E-4","516328","4f9f279ce3fc3286a0fcaa55d18ca318b8373e6cf08353b299b2023069d0b563"
"1","row","ties","16000","0","scoresAndScatter","4","2.359E-4","1598120","ad2193bdd905a968bf3ee91a85b6b4396bd68379ab896a30cc817288421c7891"
"1","row","ties","16000","0","mergeRank","4","0.003134","2622568","ad2193bdd905a968bf3ee91a85b6b4396bd68379ab896a30cc817288421c7891"
"1","row","ties","16000","0","radixRank","4","0.001142301","2626824","ad2193bdd905a968bf3ee91a85b6b4396bd68379ab896a30cc817288421c7891"
"1","row","ties","16000","0","summary","4","0.0201121","40872680","6887317fa99b854f2043b64ae12fdc9273d7c2a72df4ac5a985cedb430a53e3c"
"1","row","ties","16000","1","mergeSort","4","0.0028885","512168","4f9f279ce3fc3286a0fcaa55d18ca318b8373e6cf08353b299b2023069d0b563"
"1","row","ties","16000","1","summary","4","0.0201542","40872680","6887317fa99b854f2043b64ae12fdc9273d7c2a72df4ac5a985cedb430a53e3c"
"1","row","ties","16000","1","radixRank","4","0.0011869","2626824","ad2193bdd905a968bf3ee91a85b6b4396bd68379ab896a30cc817288421c7891"
"1","row","ties","16000","1","mergeRank","4","0.003151401","2622568","ad2193bdd905a968bf3ee91a85b6b4396bd68379ab896a30cc817288421c7891"
"1","row","ties","16000","1","scoresAndScatter","4","2.496E-4","1598120","ad2193bdd905a968bf3ee91a85b6b4396bd68379ab896a30cc817288421c7891"
"1","row","ties","16000","1","radixSort","4","8.807E-4","516328","4f9f279ce3fc3286a0fcaa55d18ca318b8373e6cf08353b299b2023069d0b563"
"1","row","ties","16000","2","scoresAndScatter","4","2.27399E-4","1598120","ad2193bdd905a968bf3ee91a85b6b4396bd68379ab896a30cc817288421c7891"
"1","row","ties","16000","2","mergeRank","4","0.003128999","2622568","ad2193bdd905a968bf3ee91a85b6b4396bd68379ab896a30cc817288421c7891"
"1","row","ties","16000","2","radixRank","4","0.0011765","2626824","ad2193bdd905a968bf3ee91a85b6b4396bd68379ab896a30cc817288421c7891"
"1","row","ties","16000","2","summary","4","0.0201326","40872680","6887317fa99b854f2043b64ae12fdc9273d7c2a72df4ac5a985cedb430a53e3c"
"1","row","ties","16000","2","mergeSort","4","0.0029061","512168","4f9f279ce3fc3286a0fcaa55d18ca318b8373e6cf08353b299b2023069d0b563"
"1","row","ties","16000","2","radixSort","4","8.696E-4","516328","4f9f279ce3fc3286a0fcaa55d18ca318b8373e6cf08353b299b2023069d0b563"
"1","row","ties","16000","3","scoresAndScatter","4","2.38699E-4","1598120","ad2193bdd905a968bf3ee91a85b6b4396bd68379ab896a30cc817288421c7891"
"1","row","ties","16000","3","radixSort","4","8.89901E-4","516328","4f9f279ce3fc3286a0fcaa55d18ca318b8373e6cf08353b299b2023069d0b563"
"1","row","ties","16000","3","mergeSort","4","0.002893101","512168","4f9f279ce3fc3286a0fcaa55d18ca318b8373e6cf08353b299b2023069d0b563"
"1","row","ties","16000","3","summary","4","0.020405101","40872680","6887317fa99b854f2043b64ae12fdc9273d7c2a72df4ac5a985cedb430a53e3c"
"1","row","ties","16000","3","radixRank","4","0.0011361","2626824","ad2193bdd905a968bf3ee91a85b6b4396bd68379ab896a30cc817288421c7891"
"1","row","ties","16000","3","mergeRank","4","0.0031959","2622568","ad2193bdd905a968bf3ee91a85b6b4396bd68379ab896a30cc817288421c7891"
"1","row","ties","16000","4","radixRank","4","0.001129099","2626824","ad2193bdd905a968bf3ee91a85b6b4396bd68379ab896a30cc817288421c7891"
