target,seed,budget,method,coordinate,mean,error,mcse,ess,status,maxWeight,k,covered95,accurate,pilotCalls,pilotDraws,fallback,draws,evaluations,seconds
dirichlet-heldout,1000308848,20000,defensive,2,3.0253265311359407,0.0013377886886298818,0.0024922535248707764,6186.186901073798,ChecksPassed,3.0180774861244934E-4,-0.5717502995733839,true,true,10000,337,false,10000,20000,0.0217691
dirichlet-heldout,1000316767,20000,defensive,0,0.9518027939610059,-4.831655496270182E-4,7.485394503730533E-4,5601.517650630232,ChecksPassed,3.415239831781903E-4,-0.649849172927474,true,true,10000,340,false,10000,20000,0.0201014
dirichlet-heldout,1000316767,20000,defensive,1,1.968556393522472,-9.204288005646433E-4,0.0015951858974618642,5601.517650630232,ChecksPassed,3.415239831781903E-4,-0.649849172927474,true,true,10000,340,false,10000,20000,0.0201014
dirichlet-heldout,1000316767,20000,defensive,2,3.022953285357144,-0.0010354570901669469,0.00247269253782361,5601.517650630232,ChecksPassed,3.415239831781903E-4,-0.649849172927474,true,true,10000,340,false,10000,20000,0.0201014
dirichlet-heldout,1000324686,20000,defensive,0,0.951983857518393,-3.021019922399004E-4,7.452394861204699E-4,5806.55439330568,ChecksPassed,3.1156859843099505E-4,-0.6447888076477369,true,true,10000,341,false,10000,20000,0.0196742
dirichlet-heldout,1000324686,20000,defensive,1,1.97018396901167,7.071466886334754E-4,0.0015926820989796667,5806.55439330568,ChecksPassed,3.1156859843099505E-4,-0.6447888076477369,true,true,10000,341,false,10000,20000,0.0196742
dirichlet-heldout,1000324686,20000,defensive,2,3.027698480082866,0.0037097376355550438,0.0024586363417526337,5806.55439330568,ChecksPassed,3.1156859843099505E-4,-0.6447888076477369,true,true,10000,341,false,10000,20000,0.0196742
dirichlet-heldout,1000332605,20000,defensive,0,0.9529095218479867,6.235623373538335E-4,7.347390437812463E-4,5487.731468693765,ChecksPassed,3.426635395280918E-4,-0.6659317398059217,true,true,10000,345,false,10000,20000,0.0200342
dirichlet-heldout,1000332605,20000,defensive,1,1.9688416772133992,-6.351451096373584E-4,0.0015834608671687668,5487.731468693765,ChecksPassed,3.426635395280918E-4,-0.6659317398059217,true,true,10000,345,false,10000,20000,0.0200342
dirichlet-heldout,1000332605,20000,defensive,2,3.0236303736916748,-3.5836875563610704E-4,0.0024660531138222352,5487.731468693765,ChecksPassed,3.426635395280918E-4,-0.6659317398059217,true,true,10000,345,false,10000,20000,0.0200342
dirichlet-heldout,1000340524,20000,defensive,0,0.951939690361617,-3.462691490159209E-4,7.049494893156631E-4,6703.080946110601,ChecksPassed,2.544052330090783E-4,-0.6237846995695018,true,true,10000,337,false,10000,20000,0.0213946
dirichlet-heldout,1000340524,20000,defensive,1,1.9674879656826016,-0.0019888566404349106,0.0015438253387140882,6703.080946110601,ChecksPassed,2.544052330090783E-4,-0.6237846995695018,true,true,10000,337,false,10000,20000,0.0213946
dirichlet-heldout,1000340524,20000,defensive,2,3.0239250523936136,-6.369005369721847E-5,0.002431646775829127,6703.080946110601,ChecksPassed,2.544052330090783E-4,-0.6237846995695018,true,true,10000,337,false,10000,20000,0.0213946
dirichlet-heldout,1000348443,20000,defensive,0,0.952724727530574,4.387680199411381E-4,7.314363116337528E-4,5970.201052519786,ChecksPassed,3.040204423246759E-4,-0.6166577257856218,true,true,10000,339,false,10000,20000,0.0213208
dirichlet-heldout,1000348443,20000,defensive,1,1.9690629697733704,-4.138525496661938E-4,0.0015286838827519445,5970.201052519786,ChecksPassed,3.040204423246759E-4,-0.6166577257856218,true,true,10000,339,false,10000,20000,0.0213208
dirichlet-heldout,1000348443,20000,defensive,2,3.023914504001308,-7.423844600307206E-5,0.002406373398357808,5970.201052519786,ChecksPassed,3.040204423246759E-4,-0.6166577257856218,true,true,10000,339,false,10000,20000,0.0213208
dirichlet-heldout,1000356362,20000,defensive,0,0.9514494363593556,-8.365231512772464E-4,7.716613046967939E-4,5422.469440005751,ChecksPassed,3.4631253712845943E-4,-0.6663137450790939,true,true,10000,344,false,10000,20000,0.0202963
dirichlet-heldout,1000356362,20000,defensive,1,1.9690405928419412,-4.3622948109534043E-4,0.0015837519555092984,5422.469440005751,ChecksPassed,3.4631253712845943E-4,-0.6663137450790939,true,true,10000,344,false,10000,20000,0.0202963
dirichlet-heldout,1000356362,20000,defensive,2,3.0170647625234253,-0.006923979923885604,0.0024637382174899883,5422.469440005751,ChecksPassed,3.4631253712845943E-4,-0.6663137450790939,false,true,10000,344,false,10000,20000,0.0202963
dirichlet-heldout,1000364281,20000,defensive,0,0.9536425534985506,0.0013565939879177646,7.557875369648368E-4,5364.328325120413,ChecksPassed,3.5778844125213677E-4,-0.628435550383948,true,true,10000,342,false,10000,20000,0.0206143
dirichlet-heldout,1000364281,20000,defensive,1,1.970771219452262,0.0012943971292254108,0.0015939210720131295,5364.328325120413,ChecksPassed,3.5778844125213677E-4,-0.628435550383948,true,true,10000,342,false,10000,20000,0.0206143
dirichlet-heldout,1000364281,20000,defensive,2,3.0268310061563195,0.002842263709008641,0.0025101935856785672,5364.328325120413,ChecksPassed,3.5778844125213677E-4,-0.628435550383948,true,true,10000,342,false,10000,20000,0.0206143
dirichlet-heldout,1000372200,20000,defensive,0,0.9530937430913872,8.077835807542844E-4,7.663752653613694E-4,5258.711822204201,ChecksPassed,3.624544880088336E-4,-0.5730858002435947,true,true,10000,343,false,10000,20000,0.0206695
dirichlet-heldout,1000372200,20000,defensive,1,1.9701010402024823,6.242178794457764E-4,0.0015849633849907931,5258.711822204201,ChecksPassed,3.624544880088336E-4,-0.5730858002435947,true,true,10000,343,false,10000,20000,0.0206695
dirichlet-heldout,1000372200,20000,defensive,2,3.0241588048760173,1.7006242870643007E-4,0.0025048999955815127,5258.711822204201,ChecksPassed,3.624544880088336E-4,-0.5730858002435947,true,true,10000,343,false,10000,20000,0.0206695
dirichlet-heldout,1000380119,20000,defensive,0,0.9511892409031897,-0.0010967186074432034,7.19754514193122E-4,6538.4485293066855,ChecksPassed,2.649176983456728E-4,-0.6437673449718007,true,true,10000,339,false,10000,20000,0.0206808
dirichlet-heldout,1000380119,20000,defensive,1,1.9663071116009836,-0.0031697107220529652,0.0015502348449160973,6538.4485293066855,ChecksPassed,2.649176983456728E-4,-0.6437673449718007,false,true,10000,339,false,10000,20000,0.0206808
dirichlet-heldout,1000380119,20000,defensive,2,3.020748584297421,-0.0032401581498899823,0.00242539140588196,6538.4485293066855,ChecksPassed,2.649176983456728E-4,-0.6437673449718007,true,true,10000,339,false,10000,20000,0.0206808
dirichlet-heldout,1000388038,20000,defensive,0,0.9528559286490786,5.699691384457584E-4,7.480313277868564E-4,5778.595130488592,ChecksPassed,3.2367254336065936E-4,-0.6032783781890982,true,true,10000,341,false,10000,20000,0.0202694
dirichlet-heldout,1000388038,20000,defensive,1,1.9705881786146606,0.001111356291624066,0.0015730353484138873,5778.595130488592,ChecksPassed,3.2367254336065936E-4,-0.6032783781890982,true,true,10000,341,false,10000,20000,0.0202694
dirichlet-heldout,1000388038,20000,defensive,2,3.024137215379194,1.4847293188324784E-4,0.0024524004101029373,5778.595130488592,ChecksPassed,3.2367254336065936E-4,-0.6032783781890982,true,true,10000,341,false,10000,20000,0.0202694
dirichlet-heldout,1000395957,20000,defensive,0,0.9525406552130954,2.5469570246250406E-4,7.601006667268508E-4,5777.648615249965,ChecksPassed,3.2979689810258453E-4,-0.5686023185820785,true,true,10000,336,false,10000,20000,0.0203651
dirichlet-heldout,1000395957,20000,defensive,1,1.9681309320845666,-0.0013458902384699822,0.0015804192478472178,5777.648615249965,ChecksPassed,3.2979689810258453E-4,-0.5686023185820785,true,true,10000,336,false,10000,20000,0.0203651
dirichlet-heldout,1000395957,20000,defensive,2,3.020317492401278,-0.00367125004603297,0.0025206658228970856,5777.648615249965,ChecksPassed,3.2979689810258453E-4,-0.5686023185820785,true,true,10000,336,false,10000,20000,0.0203651
dirichlet-heldout,1000403876,20000,defensive,0,0.9515717275415664,-7.142319690665033E-4,7.572354974894238E-4,5374.660870753566,ChecksPassed,3.577647239570028E-4,-0.6235276368503339,true,true,10000,334,false,10000,20000,0.0200545
dirichlet-heldout,1000403876,20000,defensive,1,1.9697717296559996,2.949073329630014E-4,0.0016185398863989803,5374.660870753566,ChecksPassed,3.577647239570028E-4,-0.6235276368503339,true,true,10000,334,false,10000,20000,0.0200545
dirichlet-heldout,1000403876,20000,defensive,2,3.0241955358509047,2.0679340359386345E-4,0.0024761430201911162,5374.660870753566,ChecksPassed,3.577647239570028E-4,-0.6235276368503339,true,true,10000,334,false,10000,20000,0.0200545
dirichlet-heldout,1000411795,20000,defensive,0,0.95227476284993,-1.1196660702927907E-5,7.47590098656312E-4,6212.162529189124,ChecksPassed,2.8281778069132727E-4,-0.5886956934162264,true,true,10000,334,false,10000,20000,0.0203521
dirichlet-heldout,1000411795,20000,defensive,1,1.970948313050486,0.0014714907274493427,0.0016141800791681878,6212.162529189124,ChecksPassed,2.8281778069132727E-4,-0.5886956934162264,true,true,10000,334,false,10000,20000,0.0203521
dirichlet-heldout,1000411795,20000,defensive,2,3.022934993838233,-0.0010537486090780313,0.002471860627574803,6212.162529189124,ChecksPassed,2.8281778069132727E-4,-0.5886956934162264,true,true,10000,334,false,10000,20000,0.0203521
dirichlet-heldout,1000419714,20000,defensive,0,0.952818124669488,5.321651588551246E-4,7.273761709873371E-4,5993.215922824047,ChecksPassed,2.997596074808261E-4,-0.629058289511189,true,true,10000,344,false,10000,20000,0.0208595
dirichlet-heldout,1000419714,20000,defensive,1,1.970561358820865,0.00108453649782847,0.0015732110892174968,5993.215922824047,ChecksPassed,2.997596074808261E-4,-0.629058289511189,true,true,10000,344,false,10000,20000,0.0208595
dirichlet-heldout,1000419714,20000,defensive,2,3.0238643563259897,-1.2438612132115168E-4,0.0024245112237828307,5993.215922824047,ChecksPassed,2.997596074808261E-4,-0.629058289511189,true,true,10000,344,false,10000,20000,0.0208595
dirichlet-heldout,1000427633,20000,defensive,0,0.9523274448156325,4.148530499958891E-5,7.465457886178622E-4,5964.527929637161,ChecksPassed,3.069120565263108E-4,-0.6039414772252143,true,true,10000,335,false,10000,20000,0.0209312
dirichlet-heldout,1000427633,20000,defensive,1,1.971344531269877,0.0018677089468404073,0.0015508272024585136,5964.527929637161,ChecksPassed,3.069120565263108E-4,-0.6039414772252143,true,true,10000,335,false,10000,20000,0.0209312
dirichlet-heldout,1000427633,20000,defensive,2,3.027561268636753,0.003572526189441927,0.0023941147768275573,5964.527929637161,ChecksPassed,3.069120565263108E-4,-0.6039414772252143,true,true,10000,335,false,10000,20000,0.0209312
dirichlet-heldout,1000435552,20000,defensive,0,0.952509277696998,2.233181863651179E-4,7.498647341413379E-4,5825.565844324129,ChecksPassed,3.1833974345019225E-4,-0.6301737012859683,true,true,10000,345,false,10000,20000,0.021325
dirichlet-heldout,1000435552,20000,defensive,1,1.9714645248690332,0.0019877025459966724,0.0015799483579588835,5825.565844324129,ChecksPassed,3.1833974345019225E-4,-0.6301737012859683,true,true,10000,345,false,10000,20000,0.021325
dirichlet-heldout,1000435552,20000,defensive,2,3.0276158496358105,0.0036271071884996786,0.0024263404001996247,5825.565844324129,ChecksPassed,3.1833974345019225E-4,-0.6301737012859683,true,true,10000,345,false,10000,20000,0.021325
dirichlet-heldout,1000443471,20000,defensive,0,0.9530346417045099,7.486821938770261E-4,7.056953856478166E-4,6363.8685713210125,ChecksPassed,2.738737731587681E-4,-0.6139163793356854,true,true,10000,335,false,10000,20000,0.0204412
dirichlet-heldout,1000443471,20000,defensive,1,1.971319904706446,0.0018430823834094667,0.0015272345841292013,6363.8685713210125,ChecksPassed,2.738737731587681E-4,-0.6139163793356854,true,true,10000,335,false,10000,20000,0.0204412
dirichlet-heldout,1000443471,20000,defensive,2,3.0244952099858256,5.064675385146877E-4,0.0023776494884179583,6363.8685713210125,ChecksPassed,2.738737731587681E-4,-0.6139163793356854,true,true,10000,335,false,10000,20000,0.0204412
dirichlet-heldout,1000451390,20000,defensive,0,0.9533273768622185,0.001041417351585583,7.344528159009692E-4,6033.6460995130155,ChecksPassed,3.0402705658295773E-4,-0.6897421532864363,true,true,10000,341,false,10000,20000,0.0197025
dirichlet-heldout,1000451390,20000,defensive,1,1.9685582996470559,-9.18522675980693E-4,0.0015813479306699047,6033.6460995130155,ChecksPassed,3.0402705658295773E-4,-0.6897421532864363,true,true,10000,341,false,10000,20000,0.0197025
dirichlet-heldout,1000451390,20000,defensive,2,3.0256319535573515,0.001643211110040621,0.0024511256663990854,6033.6460995130155,ChecksPassed,3.0402705658295773E-4,-0.6897421532864363,true,true,10000,341,false,10000,20000,0.0197025
dirichlet-heldout,1000459309,20000,defensive,0,0.9516881195108905,-5.978399997423889E-4,7.339377162056138E-4,5943.173608102697,ChecksPassed,3.1268297204305206E-4,-0.5878951630359736,true,true,10000,340,false,10000,20000,0.0201253
dirichlet-heldout,1000459309,20000,defensive,1,1.9679363896566888,-0.0015404326663477352,0.001588254654179707,5943.173608102697,ChecksPassed,3.1268297204305206E-4,-0.5878951630359736,true,true,10000,340,false,10000,20000,0.0201253
dirichlet-heldout,1000459309,20000,defensive,2,3.0202061643776275,-0.0037825780696834066,0.0025027525766370927,5943.173608102697,ChecksPassed,3.1268297204305206E-4,-0.5878951630359736,true,true,10000,340,false,10000,20000,0.0201253
dirichlet-heldout,1000467228,20000,defensive,0,0.951527406699935,-7.585528106979211E-4,7.200934372421209E-4,6194.51357943352,ChecksPassed,2.8378243786861057E-4,-0.6450327088093444,true,true,10000,336,false,10000,20000,0.0202082
dirichlet-heldout,1000467228,20000,defensive,1,1.9693745264886888,-1.0229583434773204E-4,0.0015563939263156304,6194.51357943352,ChecksPassed,2.8378243786861057E-4,-0.6450327088093444,true,true,10000,336,false,10000,20000,0.0202082
dirichlet-heldout,1000467228,20000,defensive,2,3.0206893522418006,-0.0032993902055102886,0.002455972579085676,6194.51357943352,ChecksPassed,2.8378243786861057E-4,-0.6450327088093444,true,true,10000,336,false,10000,20000,0.0202082
dirichlet-heldout,1000475147,20000,defensive,0,0.953471568754737,0.0011856092441041577,7.768743867678999E-4,5371.669643352998,ChecksPassed,3.573755511421276E-4,-0.6348707374143746,true,true,10000,329,false,10000,20000,0.0205283
dirichlet-heldout,1000475147,20000,defensive,1,1.9728750531162131,0.003398230793176582,0.0015998604081182402,5371.669643352998,ChecksPassed,3.573755511421276E-4,-0.6348707374143746,false,true,10000,329,false,10000,20000,0.0205283
dirichlet-heldout,1000475147,20000,defensive,2,3.027138508866857,0.0031497664195461184,0.0025191914374709354,5371.669643352998,ChecksPassed,3.573755511421276E-4,-0.6348707374143746,true,true,10000,329,false,10000,20000,0.0205283
dirichlet-heldout,1000483066,20000,defensive,0,0.9511324721166805,-0.0011534873939523793,7.284720952420769E-4,6166.592154917345,ChecksPassed,2.9073570422070565E-4,-0.5471630831633347,true,true,10000,328,false,10000,20000,0.0200945
dirichlet-heldout,1000483066,20000,defensive,1,1.9673678273839976,-0.002108994939038933,0.0015960611424846994,6166.592154917345,ChecksPassed,2.9073570422070565E-4,-0.5471630831633347,true,true,10000,328,false,10000,20000,0.0200945
dirichlet-heldout,1000483066,20000,defensive,2,3.0228135714072586,-0.0011751710400522697,0.0024207974719729097,6166.592154917345,ChecksPassed,2.9073570422070565E-4,-0.5471630831633347,true,true,10000,328,false,10000,20000,0.0200945
dirichlet-heldout,1000490985,20000,defensive,0,0.9519536500325178,-3.3230947811513367E-4,7.432972685803119E-4,5943.7811909662305,ChecksPassed,3.1164009654811425E-4,-0.638034928982995,true,true,10000,336,false,10000,20000,0.0204962
dirichlet-heldout,1000490985,20000,defensive,1,1.9690935381925039,-3.832841305326795E-4,0.0015444438268240076,5943.7811909662305,ChecksPassed,3.1164009654811425E-4,-0.638034928982995,true,true,10000,336,false,10000,20000,0.0204962
dirichlet-heldout,1000490985,20000,defensive,2,3.0238242848555417,-1.6445759176919594E-4,0.002471706812396375,5943.7811909662305,ChecksPassed,3.1164009654811425E-4,-0.638034928982995,true,true,10000,336,false,10000,20000,0.0204962
dirichlet-heldout,1000498904,20000,defensive,0,0.9523415089515506,5.554944091767933E-5,7.580542301397786E-4,5550.061524191147,ChecksPassed,3.3463522255447453E-4,-0.6852761172234919,true,true,10000,336,false,10000,20000,0.020721
dirichlet-heldout,1000498904,20000,defensive,1,1.9707141522146832,0.0012373298916465991,0.0016286933485761565,5550.061524191147,ChecksPassed,3.3463522255447453E-4,-0.6852761172234919,true,true,10000,336,false,10000,20000,0.020721
dirichlet-heldout,1000498904,20000,defensive,2,3.0248719001821285,8.831577348176189E-4,0.002431903784345405,5550.061524191147,ChecksPassed,3.3463522255447453E-4,-0.6852761172234919,true,true,10000,336,false,10000,20000,0.020721
dirichlet-heldout,1000506823,20000,defensive,0,0.952783015630845,4.970561202121138E-4,7.623056979126341E-4,5423.7982205312655,ChecksPassed,3.5386442516853857E-4,-0.594850045593512,true,true,10000,340,false,10000,20000,0.0197454
dirichlet-heldout,1000506823,20000,defensive,1,1.971321402467517,0.0018445801444804122,0.0016085521140213742,5423.7982205312655,ChecksPassed,3.5386442516853857E-4,-0.594850045593512,true,true,10000,340,false,10000,20000,0.0197454
dirichlet-heldout,1000506823,20000,defensive,2,3.0263543036714626,0.0023655612241517687,0.0025729653425463316,5423.7982205312655,ChecksPassed,3.5386442516853857E-4,-0.594850045593512,true,true,10000,340,false,10000,20000,0.0197454
dirichlet-heldout,1000514742,20000,defensive,0,0.9521812608617576,-1.04698648875301E-4,7.208543421778645E-4,6045.781932904242,ChecksPassed,3.0289645894522957E-4,-0.5977458808662268,true,true,10000,334,false,10000,20000,0.019996
dirichlet-heldout,1000514742,20000,defensive,1,1.9704432425642173,9.664202411807654E-4,0.0015919832777717487,6045.781932904242,ChecksPassed,3.0289645894522957E-4,-0.5977458808662268,true,true,10000,334,false,10000,20000,0.019996
dirichlet-heldout,1000514742,20000,defensive,2,3.0240662648143553,7.752236704439142E-5,0.002448645794417261,6045.781932904242,ChecksPassed,3.0289645894522957E-4,-0.5977458808662268,true,true,10000,334,false,10000,20000,0.019996
dirichlet-heldout,1000522661,20000,defensive,0,0.9530126949039828,7.267353933498866E-4,7.720939769286668E-4,5476.0583608097995,ChecksPassed,3.4433288580649796E-4,-0.6359887634252208,true,true,10000,345,false,10000,20000,0.0198792
dirichlet-heldout,1000522661,20000,defensive,1,1.9687654611231185,-7.113611999181035E-4,0.0015866139980367424,5476.0583608097995,ChecksPassed,3.4433288580649796E-4,-0.6359887634252208,true,true,10000,345,false,10000,20000,0.0198792
dirichlet-heldout,1000522661,20000,defensive,2,3.0247997679130583,8.110254657474059E-4,0.00252354799000044,5476.0583608097995,ChecksPassed,3.4433288580649796E-4,-0.6359887634252208,true,true,10000,345,false,10000,20000,0.0198792
dirichlet-heldout,1000530580,20000,defensive,0,0.9511984143313111,-0.0010875451793217472,7.277074567359918E-4,6076.038252160513,ChecksPassed,2.983301992830145E-4,-0.6361346478209328,true,true,10000,339,false,10000,20000,0.0197781
dirichlet-heldout,1000530580,20000,defensive,1,1.9674962871730448,-0.0019805351499917467,0.001528139148651311,6076.038252160513,ChecksPassed,2.983301992830145E-4,-0.6361346478209328,true,true,10000,339,false,10000,20000,0.0197781
dirichlet-heldout,1000530580,20000,defensive,2,3.0207430072361063,-0.0032457352112045257,0.0024412556267514535,6076.038252160513,ChecksPassed,2.983301992830145E-4,-0.6361346478209328,true,true,10000,339,false,10000,20000,0.0197781
dirichlet-heldout,1000538499,20000,defensive,0,0.9520913334353395,-1.946260752934137E-4,7.2520987146167E-4,6101.450933872906,ChecksPassed,2.8704081507993303E-4,-0.5350246122817587,true,true,10000,347,false,10000,20000,0.0200232
dirichlet-heldout,1000538499,20000,defensive,1,1.9702361528773387,7.593305543021067E-4,0.0015980453520046919,6101.450933872906,ChecksPassed,2.8704081507993303E-4,-0.5350246122817587,true,true,10000,347,false,10000,20000,0.0200232
dirichlet-heldout,1000538499,20000,defensive,2,3.0258561382716187,0.0018673958243078381,0.002492986370192014,6101.450933872906,ChecksPassed,2.8704081507993303E-4,-0.5350246122817587,true,true,10000,347,false,10000,20000,0.0200232
dirichlet-heldout,1000546418,20000,defensive,0,0.9528257551973236,5.397956866907139E-4,7.450057147047926E-4,5393.108335803582,ChecksPassed,3.531062008164826E-4,-0.6092474223652976,true,true,10000,339,false,10000,20000,0.0211149
dirichlet-heldout,1000546418,20000,defensive,1,1.9705146767945716,0.001037854471535038,0.0016156240784742663,5393.108335803582,ChecksPassed,3.531062008164826E-4,-0.6092474223652976,true,true,10000,339,false,10000,20000,0.0211149
dirichlet-heldout,1000546418,20000,defensive,2,3.0230029803718574,-9.857620754534224E-4,0.002527515425592054,5393.108335803582,ChecksPassed,3.531062008164826E-4,-0.6092474223652976,true,true,10000,339,false,10000,20000,0.0211149
dirichlet-heldout,1000554337,20000,defensive,0,0.9522260713346449,-5.9888175988009884E-5,7.585885482648186E-4,5578.482703494001,ChecksPassed,3.416419353333054E-4,-0.5333527722991382,true,true,10000,341,false,10000,20000,0.0201863
dirichlet-heldout,1000554337,20000,defensive,1,1.9724324861749123,0.002955663851875734,0.0016056598715877336,5578.482703494001,ChecksPassed,3.416419353333054E-4,-0.5333527722991382,true,true,10000,341,false,10000,20000,0.0201863
dirichlet-heldout,1000554337,20000,defensive,2,3.025657692546395,0.0016689500990842987,0.0024933681915376244,5578.482703494001,ChecksPassed,3.416419353333054E-4,-0.5333527722991382,true,true,10000,341,false,10000,20000,0.0201863
dirichlet-heldout,1000562256,20000,defensive,0,0.9527484431691805,4.6248365854761886E-4,7.247387459359504E-4,6168.836854465882,ChecksPassed,2.8762432871874363E-4,-0.584031016629362,true,true,10000,338,false,10000,20000,0.0208017
dirichlet-heldout,1000562256,20000,defensive,1,1.969489396402212,1.2574079175431407E-5,0.001571764270728082,6168.836854465882,ChecksPassed,2.8762432871874363E-4,-0.584031016629362,true,true,10000,338,false,10000,20000,0.0208017
dirichlet-heldout,1000562256,20000,defensive,2,3.0253507434720532,0.0013620010247423764,0.002371438295009965,6168.836854465882,ChecksPassed,2.8762432871874363E-4,-0.584031016629362,true,true,10000,338,false,10000,20000,0.0208017
dirichlet-heldout,1000570175,20000,defensive,0,0.9531127981136709,8.268386030380048E-4,7.400348006741656E-4,5893.718122774069,ChecksPassed,3.0778982658895184E-4,-0.6972125576183985,true,true,10000,336,false,10000,20000,0.0217991
dirichlet-heldout,1000570175,20000,defensive,1,1.9677615481747297,-0.0017152741483068557,0.001572930241611277,5893.718122774069,ChecksPassed,3.0778982658895184E-4,-0.6972125576183985,true,true,10000,336,false,10000,20000,0.0217991
dirichlet-heldout,1000570175,20000,defensive,2,3.025384285486752,0.001395543039441005,0.002481637263133605,5893.718122774069,ChecksPassed,3.0778982658895184E-4,-0.6972125576183985,true,true,10000,336,false,10000,20000,0.0217991
dirichlet-heldout,1000578094,20000,defensive,0,0.9520441586161212,-2.4180089451164566E-4,7.198369726324873E-4,6232.813003998345,ChecksPassed,2.8525205430523885E-4,-0.5622889039085124,true,true,10000,336,false,10000,20000,0.0201309
dirichlet-heldout,1000578094,20000,defensive,1,1.9687655783390352,-7.112439840013529E-4,0.001538211812848975,6232.813003998345,ChecksPassed,2.8525205430523885E-4,-0.5622889039085124,true,true,10000,336,false,10000,20000,0.0201309
dirichlet-heldout,1000578094,20000,defensive,2,3.0225660144040347,-0.0014227280432761447,0.002385006026798469,6232.813003998345,ChecksPassed,2.8525205430523885E-4,-0.5622889039085124,true,true,10000,336,false,10000,20000,0.0201309
dirichlet-heldout,1000586013,20000,defensive,0,0.9518437227180836,-4.422367925492887E-4,7.452647713422273E-4,5739.925408698873,ChecksPassed,3.1601920907136814E-4,-0.6570533609227265,true,true,10000,343,false,10000,20000,0.0196058
dirichlet-heldout,1000586013,20000,defensive,1,1.9669203608330992,-0.0025564614899373783,0.0015653882879883704,5739.925408698873,ChecksPassed,3.1601920907136814E-4,-0.6570533609227265,true,true,10000,343,false,10000,20000,0.0196058
dirichlet-heldout,1000586013,20000,defensive,2,3.0194144720155216,-0.004574270431789262,0.0024504809209423876,5739.925408698873,ChecksPassed,3.1601920907136814E-4,-0.6570533609227265,true,true,10000,343,false,10000,20000,0.0196058
dirichlet-heldout,1000593932,20000,defensive,0,0.9521591923882816,-1.2676712235126786E-4,7.582290806304779E-4,5597.952070463569,ChecksPassed,3.306022669581874E-4,-0.6623162356161338,true,true,10000,346,false,10000,20000,0.0203818
dirichlet-heldout,1000593932,20000,defensive,1,1.9690816783635423,-3.951439594942485E-4,0.0015532424002660148,5597.952070463569,ChecksPassed,3.306022669581874E-4,-0.6623162356161338,true,true,10000,346,false,10000,20000,0.0203818
dirichlet-heldout,1000593932,20000,defensive,2,3.0234365244918604,-5.522179554504625E-4,0.002432649339141955,5597.952070463569,ChecksPassed,3.306022669581874E-4,-0.6623162356161338,true,true,10000,346,false,10000,20000,0.0203818
dirichlet-heldout,1000601851,20000,defensive,0,0.9526391109193836,3.5315140875069595E-4,7.34645579594738E-4,5644.532363749297,ChecksPassed,3.371350640886641E-4,-0.6305282629612313,true,true,10000,335,false,10000,20000,0.0202907
dirichlet-heldout,1000601851,20000,defensive,1,1.9733735716890495,0.0038967493660129193,0.0015783825791367701,5644.532363749297,ChecksPassed,3.371350640886641E-4,-0.6305282629612313,false,true,10000,335,false,10000,20000,0.0202907
dirichlet-heldout,1000601851,20000,defensive,2,3.0274682891925133,0.0034795467452024553,0.0024502488670570966,5644.532363749297,ChecksPassed,3.371350640886641E-4,-0.6305282629612313,true,true,10000,335,false,10000,20000,0.0202907
dirichlet-heldout,1000609770,20000,defensive,0,0.9537347300197274,0.0014487705090945324,7.545604645875503E-4,5726.248258074848,ChecksPassed,3.298810085961513E-4,-0.5873276317486917,true,true,10000,343,false,10000,20000,0.0205761
dirichlet-heldout,1000609770,20000,defensive,1,1.9700209682990142,5.441459759776279E-4,0.0015692249467079437,5726.248258074848,ChecksPassed,3.298810085961513E-4,-0.5873276317486917,true,true,10000,343,false,10000,20000,0.0205761
dirichlet-heldout,1000609770,20000,defensive,2,3.0265252336352773,0.0025364911879663943,0.002433553632945528,5726.248258074848,ChecksPassed,3.298810085961513E-4,-0.5873276317486917,true,true,10000,343,false,10000,20000,0.0205761
dirichlet-heldout,1000617689,20000,defensive,0,0.9512561351759498,-0.001029824334683127,7.450889846766365E-4,5368.3800945429775,ChecksPassed,3.563333040517582E-4,-0.7625186919569602,true,true,10000,342,false,10000,20000,0.0202557
dirichlet-heldout,1000617689,20000,defensive,1,1.9698109276629014,3.3410533986488744E-4,0.0016428527332398833,5368.3800945429775,ChecksPassed,3.563333040517582E-4,-0.7625186919569602,true,true,10000,342,false,10000,20000,0.0202557
dirichlet-heldout,1000617689,20000,defensive,2,3.0246392421112245,6.504996639136174E-4,0.00250508765457141,5368.3800945429775,ChecksPassed,3.563333040517582E-4,-0.7625186919569602,true,true,10000,342,false,10000,20000,0.0202557
dirichlet-heldout,1000625608,20000,defensive,0,0.9522948857554285,8.926244795648408E-6,7.515310025200129E-4,6116.131466773858,ChecksPassed,2.9205973294614725E-4,-0.5846377937686216,true,true,10000,341,false,10000,20000,0.020798
dirichlet-heldout,1000625608,20000,defensive,1,1.9686743792419616,-8.024430810749106E-4,0.0015750292772240897,6116.131466773858,ChecksPassed,2.9205973294614725E-4,-0.5846377937686216,true,true,10000,341,false,10000,20000,0.020798
dirichlet-heldout,1000625608,20000,defensive,2,3.021613168479244,-0.0023755739680666466,0.0023998828377854906,6116.131466773858,ChecksPassed,2.9205973294614725E-4,-0.5846377937686216,true,true,10000,341,false,10000,20000,0.020798
