blocked,workload,strategy,round,seed,method,query,truth,estimate,error,fullWidth,covered,criteriaMet,reason,drawsPerChain,checks,apiSeconds,rHat,bulkEss,meanEss,meanEssPerSecond,acceptance
blocked,normal,block,20,220383,adaptive,y,0.0,-0.05625614029571574,-0.05625614029571574,0.1247708543357908,true,true,PrecisionReached,2000,1,0.023039,1.0031463811793768,1217.14691039464,1214.7728992156726,52726.80668499816,0.355
blocked,correlated,joint-prior,21,228302,fixed,x,0.0,0.0073175220172430055,0.0073175220172430055,0.052730070727543314,true,true,FixedBudget,12000,1,0.120677,1.0018593237535098,3398.2770564670936,3396.270236269049,28143.47585926936,0.13239583333333332
blocked,correlated,joint-prior,21,228302,fixed,y,0.0,0.0020544904557116966,0.0020544904557116966,0.0524444751343487,true,true,FixedBudget,12000,1,0.120677,1.001353160524172,3384.336816580152,3381.379262872115,28020.080569388654,0.13239583333333332
blocked,correlated,joint-prior,21,228302,adaptive,x,0.0,-0.012799546030480585,-0.012799546030480585,0.08934176049154265,true,true,PrecisionReached,4000,2,0.0532005,1.003906982360322,1121.8254231613794,1118.0139026121733,21015.10141092985,0.13256250000000003
blocked,correlated,joint-prior,21,228302,adaptive,y,0.0,-0.01634747226771909,-0.01634747226771909,0.08987442823534983,true,true,PrecisionReached,4000,2,0.0532005,1.0034938092670298,1125.7424584365629,1119.325399722775,21039.753380565504,0.13256250000000003
blocked,correlated,diagonal,21,228302,fixed,x,0.0,-2.7241805625743964E-5,-2.7241805625743964E-5,0.08952143862401203,true,true,FixedBudget,12000,1,0.12144,1.0091169205460249,861.3986574559194,861.3362553362647,7092.6898496069225,0.08510416666666668
blocked,correlated,diagonal,21,228302,fixed,y,0.0,7.119355051435905E-4,7.119355051435905E-4,0.08935582904636848,true,true,FixedBudget,12000,1,0.12144,1.0080037015478667,884.1655658485513,886.5275312719511,7300.127892555592,0.08510416666666668
blocked,correlated,diagonal,21,228302,adaptive,x,0.0,0.005858706583594886,0.005858706583594886,0.09554071330046389,true,true,PrecisionReached,10000,5,0.2350625,1.0069197525728648,727.5857353849434,727.9736899984885,3096.936729586763,0.084375
blocked,correlated,diagonal,21,228302,adaptive,y,0.0,0.007535312791699167,0.007535312791699167,0.09629566142367073,true,true,PrecisionReached,10000,5,0.2350625,1.0059313945376855,749.8643252018637,750.8472803543852,3194.2452767003892,0.084375
blocked,correlated,block,21,228302,fixed,x,0.0,0.00548232702859236,0.00548232702859236,0.03692229909755882,true,true,FixedBudget,12000,1,0.1350133,1.0012017350243305,6658.807281142182,6657.096465579933,49306.96802152034,0.3602916666666667
blocked,correlated,block,21,228302,fixed,y,0.0,0.005339610204358802,0.005339610204358802,0.03750607696173777,true,true,FixedBudget,12000,1,0.1350133,1.0013680400905023,6598.313337562032,6591.832487978498,48823.57877319121,0.3602916666666667
blocked,correlated,block,21,228302,adaptive,x,0.0,-0.043063618266914405,-0.043063618266914405,0.08658909937892668,true,true,PrecisionReached,2000,1,0.0253388,1.003963597253802,1165.664105637932,1167.0150752909033,46056.44605470279,0.35750000000000004
blocked,correlated,block,21,228302,adaptive,y,0.0,-0.04654814445150526,-0.04654814445150526,0.08669767714687651,false,true,PrecisionReached,2000,1,0.0253388,1.0033608609286944,1167.0744763911046,1165.0688073278923,45979.63626248647,0.35750000000000004
blocked,multimodal,default,21,228302,fixed,positive,0.5,0.49827083333333333,-0.0017291666666666705,0.024484235842181654,true,true,FixedBudget,12000,1,0.1135452,1.0003676460653952,7218.837804180153,7218.83780418018,63576.776509972944,0.27345833333333336
blocked,multimodal,default,21,228302,fixed,x,0.0,0.0010514537638277588,0.0010514537638277588,0.20193363439108256,true,true,FixedBudget,12000,1,0.1135452,1.000200708515204,7990.585775900341,7150.894782980734,62978.39788014583,0.27345833333333336
blocked,multimodal,default,21,228302,adaptive,positive,0.5,0.49912500000000004,-8.749999999999591E-4,0.05733141702380655,true,true,PrecisionReached,2000,1,0.0183524,0.9999653072516624,1305.2023479128814,1305.2023479128807,71118.8916933415,0.28025
blocked,multimodal,default,21,228302,adaptive,x,0.0,0.02269063662601134,0.02269063662601134,0.46275687155971307,true,true,PrecisionReached,2000,1,0.0183524,1.0015910726908264,1514.64873559547,1316.0810704105554,71711.66007773127,0.28025
blocked,multimodal,block,21,228302,fixed,positive,0.5,0.75,0.25,NaN,false,false,FixedBudget,12000,1,0.1192464,Infinity,4.000333361113426,4.000333361113426,33.546785153375076,0.7030416666666667
blocked,multimodal,block,21,228302,fixed,x,0.0,2.0068528968098986,2.0068528968098986,0.0427537500761176,false,false,FixedBudget,12000,1,0.1192464,1.5285166228916387,7.115259576412443,4.163378339935019,34.91407992136466,0.7030416666666667
blocked,multimodal,block,21,228302,adaptive,positive,0.5,0.75,0.25,NaN,false,false,MaxDrawsReached,12000,6,0.3329696,Infinity,4.000333361113426,4.000333361113426,12.01410988004138,0.7030416666666667
blocked,multimodal,block,21,228302,adaptive,x,0.0,2.0068528968098986,2.0068528968098986,0.0427537500761176,false,false,MaxDrawsReached,12000,6,0.3329696,1.5285166228916387,7.115259576412443,4.163378339935019,12.50377914360656,0.7030416666666667
blocked,multimodal,mixed,21,228302,fixed,positive,0.5,0.5037916666666666,0.0037916666666666377,0.05510149127429393,true,true,FixedBudget,12000,1,0.1115492,1.0007462911437977,1407.543128508672,1407.543128508672,12618.137364576995,0.6172291666666667
blocked,multimodal,mixed,21,228302,fixed,x,0.0,0.025501634669518936,0.025501634669518936,0.44199509370703094,true,true,FixedBudget,12000,1,0.1115492,1.000875037997469,2007.0267859689868,1445.9254574414315,12962.221669374872,0.6172291666666667
blocked,multimodal,mixed,21,228302,adaptive,positive,0.5,0.5150416666666666,0.01504166666666662,0.06976999898541679,true,true,PrecisionReached,6000,3,0.0923616,1.0026555108433384,821.152127854558,821.1521278545525,8890.62259482894,0.6182916666666667
blocked,multimodal,mixed,21,228302,adaptive,x,0.0,0.11466746061821231,0.11466746061821231,0.5576459942937404,true,true,PrecisionReached,6000,3,0.0923616,1.002685483295362,1145.6895889939954,842.0537119298943,9116.9242621381,0.6182916666666667
blocked,normal,default,21,228302,fixed,x,0.0,-0.005386281212963362,-0.005386281212963362,0.0364732490582658,true,true,FixedBudget,12000,1,0.115291,1.000317758017091,15998.719544973392,15995.09363759287,138736.70657373837,1.0
blocked,normal,default,21,228302,fixed,y,0.0,-0.006347462026474016,-0.006347462026474016,0.03500758443463297,true,true,FixedBudget,12000,1,0.115291,1.00017519538725,16381.75274368838,16379.156990742458,142067.9583900084,1.0
blocked,normal,default,21,228302,adaptive,x,0.0,0.0133229709394862,0.0133229709394862,0.08588247706039595,true,true,PrecisionReached,2000,1,0.0193613,1.001192067249916,2788.5791431060743,2780.386388440807,143605.35648126967,1.0
blocked,normal,default,21,228302,adaptive,y,0.0,0.0018220856371325422,0.0018220856371325422,0.08142969792996672,true,true,PrecisionReached,2000,1,0.0193613,1.0014041797267204,2614.341745304185,2617.9674443542563,135216.51151287652,1.0
blocked,normal,block,21,228302,fixed,x,0.0,-0.007103887800693709,-0.007103887800693709,0.0516163239295852,true,true,FixedBudget,12000,1,0.1381993,1.001426892681864,6567.847044413075,6565.170294788451,47505.09079849501,0.36054166666666665
blocked,normal,block,21,228302,fixed,y,0.0,0.022008288183615,0.022008288183615,0.05401047574999285,true,true,FixedBudget,12000,1,0.1381993,1.0005456023510026,6894.99163404641,6887.619734628927,49838.31129845757,0.36054166666666665
blocked,normal,block,21,228302,adaptive,x,0.0,0.008745770875724757,0.008745770875724757,0.12961877334141858,true,true,PrecisionReached,2000,1,0.023765,1.0038558381667362,1100.6416633052386,1101.9755856246989,46369.68590888697,0.35424999999999995
blocked,normal,block,21,228302,adaptive,y,0.0,-0.019965341081504384,-0.019965341081504384,0.12883653645221607,true,true,PrecisionReached,2000,1,0.023765,1.0048102942059656,1132.5320701467924,1133.005496549059,47675.383822809126,0.35424999999999995
blocked,correlated,default,21,228302,fixed,x,0.0,-0.21106846899867576,-0.21106846899867576,0.12865089918261752,false,false,FixedBudget,12000,1,0.1036557,1.0649838402714933,48.58306255124775,48.76411158666821,470.44312649153113,0.15152083333333333
blocked,correlated,default,21,228302,fixed,y,0.0,-0.210570362197601,-0.210570362197601,0.12848180453454203,false,false,FixedBudget,12000,1,0.1036557,1.0652057562316681,48.01305807110665,47.48791740970048,458.1312692857265,0.15152083333333333
blocked,correlated,default,21,228302,adaptive,x,0.0,-0.21106846899867576,-0.21106846899867576,0.12865089918261752,false,false,MaxDrawsReached,12000,6,0.3077056,1.0649838402714933,48.58306255124775,48.76411158666821,158.4765164711601,0.15152083333333333
blocked,correlated,default,21,228302,adaptive,y,0.0,-0.210570362197601,-0.210570362197601,0.12848180453454203,false,false,MaxDrawsReached,12000,6,0.3077056,1.0652057562316681,48.01305807110665,47.48791740970048,154.3290645659373,0.15152083333333333
blocked,correlated,diagonal,22,236221,fixed,x,0.0,0.021180025720106993,0.021180025720106993,0.09239526709333201,true,true,FixedBudget,12000,1,0.1180372,1.0051691151039566,1025.4718122126155,1021.9265305927474,8657.66496149305,0.08506250000000001
blocked,correlated,diagonal,22,236221,fixed,y,0.0,0.024649416123773804,0.024649416123773804,0.09167274935775961,true,true,FixedBudget,12000,1,0.1180372,1.0058049804700204,1017.706001533327,1015.7935202527731,8605.706677664102,0.08506250000000001
blocked,correlated,diagonal,22,236221,adaptive,x,0.0,0.02676219750213102,0.02676219750213102,0.10138990327579739,true,true,PrecisionReached,10000,5,0.2288174,1.009343181207794,813.4798949741233,809.9659401859168,3539.7917299380065,0.08629999999999999
blocked,correlated,diagonal,22,236221,adaptive,y,0.0,0.031033537167738157,0.031033537167738157,0.10036895793819728,true,true,PrecisionReached,10000,5,0.2288174,1.0088933174963801,805.478242791705,802.8646057952745,3508.7567894542744,0.08629999999999999
blocked,correlated,block,22,236221,fixed,x,0.0,0.01656099067255964,0.01656099067255964,0.03606850148846813,true,true,FixedBudget,12000,1,0.1296995,1.0005707791955816,6761.659794779228,6761.538380053551,52132.339600796855,0.3585208333333333
blocked,correlated,block,22,236221,fixed,y,0.0,0.016051416809686636,0.016051416809686636,0.036173877222526137,true,true,FixedBudget,12000,1,0.1296995,1.0006717083082253,6710.711093826229,6713.211635592712,51759.734120738416,0.3585208333333333
blocked,correlated,block,22,236221,adaptive,x,0.0,0.02180330616342175,0.02180330616342175,0.09443686556708604,true,true,PrecisionReached,2000,1,0.0247012,1.002027568137266,865.5111971171601,867.44096734667,35117.361397287175,0.35024999999999995
blocked,correlated,block,22,236221,adaptive,y,0.0,0.028087675300646237,0.028087675300646237,0.09617791329815661,true,true,PrecisionReached,2000,1,0.0247012,1.0013721851057424,887.9266745739934,888.7449719995717,35979.82980582205,0.35024999999999995
blocked,multimodal,default,22,236221,fixed,positive,0.5,0.5100416666666666,0.010041666666666615,0.02499892428624205,true,true,FixedBudget,12000,1,0.1062986,1.0000894502392634,7692.722873841489,7692.722873841488,72368.99520634786,0.27560416666666665
blocked,multimodal,default,22,236221,fixed,x,0.0,0.06466891754484694,0.06466891754484694,0.20226339412991595,true,true,FixedBudget,12000,1,0.1062986,1.0001979942562906,8607.087366983144,7715.077328958989,72579.29388495229,0.27560416666666665
blocked,multimodal,default,22,236221,adaptive,positive,0.5,0.513375,0.013375000000000026,0.05771274555386245,true,true,PrecisionReached,2000,1,0.0194921,1.0031226827300033,1317.1764111438888,1317.176411143871,67574.88475556103,0.280875
blocked,multimodal,default,22,236221,adaptive,x,0.0,0.08750264720388357,0.08750264720388357,0.4710957071732237,true,true,PrecisionReached,2000,1,0.0194921,1.0016426672452199,1479.5897086235464,1338.3115621914612,68659.17793318634,0.280875
blocked,multimodal,block,22,236221,fixed,positive,0.5,0.70675,0.20675,NaN,false,false,FixedBudget,12000,1,0.112429,2.8687542782932125,4.591624963337317,4.59162496333732,40.84021883444058,0.7062708333333333
blocked,multimodal,block,22,236221,fixed,x,0.0,1.6696834065978117,1.6696834065978117,0.32226339178255936,false,false,FixedBudget,12000,1,0.112429,1.4665516102235836,7.5973385702212015,4.745936871112741,42.21274645431998,0.7062708333333333
blocked,multimodal,block,22,236221,adaptive,positive,0.5,0.70675,0.20675,NaN,false,false,MaxDrawsReached,12000,6,0.331476,2.8687542782932125,4.591624963337317,4.59162496333732,13.852058560310006,0.7062708333333333
blocked,multimodal,block,22,236221,adaptive,x,0.0,1.6696834065978117,1.6696834065978117,0.32226339178255936,false,false,MaxDrawsReached,12000,6,0.331476,1.4665516102235836,7.5973385702212015,4.745936871112741,14.317588214871488,0.7062708333333333
blocked,multimodal,mixed,22,236221,fixed,positive,0.5,0.5131875,0.013187500000000019,0.05882071826835895,true,true,FixedBudget,12000,1,0.1140015,1.0035348298546116,1196.176666118427,1196.176666118426,10492.639711919808,0.6162916666666667
blocked,multimodal,mixed,22,236221,fixed,x,0.0,0.10846372756303957,0.10846372756303957,0.4725137003254995,true,true,FixedBudget,12000,1,0.1140015,1.0027111176782617,1754.4480382819188,1229.4871811821731,10784.833367825626,0.6162916666666667
blocked,multimodal,mixed,22,236221,adaptive,positive,0.5,0.5188125,0.01881250000000001,0.06867200550359066,true,true,PrecisionReached,8000,4,0.1423321,1.006995325372077,789.4495340502842,789.449534050288,5546.531907070071,0.61721875
blocked,multimodal,mixed,22,236221,adaptive,x,0.0,0.1525807764436209,0.1525807764436209,0.554186516550952,true,true,PrecisionReached,8000,4,0.1423321,1.004337943747747,1090.1417167663583,797.49031029332,5603.024969724469,0.61721875
blocked,normal,default,22,236221,fixed,x,0.0,-0.008709428006051873,-0.008709428006051873,0.03498953053986334,true,true,FixedBudget,12000,1,0.115797,1.0001333176022187,15711.232220588527,15708.169279932565,135652.6445411588,1.0
blocked,normal,default,22,236221,fixed,y,0.0,0.006651631889340481,0.006651631889340481,0.034711485016513215,true,true,FixedBudget,12000,1,0.115797,1.0001197645973487,16513.09284863271,16498.46404395168,142477.47388923445,1.0
blocked,normal,default,22,236221,adaptive,x,0.0,-0.016846562370017165,-0.016846562370017165,0.08196139875383815,true,true,PrecisionReached,2000,1,0.0172316,1.000885134399645,2539.24265668711,2539.992793197043,147403.18909428277,1.0
blocked,normal,default,22,236221,adaptive,y,0.0,5.465595018055991E-5,5.465595018055991E-5,0.07721213569227996,true,true,PrecisionReached,2000,1,0.0172316,1.0012313716657721,2868.513427511344,2860.286552501029,165990.77000980923,1.0
blocked,normal,block,22,236221,fixed,x,0.0,0.02140380204176784,0.02140380204176784,0.05195670728585489,true,true,FixedBudget,12000,1,0.1290216,1.0004979645826537,6490.952501766958,6494.600417452265,50337.31109715169,0.35864583333333333
blocked,normal,block,22,236221,fixed,y,0.0,-0.007536036275089142,-0.007536036275089142,0.054062333132426275,true,true,FixedBudget,12000,1,0.1290216,1.0011138397074497,6217.423309870128,6216.365638655843,48180.8134347725,0.35864583333333333
blocked,normal,block,22,236221,adaptive,x,0.0,0.01569178773223845,0.01569178773223845,0.13044623541615713,true,true,PrecisionReached,2000,1,0.0233524,1.0013773226418565,1094.052857154786,1095.1179279720927,46895.305320741885,0.35275
blocked,normal,block,22,236221,adaptive,y,0.0,0.01202920001866703,0.01202920001866703,0.12129163973446555,true,true,PrecisionReached,2000,1,0.0233524,1.003401735212585,1126.0251814591627,1122.7307710749806,48077.74665880083,0.35275
blocked,correlated,default,22,236221,fixed,x,0.0,0.2052601829238584,0.2052601829238584,0.13527105795907926,false,false,FixedBudget,12000,1,0.1029825,1.0619907726345794,55.539965010152926,56.22734012052169,545.989271191918,0.153875
blocked,correlated,default,22,236221,fixed,y,0.0,0.20508343243276184,0.20508343243276184,0.13480277164756738,false,false,FixedBudget,12000,1,0.1029825,1.0628737504909198,55.21805292267134,55.84713950558835,542.2973758219925,0.153875
blocked,correlated,default,22,236221,adaptive,x,0.0,0.2052601829238584,0.2052601829238584,0.13527105795907926,false,false,MaxDrawsReached,12000,6,0.3078334,1.0619907726345794,55.539965010152926,56.22734012052169,182.6550988960967,0.153875
blocked,correlated,default,22,236221,adaptive,y,0.0,0.20508343243276184,0.20508343243276184,0.13480277164756738,false,false,MaxDrawsReached,12000,6,0.3078334,1.0628737504909198,55.21805292267134,55.84713950558835,181.42001324608816,0.153875
blocked,correlated,joint-prior,22,236221,fixed,x,0.0,-0.009767322173889537,-0.009767322173889537,0.05231943695069762,true,true,FixedBudget,12000,1,0.1171995,1.0008659527173531,3433.0353630097593,3431.46106984522,29278.802979920736,0.13410416666666666
blocked,correlated,joint-prior,22,236221,fixed,y,0.0,-0.009668949515356018,-0.009668949515356018,0.052170087910362435,true,true,FixedBudget,12000,1,0.1171995,1.0008235823031468,3436.974212916201,3437.325875450446,29328.844196864713,0.13410416666666666
blocked,correlated,joint-prior,22,236221,adaptive,x,0.0,0.002375889121496666,0.002375889121496666,0.08892925894954862,true,true,PrecisionReached,4000,2,0.0477199,1.0020672360499638,1197.013243429586,1186.5140912586685,24864.136162453575,0.1294375
blocked,correlated,joint-prior,22,236221,adaptive,y,0.0,0.0032156775932042914,0.0032156775932042914,0.09046531760449264,true,true,PrecisionReached,4000,2,0.0477199,1.0026500599192822,1195.0563955250402,1181.531980903622,24759.732960538935,0.1294375
blocked,correlated,block,23,244140,fixed,x,0.0,0.0013764345315971926,0.0013764345315971926,0.03954988869082952,true,true,FixedBudget,12000,1,0.1313129,1.0007890151823828,6246.762746210558,6241.5265272954275,47531.70882141379,0.3569166666666667
blocked,correlated,block,23,244140,fixed,y,0.0,-9.136451228275444E-4,-9.136451228275444E-4,0.03904144593122801,true,true,FixedBudget,12000,1,0.1313129,1.0010768324657986,6307.64428527388,6303.60221819008,48004.4399155763,0.3569166666666667
blocked,correlated,block,23,244140,adaptive,x,0.0,-0.024372120615787196,-0.024372120615787196,0.10151349475959347,true,true,PrecisionReached,2000,1,0.0232474,1.003303275793261,910.1012947016131,902.9526581401753,38841.01697997089,0.35587499999999994
blocked,correlated,block,23,244140,adaptive,y,0.0,-0.036395800682104795,-0.036395800682104795,0.09956849527975394,true,true,PrecisionReached,2000,1,0.0232474,1.0036990149464136,933.2831264072905,928.6556485040586,39946.645582046105,0.35587499999999994
blocked,multimodal,default,23,244140,fixed,positive,0.5,0.5054166666666666,0.005416666666666625,0.02469909192310611,true,true,FixedBudget,12000,1,0.1055936,1.000302465484589,7371.225405227299,7371.225405227296,69807.50164050942,0.27789583333333334
blocked,multimodal,default,23,244140,fixed,x,0.0,0.02794744021646256,0.02794744021646256,0.199478649501994,true,true,FixedBudget,12000,1,0.1055936,1.0004747557098732,8215.152391017327,7334.610691257469,69460.75037935509,0.27789583333333334
blocked,multimodal,default,23,244140,adaptive,positive,0.5,0.507625,0.007624999999999993,0.06222622589597721,true,true,PrecisionReached,2000,1,0.0171977,1.0025632925821792,1095.9496664357832,1095.9496664357837,63726.52543280693,0.27649999999999997
blocked,multimodal,default,23,244140,adaptive,x,0.0,-0.004586668604456001,-0.004586668604456001,0.5051011515028482,true,true,PrecisionReached,2000,1,0.0171977,1.0021582487018499,1227.3840781070626,1083.598553541649,63008.341437613686,0.27649999999999997
blocked,multimodal,block,23,244140,fixed,positive,0.5,0.5,0.0,NaN,false,false,FixedBudget,12000,1,0.1123331,Infinity,4.000333361113426,4.000333361113426,35.6113501818558,0.7022083333333334
blocked,multimodal,block,23,244140,fixed,x,0.0,0.00839895920823519,0.00839895920823519,0.04459014452137073,true,false,FixedBudget,12000,1,0.1123331,1.7330711608198117,6.0639001933845655,4.129546415521068,36.76161715043089,0.7022083333333334
blocked,multimodal,block,23,244140,adaptive,positive,0.5,0.5,0.0,NaN,false,false,MaxDrawsReached,12000,6,0.331809,Infinity,4.000333361113426,4.000333361113426,12.056132778536524,0.7022083333333334
blocked,multimodal,block,23,244140,adaptive,x,0.0,0.00839895920823519,0.00839895920823519,0.04459014452137073,true,false,MaxDrawsReached,12000,6,0.331809,1.7330711608198117,6.0639001933845655,4.129546415521068,12.445552759331626,0.7022083333333334
blocked,multimodal,mixed,23,244140,fixed,positive,0.5,0.509625,0.009624999999999995,0.055308287473066126,true,true,FixedBudget,12000,1,0.1133418,1.0021810357159076,1378.1987754927195,1378.1987754927188,12159.66903201395,0.617
blocked,multimodal,mixed,23,244140,fixed,x,0.0,0.08212867543926894,0.08212867543926894,0.44446444854239947,true,true,FixedBudget,12000,1,0.1133418,1.002342269987217,1961.46080885668,1406.110919879366,12405.934261493694,0.617
blocked,multimodal,mixed,23,244140,adaptive,positive,0.5,0.5081875,0.008187500000000014,0.06577272605298293,true,true,PrecisionReached,8000,4,0.1422899,1.003208336401766,943.7756468199254,943.7756468199295,6632.766252699099,0.61425
blocked,multimodal,mixed,23,244140,adaptive,x,0.0,0.07354885465781891,0.07354885465781891,0.5309298992796742,true,true,PrecisionReached,8000,4,0.1422899,1.0019943220124918,1332.896200357866,959.9828566718085,6746.668995282226,0.61425
blocked,normal,default,23,244140,fixed,x,0.0,-0.007316503983279397,-0.007316503983279397,0.03548032382106304,true,true,FixedBudget,12000,1,0.1171574,1.0001282244615037,16563.99388177537,16557.67435239924,141328.4551586092,1.0
blocked,normal,default,23,244140,fixed,y,0.0,-0.00276138307686824,-0.00276138307686824,0.035260388596473485,true,true,FixedBudget,12000,1,0.1171574,1.0001911175397136,15863.211067428483,15869.55408465536,135454.98692063292,1.0
blocked,normal,default,23,244140,adaptive,x,0.0,-0.017245513007186776,-0.017245513007186776,0.08293926683740287,true,true,PrecisionReached,2000,1,0.0173834,1.0015847405295004,2898.466469787749,2905.808683705942,167159.97352105696,1.0
blocked,normal,default,23,244140,adaptive,y,0.0,-0.0022132322281573913,-0.0022132322281573913,0.08986425743344487,true,true,PrecisionReached,2000,1,0.0173834,1.0035049811232408,2526.488573604232,2530.756812049486,145584.68493214712,1.0
blocked,normal,block,23,244140,fixed,x,0.0,0.00430058978744456,0.00430058978744456,0.05681640810009031,true,true,FixedBudget,12000,1,0.1295847,1.0008114193759954,5886.265450455355,5886.688613363052,45427.34299159586,0.3552916666666667
blocked,normal,block,23,244140,fixed,y,0.0,-0.013105001436865438,-0.013105001436865438,0.05498553124953475,true,true,FixedBudget,12000,1,0.1295847,1.0009736308551014,6860.849116088737,6865.968902161283,52984.41021325267,0.3552916666666667
blocked,normal,block,23,244140,adaptive,x,0.0,-0.024417822138706902,-0.024417822138706902,0.13647030370627095,true,true,PrecisionReached,2000,1,0.0221984,1.0025384048167996,1004.6163921391416,1001.8251484070591,45130.51158673865,0.360125
blocked,normal,block,23,244140,adaptive,y,0.0,-0.04850994199388908,-0.04850994199388908,0.14000997727368006,true,true,PrecisionReached,2000,1,0.0221984,1.002502908067512,1016.3468165770573,1013.9141703470652,45675.101374291175,0.360125
blocked,correlated,default,23,244140,fixed,x,0.0,0.056838239670781276,0.056838239670781276,0.15974574471422354,true,false,FixedBudget,12000,1,0.1049767,1.0458318607508683,49.61147308275594,48.60904479192975,463.0460358530011,0.14770833333333333
blocked,correlated,default,23,244140,fixed,y,0.0,0.05272889659762858,0.05272889659762858,0.15896675956807985,true,false,FixedBudget,12000,1,0.1049767,1.0462655417277738,49.98237377378201,49.16603558035273,468.35188742218725,0.14770833333333333
blocked,correlated,default,23,244140,adaptive,x,0.0,0.056838239670781276,0.056838239670781276,0.15974574471422354,true,false,MaxDrawsReached,12000,6,0.3056781,1.0458318607508683,49.61147308275594,48.60904479192975,159.02037074926122,0.14770833333333333
blocked,correlated,default,23,244140,adaptive,y,0.0,0.05272889659762858,0.05272889659762858,0.15896675956807985,true,false,MaxDrawsReached,12000,6,0.3056781,1.0462655417277738,49.98237377378201,49.16603558035273,160.84251891238765,0.14770833333333333
blocked,correlated,joint-prior,23,244140,fixed,x,0.0,-0.012108771017979802,-0.012108771017979802,0.04878572661505235,true,true,FixedBudget,12000,1,0.1185121,1.0009003993689605,3553.985460944032,3550.4357029182634,29958.42367925523,0.13345833333333335
blocked,correlated,joint-prior,23,244140,fixed,y,0.0,-0.008022440204835224,-0.008022440204835224,0.049677209352947616,true,true,FixedBudget,12000,1,0.1185121,1.0016515112973616,3361.071799840094,3360.4396107997654,28355.24482985084,0.13345833333333335
blocked,correlated,joint-prior,23,244140,adaptive,x,0.0,-0.028146620611919637,-0.028146620611919637,0.08482793760614796,true,true,PrecisionReached,4000,2,0.0469072,1.0018885151995796,1260.878746508739,1260.4387400574471,26870.901270113056,0.13468750000000002
blocked,correlated,joint-prior,23,244140,adaptive,y,0.0,-0.020316261142276693,-0.020316261142276693,0.08662440689499387,true,true,PrecisionReached,4000,2,0.0469072,1.0020318743591863,1236.9618155727264,1230.6867075810374,26236.626948123896,0.13468750000000002
blocked,correlated,diagonal,23,244140,fixed,x,0.0,-0.0014345272225814165,-0.0014345272225814165,0.09215879640318202,true,true,FixedBudget,12000,1,0.1183465,1.0039986988384884,937.9975306819576,937.1838592078888,7918.98247272111,0.0844375
blocked,correlated,diagonal,23,244140,fixed,y,0.0,-0.004336375954832425,-0.004336375954832425,0.09264560479343856,true,true,FixedBudget,12000,1,0.1183465,1.0054307120670338,933.4687107408625,933.8055909884922,7890.436903402232,0.0844375
blocked,correlated,diagonal,23,244140,adaptive,x,0.0,-0.014043330514667607,-0.014043330514667607,0.10020421524183427,true,true,PrecisionReached,10000,5,0.2278489,1.0056530733228062,768.0697198081249,768.7871227048192,3374.1094326319735,0.08465
blocked,correlated,diagonal,23,244140,adaptive,y,0.0,-0.016702088920927047,-0.016702088920927047,0.10023877493844689,true,true,PrecisionReached,10000,5,0.2278489,1.0057579988953425,752.8499581237,753.4717424512609,3306.892166041885,0.08465
blocked,multimodal,default,24,252059,fixed,positive,0.5,0.5098541666666667,0.00985416666666672,0.025205608685774577,true,true,FixedBudget,12000,1,0.105389,1.0001514614513571,7377.095291934641,7377.095291934649,69998.72180146552,0.2781458333333333
blocked,multimodal,default,24,252059,fixed,x,0.0,0.07895383376873388,0.07895383376873388,0.20377459537821394,true,true,FixedBudget,12000,1,0.105389,1.0001900467805704,8455.33821667011,7417.472315151424,70381.84549764609,0.2781458333333333
blocked,multimodal,default,24,252059,adaptive,positive,0.5,0.516625,0.016625,0.06311588829608682,true,true,PrecisionReached,2000,1,0.0176412,1.0028633954989365,1276.6714781487788,1276.6714781487726,72368.74351794507,0.27725
blocked,multimodal,default,24,252059,adaptive,x,0.0,0.13295575715629715,0.13295575715629715,0.4994189428278435,true,true,PrecisionReached,2000,1,0.0176412,1.0017289995944516,1631.853305813919,1362.6873239746901,77244.5935636289,0.27725
blocked,multimodal,block,24,252059,fixed,positive,0.5,0.5,0.0,NaN,false,false,FixedBudget,12000,1,0.1126378,Infinity,4.000333361113426,4.000333361113426,35.51501681596609,0.7024375
blocked,multimodal,block,24,252059,fixed,x,0.0,-0.0016209650231626682,-0.0016209650231626682,0.04593118062192637,true,false,FixedBudget,12000,1,0.1126378,1.7331997943865876,6.073632905314104,4.126589500839592,36.63592063090359,0.7024375
blocked,multimodal,block,24,252059,adaptive,positive,0.5,0.5,0.0,NaN,false,false,MaxDrawsReached,12000,6,0.3352636,Infinity,4.000333361113426,4.000333361113426,11.93190480897248,0.7024375
blocked,multimodal,block,24,252059,adaptive,x,0.0,-0.0016209650231626682,-0.0016209650231626682,0.04593118062192637,true,false,MaxDrawsReached,12000,6,0.3352636,1.7331997943865876,6.073632905314104,4.126589500839592,12.308492484241034,0.7024375
blocked,multimodal,mixed,24,252059,fixed,positive,0.5,0.5064166666666667,0.006416666666666737,0.05504889107473635,true,true,FixedBudget,12000,1,0.1132449,1.0011163194168593,1541.9715526838784,1541.971552683884,13616.256031696652,0.6202916666666667
blocked,multimodal,mixed,24,252059,fixed,x,0.0,0.05395062100062109,0.05395062100062109,0.4422986217547589,true,true,FixedBudget,12000,1,0.1132449,1.0010730859819115,2163.4781777516,1586.5457384649717,14009.864801549313,0.6202916666666667
