case,seed,draws,pilotCalls,reference,tolerance,mean,rawMcse,batchMcse,varianceEss,queryK,health,coveredRaw,coveredBatch,accurate,queryFlag
rare-tilted,12331033,40000,0,3.167124183311998E-5,1.583562091655999E-5,3.2196705177820625E-5,5.764372768094821E-7,4.3239768943511015E-7,2720.8896694890345,-0.8735545281188776,ChecksPassed,true,true,true,false
rare-tilted,12435762,2000,0,3.167124183311998E-5,1.583562091655999E-5,2.956755824737722E-5,2.407196212074196E-6,2.715974079929996E-6,125.79773212581532,-0.4865214130231297,ChecksPassed,true,true,true,false
rare-tilted,12435762,10000,0,3.167124183311998E-5,1.583562091655999E-5,2.9138072031825066E-5,1.0684290941567948E-6,1.3121260335739186E-6,611.9349377347727,-0.7108527770069345,ChecksPassed,false,true,true,false
rare-tilted,12435762,40000,0,3.167124183311998E-5,1.583562091655999E-5,3.079281648124665E-5,5.556400849977593E-7,6.814114945652361E-7,2645.4631572282633,-0.7986360011759762,ChecksPassed,true,true,true,false
rare-tilted,12540491,2000,0,3.167124183311998E-5,1.583562091655999E-5,3.104060268688116E-5,2.5489082348603545E-6,2.4667345596373742E-6,126.72297731959483,-0.5695856309864267,ChecksPassed,true,true,true,false
rare-tilted,12540491,10000,0,3.167124183311998E-5,1.583562091655999E-5,2.971009125827736E-5,1.0955891437917584E-6,6.928644807755213E-7,610.5038781333183,-0.7720204264110172,ChecksPassed,true,false,true,false
rare-tilted,12540491,40000,0,3.167124183311998E-5,1.583562091655999E-5,3.1132870541773704E-5,5.649195177393367E-7,5.160080632290788E-7,2602.547545969915,-0.9034096557300948,ChecksPassed,true,true,true,false
rare-tilted,12645220,2000,0,3.167124183311998E-5,1.583562091655999E-5,3.353797926971695E-5,2.6378503535253912E-6,2.5906750777797613E-6,147.35806606674132,-0.6011700527732543,ChecksPassed,true,true,true,false
rare-tilted,12645220,10000,0,3.167124183311998E-5,1.583562091655999E-5,3.067377153433416E-5,1.1080176368977355E-6,1.2438247747769828E-6,666.8909614888963,-0.7101781519239481,ChecksPassed,true,true,true,false
rare-tilted,12645220,40000,0,3.167124183311998E-5,1.583562091655999E-5,3.2223437604665164E-5,5.761623986976177E-7,6.675731646776044E-7,2751.325918998982,-0.8311084257953756,ChecksPassed,true,true,true,false
rare-tilted,12749949,2000,0,3.167124183311998E-5,1.583562091655999E-5,2.9955692877674063E-5,2.4512468553930387E-6,2.7681458428136563E-6,126.04028352088241,-0.5308653125111444,ChecksPassed,true,true,true,false
rare-tilted,12749949,10000,0,3.167124183311998E-5,1.583562091655999E-5,3.204941137116607E-5,1.1421796495526477E-6,1.2684248719134576E-6,692.3557614284874,-0.7525610629395779,ChecksPassed,true,true,true,false
rare-tilted,12749949,40000,0,3.167124183311998E-5,1.583562091655999E-5,3.201653814787471E-5,5.746839943586543E-7,5.110276560871723E-7,2692.2449079918997,-0.9325076603078667,ChecksPassed,true,true,true,false
rare-tilted,12854678,2000,0,3.167124183311998E-5,1.583562091655999E-5,3.058349080438251E-5,2.465355970780232E-6,1.9060930809228432E-6,135.92182026944823,-0.5311019680258314,ChecksPassed,true,true,true,false
rare-tilted,12854678,10000,0,3.167124183311998E-5,1.583562091655999E-5,3.065482065899919E-5,1.1101391608527254E-6,9.893654858640385E-7,643.7009452825523,-0.7939892593156018,ChecksPassed,true,true,true,false
rare-tilted,12854678,40000,0,3.167124183311998E-5,1.583562091655999E-5,3.160964389788493E-5,5.701895069617405E-7,4.264080725976406E-7,2630.336377523473,-0.906610746015315,ChecksPassed,true,true,true,false
rare-tilted,12959407,2000,0,3.167124183311998E-5,1.583562091655999E-5,2.8457367181896744E-5,2.4056613819625806E-6,1.9146872486738807E-6,117.63766817764564,-0.580563995965128,ChecksPassed,true,true,true,false
rare-tilted,12959407,10000,0,3.167124183311998E-5,1.583562091655999E-5,3.102476557836293E-5,1.136327668496894E-6,1.0344213204874116E-6,643.5609832612599,-0.7627778843134042,ChecksPassed,true,true,true,false
rare-tilted,12959407,40000,0,3.167124183311998E-5,1.583562091655999E-5,3.1763564778438054E-5,5.709034439656566E-7,6.218192494647178E-7,2692.282356233373,-0.9002326466872413,ChecksPassed,true,true,true,false
rare-tilted,13064136,2000,0,3.167124183311998E-5,1.583562091655999E-5,3.268379378458908E-5,2.597969961026899E-6,2.369108637618374E-6,148.53616365385238,-0.585116942005655,ChecksPassed,true,true,true,false
rare-tilted,13064136,10000,0,3.167124183311998E-5,1.583562091655999E-5,3.1064759829545636E-5,1.129674213715527E-6,9.542270089923108E-7,656.2323762299053,-0.7841266020631948,ChecksPassed,true,true,true,false
rare-tilted,13064136,40000,0,3.167124183311998E-5,1.583562091655999E-5,3.203680029542722E-5,5.767708904073132E-7,4.3460376277403494E-7,2682.2039706523506,-0.9662731501624164,ChecksPassed,true,true,true,false
rare-tilted,13168865,2000,0,3.167124183311998E-5,1.583562091655999E-5,3.3188864080834514E-5,2.6903153785587436E-6,2.653070389558123E-6,138.2741302804928,-0.6658675030688582,ChecksPassed,true,true,true,false
rare-tilted,13168865,10000,0,3.167124183311998E-5,1.583562091655999E-5,3.347837931933301E-5,1.1894219334596645E-6,1.4814169900588467E-6,699.576521362318,-0.86460195579841,ChecksPassed,true,true,true,false
rare-tilted,13168865,40000,0,3.167124183311998E-5,1.583562091655999E-5,3.130246994279879E-5,5.667617583231329E-7,7.77303822192226E-7,2619.5678245048953,-0.932611351549881,ChecksPassed,true,true,true,false
rare-tilted,13273594,2000,0,3.167124183311998E-5,1.583562091655999E-5,3.144752465799321E-5,2.5361087934425686E-6,2.8645392888349056E-6,140.7509717919957,-0.5873746819258765,ChecksPassed,true,true,true,false
rare-tilted,13273594,10000,0,3.167124183311998E-5,1.583562091655999E-5,3.0454400857204696E-5,1.1046567896363454E-6,1.4937800675072988E-6,656.7630479953598,-0.695368333793788,ChecksPassed,true,true,true,false
rare-tilted,13273594,40000,0,3.167124183311998E-5,1.583562091655999E-5,3.1522170474122355E-5,5.662855096928746E-7,6.947804651946172E-7,2683.7290582328496,-0.8617747343134619,ChecksPassed,true,true,true,false
rare-tilted,13378323,2000,0,3.167124183311998E-5,1.583562091655999E-5,2.9585683632576992E-5,2.481942215071904E-6,1.316223513509762E-6,116.64649689577567,-0.6137633608418238,ChecksPassed,true,true,true,false
rare-tilted,13378323,10000,0,3.167124183311998E-5,1.583562091655999E-5,3.270666322386413E-5,1.1807250432726356E-6,1.2011905401256944E-6,687.8470297078449,-0.8043642552725042,ChecksPassed,true,true,true,false
rare-tilted,13378323,40000,0,3.167124183311998E-5,1.583562091655999E-5,3.235644364753506E-5,5.782813189648627E-7,4.904449519374513E-7,2742.060755857738,-0.8961197203614084,ChecksPassed,true,true,true,false
rare-tilted,13483052,2000,0,3.167124183311998E-5,1.583562091655999E-5,2.9994077625234912E-5,2.4626308769092426E-6,2.474646347780731E-6,119.74317811712814,-0.4574002720796599,ChecksPassed,true,true,true,false
rare-tilted,13483052,10000,0,3.167124183311998E-5,1.583562091655999E-5,3.250817621258052E-5,1.1755817687758103E-6,9.684498127018316E-7,675.3062449591873,-0.8726227068693974,ChecksPassed,true,true,true,false
rare-tilted,13483052,40000,0,3.167124183311998E-5,1.583562091655999E-5,3.2415298041160125E-5,5.815920000364396E-7,6.243424309777992E-7,2738.781970097211,-0.8770826032461009,ChecksPassed,true,true,true,false
rare-tilted,13587781,2000,0,3.167124183311998E-5,1.583562091655999E-5,3.2600751801684694E-5,2.608936157401176E-6,2.050153279918857E-6,135.73632578148886,-0.5983915485036917,ChecksPassed,true,true,true,false
rare-tilted,13587781,10000,0,3.167124183311998E-5,1.583562091655999E-5,3.114370017970952E-5,1.116909347332026E-6,9.7246364627291E-7,683.0309293773865,-0.714938274443471,ChecksPassed,true,true,true,false
rare-tilted,13587781,40000,0,3.167124183311998E-5,1.583562091655999E-5,3.125055380548906E-5,5.623152628217081E-7,4.457917896436281E-7,2660.3696800577072,-0.8772307948081841,ChecksPassed,true,true,true,false
rare-tilted,13692510,2000,0,3.167124183311998E-5,1.583562091655999E-5,2.9875373902922622E-5,2.422071293997881E-6,2.373126070121212E-6,124.42899249280535,-0.48890973810531096,ChecksPassed,true,true,true,false
rare-tilted,13692510,10000,0,3.167124183311998E-5,1.583562091655999E-5,3.301670987873152E-5,1.1745084442997043E-6,9.823696749626375E-7,696.7291993283854,-0.8010143416083066,ChecksPassed,true,true,true,false
rare-tilted,13692510,40000,0,3.167124183311998E-5,1.583562091655999E-5,3.264870840969193E-5,5.827934531023683E-7,5.268846042948963E-7,2788.5130925944686,-0.847450504640484,ChecksPassed,true,true,true,false
rare-tilted,13797239,2000,0,3.167124183311998E-5,1.583562091655999E-5,3.2955609308790196E-5,2.638929035433049E-6,2.2815528238927253E-6,133.33875526753394,-0.5310902091755372,ChecksPassed,true,true,true,false
rare-tilted,13797239,10000,0,3.167124183311998E-5,1.583562091655999E-5,3.194574325913369E-5,1.1351331373680671E-6,1.3314567617698427E-6,683.6598338171327,-0.7134429076001432,ChecksPassed,true,true,true,false
rare-tilted,13797239,40000,0,3.167124183311998E-5,1.583562091655999E-5,3.093595861139343E-5,5.591672960262149E-7,5.529580491449085E-7,2609.294206454504,-0.9342876134742898,ChecksPassed,true,true,true,false
rare-tilted,13901968,2000,0,3.167124183311998E-5,1.583562091655999E-5,3.164845837398368E-5,2.465662396896338E-6,2.40161975195919E-6,147.07532768066653,-0.4680622163116217,ChecksPassed,true,true,true,false
rare-tilted,13901968,10000,0,3.167124183311998E-5,1.583562091655999E-5,3.2162010228929535E-5,1.1445137870742206E-6,1.0272748478216931E-6,694.5161029085552,-0.7628135234594486,ChecksPassed,true,true,true,false
rare-tilted,13901968,40000,0,3.167124183311998E-5,1.583562091655999E-5,3.163593257667878E-5,5.653511857035705E-7,4.905162200546155E-7,2707.9106527421113,-0.8736481883215674,ChecksPassed,true,true,true,false
rare-tilted,14006697,2000,0,3.167124183311998E-5,1.583562091655999E-5,2.982551867251145E-5,2.4194901596462216E-6,1.9424622228102387E-6,129.59581753976497,-0.38174066828916303,ChecksPassed,true,true,true,false
rare-tilted,14006697,10000,0,3.167124183311998E-5,1.583562091655999E-5,2.9048868691503422E-5,1.0764753265820957E-6,1.1336842955641129E-6,581.5715947214962,-0.8320834465159433,ChecksPassed,false,false,true,false
rare-tilted,14006697,40000,0,3.167124183311998E-5,1.583562091655999E-5,3.1223925256092733E-5,5.637762409505779E-7,6.076798622075488E-7,2616.1804177684785,-0.9294741656145634,ChecksPassed,true,true,true,false
rare-tilted,14111426,2000,0,3.167124183311998E-5,1.583562091655999E-5,3.4597208538171677E-5,2.7430583268164088E-6,2.6414698737127968E-6,150.42226618210557,-0.6065848090029922,ChecksPassed,true,true,true,false
rare-tilted,14111426,10000,0,3.167124183311998E-5,1.583562091655999E-5,3.3029207948421515E-5,1.1790167310414507E-6,1.164101685391559E-6,699.4958122571688,-0.7729787130968694,ChecksPassed,true,true,true,false
rare-tilted,14111426,40000,0,3.167124183311998E-5,1.583562091655999E-5,3.3170044849703306E-5,5.892859786408142E-7,5.240523716922538E-7,2825.143558398915,-0.8888542582794517,ChecksPassed,false,false,true,false
rare-tilted,14216155,2000,0,3.167124183311998E-5,1.583562091655999E-5,3.2148898202502675E-5,2.59722023552233E-6,1.9361397846762066E-6,128.3658382626124,-0.5494597699116716,ChecksPassed,true,true,true,false
rare-tilted,14216155,10000,0,3.167124183311998E-5,1.583562091655999E-5,3.20278757285734E-5,1.1546618968812778E-6,1.1947921454298004E-6,665.0214987677352,-0.9033618351632048,ChecksPassed,true,true,true,false
rare-tilted,14216155,40000,0,3.167124183311998E-5,1.583562091655999E-5,3.178879542832423E-5,5.717017992167475E-7,4.37109160077096E-7,2702.1549964264073,-0.8897530336058227,ChecksPassed,true,true,true,false
rare-tilted,14320884,2000,0,3.167124183311998E-5,1.583562091655999E-5,3.682634833077132E-5,2.8994609516651685E-6,2.2838508568490644E-6,154.95779244022634,-0.8183443882084828,ChecksPassed,true,false,true,false
rare-tilted,14320884,10000,0,3.167124183311998E-5,1.583562091655999E-5,3.1467202744200655E-5,1.1406679899904866E-6,1.251082003841994E-6,657.300435845077,-0.8655746063360412,ChecksPassed,true,true,true,false
rare-tilted,14320884,40000,0,3.167124183311998E-5,1.583562091655999E-5,3.137892991375058E-5,5.666266872494621E-7,5.012963949495248E-7,2623.943970228201,-0.9621824214964959,ChecksPassed,true,true,true,false
rare-tilted,14425613,2000,0,3.167124183311998E-5,1.583562091655999E-5,3.6518477309366834E-5,2.828967637775813E-6,2.796978484662838E-6,161.01963724877083,-0.6295894407577802,ChecksPassed,true,true,true,false
rare-tilted,14425613,10000,0,3.167124183311998E-5,1.583562091655999E-5,3.1635308423236824E-5,1.1319787536112158E-6,1.1041992859334123E-6,691.8996392117639,-0.6613229734414082,ChecksPassed,true,true,true,false
rare-tilted,14425613,40000,0,3.167124183311998E-5,1.583562091655999E-5,3.098093271512497E-5,5.606468813951757E-7,6.079397412409358E-7,2646.433344055292,-0.8055600847035285,ChecksPassed,true,true,true,false
rare-tilted,14530342,2000,0,3.167124183311998E-5,1.583562091655999E-5,3.319443550907387E-5,2.6323756642924286E-6,2.688828668026705E-6,146.81135024634824,-0.594810348524643,ChecksPassed,true,true,true,false
rare-tilted,14530342,10000,0,3.167124183311998E-5,1.583562091655999E-5,3.3379475429169476E-5,1.1802590770770856E-6,9.770876039324564E-7,722.6013813937553,-0.7473451962284154,ChecksPassed,true,true,true,false
rare-tilted,14530342,40000,0,3.167124183311998E-5,1.583562091655999E-5,3.269017428418118E-5,5.833085317217993E-7,4.7235651513770997E-7,2792.7443554545503,-0.8541510566518109,ChecksPassed,true,false,true,false
rare-tilted,14635071,2000,0,3.167124183311998E-5,1.583562091655999E-5,3.530479905801487E-5,2.745935738676431E-6,2.989860936810928E-6,160.21979174755194,-0.472559008815858,ChecksPassed,true,true,true,false
rare-tilted,14635071,10000,0,3.167124183311998E-5,1.583562091655999E-5,3.4205095859989314E-5,1.2021920622471681E-6,1.090066823681773E-6,748.6346873445056,-0.7647372994754823,ChecksPassed,false,false,true,false
rare-tilted,14635071,40000,0,3.167124183311998E-5,1.583562091655999E-5,3.2087496117091534E-5,5.737414746162103E-7,5.89644295964003E-7,2741.0732878659787,-0.8794261380177254,ChecksPassed,true,true,true,false
rare-tilted,14739800,2000,0,3.167124183311998E-5,1.583562091655999E-5,3.155411323374749E-5,2.5292476230805244E-6,2.5209064419008075E-6,126.50611122437441,-0.405787096962115,ChecksPassed,true,true,true,false
rare-tilted,14739800,10000,0,3.167124183311998E-5,1.583562091655999E-5,3.119263555186988E-5,1.1266233716130663E-6,1.3947293967058752E-6,648.0289074407342,-0.8083383603727348,ChecksPassed,true,true,true,false
rare-tilted,14739800,40000,0,3.167124183311998E-5,1.583562091655999E-5,3.18751435126804E-5,5.736862100734566E-7,6.729888006146909E-7,2689.018744035008,-0.8629770182488651,ChecksPassed,true,true,true,false
rare-tilted,14844529,2000,0,3.167124183311998E-5,1.583562091655999E-5,3.0283457633386543E-5,2.460338560330275E-6,1.7114642305536225E-6,123.27944450159669,-0.5641907920880774,ChecksPassed,true,true,true,false
rare-tilted,14844529,10000,0,3.167124183311998E-5,1.583562091655999E-5,3.2032908264457E-5,1.1466669452895237E-6,1.172248916439759E-6,691.9740443360531,-0.7844258091918854,ChecksPassed,true,true,true,false
rare-tilted,14844529,40000,0,3.167124183311998E-5,1.583562091655999E-5,3.1462127869811925E-5,5.680031117270705E-7,6.07906796670866E-7,2671.1474005190166,-0.8029113203290984,ChecksPassed,true,true,true,false
rare-tilted,14949258,2000,0,3.167124183311998E-5,1.583562091655999E-5,3.181607376173831E-5,2.581722213726725E-6,3.3423444646637482E-6,130.99315541429138,-0.5547269793718608,ChecksPassed,true,true,true,false
rare-tilted,14949258,10000,0,3.167124183311998E-5,1.583562091655999E-5,3.186498595525277E-5,1.1428943129553308E-6,1.1181122314210812E-6,675.8436531894707,-0.740484695543543,ChecksPassed,true,true,true,false
rare-tilted,14949258,40000,0,3.167124183311998E-5,1.583562091655999E-5,3.191161875209785E-5,5.757516469475795E-7,5.4790779843024E-7,2681.28417615731,-0.8819927626460768,ChecksPassed,true,true,true,false
rare-tilted,15053987,2000,0,3.167124183311998E-5,1.583562091655999E-5,3.0727961121707773E-5,2.435813172311645E-6,3.122474938771854E-6,138.90280024739576,-0.491306716914925,ChecksPassed,true,true,true,false
rare-tilted,15053987,10000,0,3.167124183311998E-5,1.583562091655999E-5,3.086990158018134E-5,1.1227042261936586E-6,1.3958367913249432E-6,655.1672591104877,-0.788852833817322,ChecksPassed,true,true,true,false
rare-tilted,15053987,40000,0,3.167124183311998E-5,1.583562091655999E-5,3.219219620707356E-5,5.768302141327793E-7,4.90496253199486E-7,2737.548096470304,-0.8511938901613544,ChecksPassed,true,true,true,false
rare-tilted,15158716,2000,0,3.167124183311998E-5,1.583562091655999E-5,3.1111252132592224E-5,2.5208736565722936E-6,2.893728128531991E-6,131.56840566645405,-0.5398043904887015,ChecksPassed,true,true,true,false
rare-tilted,15158716,10000,0,3.167124183311998E-5,1.583562091655999E-5,3.14471017890339E-5,1.1293358365967084E-6,1.1511032094714149E-6,662.7174958050471,-0.7886966794744354,ChecksPassed,true,true,true,false
rare-tilted,15158716,40000,0,3.167124183311998E-5,1.583562091655999E-5,3.070244064626845E-5,5.596783205867915E-7,4.81714925950473E-7,2543.8687308372027,-0.8971022025611222,ChecksPassed,true,true,true,false
rare-tilted,15263445,2000,0,3.167124183311998E-5,1.583562091655999E-5,2.8804123127027018E-5,2.2989411183886047E-6,1.6872857307400224E-6,126.70580839524007,-0.3692262693726297,ChecksPassed,true,true,true,false
rare-tilted,15263445,10000,0,3.167124183311998E-5,1.583562091655999E-5,3.365402934095705E-5,1.1854321375731592E-6,1.2154119234158373E-6,717.7828104123781,-0.7704366431687045,ChecksPassed,true,true,true,false
rare-tilted,15263445,40000,0,3.167124183311998E-5,1.583562091655999E-5,3.23005672424645E-5,5.776231269440489E-7,7.441986508308693E-7,2743.972594824976,-0.8953229734290513,ChecksPassed,true,true,true,false
rare-tilted,15368174,2000,0,3.167124183311998E-5,1.583562091655999E-5,3.389996043850545E-5,2.6447201946353328E-6,2.7503564502990443E-6,140.21268498403535,-0.4869912052913343,ChecksPassed,true,true,true,false
rare-tilted,15368174,10000,0,3.167124183311998E-5,1.583562091655999E-5,3.162839217727742E-5,1.1353065374038607E-6,1.027144412883117E-6,661.1490745782635,-0.7908550128536888,ChecksPassed,true,true,true,false
rare-tilted,15368174,40000,0,3.167124183311998E-5,1.583562091655999E-5,3.165255726301296E-5,5.699190019697248E-7,4.369593935830652E-7,2662.073531739476,-0.8536555676419667,ChecksPassed,true,true,true,false
rare-tilted,15472903,2000,0,3.167124183311998E-5,1.583562091655999E-5,3.3362769748937276E-5,2.659851728061801E-6,3.1627155572838833E-6,142.91497879085153,-0.6352722109450144,ChecksPassed,true,true,true,false
rare-tilted,15472903,10000,0,3.167124183311998E-5,1.583562091655999E-5,3.149637193067923E-5,1.138146195309893E-6,1.0671945027180746E-6,669.2085149888304,-0.7410160150976495,ChecksPassed,true,true,true,false
rare-tilted,15472903,40000,0,3.167124183311998E-5,1.583562091655999E-5,3.217588666615078E-5,5.789115153244556E-7,4.1217664798130036E-7,2717.7069846134505,-0.8664099989165446,ChecksPassed,true,true,true,false
rare-tilted,15577632,2000,0,3.167124183311998E-5,1.583562091655999E-5,3.269395450530659E-5,2.6124158620189806E-6,2.5896764861690233E-6,140.1431478697037,-0.5450572971997947,ChecksPassed,true,true,true,false
rare-tilted,15577632,10000,0,3.167124183311998E-5,1.583562091655999E-5,3.078764823239237E-5,1.10907961483239E-6,9.70369220895148E-7,660.0204921664292,-0.7554709814703592,ChecksPassed,true,true,true,false
rare-tilted,15577632,40000,0,3.167124183311998E-5,1.583562091655999E-5,3.152907163886499E-5,5.681516639444434E-7,6.011325359768788E-7,2667.3589181214866,-0.859047421901506,ChecksPassed,true,true,true,false
rare-tilted,15682361,2000,0,3.167124183311998E-5,1.583562091655999E-5,3.210147713647049E-5,2.597555578785748E-6,1.6561884647106852E-6,133.46205473055377,-0.5579834392258329,ChecksPassed,true,true,true,false
rare-tilted,15682361,10000,0,3.167124183311998E-5,1.583562091655999E-5,2.9914903489520525E-5,1.088729898279774E-6,1.1666467878398236E-6,629.157827132465,-0.7291525539860504,ChecksPassed,true,true,true,false
rare-tilted,15682361,40000,0,3.167124183311998E-5,1.583562091655999E-5,3.20074991525228E-5,5.749602843022356E-7,5.844428441463759E-7,2699.104923592403,-0.9069480665791871,ChecksPassed,true,true,true,false
rare-tilted,15787090,2000,0,3.167124183311998E-5,1.583562091655999E-5,3.2847726179378226E-5,2.6489888578747153E-6,2.986857558549781E-6,132.2180699720695,-0.6563626298200979,ChecksPassed,true,true,true,false
rare-tilted,15787090,10000,0,3.167124183311998E-5,1.583562091655999E-5,3.132477377921672E-5,1.1382469987005684E-6,1.0044357682635636E-6,649.4256473662109,-0.7824364948116092,ChecksPassed,true,true,true,false
rare-tilted,15787090,40000,0,3.167124183311998E-5,1.583562091655999E-5,3.1891480000900155E-5,5.739548628925352E-7,4.010035521570119E-7,2669.6809891121147,-0.8975795828672306,ChecksPassed,true,true,true,false
rare-tilted,15891819,2000,0,3.167124183311998E-5,1.583562091655999E-5,2.9365185499803182E-5,2.4274128684938722E-6,1.6595438789283111E-6,120.1452900404215,-0.5326460451032516,ChecksPassed,true,true,true,false
rare-tilted,15891819,10000,0,3.167124183311998E-5,1.583562091655999E-5,3.14870697028164E-5,1.1455246547718227E-6,1.2901969160603979E-6,648.7963078760353,-0.8062919286700824,ChecksPassed,true,true,true,false
rare-tilted,15891819,40000,0,3.167124183311998E-5,1.583562091655999E-5,3.112328930533018E-5,5.629885016536051E-7,4.97073442398966E-7,2615.034358896007,-0.9217275095605691,ChecksPassed,true,true,true,false
rare-tilted,15996548,2000,0,3.167124183311998E-5,1.583562091655999E-5,2.8943348515336528E-5,2.365517513620647E-6,1.946618417873042E-6,130.78396435010532,-0.5053586649802109,ChecksPassed,true,true,true,false
rare-tilted,15996548,10000,0,3.167124183311998E-5,1.583562091655999E-5,3.212135049231327E-5,1.1619987059807415E-6,1.1937695914081234E-6,679.0692752566353,-0.8166141918356705,ChecksPassed,true,true,true,false
rare-tilted,15996548,40000,0,3.167124183311998E-5,1.583562091655999E-5,3.162033926380785E-5,5.69754141801436E-7,6.669091690853885E-7,2713.735391041383,-0.8595044534656051,ChecksPassed,true,true,true,false
rare-tilted,16101277,2000,0,3.167124183311998E-5,1.583562091655999E-5,3.1570698315050436E-5,2.4909116228622463E-6,2.39580932249301E-6,140.91366496041996,-0.5282389668486878,ChecksPassed,true,true,true,false
rare-tilted,16101277,10000,0,3.167124183311998E-5,1.583562091655999E-5,3.35776482717859E-5,1.1844974515461048E-6,1.264468681222253E-6,720.2418661969394,-0.824648902774147,ChecksPassed,true,true,true,false
rare-tilted,16101277,40000,0,3.167124183311998E-5,1.583562091655999E-5,3.25350732243018E-5,5.831131082059649E-7,5.763125532169601E-7,2714.788189025595,-0.9061670127889705,ChecksPassed,true,true,true,false
rare-tilted,16206006,2000,0,3.167124183311998E-5,1.583562091655999E-5,3.034024082055035E-5,2.4894997954053292E-6,2.1467092173684386E-6,128.88000414004662,-0.6142140559911622,ChecksPassed,true,true,true,false
rare-tilted,16206006,10000,0,3.167124183311998E-5,1.583562091655999E-5,3.1174522034666454E-5,1.1146207765068815E-6,1.0139028830729443E-6,687.4739854579467,-0.6941235524501641,ChecksPassed,true,true,true,false
rare-tilted,16206006,40000,0,3.167124183311998E-5,1.583562091655999E-5,3.160388907596831E-5,5.659997164736806E-7,5.62309545131204E-7,2729.9883665922885,-0.845856321358278,ChecksPassed,true,true,true,false
rare-tilted,16310735,2000,0,3.167124183311998E-5,1.583562091655999E-5,3.214180039852407E-5,2.626466423191242E-6,2.363091807107777E-6,129.10588597185404,-0.683602597471863,ChecksPassed,true,true,true,false
rare-tilted,16310735,10000,0,3.167124183311998E-5,1.583562091655999E-5,3.102755730854849E-5,1.1262087629774529E-6,1.0040011481391141E-6,660.0523743608151,-0.7491347291287682,ChecksPassed,true,true,true,false
rare-tilted,16310735,40000,0,3.167124183311998E-5,1.583562091655999E-5,3.0929022297102066E-5,5.589016769433676E-7,6.103412030465356E-7,2618.324697447788,-0.868092235296384,ChecksPassed,true,true,true,false
rare-tilted,16415464,2000,0,3.167124183311998E-5,1.583562091655999E-5,3.3056152126787516E-5,2.6461541056753064E-6,2.230927940097601E-6,139.81417755697993,-0.6725339140087453,ChecksPassed,true,true,true,false
rare-tilted,16415464,10000,0,3.167124183311998E-5,1.583562091655999E-5,3.355956496001871E-5,1.1905229866152636E-6,1.0850682648985246E-6,711.4046219417908,-0.8644093571023047,ChecksPassed,true,true,true,false
rare-tilted,16415464,40000,0,3.167124183311998E-5,1.583562091655999E-5,3.258383279875413E-5,5.825179079954821E-7,4.605568311806925E-7,2771.8426931360254,-0.8373838174017422,ChecksPassed,true,true,true,false
rare-tilted,16520193,2000,0,3.167124183311998E-5,1.583562091655999E-5,2.9386361022163803E-5,2.4533682039171334E-6,3.1186988495469536E-6,120.14713393535462,-0.6027922597481625,ChecksPassed,true,true,true,false
rare-tilted,16520193,10000,0,3.167124183311998E-5,1.583562091655999E-5,3.1346430113105465E-5,1.132866969842735E-6,1.136382057410734E-6,661.8308572924557,-0.8070874243925895,ChecksPassed,true,true,true,false
rare-tilted,16520193,40000,0,3.167124183311998E-5,1.583562091655999E-5,3.0794684239180727E-5,5.600991096330605E-7,5.738398089016127E-7,2591.563882290227,-0.9043086624899652,ChecksPassed,true,true,true,false
rare-tilted,16624922,2000,0,3.167124183311998E-5,1.583562091655999E-5,3.073268450727695E-5,2.5054369805630186E-6,2.178259758443994E-6,130.00614977088307,-0.6125089731441472,ChecksPassed,true,true,true,false
rare-tilted,16624922,10000,0,3.167124183311998E-5,1.583562091655999E-5,3.246923481133449E-5,1.15018208722527E-6,1.028727580448353E-6,695.1370329837764,-0.8587876968667882,ChecksPassed,true,true,true,false
rare-tilted,16624922,40000,0,3.167124183311998E-5,1.583562091655999E-5,3.255919545851758E-5,5.788021005088116E-7,4.5198133536961074E-7,2785.2494804356897,-0.8370546302451831,ChecksPassed,true,true,true,false
rare-tilted,16729651,2000,0,3.167124183311998E-5,1.583562091655999E-5,2.842344407659109E-5,2.4535166717826943E-6,2.963413686162286E-6,107.19081522587904,-0.632869968165351,ChecksPassed,true,true,true,false
rare-tilted,16729651,10000,0,3.167124183311998E-5,1.583562091655999E-5,3.0408345443740864E-5,1.1107477573841745E-6,1.1303914586838084E-6,633.8664582724928,-0.8045837595221419,ChecksPassed,true,true,true,false
rare-tilted,16729651,40000,0,3.167124183311998E-5,1.583562091655999E-5,3.1805319573741606E-5,5.761211780982641E-7,6.159273693638903E-7,2644.305336654948,-0.9053446636807464,ChecksPassed,true,true,true,false
rare-tilted,16834380,2000,0,3.167124183311998E-5,1.583562091655999E-5,3.123962035241249E-5,2.552039265964849E-6,2.5451084128349255E-6,131.98194178513668,-0.7302352409799073,ChecksPassed,true,true,true,false
rare-tilted,16834380,10000,0,3.167124183311998E-5,1.583562091655999E-5,3.0380650646678486E-5,1.104231866102143E-6,8.716240488060162E-7,641.2398531348748,-0.761191306134723,ChecksPassed,true,true,true,false
rare-tilted,16834380,40000,0,3.167124183311998E-5,1.583562091655999E-5,3.182885817360034E-5,5.727579510307074E-7,6.281217547697374E-7,2680.8011559564916,-0.8825792323335037,ChecksPassed,true,true,true,false
rare-tilted,16939109,2000,0,3.167124183311998E-5,1.583562091655999E-5,2.7807766207697536E-5,2.2342369661289326E-6,2.01716432031173E-6,128.70690222577522,-0.47033969616419674,ChecksPassed,true,true,true,false
