"budgetResearch","target","sampler","round","seed","record","budgetPerChain","drawsPerChain","availableDraws","evaluations","pilotEvaluations","warmupEvaluations","status","reason","query","truth","estimate","fullWidth","meanEss","covered","criteriaMet","failureReasons"
"budgetResearch","gaussian","rwm","5","1335676","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","y","0.0","0.0020675905169855735","0.0518584954793897","9976.222962320791","true","true",""
"budgetResearch","gaussian","rwm","5","1335676","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","ySquared","1.0","0.987524939939038","0.05950938937352368","14076.192509514898","true","true",""
"budgetResearch","gaussian","rwm","5","1335676","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","event","0.045500263896358334","0.045939713055368474","0.005809497061642781","34465.40532855071","true","true",""
"budgetResearch","gaussian","rwm","5","1335676","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","x","0.0","0.01758170022761152","0.03668326612725821","19825.29266056784","true","true",""
"budgetResearch","gaussian","rwm","5","1335676","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","xSquared","1.0","1.0055247485261958","0.04455405166971955","27278.26452992279","true","true",""
"budgetResearch","gaussian","rwm","5","1335676","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","y","0.0","-3.411331862684386E-4","0.03612694181044334","20189.66517925334","true","true",""
"budgetResearch","gaussian","rwm","5","1335676","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","ySquared","1.0","0.992876428677259","0.04303077552716184","27950.6799306454","true","true",""
"budgetResearch","gaussian","rwm","5","1335676","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","event","0.045500263896358334","0.04538177153304579","0.004067777898288966","69485.14220556288","true","true",""
"budgetResearch","gaussian","rwm","5","1335676","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","x","0.0","0.009381865121052546","0.025677011083844372","40366.03804990818","true","true",""
"budgetResearch","gaussian","rwm","5","1335676","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","xSquared","1.0","1.0028776054555049","0.031221895223040964","54975.048993892226","true","true",""
"budgetResearch","gaussian","rwm","5","1335676","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","y","0.0","0.0013933123307586226","0.02603783896345959","39258.63190341401","true","true",""
"budgetResearch","gaussian","rwm","5","1335676","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","ySquared","1.0","1.0028838275361067","0.031841056173519476","53442.2933248887","true","true",""
"budgetResearch","gaussian","rwm","5","1335676","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","event","0.045500263896358334","0.04456435684820201","0.00815373116217471","16997.105901955743","true","true",""
"budgetResearch","gaussian","rwm","5","1335676","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","x","0.0","0.02822290021272833","0.051327534384443395","9985.03400132347","false","true",""
"budgetResearch","gaussian","rwm","5","1335676","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","xSquared","1.0","0.9919745885340607","0.06278907054360423","13311.881855224157","true","true",""
"budgetResearch","gaussian","rwm","5","1335676","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","y","0.0","0.0020675905169855735","0.0518584954793897","9976.222962320791","true","true",""
"budgetResearch","gaussian","rwm","5","1335676","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","ySquared","1.0","0.987524939939038","0.05950938937352368","14076.192509514898","true","true",""
"budgetResearch","gaussian","rwm","6","1440405","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","event","0.045500263896358334","0.04589774573940581","0.008565101161982537","15842.362949847437","true","true",""
"budgetResearch","gaussian","rwm","6","1440405","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","x","0.0","-0.003524801608408179","0.05325089836144416","9479.857789958918","true","true",""
"budgetResearch","gaussian","rwm","6","1440405","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","xSquared","1.0","1.0128901614399735","0.06663001511682723","12185.857780088643","true","true",""
"budgetResearch","gaussian","rwm","6","1440405","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","y","0.0","0.010393562145476043","0.05448159970086224","9045.45985294152","true","true",""
"budgetResearch","gaussian","rwm","6","1440405","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","ySquared","1.0","1.011761268296207","0.0670167962087318","12330.60424439874","true","true",""
"budgetResearch","gaussian","rwm","6","1440405","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","event","0.045500263896358334","0.04599073450478581","0.006033651868485025","32836.76998409134","true","true",""
"budgetResearch","gaussian","rwm","6","1440405","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","x","0.0","0.005334019761830344","0.0371175869533836","19499.77541568771","true","true",""
"budgetResearch","gaussian","rwm","6","1440405","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","xSquared","1.0","1.0055539624772616","0.046461525920146955","25807.680697430795","true","true",""
"budgetResearch","gaussian","rwm","6","1440405","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","y","0.0","0.007369718863499797","0.03792910947161506","18638.138069254604","true","true",""
"budgetResearch","gaussian","rwm","6","1440405","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","ySquared","1.0","1.0037857591226387","0.04585303979381343","25610.054879381496","true","true",""
"budgetResearch","gaussian","rwm","6","1440405","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","event","0.045500263896358334","0.04667723916403196","0.00423463002658941","66118.8561953085","true","true",""
"budgetResearch","gaussian","rwm","6","1440405","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","x","0.0","-0.002597603090850664","0.02609049888018596","39354.084839085524","true","true",""
"budgetResearch","gaussian","rwm","6","1440405","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","xSquared","1.0","1.0093975359827558","0.03267478662680415","52560.977051608825","true","true",""
"budgetResearch","gaussian","rwm","6","1440405","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","y","0.0","0.003115836769827185","0.02616582347524821","38790.376860337536","true","true",""
"budgetResearch","gaussian","rwm","6","1440405","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","ySquared","1.0","0.998958142000667","0.032041957071493696","51688.40327193813","true","true",""
"budgetResearch","gaussian","rwm","6","1440405","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","event","0.045500263896358334","0.04589774573940581","0.008565101161982537","15842.362949847437","true","true",""
"budgetResearch","gaussian","rwm","6","1440405","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","x","0.0","-0.003524801608408179","0.05325089836144416","9479.857789958918","true","true",""
"budgetResearch","gaussian","rwm","6","1440405","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","xSquared","1.0","1.0128901614399735","0.06663001511682723","12185.857780088643","true","true",""
"budgetResearch","gaussian","rwm","6","1440405","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","y","0.0","0.010393562145476043","0.05448159970086224","9045.45985294152","true","true",""
"budgetResearch","gaussian","rwm","6","1440405","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","ySquared","1.0","1.011761268296207","0.0670167962087318","12330.60424439874","true","true",""
"budgetResearch","gaussian","rwm","7","1545134","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","event","0.045500263896358334","0.046001916746531105","0.008230500791853014","17193.709403996065","true","true",""
"budgetResearch","gaussian","rwm","7","1545134","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","x","0.0","0.02174828822061675","0.054034836169059165","9173.370551680318","true","true",""
"budgetResearch","gaussian","rwm","7","1545134","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","xSquared","1.0","1.0096746112450374","0.06496756653910994","12619.970314953254","true","true",""
"budgetResearch","gaussian","rwm","7","1545134","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","y","0.0","-0.005777764548478004","0.053191285118912836","9361.131843476973","true","true",""
"budgetResearch","gaussian","rwm","7","1545134","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","ySquared","1.0","0.9979876821927558","0.06134812693383118","13686.280794613382","true","true",""
"budgetResearch","gaussian","rwm","7","1545134","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","event","0.045500263896358334","0.0457305251127574","0.005844374451242232","34392.2509407172","true","true",""
"budgetResearch","gaussian","rwm","7","1545134","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","x","0.0","0.012483204631427047","0.03774195445805798","18666.762459755155","true","true",""
"budgetResearch","gaussian","rwm","7","1545134","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","xSquared","1.0","1.0020489800038523","0.045107653797613466","26091.21538192606","true","true",""
"budgetResearch","gaussian","rwm","7","1545134","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","y","0.0","0.001851384023337399","0.03724936440180567","19185.265573375127","true","true",""
"budgetResearch","gaussian","rwm","7","1545134","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","ySquared","1.0","1.0030224794020457","0.044045634743116714","27057.13316359389","true","true",""
"budgetResearch","gaussian","rwm","7","1545134","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","event","0.045500263896358334","0.045023182052343964","0.004057070973527972","69326.46436852371","true","true",""
"budgetResearch","gaussian","rwm","7","1545134","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","x","0.0","0.00732573207495929","0.02619926414630803","38453.167241117575","true","true",""
"budgetResearch","gaussian","rwm","7","1545134","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","xSquared","1.0","0.9945771823369229","0.03145830164633347","53960.07947700707","true","true",""
"budgetResearch","gaussian","rwm","7","1545134","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","y","0.0","0.0028293972193011996","0.025824003358450403","39514.4380393708","true","true",""
"budgetResearch","gaussian","rwm","7","1545134","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","ySquared","1.0","0.9929130148305978","0.030794231986948865","56255.38424281105","true","true",""
"budgetResearch","gaussian","rwm","7","1545134","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","event","0.045500263896358334","0.046001916746531105","0.008230500791853014","17193.709403996065","true","true",""
"budgetResearch","gaussian","rwm","7","1545134","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","x","0.0","0.02174828822061675","0.054034836169059165","9173.370551680318","true","true",""
"budgetResearch","gaussian","rwm","7","1545134","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","xSquared","1.0","1.0096746112450374","0.06496756653910994","12619.970314953254","true","true",""
"budgetResearch","gaussian","rwm","7","1545134","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","y","0.0","-0.005777764548478004","0.053191285118912836","9361.131843476973","true","true",""
"budgetResearch","gaussian","rwm","7","1545134","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","ySquared","1.0","0.9979876821927558","0.06134812693383118","13686.280794613382","true","true",""
"budgetResearch","gaussian","rwm","8","1649863","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","event","0.045500263896358334","0.04426226092753865","0.008045569113625155","17344.32744847079","true","true",""
"budgetResearch","gaussian","rwm","8","1649863","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","x","0.0","0.008547893522320438","0.05373697675308445","9238.22443540445","true","true",""
"budgetResearch","gaussian","rwm","8","1649863","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","xSquared","1.0","1.0052356015176882","0.062086177573237505","13903.192424995823","true","true",""
"budgetResearch","gaussian","rwm","8","1649863","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","y","0.0","-0.01906694496830308","0.05339646890946408","9289.77172609008","true","true",""
"budgetResearch","gaussian","rwm","8","1649863","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","ySquared","1.0","0.9983656233537916","0.06325262620721495","13279.40687370125","true","true",""
"budgetResearch","gaussian","rwm","8","1649863","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","event","0.045500263896358334","0.0447100961244107","0.005874266426015452","32849.584281840696","true","true",""
"budgetResearch","gaussian","rwm","8","1649863","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","x","0.0","-0.0011547976613279776","0.03766922804024972","18860.445911670926","true","true",""
"budgetResearch","gaussian","rwm","8","1649863","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","xSquared","1.0","1.0083924953657324","0.047179371248840904","25500.294057620747","true","true",""
"budgetResearch","gaussian","rwm","8","1649863","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","y","0.0","-0.003910682360694806","0.037264929298652","19130.881515964822","true","true",""
"budgetResearch","gaussian","rwm","8","1649863","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","ySquared","1.0","1.0010271437870506","0.04510718181815138","26559.963058823134","true","true",""
"budgetResearch","gaussian","rwm","8","1649863","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","event","0.045500263896358334","0.04575298740391317","0.004248509648169722","64195.161344765285","true","true",""
"budgetResearch","gaussian","rwm","8","1649863","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","x","0.0","0.004344228496778291","0.026349377135787645","38408.81812689727","true","true",""
"budgetResearch","gaussian","rwm","8","1649863","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","xSquared","1.0","1.0048114159686576","0.032932611833775306","50310.96521178385","true","true",""
"budgetResearch","gaussian","rwm","8","1649863","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","y","0.0","-0.0026037617609787622","0.02618968179704498","38718.46179667508","true","true",""
"budgetResearch","gaussian","rwm","8","1649863","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","ySquared","1.0","1.0006592958044562","0.03181899703281147","52763.564164214455","true","true",""
"budgetResearch","gaussian","rwm","8","1649863","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","event","0.045500263896358334","0.04426226092753865","0.008045569113625155","17344.32744847079","true","true",""
"budgetResearch","gaussian","rwm","8","1649863","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","x","0.0","0.008547893522320438","0.05373697675308445","9238.22443540445","true","true",""
"budgetResearch","gaussian","rwm","8","1649863","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","xSquared","1.0","1.0052356015176882","0.062086177573237505","13903.192424995823","true","true",""
"budgetResearch","gaussian","rwm","8","1649863","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","y","0.0","-0.01906694496830308","0.05339646890946408","9289.77172609008","true","true",""
"budgetResearch","gaussian","rwm","8","1649863","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","ySquared","1.0","0.9983656233537916","0.06325262620721495","13279.40687370125","true","true",""
"budgetResearch","gaussian","rwm","9","1754592","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","event","0.045500263896358334","0.046668611192133","0.008682012587530197","15664.863748814747","true","true",""
"budgetResearch","gaussian","rwm","9","1754592","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","x","0.0","0.03335411994223958","0.05283319301913587","9577.945002554165","false","true",""
"budgetResearch","gaussian","rwm","9","1754592","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","xSquared","1.0","1.008478711882221","0.06633718957825192","12435.012768882041","true","true",""
"budgetResearch","gaussian","rwm","9","1754592","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","y","0.0","0.011349996011586594","0.05159060004743509","9913.363806489468","true","true",""
"budgetResearch","gaussian","rwm","9","1754592","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","ySquared","1.0","0.9886067418713129","0.0625145416263081","13098.797291635752","true","true",""
"budgetResearch","gaussian","rwm","9","1754592","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","event","0.045500263896358334","0.04493969264678871","0.005853453136897744","33245.50763871381","true","true",""
"budgetResearch","gaussian","rwm","9","1754592","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","x","0.0","0.025497191174209344","0.0366013063306769","19660.347148072913","false","true",""
"budgetResearch","gaussian","rwm","9","1754592","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","xSquared","1.0","0.9930529221890191","0.044618949221567755","26472.588538157615","true","true",""
"budgetResearch","gaussian","rwm","9","1754592","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","y","0.0","8.609528036862546E-4","0.03629474232738619","19854.82326711633","true","true",""
"budgetResearch","gaussian","rwm","9","1754592","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","ySquared","1.0","0.9855017980234047","0.04377155382611339","26747.935557166547","true","true",""
"budgetResearch","gaussian","rwm","9","1754592","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","event","0.045500263896358334","0.04563429933635693","0.004095703896827568","68903.98727590602","true","true",""
"budgetResearch","gaussian","rwm","9","1754592","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","x","0.0","0.020361837411341344","0.026103425768491444","39556.61035928239","false","true",""
"budgetResearch","gaussian","rwm","9","1754592","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","xSquared","1.0","1.0041733899342653","0.031508128554052744","53776.49871730623","true","true",""
"budgetResearch","gaussian","rwm","9","1754592","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","y","0.0","-0.0010149470630808066","0.025777785977966237","39851.044608018405","true","true",""
"budgetResearch","gaussian","rwm","9","1754592","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","ySquared","1.0","0.9977830874947762","0.030986665458694333","54403.54921387929","true","true",""
"budgetResearch","gaussian","rwm","9","1754592","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","event","0.045500263896358334","0.046668611192133","0.008682012587530197","15664.863748814747","true","true",""
"budgetResearch","gaussian","rwm","9","1754592","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","x","0.0","0.03335411994223958","0.05283319301913587","9577.945002554165","false","true",""
"budgetResearch","gaussian","rwm","9","1754592","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","xSquared","1.0","1.008478711882221","0.06633718957825192","12435.012768882041","true","true",""
"budgetResearch","gaussian","rwm","9","1754592","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","y","0.0","0.011349996011586594","0.05159060004743509","9913.363806489468","true","true",""
"budgetResearch","gaussian","rwm","9","1754592","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","ySquared","1.0","0.9886067418713129","0.0625145416263081","13098.797291635752","true","true",""
"budgetResearch","gaussian","rwm","10","1859321","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","event","0.045500263896358334","0.04539772490520433","0.00834466976417191","16517.21872150903","true","true",""
"budgetResearch","gaussian","rwm","10","1859321","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","x","0.0","0.0033110519341050804","0.05121303730751929","10055.956242583696","true","true",""
"budgetResearch","gaussian","rwm","10","1859321","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","xSquared","1.0","0.9937807000864876","0.06346055895321456","13028.922251014052","true","true",""
"budgetResearch","gaussian","rwm","10","1859321","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","y","0.0","-0.009157326291030943","0.055353358577128066","8672.988485027654","true","true",""
"budgetResearch","gaussian","rwm","10","1859321","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","ySquared","1.0","1.0013696379331578","0.0637322303147261","13171.924217344991","true","true",""
"budgetResearch","gaussian","rwm","10","1859321","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","event","0.045500263896358334","0.04585297659135901","0.0057554792595584815","35052.275239682596","true","true",""
"budgetResearch","gaussian","rwm","10","1859321","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","x","0.0","0.00347276646651995","0.03613943987070445","20231.256589001652","true","true",""
"budgetResearch","gaussian","rwm","10","1859321","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","xSquared","1.0","0.9956222343481347","0.0440976704641778","27225.810977028184","true","true",""
"budgetResearch","gaussian","rwm","10","1859321","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","y","0.0","-0.001970777723766748","0.039286304193202365","18368.00862804234","true","true",""
"budgetResearch","gaussian","rwm","10","1859321","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","ySquared","1.0","1.0027870420071323","0.04493072109229815","26666.31326725212","true","true",""
"budgetResearch","gaussian","rwm","10","1859321","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","event","0.045500263896358334","0.045510560712734516","0.004080397814081255","69242.62897155575","true","true",""
"budgetResearch","gaussian","rwm","10","1859321","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","x","0.0","0.00312154665013864","0.025983179014432443","39456.011201768364","true","true",""
"budgetResearch","gaussian","rwm","10","1859321","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","xSquared","1.0","0.997878585089337","0.031171172021750206","54052.825296035255","true","true",""
"budgetResearch","gaussian","rwm","10","1859321","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","y","0.0","-0.0043743324509409875","0.0261298482950431","38933.340755128236","true","true",""
"budgetResearch","gaussian","rwm","10","1859321","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","ySquared","1.0","1.001632705847079","0.030845045723816994","55490.40222884749","true","true",""
"budgetResearch","gaussian","rwm","10","1859321","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","event","0.045500263896358334","0.04539772490520433","0.00834466976417191","16517.21872150903","true","true",""
"budgetResearch","gaussian","rwm","10","1859321","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","x","0.0","0.0033110519341050804","0.05121303730751929","10055.956242583696","true","true",""
"budgetResearch","gaussian","rwm","10","1859321","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","xSquared","1.0","0.9937807000864876","0.06346055895321456","13028.922251014052","true","true",""
"budgetResearch","gaussian","rwm","10","1859321","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","y","0.0","-0.009157326291030943","0.055353358577128066","8672.988485027654","true","true",""
"budgetResearch","gaussian","rwm","10","1859321","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","ySquared","1.0","1.0013696379331578","0.0637322303147261","13171.924217344991","true","true",""
"budgetResearch","gaussian","rwm","11","1964050","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","event","0.045500263896358334","0.0479290803783491","0.008531715512376506","16637.74024897596","true","true",""
"budgetResearch","gaussian","rwm","11","1964050","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","x","0.0","-0.002383374823735518","0.05555461313663827","8807.083032448292","true","true",""
"budgetResearch","gaussian","rwm","11","1964050","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","xSquared","1.0","1.0138454910217114","0.0642469940134115","12957.102651561267","true","true",""
"budgetResearch","gaussian","rwm","11","1964050","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","y","0.0","0.007272416733955289","0.05223551003813572","9749.997391402649","true","true",""
"budgetResearch","gaussian","rwm","11","1964050","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","ySquared","1.0","1.0024446853319144","0.06346699637864135","13148.047205902825","true","true",""
"budgetResearch","gaussian","rwm","11","1964050","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","event","0.045500263896358334","0.04730198575481132","0.005978718818310742","33459.1374955033","true","true",""
"budgetResearch","gaussian","rwm","11","1964050","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","x","0.0","0.003761572398279678","0.037912608484031086","18707.62200918756","true","true",""
"budgetResearch","gaussian","rwm","11","1964050","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","xSquared","1.0","1.0132010169988868","0.044909099358989076","26519.691861952095","true","true",""
"budgetResearch","gaussian","rwm","11","1964050","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","y","0.0","-1.9033522055611485E-4","0.036274806698931086","20190.46337792348","true","true",""
"budgetResearch","gaussian","rwm","11","1964050","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","ySquared","1.0","1.001060094539925","0.0440422201742287","27473.213301311836","true","true",""
"budgetResearch","gaussian","rwm","11","1964050","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","event","0.045500263896358334","0.04692724168930999","0.004177338087060486","68021.63707433532","true","true",""
"budgetResearch","gaussian","rwm","11","1964050","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","x","0.0","2.1265812917747873E-4","0.02661835194727696","38814.07552156165","true","true",""
"budgetResearch","gaussian","rwm","11","1964050","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","xSquared","1.0","1.0077758502997294","0.031474178901040845","53942.812477937754","true","true",""
"budgetResearch","gaussian","rwm","11","1964050","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","y","0.0","-0.004904080708053371","0.025491598752595487","40818.23198001468","true","true",""
"budgetResearch","gaussian","rwm","11","1964050","fixed","100000","98999","395996","400000","2004","4004","Ok","FixedBudget","ySquared","1.0","0.9994556806624146","0.03051784891225489","56180.0506795163","true","true",""
"budgetResearch","gaussian","rwm","11","1964050","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","event","0.045500263896358334","0.0479290803783491","0.008531715512376506","16637.74024897596","true","true",""
"budgetResearch","gaussian","rwm","11","1964050","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","x","0.0","-0.002383374823735518","0.05555461313663827","8807.083032448292","true","true",""
"budgetResearch","gaussian","rwm","11","1964050","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","xSquared","1.0","1.0138454910217114","0.0642469940134115","12957.102651561267","true","true",""
"budgetResearch","gaussian","rwm","11","1964050","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","y","0.0","0.007272416733955289","0.05223551003813572","9749.997391402649","true","true",""
"budgetResearch","gaussian","rwm","11","1964050","stopped","25000","23999","95996","100000","2004","4004","Ok","PrecisionReached","ySquared","1.0","1.0024446853319144","0.06346699637864135","13148.047205902825","true","true",""
"budgetResearch","gaussian","rwm","12","2068779","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","event","0.045500263896358334","0.0443143464311013","0.008304965951581169","16296.051073259912","true","true",""
"budgetResearch","gaussian","rwm","12","2068779","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","x","0.0","0.005872612244647968","0.051990840629337405","9765.477568250126","true","true",""
"budgetResearch","gaussian","rwm","12","2068779","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","xSquared","1.0","0.9946345706732053","0.0652810548139748","12478.26950363654","true","true",""
"budgetResearch","gaussian","rwm","12","2068779","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","y","0.0","-0.004496519828886325","0.05293996095390324","9511.317171635601","true","true",""
"budgetResearch","gaussian","rwm","12","2068779","fixed","25000","23999","95996","100000","2004","4004","Ok","FixedBudget","ySquared","1.0","1.00442604418513","0.06667140017853257","12203.131437359943","true","true",""
"budgetResearch","gaussian","rwm","12","2068779","fixed","50000","48999","195996","200000","2004","4004","Ok","FixedBudget","event","0.045500263896358334","0.04502642911079818","0.0058406745638797325","33452.548409376825","true","true",""
