"research","target","sampler","round","seed","method","draws","query","truth","estimate","fullWidth","covered","criteriaMet","reason","meanEss","evaluationsFullRun","failureReasons"
"research","unequal-modes","mess-1","29","370662","fixed","12000","y","0.0","0.004282281132252708","0.09702711376863316","true","true","FixedBudget","2764.5006962019634","199290",""
"research","unequal-modes","mess-1","29","370662","fixed","12000","ySquared","1.0","0.9806360444095316","0.13815153289282728","true","true","FixedBudget","2535.1966559448147","199290",""
"research","unequal-modes","mess-1","29","370662","stopped","8000","event","0.20000000000000037","0.2039375","0.025178353642177197","true","true","PrecisionReached","6796.687799911472","199290",""
"research","unequal-modes","mess-1","29","370662","stopped","8000","x","-2.4","-2.363551449402088","0.2095429960192777","true","true","PrecisionReached","6479.663222110506","199290",""
"research","unequal-modes","mess-1","29","370662","stopped","8000","xSquared","16.25","16.30628226426754","0.5590778152345226","true","true","PrecisionReached","1309.3413599574362","199290",""
"research","unequal-modes","mess-1","29","370662","stopped","8000","y","0.0","0.006397988566035462","0.12323867137585212","true","true","PrecisionReached","1733.6602132498167","199290",""
"research","unequal-modes","mess-1","29","370662","stopped","8000","ySquared","1.0","0.9921291138707632","0.17249650790156923","true","true","PrecisionReached","1653.33657133529","199290",""
"research","unequal-modes","mess-4","0","141011","fixed","12000","event","0.20000000000000037","0.19920833333333332","0.015542926504943108","true","true","FixedBudget","17691.593101609902","365228",""
"research","unequal-modes","mess-4","0","141011","fixed","12000","x","-2.4","-2.413057766369229","0.13996765644837447","true","true","FixedBudget","14255.331120009612","365228",""
"research","unequal-modes","mess-4","0","141011","fixed","12000","xSquared","16.25","16.254312275105427","0.4726943500088044","true","true","FixedBudget","1911.6653777782064","365228",""
"research","unequal-modes","mess-4","0","141011","fixed","12000","y","0.0","-0.014150849890439132","0.08819330634755676","true","true","FixedBudget","3391.6472022503267","365228",""
"research","unequal-modes","mess-4","0","141011","fixed","12000","ySquared","1.0","0.994182707968976","0.1417221524128932","true","true","FixedBudget","2585.598120050415","365228",""
"research","unequal-modes","mess-4","0","141011","stopped","10000","event","0.20000000000000037","0.1995","0.01668244852795039","true","true","PrecisionReached","15382.605091673482","365228",""
"research","unequal-modes","mess-4","0","141011","stopped","10000","x","-2.4","-2.407109614608408","0.14946925775289943","true","true","PrecisionReached","12384.894354479657","365228",""
"research","unequal-modes","mess-4","0","141011","stopped","10000","xSquared","16.25","16.219536540017067","0.5209446325861794","true","true","PrecisionReached","1542.2287021004493","365228",""
"research","unequal-modes","mess-4","0","141011","stopped","10000","y","0.0","-0.00447720466427487","0.09936877879097865","true","true","PrecisionReached","2677.3429955349725","365228",""
"research","unequal-modes","mess-4","0","141011","stopped","10000","ySquared","1.0","0.996110800696001","0.15541324453942273","true","true","PrecisionReached","2152.2914435841344","365228",""
"research","unequal-modes","mess-4","1","148930","fixed","12000","event","0.20000000000000037","0.19945833333333332","0.015428491054048086","true","true","FixedBudget","19477.003533977077","364908",""
"research","unequal-modes","mess-4","1","148930","fixed","12000","x","-2.4","-2.4035016958644104","0.13891299091762593","true","true","FixedBudget","14759.611213305998","364908",""
"research","unequal-modes","mess-4","1","148930","fixed","12000","xSquared","16.25","16.17957278855144","0.4859045141837574","true","true","FixedBudget","1845.5885186936819","364908",""
"research","unequal-modes","mess-4","1","148930","fixed","12000","y","0.0","0.007950356454074825","0.0904203949420897","true","true","FixedBudget","3239.3131997893875","364908",""
"research","unequal-modes","mess-4","1","148930","fixed","12000","ySquared","1.0","0.9979529119341772","0.16002642798525216","true","true","FixedBudget","2204.6056274975213","364908",""
"research","unequal-modes","mess-4","1","148930","stopped","8000","event","0.20000000000000037","0.20259375","0.01901854016230813","true","true","PrecisionReached","12470.616426066637","364908",""
"research","unequal-modes","mess-4","1","148930","stopped","8000","x","-2.4","-2.383453337064951","0.1696363155178034","true","true","PrecisionReached","10286.613167578775","364908",""
"research","unequal-modes","mess-4","1","148930","stopped","8000","xSquared","16.25","16.247028571674104","0.6028442533769454","true","true","PrecisionReached","1204.1330218181288","364908",""
"research","unequal-modes","mess-4","1","148930","stopped","8000","y","0.0","0.012906123815280557","0.11255199506089149","true","true","PrecisionReached","2123.347107868169","364908",""
"research","unequal-modes","mess-4","1","148930","stopped","8000","ySquared","1.0","1.0136570342933118","0.20591616737364885","true","true","PrecisionReached","1444.2907655820522","364908",""
"research","unequal-modes","mess-4","2","156849","fixed","12000","event","0.20000000000000037","0.19883333333333333","0.015775824233873505","true","true","FixedBudget","17706.823333278466","366900",""
"research","unequal-modes","mess-4","2","156849","fixed","12000","x","-2.4","-2.405921343495716","0.1390213179147765","true","true","FixedBudget","14305.11921892586","366900",""
"research","unequal-modes","mess-4","2","156849","fixed","12000","xSquared","16.25","16.20565951350232","0.4686964599154023","true","true","FixedBudget","1834.3564419107317","366900",""
"research","unequal-modes","mess-4","2","156849","fixed","12000","y","0.0","-0.0032430899065407637","0.09150730110486699","true","true","FixedBudget","3148.0437912368425","366900",""
"research","unequal-modes","mess-4","2","156849","fixed","12000","ySquared","1.0","0.993238759041729","0.13837939467774693","true","true","FixedBudget","2595.6827684667774","366900",""
"research","unequal-modes","mess-4","2","156849","stopped","8000","event","0.20000000000000037","0.19584375","0.01898339527779232","true","true","PrecisionReached","11802.046780104605","366900",""
"research","unequal-modes","mess-4","2","156849","stopped","8000","x","-2.4","-2.4320882653137375","0.17100568620123602","true","true","PrecisionReached","9342.507734571023","366900",""
"research","unequal-modes","mess-4","2","156849","stopped","8000","xSquared","16.25","16.20887989669536","0.5443199851235756","true","true","PrecisionReached","1307.81837054457","366900",""
"research","unequal-modes","mess-4","2","156849","stopped","8000","y","0.0","0.001662867931111589","0.11215661423519853","true","true","PrecisionReached","2093.098188175559","366900",""
"research","unequal-modes","mess-4","2","156849","stopped","8000","ySquared","1.0","0.992048422138569","0.17193093893669525","true","true","PrecisionReached","1676.027223727228","366900",""
"research","unequal-modes","mess-4","3","164768","fixed","12000","event","0.20000000000000037","0.21150000000000002","0.016002894937041934","false","true","FixedBudget","17282.961391125747","363744",""
"research","unequal-modes","mess-4","3","164768","fixed","12000","x","-2.4","-2.316374648381596","0.14109613458227918","false","true","FixedBudget","14603.895493032816","363744",""
"research","unequal-modes","mess-4","3","164768","fixed","12000","xSquared","16.25","16.320171991722145","0.460137592285771","true","true","FixedBudget","1988.4988158226881","363744",""
"research","unequal-modes","mess-4","3","164768","fixed","12000","y","0.0","-0.02616048054034603","0.08525905186069235","true","true","FixedBudget","3624.5668813536004","363744",""
"research","unequal-modes","mess-4","3","164768","fixed","12000","ySquared","1.0","0.9934207037562628","0.14728633325847942","true","true","FixedBudget","2411.5986812224382","363744",""
"research","unequal-modes","mess-4","3","164768","stopped","8000","event","0.20000000000000037","0.21246874999999998","0.019888374528652466","false","true","PrecisionReached","11227.21402409716","363744",""
"research","unequal-modes","mess-4","3","164768","stopped","8000","x","-2.4","-2.3111013320114857","0.17592972829322448","false","true","PrecisionReached","9431.886543534805","363744",""
"research","unequal-modes","mess-4","3","164768","stopped","8000","xSquared","16.25","16.340597314229207","0.5861845586908782","true","true","PrecisionReached","1240.0363398843633","363744",""
"research","unequal-modes","mess-4","3","164768","stopped","8000","y","0.0","-0.019533333498374383","0.10455408367362738","true","true","PrecisionReached","2423.723309261867","363744",""
"research","unequal-modes","mess-4","3","164768","stopped","8000","ySquared","1.0","0.9986729227320033","0.16872649138671234","true","true","PrecisionReached","1779.77234119016","363744",""
"research","unequal-modes","mess-4","4","172687","fixed","12000","event","0.20000000000000037","0.2","0.015189567140412582","true","true","FixedBudget","18404.8543648735","365528",""
"research","unequal-modes","mess-4","4","172687","fixed","12000","x","-2.4","-2.396515221523126","0.13620545686385024","true","true","FixedBudget","14930.85241713112","365528",""
"research","unequal-modes","mess-4","4","172687","fixed","12000","xSquared","16.25","16.18015868910884","0.49913417223847556","true","true","FixedBudget","1791.1626018969957","365528",""
"research","unequal-modes","mess-4","4","172687","fixed","12000","y","0.0","-0.02973584869228607","0.09079145797090628","true","true","FixedBudget","3193.1262795489283","365528",""
"research","unequal-modes","mess-4","4","172687","fixed","12000","ySquared","1.0","0.9926357439361968","0.14175426160485285","true","true","FixedBudget","2558.495481472427","365528",""
"research","unequal-modes","mess-4","4","172687","stopped","10000","event","0.20000000000000037","0.201975","0.016692393745823014","true","true","PrecisionReached","15352.598087081231","365528",""
"research","unequal-modes","mess-4","4","172687","stopped","10000","x","-2.4","-2.379631696943772","0.15019541174097217","true","true","PrecisionReached","12349.230224198629","365528",""
"research","unequal-modes","mess-4","4","172687","stopped","10000","xSquared","16.25","16.159236454555497","0.5523069077572623","true","true","PrecisionReached","1456.660499445779","365528",""
"research","unequal-modes","mess-4","4","172687","stopped","10000","y","0.0","-0.022081068101311496","0.09828893198701037","true","true","PrecisionReached","2744.4879675698908","365528",""
"research","unequal-modes","mess-4","4","172687","stopped","10000","ySquared","1.0","0.9994877275057448","0.15495498192214016","true","true","PrecisionReached","2140.977395743129","365528",""
"research","unequal-modes","mess-4","5","180606","fixed","12000","event","0.20000000000000037","0.20120833333333332","0.015674656716357673","true","true","FixedBudget","18883.31087574408","366580",""
"research","unequal-modes","mess-4","5","180606","fixed","12000","x","-2.4","-2.4017463233278677","0.14202383720137798","true","true","FixedBudget","15459.113942973017","366580",""
"research","unequal-modes","mess-4","5","180606","fixed","12000","xSquared","16.25","16.400654462750733","0.5007918897418738","true","true","FixedBudget","1702.370760641951","366580",""
"research","unequal-modes","mess-4","5","180606","fixed","12000","y","0.0","-0.00875307051610097","0.08777938561294177","true","true","FixedBudget","3416.0096870343264","366580",""
"research","unequal-modes","mess-4","5","180606","fixed","12000","ySquared","1.0","0.9918237837907246","0.12815875594559378","true","true","FixedBudget","2984.1702848660216","366580",""
"research","unequal-modes","mess-4","5","180606","stopped","8000","event","0.20000000000000037","0.1995625","0.018851771856203573","true","true","PrecisionReached","12483.599512291641","366580",""
"research","unequal-modes","mess-4","5","180606","stopped","8000","x","-2.4","-2.4180817632192007","0.17107956463229684","true","true","PrecisionReached","10107.699581014791","366580",""
"research","unequal-modes","mess-4","5","180606","stopped","8000","xSquared","16.25","16.40964128480262","0.5709056221619129","true","true","PrecisionReached","1262.5410953838464","366580",""
"research","unequal-modes","mess-4","5","180606","stopped","8000","y","0.0","-0.01336116642268248","0.10864616953428709","true","true","PrecisionReached","2208.598133194577","366580",""
"research","unequal-modes","mess-4","5","180606","stopped","8000","ySquared","1.0","0.9824642100224292","0.15577929970291504","true","true","PrecisionReached","1999.8862252787935","366580",""
"research","unequal-modes","mess-4","6","188525","fixed","12000","event","0.20000000000000037","0.19779166666666667","0.015940342030480715","true","true","FixedBudget","17380.176353436575","366728",""
"research","unequal-modes","mess-4","6","188525","fixed","12000","x","-2.4","-2.4231301894350192","0.142456687325281","true","true","FixedBudget","13877.73676760875","366728",""
"research","unequal-modes","mess-4","6","188525","fixed","12000","xSquared","16.25","16.326669263090103","0.47022304160972117","true","true","FixedBudget","1909.6492344706326","366728",""
"research","unequal-modes","mess-4","6","188525","fixed","12000","y","0.0","0.005222020310303166","0.09902291985682303","true","true","FixedBudget","2723.2920041984094","366728",""
"research","unequal-modes","mess-4","6","188525","fixed","12000","ySquared","1.0","1.0061766606407105","0.15263808055654138","true","true","FixedBudget","2418.2582631177834","366728",""
"research","unequal-modes","mess-4","6","188525","stopped","8000","event","0.20000000000000037","0.1991875","0.020193948244601436","true","true","PrecisionReached","11394.671008859177","366728",""
"research","unequal-modes","mess-4","6","188525","stopped","8000","x","-2.4","-2.4160247129146737","0.18071470946682888","true","true","PrecisionReached","9139.376350517654","366728",""
"research","unequal-modes","mess-4","6","188525","stopped","8000","xSquared","16.25","16.38297809585108","0.6000212790143261","true","true","PrecisionReached","1188.7227964528402","366728",""
"research","unequal-modes","mess-4","6","188525","stopped","8000","y","0.0","-0.00415142745578731","0.12724184172377206","true","true","PrecisionReached","1706.143424383245","366728",""
"research","unequal-modes","mess-4","6","188525","stopped","8000","ySquared","1.0","1.0408182500372551","0.20371779257014483","true","true","PrecisionReached","1521.7884820284148","366728",""
"research","unequal-modes","mess-4","7","196444","fixed","12000","event","0.20000000000000037","0.19704166666666667","0.014919549259364619","true","true","FixedBudget","18864.394718031755","365908",""
"research","unequal-modes","mess-4","7","196444","fixed","12000","x","-2.4","-2.411638513278885","0.1284604619398547","true","true","FixedBudget","16572.19370091046","365908",""
"research","unequal-modes","mess-4","7","196444","fixed","12000","xSquared","16.25","16.120235473071375","0.488706316513524","true","true","FixedBudget","1783.9984750208162","365908",""
"research","unequal-modes","mess-4","7","196444","fixed","12000","y","0.0","-0.005983243390876414","0.08615412619939397","true","true","FixedBudget","3576.6491110337956","365908",""
"research","unequal-modes","mess-4","7","196444","fixed","12000","ySquared","1.0","1.0003243576677516","0.14897816248118823","true","true","FixedBudget","2279.6073947824225","365908",""
"research","unequal-modes","mess-4","7","196444","stopped","8000","event","0.20000000000000037","0.195125","0.01815295803170278","true","true","PrecisionReached","12648.943986275139","365908",""
"research","unequal-modes","mess-4","7","196444","stopped","8000","x","-2.4","-2.42299208531732","0.15441438079544967","true","true","PrecisionReached","11386.665152831509","365908",""
"research","unequal-modes","mess-4","7","196444","stopped","8000","xSquared","16.25","16.091530854859343","0.5794571013340173","true","true","PrecisionReached","1259.2103191877047","365908",""
"research","unequal-modes","mess-4","7","196444","stopped","8000","y","0.0","-0.02018160439636507","0.09959389250757673","true","true","PrecisionReached","2567.6589971702992","365908",""
"research","unequal-modes","mess-4","7","196444","stopped","8000","ySquared","1.0","0.9600178973313166","0.1630250176643958","true","true","PrecisionReached","1737.701584478185","365908",""
"research","unequal-modes","mess-4","8","204363","fixed","12000","event","0.20000000000000037","0.19945833333333332","0.01550241671714094","true","true","FixedBudget","17633.580769521614","365396",""
"research","unequal-modes","mess-4","8","204363","fixed","12000","x","-2.4","-2.4069990347398567","0.136163502548938","true","true","FixedBudget","14975.703733161627","365396",""
"research","unequal-modes","mess-4","8","204363","fixed","12000","xSquared","16.25","16.255421629105275","0.501267783168138","true","true","FixedBudget","1766.4197596541428","365396",""
"research","unequal-modes","mess-4","8","204363","fixed","12000","y","0.0","-0.014692241123594768","0.09047777777937681","true","true","FixedBudget","3206.6844981295108","365396",""
"research","unequal-modes","mess-4","8","204363","fixed","12000","ySquared","1.0","0.9893083070758091","0.1455053814477024","true","true","FixedBudget","2506.549623741408","365396",""
"research","unequal-modes","mess-4","8","204363","stopped","10000","event","0.20000000000000037","0.199975","0.01705775914418249","true","true","PrecisionReached","14592.85664650073","365396",""
"research","unequal-modes","mess-4","8","204363","stopped","10000","x","-2.4","-2.3995740915274464","0.14930706474835975","true","true","PrecisionReached","12486.630923767812","365396",""
"research","unequal-modes","mess-4","8","204363","stopped","10000","xSquared","16.25","16.246156356683162","0.5561232973938303","true","true","PrecisionReached","1430.2018210411973","365396",""
"research","unequal-modes","mess-4","8","204363","stopped","10000","y","0.0","-0.021041325568595698","0.1013689108399212","true","true","PrecisionReached","2617.2418015039566","365396",""
"research","unequal-modes","mess-4","8","204363","stopped","10000","ySquared","1.0","1.0137669047903228","0.16791095499645042","true","true","PrecisionReached","1992.9584929742066","365396",""
"research","unequal-modes","mess-4","9","212282","fixed","12000","event","0.20000000000000037","0.1968125","0.015093747299126893","true","true","FixedBudget","18681.450818907728","365448",""
"research","unequal-modes","mess-4","9","212282","fixed","12000","x","-2.4","-2.4296751977316915","0.13707931485967023","true","true","FixedBudget","14854.429922832995","365448",""
"research","unequal-modes","mess-4","9","212282","fixed","12000","xSquared","16.25","16.24866651744658","0.49456937899061765","true","true","FixedBudget","1786.7939220329806","365448",""
"research","unequal-modes","mess-4","9","212282","fixed","12000","y","0.0","0.021148379189818156","0.09081095209188021","true","true","FixedBudget","3202.547831249867","365448",""
"research","unequal-modes","mess-4","9","212282","fixed","12000","ySquared","1.0","0.9955521989662302","0.14213107188375912","true","true","FixedBudget","2581.0218208123997","365448",""
"research","unequal-modes","mess-4","9","212282","stopped","8000","event","0.20000000000000037","0.1970625","0.01943305706185658","true","true","PrecisionReached","12376.899422896504","365448",""
"research","unequal-modes","mess-4","9","212282","stopped","8000","x","-2.4","-2.4383213516415974","0.17597833698164903","true","true","PrecisionReached","9743.616091271027","365448",""
"research","unequal-modes","mess-4","9","212282","stopped","8000","xSquared","16.25","16.37079709334571","0.5954534497515033","true","true","PrecisionReached","1229.8868516427856","365448",""
"research","unequal-modes","mess-4","9","212282","stopped","8000","y","0.0","0.01416844295543207","0.11349835652070774","true","true","PrecisionReached","2072.181617899039","365448",""
"research","unequal-modes","mess-4","9","212282","stopped","8000","ySquared","1.0","1.0059720481915964","0.18455974703139863","true","true","PrecisionReached","1557.0365687938806","365448",""
"research","unequal-modes","mess-4","10","220201","fixed","12000","event","0.20000000000000037","0.20391666666666663","0.015210892571071229","true","true","FixedBudget","18908.616348026782","366060",""
"research","unequal-modes","mess-4","10","220201","fixed","12000","x","-2.4","-2.367145581956739","0.13646519667466095","true","true","FixedBudget","15280.162150243788","366060",""
"research","unequal-modes","mess-4","10","220201","fixed","12000","xSquared","16.25","16.249577150882715","0.5088452219434364","true","true","FixedBudget","1797.5094439770296","366060",""
"research","unequal-modes","mess-4","10","220201","fixed","12000","y","0.0","0.01048599904333121","0.08789878644411982","true","true","FixedBudget","3367.6201840850435","366060",""
"research","unequal-modes","mess-4","10","220201","fixed","12000","ySquared","1.0","0.9804701379959606","0.1413004324725212","true","true","FixedBudget","2418.1460585185528","366060",""
"research","unequal-modes","mess-4","10","220201","stopped","8000","event","0.20000000000000037","0.20699999999999996","0.018698024054799593","true","true","PrecisionReached","12461.198864700486","366060",""
"research","unequal-modes","mess-4","10","220201","stopped","8000","x","-2.4","-2.345487730403972","0.16952811221985656","true","true","PrecisionReached","9937.995409587988","366060",""
"research","unequal-modes","mess-4","10","220201","stopped","8000","xSquared","16.25","16.26285509834099","0.6168754724636493","true","true","PrecisionReached","1220.7170450960143","366060",""
"research","unequal-modes","mess-4","10","220201","stopped","8000","y","0.0","0.010444551922629969","0.11358311892342202","true","true","PrecisionReached","2115.575819024528","366060",""
"research","unequal-modes","mess-4","10","220201","stopped","8000","ySquared","1.0","1.02847684671828","0.18204293991902062","true","true","PrecisionReached","1577.7345171975683","366060",""
"research","unequal-modes","mess-4","11","228120","fixed","12000","event","0.20000000000000037","0.20266666666666666","0.015361596304688507","true","true","FixedBudget","18174.093071019975","365860",""
"research","unequal-modes","mess-4","11","228120","fixed","12000","x","-2.4","-2.3672189351609587","0.13432437868694466","true","true","FixedBudget","15435.531164012975","365860",""
"research","unequal-modes","mess-4","11","228120","fixed","12000","xSquared","16.25","16.09741140549912","0.48213726731426704","true","true","FixedBudget","1812.7988952147732","365860",""
"research","unequal-modes","mess-4","11","228120","fixed","12000","y","0.0","-0.010191020286466568","0.08611282840445803","true","true","FixedBudget","3530.5819056745004","365860",""
"research","unequal-modes","mess-4","11","228120","fixed","12000","ySquared","1.0","0.9865623146696327","0.14198974560083708","true","true","FixedBudget","2466.442882067984","365860",""
"research","unequal-modes","mess-4","11","228120","stopped","10000","event","0.20000000000000037","0.2043","0.017080742636650062","true","true","PrecisionReached","14787.992942438475","365860",""
"research","unequal-modes","mess-4","11","228120","stopped","10000","x","-2.4","-2.3527663612489653","0.14883268545147776","true","true","PrecisionReached","12658.808737513044","365860",""
"research","unequal-modes","mess-4","11","228120","stopped","10000","xSquared","16.25","16.100873601328786","0.5135172948001526","true","true","PrecisionReached","1583.7271198528927","365860",""
"research","unequal-modes","mess-4","11","228120","stopped","10000","y","0.0","-0.013880943840536342","0.09329680446019271","true","true","PrecisionReached","2968.7292050218525","365860",""
"research","unequal-modes","mess-4","11","228120","stopped","10000","ySquared","1.0","0.9738342653770646","0.16130609767287776","true","true","PrecisionReached","1880.4254431041281","365860",""
"research","unequal-modes","mess-4","12","236039","fixed","12000","event","0.20000000000000037","0.20014583333333333","0.015418089766701035","true","true","FixedBudget","17873.080995526136","366544",""
"research","unequal-modes","mess-4","12","236039","fixed","12000","x","-2.4","-2.39169580357287","0.13727326501681955","true","true","FixedBudget","14702.357763164138","366544",""
"research","unequal-modes","mess-4","12","236039","fixed","12000","xSquared","16.25","16.159132317946757","0.4916238133252929","true","true","FixedBudget","1743.6204275648404","366544",""
"research","unequal-modes","mess-4","12","236039","fixed","12000","y","0.0","0.03955508393703844","0.09006093290914573","true","true","FixedBudget","3369.9026100742644","366544",""
"research","unequal-modes","mess-4","12","236039","fixed","12000","ySquared","1.0","1.0314455768274202","0.1584084194147885","true","true","FixedBudget","2407.3087837197113","366544",""
"research","unequal-modes","mess-4","12","236039","stopped","10000","event","0.20000000000000037","0.20205","0.017012176021334615","true","true","PrecisionReached","14784.94817639989","366544",""
"research","unequal-modes","mess-4","12","236039","stopped","10000","x","-2.4","-2.373904457366396","0.14995986954768792","true","true","PrecisionReached","12383.430645231085","366544",""
"research","unequal-modes","mess-4","12","236039","stopped","10000","xSquared","16.25","16.128093865986628","0.5610122122193817","true","true","PrecisionReached","1349.5899786051325","366544",""
"research","unequal-modes","mess-4","12","236039","stopped","10000","y","0.0","0.03316265389793749","0.09510871016382182","true","true","PrecisionReached","3027.089762509122","366544",""
"research","unequal-modes","mess-4","12","236039","stopped","10000","ySquared","1.0","1.0328174471499356","0.17417939403644733","true","true","PrecisionReached","2031.8229638629955","366544",""
"research","unequal-modes","mess-4","13","243958","fixed","12000","event","0.20000000000000037","0.20110416666666667","0.015068359553818871","true","true","FixedBudget","18854.03837303119","365004",""
"research","unequal-modes","mess-4","13","243958","fixed","12000","x","-2.4","-2.3901491012034617","0.13357718202021934","true","true","FixedBudget","15833.604849484893","365004",""
"research","unequal-modes","mess-4","13","243958","fixed","12000","xSquared","16.25","16.259822252772906","0.4822035098803744","true","true","FixedBudget","1817.6697469132325","365004",""
"research","unequal-modes","mess-4","13","243958","fixed","12000","y","0.0","-0.0034885919178543334","0.08481163983708911","true","true","FixedBudget","3578.5329708277113","365004",""
"research","unequal-modes","mess-4","13","243958","fixed","12000","ySquared","1.0","0.9698804270298352","0.13714162180725978","true","true","FixedBudget","2647.8378282998333","365004",""
"research","unequal-modes","mess-4","13","243958","stopped","8000","event","0.20000000000000037","0.19803125","0.018388410359765982","true","true","PrecisionReached","12465.523530591361","365004",""
"research","unequal-modes","mess-4","13","243958","stopped","8000","x","-2.4","-2.423204715973611","0.16321591424017876","true","true","PrecisionReached","10507.776548175549","365004",""
"research","unequal-modes","mess-4","13","243958","stopped","8000","xSquared","16.25","16.341215442632603","0.5891149405073026","true","true","PrecisionReached","1234.320193509931","365004",""
"research","unequal-modes","mess-4","13","243958","stopped","8000","y","0.0","0.014549471677467174","0.10808660388765316","true","true","PrecisionReached","2248.142733972153","365004",""
"research","unequal-modes","mess-4","13","243958","stopped","8000","ySquared","1.0","0.9898121765445681","0.17312969588047614","true","true","PrecisionReached","1716.9700114978361","365004",""
"research","unequal-modes","mess-4","14","251877","fixed","12000","event","0.20000000000000037","0.208125","0.015599398901456773","false","true","FixedBudget","18372.09505585366","364068",""
"research","unequal-modes","mess-4","14","251877","fixed","12000","x","-2.4","-2.3271281497267555","0.13889411852519903","false","true","FixedBudget","14777.470420070427","364068",""
"research","unequal-modes","mess-4","14","251877","fixed","12000","xSquared","16.25","16.157017494964027","0.48830985152452844","true","true","FixedBudget","1786.925789030418","364068",""
"research","unequal-modes","mess-4","14","251877","fixed","12000","y","0.0","0.013193675886372824","0.08125887050422845","true","true","FixedBudget","3906.2086445128566","364068",""
"research","unequal-modes","mess-4","14","251877","fixed","12000","ySquared","1.0","0.9720119044212095","0.1314588522420646","true","true","FixedBudget","2763.3880376024385","364068",""
"research","unequal-modes","mess-4","14","251877","stopped","8000","event","0.20000000000000037","0.20803125","0.018559340638232804","true","true","PrecisionReached","12694.607000476926","364068",""
"research","unequal-modes","mess-4","14","251877","stopped","8000","x","-2.4","-2.3245977842624708","0.1618764336968157","true","true","PrecisionReached","10840.780604880538","364068",""
"research","unequal-modes","mess-4","14","251877","stopped","8000","xSquared","16.25","16.107113768441124","0.5936661907165102","true","true","PrecisionReached","1197.7174749176759","364068",""
"research","unequal-modes","mess-4","14","251877","stopped","8000","y","0.0","0.004191513878386843","0.09772296408705958","true","true","PrecisionReached","2694.4009349280977","364068",""
"research","unequal-modes","mess-4","14","251877","stopped","8000","ySquared","1.0","0.9695174512189757","0.16404318611646476","true","true","PrecisionReached","1812.0402624185574","364068",""
"research","unequal-modes","mess-4","15","259796","fixed","12000","event","0.20000000000000037","0.19775","0.015731691610867394","true","true","FixedBudget","17040.561306737276","366704",""
"research","unequal-modes","mess-4","15","259796","fixed","12000","x","-2.4","-2.4313788739258486","0.14246952860287004","true","true","FixedBudget","13775.001571158413","366704",""
"research","unequal-modes","mess-4","15","259796","fixed","12000","xSquared","16.25","16.446552127106383","0.48602668307237124","true","true","FixedBudget","1773.328471157929","366704",""
"research","unequal-modes","mess-4","15","259796","fixed","12000","y","0.0","0.0016155447630261666","0.09318712523850975","true","true","FixedBudget","3103.6883544347156","366704",""
"research","unequal-modes","mess-4","15","259796","fixed","12000","ySquared","1.0","1.0155185315072797","0.14274603607405573","true","true","FixedBudget","2556.2602148672295","366704",""
"research","unequal-modes","mess-4","15","259796","stopped","8000","event","0.20000000000000037","0.201","0.019711978479548718","true","true","PrecisionReached","11418.299021567442","366704",""
"research","unequal-modes","mess-4","15","259796","stopped","8000","x","-2.4","-2.4021515093223225","0.17595353347555778","true","true","PrecisionReached","9403.736609782012","366704",""
"research","unequal-modes","mess-4","15","259796","stopped","8000","xSquared","16.25","16.438337351303232","0.5911515719380257","true","true","PrecisionReached","1210.6096326259255","366704",""
"research","unequal-modes","mess-4","15","259796","stopped","8000","y","0.0","-0.009177662701431721","0.10674582848712613","true","true","PrecisionReached","2250.240167336638","366704",""
"research","unequal-modes","mess-4","15","259796","stopped","8000","ySquared","1.0","0.966186215329357","0.16392271300496825","true","true","PrecisionReached","1707.3155593134763","366704",""
"research","unequal-modes","mess-4","16","267715","fixed","12000","event","0.20000000000000037","0.20052083333333334","0.014998000807538155","true","true","FixedBudget","18925.782968409938","364844",""
"research","unequal-modes","mess-4","16","267715","fixed","12000","x","-2.4","-2.395732029515134","0.13527483251476596","true","true","FixedBudget","15202.111531945522","364844",""
"research","unequal-modes","mess-4","16","267715","fixed","12000","xSquared","16.25","16.2213043723529","0.4836641213933688","true","true","FixedBudget","1803.0388320936272","364844",""
"research","unequal-modes","mess-4","16","267715","fixed","12000","y","0.0","-0.0037492880337386403","0.0892471151958718","true","true","FixedBudget","3386.8080235452367","364844",""
"research","unequal-modes","mess-4","16","267715","fixed","12000","ySquared","1.0","1.0164400333655068","0.16069491664000857","true","true","FixedBudget","2130.811073816477","364844",""
"research","unequal-modes","mess-4","16","267715","stopped","10000","event","0.20000000000000037","0.201725","0.016905977569019424","true","true","PrecisionReached","15556.332409030034","364844",""
"research","unequal-modes","mess-4","16","267715","stopped","10000","x","-2.4","-2.3899052790775386","0.15047079395457408","true","true","PrecisionReached","12357.917481045193","364844",""
"research","unequal-modes","mess-4","16","267715","stopped","10000","xSquared","16.25","16.25417390401102","0.5317456928693035","true","true","PrecisionReached","1472.2084789332064","364844",""
"research","unequal-modes","mess-4","16","267715","stopped","10000","y","0.0","-0.019162474271394503","0.09445978414419917","true","true","PrecisionReached","3034.257285763872","364844",""
"research","unequal-modes","mess-4","16","267715","stopped","10000","ySquared","1.0","1.0204637839907111","0.18351608260429864","true","true","PrecisionReached","1679.41818374875","364844",""
"research","unequal-modes","mess-4","17","275634","fixed","12000","event","0.20000000000000037","0.19477083333333334","0.015300292978876574","true","true","FixedBudget","19009.67455989387","365892",""
