"vectorProfile","kind","group","detail","site","count","value"
"vectorProfile","allocation","diagnostics","[D","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$1:38","16","206630160"
"vectorProfile","allocation","diagnostics","[D","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$5:62","33","122029472"
"vectorProfile","allocation","diagnostics","[D","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$6$$anonfun$1:70","43","319735680"
"vectorProfile","allocation","diagnostics","[D","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$8:73","25","134435280"
"vectorProfile","allocation","diagnostics","[D","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance:163","220","3375875512"
"vectorProfile","allocation","diagnostics","[D","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance:168","725","9208626848"
"vectorProfile","allocation","diagnostics","[D","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance:171","609","6367822024"
"vectorProfile","allocation","diagnostics","[D","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance:173","103","1347094856"
"vectorProfile","allocation","diagnostics","[D","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize$$anonfun$1:144","141","1659817528"
"vectorProfile","allocation","diagnostics","[D","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize:123","53","1242866040"
"vectorProfile","allocation","diagnostics","[D","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize:125","66","1237436296"
"vectorProfile","allocation","diagnostics","[D","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize:144","145","1716809096"
"vectorProfile","allocation","diagnostics","[D","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rhat:149","1","10161136"
"vectorProfile","allocation","diagnostics","[D","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rho$1:184","49","639571848"
"vectorProfile","allocation","diagnostics","[D","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.split$$anonfun$1:113","163","1883005872"
"vectorProfile","allocation","diagnostics","[D","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:39","25","970544544"
"vectorProfile","allocation","diagnostics","[D","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:43","28","587816096"
"vectorProfile","allocation","diagnostics","[D","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:53","23","397454064"
"vectorProfile","allocation","diagnostics","[D","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:66","23","615508976"
"vectorProfile","allocation","diagnostics","[I","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize:124","80","943746464"
"vectorProfile","allocation","diagnostics","[I","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize:126","13","106052448"
"vectorProfile","allocation","diagnostics","[I","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:53","1","16703840"
"vectorProfile","allocation","diagnostics","[Ljava.lang.Object;","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize:124","66","1488425248"
"vectorProfile","allocation","diagnostics","[Ljava.lang.Object;","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:53","32","607103360"
"vectorProfile","allocation","diagnostics","[Ljava.lang.Object;","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:66","38","521630728"
"vectorProfile","allocation","diagnostics","[Lorg.apache.commons.math3.complex.Complex;","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance:168","207","2260716000"
"vectorProfile","allocation","diagnostics","[Lorg.apache.commons.math3.complex.Complex;","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance:170","100","1549851688"
"vectorProfile","allocation","diagnostics","[Lorg.apache.commons.math3.complex.Complex;","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance:171","170","1858925136"
"vectorProfile","allocation","diagnostics","[Lorg.apache.commons.math3.complex.Complex;","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance:173","61","527098048"
"vectorProfile","allocation","diagnostics","[[D","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize:144","2","4396960"
"vectorProfile","allocation","diagnostics","[[D","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.split$$anonfun$1:113","10","118106880"
"vectorProfile","allocation","diagnostics","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$$$Lambda$4862","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:59","5","107642920"
"vectorProfile","allocation","diagnostics","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$$$Lambda$4876","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance:173","21","232396808"
"vectorProfile","allocation","diagnostics","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$$$Lambda$4883","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rho$1:184","6","71098128"
"vectorProfile","allocation","diagnostics","java.lang.Double","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$$$Lambda$4876.apply:-1","633","7842044664"
"vectorProfile","allocation","diagnostics","java.lang.Double","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$$$Lambda$4883.apply:-1","134","2482638696"
"vectorProfile","allocation","diagnostics","java.lang.Double","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$5:62","265","2670101152"
"vectorProfile","allocation","diagnostics","java.lang.Double","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$6$$anonfun$1:70","540","6902150416"
"vectorProfile","allocation","diagnostics","java.lang.Double","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$8:73","274","2881895944"
"vectorProfile","allocation","diagnostics","java.lang.Double","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.average:89","88","734078424"
"vectorProfile","allocation","diagnostics","java.lang.Double","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rhat:148","2","4176424"
"vectorProfile","allocation","diagnostics","java.lang.Double","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rho$1:184","190","2207432000"
"vectorProfile","allocation","diagnostics","java.lang.Double","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:42","243","2721327648"
"vectorProfile","allocation","diagnostics","java.lang.Double","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:43","295","3382774256"
"vectorProfile","allocation","diagnostics","java.lang.Double","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:53","172","1989611872"
"vectorProfile","allocation","diagnostics","java.lang.Double","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:66","160","1407262528"
"vectorProfile","allocation","diagnostics","java.lang.Integer","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize:124","418","4194291800"
"vectorProfile","allocation","diagnostics","java.lang.String","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:76","1","265560"
"vectorProfile","allocation","diagnostics","jdk.internal.org.objectweb.asm.MethodWriter","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:74","1","265552"
"vectorProfile","allocation","diagnostics","org.apache.commons.math3.complex.Complex","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$15:170","1546","19721343768"
"vectorProfile","allocation","diagnostics","org.apache.commons.math3.complex.Complex","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance:168","1475","15075281000"
"vectorProfile","allocation","diagnostics","org.apache.commons.math3.complex.Complex","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance:171","1337","15134155688"
"vectorProfile","allocation","diagnostics","org.apache.commons.math3.random.Well19937c","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize:126","7","48750824"
"vectorProfile","allocation","diagnostics","org.apache.commons.math3.transform.FastFourierTransformer","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.autocovariance:167","1","509736"
"vectorProfile","allocation","diagnostics","scala.collection.IterableOnceOps$$Lambda$4731","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rho$1:184","5","16161896"
"vectorProfile","allocation","diagnostics","scala.collection.immutable.NewVectorIterator","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$1:38","1","4203704"
"vectorProfile","allocation","diagnostics","scala.collection.immutable.NewVectorIterator","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.summarize:38","1","357400"
"vectorProfile","allocation","diagnostics","scala.collection.immutable.RangeIterator","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rankNormalize:124","6","27277704"
"vectorProfile","allocation","diagnostics","scala.collection.mutable.ArraySeq$ofDouble","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$11:123","7","126031032"
"vectorProfile","allocation","diagnostics","scala.collection.mutable.ArraySeq$ofDouble","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.$anonfun$2:39","2","23280104"
"vectorProfile","allocation","diagnostics","scala.collection.mutable.ArraySeq$ofDouble","com.cra.figaro.algorithm.sampling.parallel.McmcDiagnostics$.rho$1:184","4","15667200"
"vectorProfile","allocation","other","[B","java.lang.StringLatin1.toLowerCase:453","39","1053184"
"vectorProfile","allocation","other","[B","java.lang.StringUTF16.compress:161","1","911704"
"vectorProfile","allocation","other","[B","java.util.Arrays.copyOf:3537","3","1335800"
"vectorProfile","allocation","other","[B","java.util.zip.InflaterInputStream.<init>:88","2","970128"
"vectorProfile","allocation","other","[B","jdk.internal.misc.Unsafe.allocateUninitializedArray:1375","1","31356264"
"vectorProfile","allocation","other","[B","jdk.internal.org.objectweb.asm.ByteVector.enlarge:388","1","447256"
"vectorProfile","allocation","other","[B","scala.Predef$.println:514","1","434856"
"vectorProfile","allocation","other","[C","jdk.internal.math.FloatingDecimal.readJavaFormatString:1875","1","10376"
"vectorProfile","allocation","other","[C","sun.nio.fs.WindowsWatchService$Poller.processEvents:563","1","17472"
"vectorProfile","allocation","other","[I","scala.collection.immutable.HashSetBuilder.insertElement:1979","5","237048"
"vectorProfile","allocation","other","[I","scala.collection.immutable.Node.insertElement:86","7","129936"
"vectorProfile","allocation","other","[J","java.lang.Throwable.fillInStackTrace:-1","1","890616"
"vectorProfile","allocation","other","[Ljava.lang.Object;","java.lang.Throwable.fillInStackTrace:-1","1","435800"
"vectorProfile","allocation","other","[Ljava.lang.Object;","scala.collection.immutable.BitmapIndexedMapNode.copyAndInsertValue:995","2","22104"
"vectorProfile","allocation","other","[Ljava.lang.Object;","scala.collection.immutable.HashSetBuilder.insertValue:1992","5","138560"
"vectorProfile","allocation","other","[Ljava.lang.Object;","scala.collection.immutable.Vector3.map:2248","12","304767960"
"vectorProfile","allocation","other","[Ljava.lang.Object;","scala.collection.immutable.VectorStatics$.mapElems:2248","11","56312824"
"vectorProfile","allocation","other","[Ljava.lang.Object;","scala.collection.immutable.VectorStatics$.mapElemsRest:2248","4","41855456"
"vectorProfile","allocation","other","[Ljava.lang.Object;","sun.management.MappedMXBeanType$MapMXBeanType.toOpenTypeData:550","7","228040"
"vectorProfile","allocation","other","[Ljava.lang.Object;","sun.management.MemoryUsageCompositeData.getCompositeData:59","10","232408"
"vectorProfile","allocation","other","[Ljava.util.HashMap$Node;","java.util.HashMap.resize:702","2","12432"
"vectorProfile","allocation","other","[Lscala.collection.mutable.HashMap$Node;","scala.collection.mutable.HashMap.<init>:56","5","30968"
"vectorProfile","allocation","other","com.cra.figaro.example.VectorSamplingPerformance$$$Lambda$4908","java.lang.invoke.DirectMethodHandle.allocateInstance:520","10","348684352"
"vectorProfile","allocation","other","java.lang.Double","java.lang.Double.valueOf:632","147","1357506224"
"vectorProfile","allocation","other","java.lang.Long","java.lang.Long.valueOf:1211","33","872824"
"vectorProfile","allocation","other","java.lang.String","java.lang.StringLatin1.newString:769","1","433976"
"vectorProfile","allocation","other","java.lang.String","java.lang.StringLatin1.toLowerCase:464","1","8016"
"vectorProfile","allocation","other","java.lang.reflect.Field","java.lang.reflect.Field.copy:155","4","61296"
"vectorProfile","allocation","other","java.util.ArrayList","sun.nio.fs.AbstractWatchKey.pollEvents:166","1","119024"
"vectorProfile","allocation","other","java.util.ArrayList$Itr","java.util.ArrayList.iterator:947","1","22731440"
"vectorProfile","allocation","other","java.util.Arrays$ArrayItr","java.util.Arrays$ArrayList.iterator:4224","5","195576"
"vectorProfile","allocation","other","java.util.Arrays$ArrayList","java.util.Arrays.asList:4122","14","628808"
"vectorProfile","allocation","other","java.util.Collections$UnmodifiableCollection$1","java.util.Collections$UnmodifiableCollection.iterator:1050","6","171488"
"vectorProfile","allocation","other","java.util.Collections$UnmodifiableMap","java.util.Collections.unmodifiableMap:1479","1","153720"
"vectorProfile","allocation","other","java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet$UnmodifiableEntry","java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet$1.next:1711","17","567592"
"vectorProfile","allocation","other","java.util.Collections$UnmodifiableRandomAccessList","java.util.Collections.unmodifiableList:1324","3","49976"
"vectorProfile","allocation","other","java.util.HashMap$KeyIterator","java.util.HashMap$KeySet.iterator:983","1","600"
"vectorProfile","allocation","other","java.util.IdentityHashMap$KeyIterator","java.util.IdentityHashMap$KeySet.iterator:977","1","2098984"
"vectorProfile","allocation","other","java.util.LinkedHashMap$Entry","java.util.LinkedHashMap.newNode:257","12","380720"
"vectorProfile","allocation","other","java.util.TreeMap","javax.management.openmbean.CompositeDataSupport.makeMap:136","20","604312"
"vectorProfile","allocation","other","java.util.TreeMap$Entry","java.util.TreeMap.addEntry:765","50","1514320"
"vectorProfile","allocation","other","java.util.TreeMap$Entry","java.util.TreeMap.addEntryToEmptyMap:777","28","717032"
"vectorProfile","allocation","other","java.util.TreeMap$KeyIterator","java.util.TreeMap.keyIterator:1385","97","2275168"
"vectorProfile","allocation","other","java.util.TreeMap$KeySet","java.util.TreeMap.navigableKeySet:1102","9","163208"
"vectorProfile","allocation","other","java.util.concurrent.CopyOnWriteArrayList$COWIterator","java.util.concurrent.CopyOnWriteArrayList.iterator:1024","10","2184"
"vectorProfile","allocation","other","java.util.concurrent.LinkedBlockingQueue$Itr","java.util.concurrent.LinkedBlockingQueue.iterator:759","2","10352"
"vectorProfile","allocation","other","java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionNode","java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.await:1610","17","859334752"
"vectorProfile","allocation","other","java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject","java.util.concurrent.locks.ReentrantLock$Sync.newCondition:190","2","321678552"
"vectorProfile","allocation","other","java.util.concurrent.locks.AbstractQueuedSynchronizer$ExclusiveNode","java.util.concurrent.locks.AbstractQueuedSynchronizer.tryInitializeHead:567","1","38949584"
"vectorProfile","allocation","other","java.util.concurrent.locks.ReentrantLock$NonfairSync","java.util.concurrent.locks.ReentrantLock.<init>:294","1","33903112"
"vectorProfile","allocation","other","java.util.stream.ReferencePipeline$Head","java.util.stream.StreamSupport.stream:69","3","7105600"
"vectorProfile","allocation","other","javax.management.Notification","com.sun.management.internal.GarbageCollectorExtImpl.createGCNotification:101","26","620928"
"vectorProfile","allocation","other","javax.management.openmbean.CompositeDataSupport","sun.management.MappedMXBeanType$MapMXBeanType.toOpenTypeData:550","16","293288"
"vectorProfile","allocation","other","javax.management.openmbean.CompositeDataSupport","sun.management.MemoryUsageCompositeData.getCompositeData:67","4","372944"
"vectorProfile","allocation","other","jdk.internal.math.FloatingDecimal$ASCIIToBinaryBuffer","jdk.internal.math.FloatingDecimal.readJavaFormatString:2052","1","16600"
"vectorProfile","allocation","other","jdk.internal.org.objectweb.asm.SymbolTable$Entry","jdk.internal.org.objectweb.asm.SymbolTable.addConstantUtf8:806","1","332584"
"vectorProfile","allocation","other","jdk.internal.org.objectweb.asm.SymbolTable$Entry","jdk.internal.org.objectweb.asm.SymbolTable.addConstantUtf8Reference:1039","1","1424"
"vectorProfile","allocation","other","sbt.internal.TaskProgress$$Lambda$3479","java.lang.invoke.DirectMethodHandle.allocateInstance:520","12","31824"
"vectorProfile","allocation","other","sbt.internal.classpath.ClassLoaderCache$$Lambda$718","java.lang.invoke.DirectMethodHandle.allocateInstance:520","8","46768"
"vectorProfile","allocation","other","scala.Some","scala.Some$.apply:619","3","62112"
"vectorProfile","allocation","other","scala.Tuple2","scala.Tuple2$.apply:24","6","54088"
"vectorProfile","allocation","other","scala.collection.convert.JavaCollectionWrappers$JIteratorWrapper","scala.collection.convert.AsScalaConverters.asScala:51","1","4128"
"vectorProfile","allocation","other","scala.collection.immutable.BitmapIndexedMapNode","scala.collection.immutable.BitmapIndexedMapNode.copyAndInsertValue:1005","1","4544"
"vectorProfile","allocation","other","scala.collection.immutable.Set$Set4","scala.collection.immutable.Set$Set3.incl:251","3","88728"
"vectorProfile","allocation","other","scala.collection.immutable.SetHashIterator","scala.collection.immutable.HashSet.hashCode:215","4","34592"
"vectorProfile","allocation","other","scala.collection.immutable.VectorBuilder","sbt.internal.AbstractTaskExecuteProgress.timings:52","15","972504"
"vectorProfile","allocation","other","scala.collection.mutable.ArraySeq$ofRef","scala.LowPriorityImplicits.wrapRefArray:784","1","106612784"
"vectorProfile","allocation","other","scala.concurrent.duration.FiniteDuration","scala.concurrent.duration.Duration$.apply:35","3","114408"
"vectorProfile","allocation","other","scala.concurrent.duration.FiniteDuration","scala.concurrent.duration.FiniteDuration.add:569","3","31048"
"vectorProfile","allocation","other","scala.concurrent.duration.package$DurationInt","sbt.internal.GCMonitor.window:54","2","177896"
"vectorProfile","allocation","other","scala.runtime.BooleanRef","scala.runtime.BooleanRef.create:22","1","421584"
"vectorProfile","allocation","other","scala.runtime.RichLong","scala.concurrent.duration.FiniteDuration.compare:556","7","121680"
"vectorProfile","allocation","other","scala.util.Success","scala.util.Success$.apply:243","2","30512"
"vectorProfile","allocation","other","sun.management.MemoryUsageCompositeData","sun.management.MemoryUsageCompositeData.toCompositeData:52","1","11488"
"vectorProfile","allocation","sampling","[Ljava.lang.Object;","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.accepted$1:172","124","1376242600"
"vectorProfile","allocation","sampling","[Ljava.lang.Object;","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.angular$1:179","137","2000395864"
"vectorProfile","allocation","sampling","[Ljava.lang.Object;","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.dot$1:147","60","882599240"
"vectorProfile","allocation","sampling","[Ljava.lang.Object;","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:86","753","15204826128"
"vectorProfile","allocation","sampling","[Ljava.lang.Object;","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:146","10","62898808"
"vectorProfile","allocation","sampling","[Ljava.lang.Object;","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:152","12","166764752"
"vectorProfile","allocation","sampling","[Ljava.lang.Object;","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:154","28","204949264"
"vectorProfile","allocation","sampling","[Ljava.lang.Object;","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:156","39","377579496"
"vectorProfile","allocation","sampling","[Ljava.lang.Object;","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:158","10","79409528"
"vectorProfile","allocation","sampling","[Ljava.lang.Object;","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:198","6","44163064"
"vectorProfile","allocation","sampling","[Ljava.lang.Object;","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.quantile$$anonfun$1:130","725","20136954752"
"vectorProfile","allocation","sampling","[Ljava.lang.Object;","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.run:103","1","1969504"
"vectorProfile","allocation","sampling","com.cra.figaro.algorithm.sampling.VectorSliceSampler$$$Lambda$4776","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.run:98","11","27345336"
"vectorProfile","allocation","sampling","com.cra.figaro.algorithm.sampling.VectorSliceSampler$$$Lambda$4782","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:152","1","433856"
"vectorProfile","allocation","sampling","com.cra.figaro.algorithm.sampling.VectorSliceSampler$$$Lambda$4788","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:156","1","8382512"
"vectorProfile","allocation","sampling","com.cra.figaro.algorithm.sampling.VectorSliceSampler$$$Lambda$4789","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:158","1","18850664"
"vectorProfile","allocation","sampling","com.cra.figaro.algorithm.sampling.VectorSliceSampler$$$Lambda$4799","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.accepted$1:172","1","433896"
"vectorProfile","allocation","sampling","com.cra.figaro.algorithm.sampling.VectorSliceSampler$$$Lambda$4808","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:198","2","11118000"
"vectorProfile","allocation","sampling","com.cra.figaro.algorithm.sampling.VectorSliceSampler$$$Lambda$4931","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.run:99","7","42038536"
"vectorProfile","allocation","sampling","com.cra.figaro.example.VectorSamplingPerformance$$$Lambda$4957","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:86","25","148841976"
"vectorProfile","allocation","sampling","java.lang.Double","com.cra.figaro.algorithm.sampling.VectorSliceSampler$$$Lambda$4776.apply:-1","2","2530400"
"vectorProfile","allocation","sampling","java.lang.Double","com.cra.figaro.algorithm.sampling.VectorSliceSampler$$$Lambda$4783.apply:-1","88","938489864"
"vectorProfile","allocation","sampling","java.lang.Double","com.cra.figaro.algorithm.sampling.VectorSliceSampler$$$Lambda$4785.apply:-1","51","364866416"
"vectorProfile","allocation","sampling","java.lang.Double","com.cra.figaro.algorithm.sampling.VectorSliceSampler$$$Lambda$4788.apply:-1","53","1382402952"
"vectorProfile","allocation","sampling","java.lang.Double","com.cra.figaro.algorithm.sampling.VectorSliceSampler$$$Lambda$4796.apply:-1","253","4335946312"
"vectorProfile","allocation","sampling","java.lang.Double","com.cra.figaro.algorithm.sampling.VectorSliceSampler$$$Lambda$4931.apply:-1","1","8385016"
"vectorProfile","allocation","sampling","java.lang.Double","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.accepted$1:172","615","9324432632"
"vectorProfile","allocation","sampling","java.lang.Double","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.dot$1:147","96","1240716176"
"vectorProfile","allocation","sampling","java.lang.Double","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:86","10254","248291483560"
"vectorProfile","allocation","sampling","java.lang.Double","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.norm:56","115","1833391736"
"vectorProfile","allocation","sampling","java.lang.Double","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:146","56","730086784"
"vectorProfile","allocation","sampling","java.lang.Double","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:152","35","473132400"
"vectorProfile","allocation","sampling","java.lang.Double","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:158","73","1224632448"
"vectorProfile","allocation","sampling","java.lang.Double","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:198","57","487643776"
"vectorProfile","allocation","sampling","java.lang.Double","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.quantile$$anonfun$1:130","187","2880861576"
"vectorProfile","allocation","sampling","jdk.internal.org.objectweb.asm.Label","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:156","1","433832"
"vectorProfile","allocation","sampling","jdk.internal.org.objectweb.asm.SymbolTable$Entry","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:152","1","433848"
"vectorProfile","allocation","sampling","scala.Tuple2","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.angular$1:179","276","5830704688"
"vectorProfile","allocation","sampling","scala.Tuple2","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.dot$1:147","105","1138576368"
"vectorProfile","allocation","sampling","scala.Tuple2","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:154","74","1089113440"
"vectorProfile","allocation","sampling","scala.Tuple2","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:156","53","643097616"
"vectorProfile","allocation","sampling","scala.collection.IterableOnceOps$$Lambda$4731","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.dot$1:147","2","6723784"
"vectorProfile","allocation","sampling","scala.collection.IterableOnceOps$$Lambda$4731","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:86","153","3451364504"
"vectorProfile","allocation","sampling","scala.collection.immutable.NewVectorIterator","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.angular$1:179","66","986221368"
"vectorProfile","allocation","sampling","scala.collection.immutable.NewVectorIterator","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.dot$1:147","41","460879544"
"vectorProfile","allocation","sampling","scala.collection.immutable.NewVectorIterator","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:84","770","12704443616"
"vectorProfile","allocation","sampling","scala.collection.immutable.NewVectorIterator","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:86","178","3554638816"
"vectorProfile","allocation","sampling","scala.collection.immutable.NewVectorIterator","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:154","24","216888592"
"vectorProfile","allocation","sampling","scala.collection.immutable.NewVectorIterator","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:156","24","336267192"
"vectorProfile","allocation","sampling","scala.collection.immutable.Vector1","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.accepted$1:172","24","234977608"
"vectorProfile","allocation","sampling","scala.collection.immutable.Vector1","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.angular$1:179","11","123514304"
"vectorProfile","allocation","sampling","scala.collection.immutable.Vector1","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.dot$1:147","6","99347224"
"vectorProfile","allocation","sampling","scala.collection.immutable.Vector1","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.evaluate$1:86","102","2351764984"
"vectorProfile","allocation","sampling","scala.collection.immutable.Vector1","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:152","1","6292608"
"vectorProfile","allocation","sampling","scala.collection.immutable.Vector1","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:154","5","31614328"
"vectorProfile","allocation","sampling","scala.collection.immutable.Vector1","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:156","5","33975576"
"vectorProfile","allocation","sampling","scala.collection.immutable.Vector1","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:158","3","47641920"
"vectorProfile","allocation","sampling","scala.collection.immutable.Vector1","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.quantile$$anonfun$1:130","92","2387572424"
"vectorProfile","allocation","sampling","scala.collection.immutable.VectorBuilder","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.angular$1:179","24","228548440"
"vectorProfile","allocation","sampling","scala.collection.immutable.VectorBuilder","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.dot$1:147","18","128972400"
"vectorProfile","allocation","sampling","scala.collection.immutable.VectorBuilder","com.cra.figaro.algorithm.sampling.VectorSliceSampler$.polar:154","6","41563232"
