SV,mode,family,rng,seed,draws,parameter,mean,error,mcse,ess,maxWeight,covered95,withinPointOnePosteriorSd,seconds,underflows
SV,backends,dirichlet,Random,127713,200000,0,0.8378328580810913,-0.0031832926418097207,0.009270870629860052,7.904899436986374,0.28792832860045403,true,true,0.0685102,0
SV,backends,dirichlet,Random,127713,200000,1,1.9295352443360398,0.01858448909940491,0.047478698173747044,7.904899436986374,0.28792832860045403,true,false,0.0685102,0
SV,backends,dirichlet,Random,127713,200000,2,2.6901427592197416,0.049803480495888675,0.04542416721453583,7.904899436986374,0.28792832860045403,true,false,0.0685102,0
SV,backends,gamma,L64X128MixRandom,135632,2000,0,2.085149756604613,-0.022720216565022877,0.06323601957729023,6.369033924155478,0.26403313937473866,true,false,3.146E-4,0
SV,backends,gamma,L64X128MixRandom,135632,2000,1,1.84458072870588,-1.4861821857192759E-4,0.05922375516887728,6.369033924155478,0.26403313937473866,true,true,3.146E-4,0
SV,backends,gamma,Xoshiro256PlusPlus,135632,2000,0,2.1271359486561083,0.019265975486472353,0.03720490593291971,3.828947505358054,0.36250321992643847,true,true,3.056E-4,0
SV,backends,gamma,Xoshiro256PlusPlus,135632,2000,1,1.830639848409006,-0.01408949851544583,0.04974388672662474,3.828947505358054,0.36250321992643847,true,true,3.056E-4,0
SV,backends,gamma,PCG_RXS_M_XS_64,135632,2000,0,2.0557434464529614,-0.052126526716674615,0.06327804250990614,6.988883571345923,0.1829212815302087,true,false,3.028E-4,0
SV,backends,gamma,PCG_RXS_M_XS_64,135632,2000,1,1.870834603384023,0.02610525645957118,0.04261013134168935,6.988883571345923,0.1829212815302087,true,false,3.028E-4,0
SV,backends,gamma,MT19937,135632,2000,0,2.1473181719804693,0.03944819881083328,0.03564193491712314,9.32784635031405,0.16992879045636838,true,false,2.999E-4,0
SV,backends,gamma,MT19937,135632,2000,1,1.8131320129753816,-0.03159733394907027,0.034228758443881235,9.32784635031405,0.16992879045636838,true,false,2.999E-4,0
SV,backends,gamma,Random,135632,2000,0,2.02745013095524,-0.08041984221439602,0.04483117676832256,4.542231024193776,0.3575512749483802,true,false,2.8E-4,0
SV,backends,gamma,Random,135632,2000,1,1.9175806883467186,0.07285134142226668,0.04232586760431866,4.542231024193776,0.3575512749483802,true,false,2.8E-4,0
SV,backends,gamma,L64X128MixRandom,135632,20000,0,2.0991346839331673,-0.008735289236468713,0.018416919583977592,51.28308997899847,0.03694897012408193,true,true,0.0025183,0
SV,backends,gamma,L64X128MixRandom,135632,20000,1,1.845526948971968,7.976020475159995E-4,0.01749288689064818,51.28308997899847,0.03694897012408193,true,true,0.0025183,0
SV,backends,gamma,Xoshiro256PlusPlus,135632,20000,0,2.1369663199590248,0.02909634678938877,0.01913148547753439,35.67011901359179,0.04884463717588869,true,false,0.0028083,0
SV,backends,gamma,Xoshiro256PlusPlus,135632,20000,1,1.8232310440396717,-0.021498302884780163,0.018998052683206444,35.67011901359179,0.04884463717588869,true,false,0.0028083,0
SV,backends,gamma,PCG_RXS_M_XS_64,135632,20000,0,2.109020107294826,0.0011501341251900499,0.019610757696963375,53.95769804865651,0.03410734949163526,true,true,0.0027954,0
SV,backends,gamma,PCG_RXS_M_XS_64,135632,20000,1,1.8476245632740795,0.0028952163496276384,0.01904795648136191,53.95769804865651,0.03410734949163526,true,true,0.0027954,0
SV,backends,gamma,MT19937,135632,20000,0,2.0948146318776897,-0.013055341291946299,0.017920030682194044,47.19628311164684,0.0412139479538226,true,true,0.0028503,0
SV,backends,gamma,MT19937,135632,20000,1,1.8459105980450512,0.0011812511205993026,0.017772054290934872,47.19628311164684,0.0412139479538226,true,true,0.0028503,0
SV,backends,gamma,Random,135632,20000,0,2.0858408469272605,-0.02202912624237552,0.020930724532311182,48.25673099175421,0.0485103563304846,true,false,0.0027099,0
SV,backends,gamma,Random,135632,20000,1,1.8740483689171117,0.02931902199265979,0.02039856716493461,48.25673099175421,0.0485103563304846,true,false,0.0027099,0
SV,backends,gamma,L64X128MixRandom,135632,200000,0,2.109331126524533,0.00146115335489716,0.006471138918330321,428.62204475267043,0.004552749177531347,true,true,0.0247988,0
SV,backends,gamma,L64X128MixRandom,135632,200000,1,1.8383155128312354,-0.006413834093216497,0.006260402651738418,428.62204475267043,0.004552749177531347,true,true,0.0247988,0
SV,backends,gamma,Xoshiro256PlusPlus,135632,200000,0,2.117105055910003,0.009235082740366884,0.006427714999534718,452.30407416800955,0.004379948675365471,true,true,0.0277478,0
SV,backends,gamma,Xoshiro256PlusPlus,135632,200000,1,1.8371969960742396,-0.00753235085021231,0.006432717344137037,452.30407416800955,0.004379948675365471,true,true,0.0277478,0
SV,backends,gamma,PCG_RXS_M_XS_64,135632,200000,0,2.1104983647929005,0.0026283916232645588,0.006300433022780316,471.05692234924555,0.004118390031921116,true,true,0.0279197,0
SV,backends,gamma,PCG_RXS_M_XS_64,135632,200000,1,1.8397419629671017,-0.004987383957350211,0.006230909042425007,471.05692234924555,0.004118390031921116,true,true,0.0279197,0
SV,backends,gamma,MT19937,135632,200000,0,2.105359957683035,-0.002510015486600903,0.006493841937944312,469.41785725779226,0.004251577934898689,true,true,0.0288237,0
SV,backends,gamma,MT19937,135632,200000,1,1.8482892731107416,0.0035599261862897524,0.006340342944005261,469.41785725779226,0.004251577934898689,true,true,0.0288237,0
SV,backends,gamma,Random,135632,200000,0,2.112840450037843,0.004970476868206841,0.006635248796053384,444.3882470550766,0.004437541037660264,true,true,0.027105,0
SV,backends,gamma,Random,135632,200000,1,1.8426518765300846,-0.0020774703943673423,0.006520700867171241,444.3882470550766,0.004437541037660264,true,true,0.027105,0
SV,backends,dirichlet,L64X128MixRandom,135632,2000,0,0.710948402375334,-0.13006774834756707,2.803630901268677E-7,1.0000041707785559,0.9999979146150829,false,false,7.436E-4,0
SV,backends,dirichlet,L64X128MixRandom,135632,2000,1,1.93496011421688,0.024009358980245032,6.909369793855821E-7,1.0000041707785559,0.9999979146150829,false,false,7.436E-4,0
SV,backends,dirichlet,L64X128MixRandom,135632,2000,2,2.554341643683658,-0.08599763504019498,2.036826967428038E-6,1.0000041707785559,0.9999979146150829,false,false,7.436E-4,0
SV,backends,dirichlet,Xoshiro256PlusPlus,135632,2000,0,0.8267804066810664,-0.014235744041834586,0.00790769559708634,1.069742359580451,0.9662644582177949,true,false,7.247E-4,0
SV,backends,dirichlet,Xoshiro256PlusPlus,135632,2000,1,2.479911024996158,0.5689602697595231,0.03510245276914165,1.069742359580451,0.9662644582177949,false,false,7.247E-4,0
SV,backends,dirichlet,Xoshiro256PlusPlus,135632,2000,2,3.1995297502595976,0.5591904715357447,0.05237899958480971,1.069742359580451,0.9662644582177949,false,false,7.247E-4,0
SV,backends,dirichlet,PCG_RXS_M_XS_64,135632,2000,0,0.8167964880040401,-0.02421966271886089,2.5158989922009523E-4,1.0011043487265083,0.999448139684839,false,false,7.055E-4,0
SV,backends,dirichlet,PCG_RXS_M_XS_64,135632,2000,1,2.4750134792979264,0.5640627240612914,5.037193483907833E-4,1.0011043487265083,0.999448139684839,false,false,7.055E-4,0
SV,backends,dirichlet,PCG_RXS_M_XS_64,135632,2000,2,2.910545113092424,0.27020583436857093,1.124683190856272E-4,1.0011043487265083,0.999448139684839,false,false,7.055E-4,0
SV,backends,dirichlet,MT19937,135632,2000,0,0.7759521934344493,-0.06506395728845171,0.0,1.0000000213299691,0.9999999893350157,false,false,7.219E-4,0
SV,backends,dirichlet,MT19937,135632,2000,1,2.07032693037633,0.15937617513969493,0.0,1.0000000213299691,0.9999999893350157,false,false,7.219E-4,0
SV,backends,dirichlet,MT19937,135632,2000,2,2.9951726581271507,0.35483337940329784,0.0,1.0000000213299691,0.9999999893350157,false,false,7.219E-4,0
SV,backends,dirichlet,Random,135632,2000,0,0.8150779831323889,-0.02593816759051215,4.470347821228559E-8,1.0000002402165402,0.9999998798917455,false,false,6.83E-4,0
SV,backends,dirichlet,Random,135632,2000,1,2.06866134326844,0.15771058803180504,0.0,1.0000002402165402,0.9999998798917455,false,false,6.83E-4,0
SV,backends,dirichlet,Random,135632,2000,2,2.4223088906502777,-0.21803038807357522,0.0,1.0000002402165402,0.9999998798917455,false,false,6.83E-4,0
SV,backends,dirichlet,L64X128MixRandom,135632,20000,0,0.8082159703465002,-0.03280018037640087,0.047684496792442715,3.899089529142807,0.3831969627491027,true,false,0.006675,0
SV,backends,dirichlet,L64X128MixRandom,135632,20000,1,1.9550131845984606,0.044062429361825695,0.07688010552015671,3.899089529142807,0.3831969627491027,true,false,0.006675,0
SV,backends,dirichlet,L64X128MixRandom,135632,20000,2,2.7324993733681913,0.09216009464433839,0.1315742179544915,3.899089529142807,0.3831969627491027,true,false,0.006675,0
SV,backends,dirichlet,Xoshiro256PlusPlus,135632,20000,0,0.844710534200563,0.0036943834776619333,0.027798531992162045,2.2657891530616876,0.512259103476783,true,true,0.006889,0
SV,backends,dirichlet,Xoshiro256PlusPlus,135632,20000,1,1.9827258136762054,0.07177505843957044,0.12510407612692262,2.2657891530616876,0.512259103476783,true,false,0.006889,0
SV,backends,dirichlet,Xoshiro256PlusPlus,135632,20000,2,2.753211783566729,0.11287250484287625,0.006384196051097612,2.2657891530616876,0.512259103476783,false,false,0.006889,0
SV,backends,dirichlet,PCG_RXS_M_XS_64,135632,20000,0,0.8921392591744204,0.05112310845151935,0.03504371557483681,3.3526166282286605,0.47640276025960676,true,false,0.0068664,0
SV,backends,dirichlet,PCG_RXS_M_XS_64,135632,20000,1,2.0395415756579975,0.1285908204213626,0.08104615951405583,3.3526166282286605,0.47640276025960676,true,false,0.0068664,0
SV,backends,dirichlet,PCG_RXS_M_XS_64,135632,20000,2,3.032760776196105,0.39242149747225197,0.08202001455022868,3.3526166282286605,0.47640276025960676,false,false,0.0068664,0
SV,backends,dirichlet,MT19937,135632,20000,0,0.8066169197666384,-0.03439923095626263,0.07306623501818306,2.8664145746422225,0.4647846312337315,true,false,0.0069754,0
SV,backends,dirichlet,MT19937,135632,20000,1,1.8039473807829471,-0.1070033744536878,0.07591203431013827,2.8664145746422225,0.4647846312337315,true,false,0.0069754,0
SV,backends,dirichlet,MT19937,135632,20000,2,2.563537985215876,-0.07680129350797671,0.13885922396946065,2.8664145746422225,0.4647846312337315,true,false,0.0069754,0
SV,backends,dirichlet,Random,135632,20000,0,0.843202592959326,0.002186442236424946,0.02078129893669864,3.260944615246536,0.4101317877796367,true,true,0.0067569,0
SV,backends,dirichlet,Random,135632,20000,1,2.0264262232357972,0.1154754679991623,0.08747087112361922,3.260944615246536,0.4101317877796367,true,false,0.0067569,0
SV,backends,dirichlet,Random,135632,20000,2,2.589451468533757,-0.050887810190095806,0.16550607018093885,3.260944615246536,0.4101317877796367,true,false,0.0067569,0
SV,backends,dirichlet,L64X128MixRandom,135632,200000,0,0.8420770035151196,0.0010608527922185695,0.009691656324661615,6.747873034342038,0.30263280939698184,true,true,0.0653203,0
SV,backends,dirichlet,L64X128MixRandom,135632,200000,1,1.9237517869512848,0.012801031714649858,0.030970316512978435,6.747873034342038,0.30263280939698184,true,true,0.0653203,0
SV,backends,dirichlet,L64X128MixRandom,135632,200000,2,2.681947002505899,0.041607723782046246,0.044387917250874216,6.747873034342038,0.30263280939698184,true,false,0.0653203,0
SV,backends,dirichlet,Xoshiro256PlusPlus,135632,200000,0,0.8418338201892573,8.176694663563078E-4,0.013759808554774922,8.394188186525374,0.22510534383448189,true,true,0.0684028,0
SV,backends,dirichlet,Xoshiro256PlusPlus,135632,200000,1,1.9354663316123804,0.024515576375745418,0.033283390767151345,8.394188186525374,0.22510534383448189,true,false,0.0684028,0
SV,backends,dirichlet,Xoshiro256PlusPlus,135632,200000,2,2.6529542227817684,0.012614944057915523,0.049052441616433094,8.394188186525374,0.22510534383448189,true,true,0.0684028,0
SV,backends,dirichlet,PCG_RXS_M_XS_64,135632,200000,0,0.8483188049984072,0.0073026542755061374,0.009852969750400295,9.62545108401274,0.18066376415466243,true,false,0.0680232,0
SV,backends,dirichlet,PCG_RXS_M_XS_64,135632,200000,1,1.924236079721887,0.013285324485251992,0.02554046016374032,9.62545108401274,0.18066376415466243,true,true,0.0680232,0
SV,backends,dirichlet,PCG_RXS_M_XS_64,135632,200000,2,2.6480068483271815,0.0076675696033285945,0.04251750614897702,9.62545108401274,0.18066376415466243,true,true,0.0680232,0
SV,backends,dirichlet,MT19937,135632,200000,0,0.8649951951168006,0.02397904439389953,0.015507636872317262,10.093439752899455,0.2106902323216312,true,false,0.0715111,0
SV,backends,dirichlet,MT19937,135632,200000,1,1.9114701493728747,5.193941362398036E-4,0.037293960357370516,10.093439752899455,0.2106902323216312,true,true,0.0715111,0
SV,backends,dirichlet,MT19937,135632,200000,2,2.576668012001886,-0.06367126672196699,0.043618961017471716,10.093439752899455,0.2106902323216312,true,false,0.0715111,0
SV,backends,dirichlet,Random,135632,200000,0,0.8461891363316841,0.005172985608783098,0.01241741574744995,12.423736448383869,0.1652733007860731,true,true,0.067527,0
SV,backends,dirichlet,Random,135632,200000,1,1.8696442245248004,-0.041306530711834544,0.023078152018831642,12.423736448383869,0.1652733007860731,true,false,0.067527,0
SV,backends,dirichlet,Random,135632,200000,2,2.592606962544546,-0.047732316179307066,0.02984937817648276,12.423736448383869,0.1652733007860731,true,false,0.067527,0
SV,backends,gamma,L64X128MixRandom,143551,2000,0,2.063428092388416,-0.04444188078121991,0.0400838932259145,6.530129528041993,0.25313480664720156,true,false,3.197E-4,0
SV,backends,gamma,L64X128MixRandom,143551,2000,1,1.8746913691025044,0.02996202217805255,0.039544262471951135,6.530129528041993,0.25313480664720156,true,false,3.197E-4,0
SV,backends,gamma,Xoshiro256PlusPlus,143551,2000,0,2.1454809310885277,0.037610957918891685,0.04885995454930567,2.8300691873532577,0.5522187598144858,true,false,3.028E-4,0
SV,backends,gamma,Xoshiro256PlusPlus,143551,2000,1,1.78450642182214,-0.060222925102311864,0.05643485800143747,2.8300691873532577,0.5522187598144858,true,false,3.028E-4,0
SV,backends,gamma,PCG_RXS_M_XS_64,143551,2000,0,2.117609640339589,0.009739667169953226,0.09098330838138488,5.838345660151847,0.28722738269247083,true,true,2.913E-4,0
SV,backends,gamma,PCG_RXS_M_XS_64,143551,2000,1,1.8241759092259826,-0.02055343769846929,0.09952368316570973,5.838345660151847,0.28722738269247083,true,false,2.913E-4,0
SV,backends,gamma,MT19937,143551,2000,0,2.058804276338292,-0.049065696831343875,0.0599838489064992,7.886334141388464,0.2212434981807676,true,false,2.935E-4,0
SV,backends,gamma,MT19937,143551,2000,1,1.9421344305219568,0.09740508359750488,0.06136856239753216,7.886334141388464,0.2212434981807676,true,false,2.935E-4,0
SV,backends,gamma,Random,143551,2000,0,2.131558511811734,0.023688538642097967,0.06960389476788395,8.360274249313179,0.1913733370716751,true,false,2.732E-4,0
SV,backends,gamma,Random,143551,2000,1,1.8568837164292986,0.012154369504846718,0.06327968964564072,8.360274249313179,0.1913733370716751,true,true,2.732E-4,0
SV,backends,gamma,L64X128MixRandom,143551,20000,0,2.0731207885707943,-0.03474918459884169,0.020588381610404258,50.54129802230074,0.03876336437963791,true,false,0.0024841,0
SV,backends,gamma,L64X128MixRandom,143551,20000,1,1.8729056605060836,0.02817631358163175,0.01890479627627783,50.54129802230074,0.03876336437963791,true,false,0.0024841,0
SV,backends,gamma,Xoshiro256PlusPlus,143551,20000,0,2.109388391972038,0.0015184188024019996,0.026455519281883184,41.52465076165873,0.06293543083448057,true,true,0.0028062,0
SV,backends,gamma,Xoshiro256PlusPlus,143551,20000,1,1.8631700679254444,0.018440721000992477,0.02771808409181124,41.52465076165873,0.06293543083448057,true,true,0.0028062,0
SV,backends,gamma,PCG_RXS_M_XS_64,143551,20000,0,2.089578976560486,-0.01829099660914979,0.025096014752512594,43.80444560089867,0.04812635242218533,true,true,0.0027797,0
SV,backends,gamma,PCG_RXS_M_XS_64,143551,20000,1,1.858834312809023,0.014104965884571108,0.02432708064647088,43.80444560089867,0.04812635242218533,true,true,0.0027797,0
SV,backends,gamma,MT19937,143551,20000,0,2.1203459456154876,0.012475972445851635,0.020143437658043262,50.73883066921562,0.0398511665643073,true,true,0.0028452,0
SV,backends,gamma,MT19937,143551,20000,1,1.8362904166593441,-0.00843893026510778,0.020359168310205386,50.73883066921562,0.0398511665643073,true,true,0.0028452,0
SV,backends,gamma,Random,143551,20000,0,2.125870282966674,0.01800030979703804,0.022115176912283194,47.64662415300245,0.04407843279223229,true,true,0.0027466,0
SV,backends,gamma,Random,143551,20000,1,1.8228732223009374,-0.021856124623514495,0.021631976187616933,47.64662415300245,0.04407843279223229,true,false,0.0027466,0
SV,backends,gamma,L64X128MixRandom,143551,200000,0,2.1013646288446393,-0.00650534432499672,0.006520071510910077,443.91493485581486,0.00441896479057174,true,true,0.0247823,0
SV,backends,gamma,L64X128MixRandom,143551,200000,1,1.8498256008620495,0.005096253937597606,0.006578912206999103,443.91493485581486,0.00441896479057174,true,true,0.0247823,0
SV,backends,gamma,Xoshiro256PlusPlus,143551,200000,0,2.100278391766219,-0.007591581403417091,0.00639041823290915,434.3302239336105,0.004575076109747873,true,true,0.0277692,0
SV,backends,gamma,Xoshiro256PlusPlus,143551,200000,1,1.8543618844731191,0.00963253754866722,0.006328864258122976,434.3302239336105,0.004575076109747873,true,true,0.0277692,0
SV,backends,gamma,PCG_RXS_M_XS_64,143551,200000,0,2.116079170431248,0.008209197261611845,0.006938868917122404,433.44433837688337,0.004745741428741418,true,true,0.0276626,0
SV,backends,gamma,PCG_RXS_M_XS_64,143551,200000,1,1.84025894780746,-0.004470399116991874,0.006696073890597525,433.44433837688337,0.004745741428741418,true,true,0.0276626,0
SV,backends,gamma,MT19937,143551,200000,0,2.1129574195791077,0.005087446409471674,0.00654739209434594,466.0469169351002,0.004325676789629693,true,true,0.0297963,0
SV,backends,gamma,MT19937,143551,200000,1,1.8400358355258244,-0.0046935113986275034,0.00643879732616157,466.0469169351002,0.004325676789629693,true,true,0.0297963,0
SV,backends,gamma,Random,143551,200000,0,2.105469777570342,-0.0024001955992938306,0.0065564638328206954,440.8680419364035,0.004368981589315054,true,true,0.0270234,0
SV,backends,gamma,Random,143551,200000,1,1.8412359331874988,-0.0034934137369531104,0.0065784700132811135,440.8680419364035,0.004368981589315054,true,true,0.0270234,0
SV,backends,dirichlet,L64X128MixRandom,143551,2000,0,1.135160945884207,0.29414479516130587,3.183321845594948E-4,1.0046160065691183,0.9976976341577046,false,false,7.111E-4,0
SV,backends,dirichlet,L64X128MixRandom,143551,2000,1,2.497631829189174,0.586681073952539,0.0023576469992442907,1.0046160065691183,0.9976976341577046,false,false,7.111E-4,0
SV,backends,dirichlet,L64X128MixRandom,143551,2000,2,3.1342472978943765,0.4939080191705236,3.8320121313803506E-4,1.0046160065691183,0.9976976341577046,false,false,7.111E-4,0
SV,backends,dirichlet,Xoshiro256PlusPlus,143551,2000,0,0.7075973905182578,-0.13341876020464327,0.0303262726654761,1.8386830170137638,0.6481005540989319,false,false,7.379E-4,0
SV,backends,dirichlet,Xoshiro256PlusPlus,143551,2000,1,1.595487201386329,-0.3154635538503059,0.08697722215476117,1.8386830170137638,0.6481005540989319,false,false,7.379E-4,0
SV,backends,dirichlet,Xoshiro256PlusPlus,143551,2000,2,2.1286121977243244,-0.5117270809995285,0.2060024996752956,1.8386830170137638,0.6481005540989319,false,false,7.379E-4,0
SV,backends,dirichlet,PCG_RXS_M_XS_64,143551,2000,0,0.8631722381118914,0.02215608738899033,1.900998730191222E-4,1.0116303896245673,0.9942182317756715,false,false,7.069E-4,0
SV,backends,dirichlet,PCG_RXS_M_XS_64,143551,2000,1,1.7738483663249751,-0.13710238891165982,0.002925373247174174,1.0116303896245673,0.9942182317756715,false,false,7.069E-4,0
SV,backends,dirichlet,PCG_RXS_M_XS_64,143551,2000,2,3.094430396394798,0.454091117670945,0.004492449430658156,1.0116303896245673,0.9942182317756715,false,false,7.069E-4,0
SV,backends,dirichlet,MT19937,143551,2000,0,0.7258994411053031,-0.1151167096175979,8.527975842986232E-4,1.0131427967418956,0.993471255800315,false,false,7.08E-4,0
SV,backends,dirichlet,MT19937,143551,2000,1,1.864335397154389,-0.04661535808224593,0.0016803458183479159,1.0131427967418956,0.993471255800315,false,false,7.08E-4,0
SV,backends,dirichlet,MT19937,143551,2000,2,2.669214206426621,0.028874927702768005,0.0056290901696292445,1.0131427967418956,0.993471255800315,false,false,7.08E-4,0
SV,backends,dirichlet,Random,143551,2000,0,0.6796121911887071,-0.16140395953419395,0.009947008774444948,1.1382014902574324,0.9365326215279632,false,false,6.795E-4,0
SV,backends,dirichlet,Random,143551,2000,1,1.9058517081338122,-0.005099047102822718,0.009018767181585004,1.1382014902574324,0.9365326215279632,true,true,6.795E-4,0
SV,backends,dirichlet,Random,143551,2000,2,2.7163129150775713,0.07597363635371845,0.02227415670766834,1.1382014902574324,0.9365326215279632,false,false,6.795E-4,0
SV,backends,dirichlet,L64X128MixRandom,143551,20000,0,0.8750364506570332,0.03402029993413214,0.013431844684544359,2.0189666925641414,0.6103705874701968,false,false,0.0065149,0
SV,backends,dirichlet,L64X128MixRandom,143551,20000,1,1.988717336111578,0.07776658087494304,0.09749165618505709,2.0189666925641414,0.6103705874701968,true,false,0.0065149,0
SV,backends,dirichlet,L64X128MixRandom,143551,20000,2,2.7161322117384015,0.07579293301454859,0.183527875440976,2.0189666925641414,0.6103705874701968,true,false,0.0065149,0
SV,backends,dirichlet,Xoshiro256PlusPlus,143551,20000,0,0.9026371812460715,0.06162103052317047,0.056385668092274514,3.8076546820424486,0.409318474270527,true,false,0.0068799,0
SV,backends,dirichlet,Xoshiro256PlusPlus,143551,20000,1,1.9265383314191526,0.015587576182517715,0.08691635967856604,3.8076546820424486,0.409318474270527,true,false,0.0068799,0
SV,backends,dirichlet,Xoshiro256PlusPlus,143551,20000,2,2.5984961538184415,-0.04184312490541142,0.14458401639958238,3.8076546820424486,0.409318474270527,true,false,0.0068799,0
SV,backends,dirichlet,PCG_RXS_M_XS_64,143551,20000,0,0.863513082740233,0.02249693201733194,0.04914756617730091,3.6292323645180855,0.39135270645844256,true,false,0.006867,0
SV,backends,dirichlet,PCG_RXS_M_XS_64,143551,20000,1,1.9159600921104518,0.005009336873816883,0.07603881239832966,3.6292323645180855,0.39135270645844256,true,true,0.006867,0
SV,backends,dirichlet,PCG_RXS_M_XS_64,143551,20000,2,2.7141543377399264,0.07381505901607355,0.09973726248501033,3.6292323645180855,0.39135270645844256,true,false,0.006867,0
SV,backends,dirichlet,MT19937,143551,20000,0,0.7421248481480873,-0.09889130257481371,0.008791362427130085,1.9342510038757887,0.6246099657413282,false,false,0.0070214,0
SV,backends,dirichlet,MT19937,143551,20000,1,1.7448876195810668,-0.16606313565556818,0.06251052067792244,1.9342510038757887,0.6246099657413282,false,false,0.0070214,0
SV,backends,dirichlet,MT19937,143551,20000,2,2.579827584974238,-0.06051169374961507,0.04632939479202065,1.9342510038757887,0.6246099657413282,true,false,0.0070214,0
SV,backends,dirichlet,Random,143551,20000,0,0.8355148012866581,-0.005501349436242919,7.152796811128897E-4,1.0231354998685378,0.9886093766011966,false,true,0.0067417,0
SV,backends,dirichlet,Random,143551,20000,1,2.075307613629195,0.1643568583925601,0.002830013903201725,1.0231354998685378,0.9886093766011966,false,false,0.0067417,0
SV,backends,dirichlet,Random,143551,20000,2,2.709175735889168,0.06883645716531506,0.002767516715040929,1.0231354998685378,0.9886093766011966,false,false,0.0067417,0
SV,backends,dirichlet,L64X128MixRandom,143551,200000,0,0.8687154745560228,0.02769932383312179,0.009899676439993623,7.8964531724976395,0.26775792073938415,false,false,0.0645599,0
SV,backends,dirichlet,L64X128MixRandom,143551,200000,1,1.9319682101132387,0.02101745487660378,0.03501382952683534,7.8964531724976395,0.26775792073938415,true,false,0.0645599,0
SV,backends,dirichlet,L64X128MixRandom,143551,200000,2,2.682360410006733,0.04202113128288021,0.05448011568796412,7.8964531724976395,0.26775792073938415,true,false,0.0645599,0
SV,backends,dirichlet,Xoshiro256PlusPlus,143551,200000,0,0.8423973051648529,0.0013811544419518595,0.009960854559639432,10.60705575693416,0.1888776319534976,true,true,0.0693353,0
SV,backends,dirichlet,Xoshiro256PlusPlus,143551,200000,1,1.9346358437221618,0.023685088485526862,0.03801955095330065,10.60705575693416,0.1888776319534976,true,false,0.0693353,0
SV,backends,dirichlet,Xoshiro256PlusPlus,143551,200000,2,2.717024034862593,0.07668475613874026,0.039000584385986005,10.60705575693416,0.1888776319534976,false,false,0.0693353,0
SV,backends,dirichlet,PCG_RXS_M_XS_64,143551,200000,0,0.8828251290503312,0.041808978327430135,0.010584512427061522,17.745082422427696,0.14283767093230942,false,false,0.0698752,0
SV,backends,dirichlet,PCG_RXS_M_XS_64,143551,200000,1,2.02400374918475,0.11305299394811485,0.029285580723385118,17.745082422427696,0.14283767093230942,false,false,0.0698752,0
SV,backends,dirichlet,PCG_RXS_M_XS_64,143551,200000,2,2.780070985287063,0.13973170656321,0.03018171891375781,17.745082422427696,0.14283767093230942,false,false,0.0698752,0
SV,backends,dirichlet,MT19937,143551,200000,0,0.849826746368792,0.008810595645890928,0.012082792664412213,13.277503554159606,0.20531902646069145,true,false,0.0692664,0
SV,backends,dirichlet,MT19937,143551,200000,1,1.9620193678003401,0.05106861256370521,0.02823088056919056,13.277503554159606,0.20531902646069145,true,false,0.0692664,0
SV,backends,dirichlet,MT19937,143551,200000,2,2.6712050274071895,0.03086574868333658,0.04613533156916456,13.277503554159606,0.20531902646069145,true,false,0.0692664,0
SV,backends,dirichlet,Random,143551,200000,0,0.8513742381271207,0.010358087404219618,0.017929152630490358,7.650700623199641,0.2945065113132103,true,false,0.0682767,0
SV,backends,dirichlet,Random,143551,200000,1,1.926312766505667,0.015362011269032028,0.04124429428785907,7.650700623199641,0.2945065113132103,true,false,0.0682767,0
SV,backends,dirichlet,Random,143551,200000,2,2.672450551329958,0.032111272606105246,0.04025796285308232,7.650700623199641,0.2945065113132103,true,false,0.0682767,0
SV,backends,gamma,L64X128MixRandom,151470,2000,0,2.0014109091853225,-0.10645906398431348,0.11965386091049786,6.837824662057745,0.21278888716050468,true,false,3.169E-4,0
SV,backends,gamma,L64X128MixRandom,151470,2000,1,1.994826890488716,0.1500975435642642,0.124224970569984,6.837824662057745,0.21278888716050468,true,false,3.169E-4,0
SV,backends,gamma,Xoshiro256PlusPlus,151470,2000,0,2.1662558050787912,0.05838583190915525,0.08912602727335846,4.391754069067919,0.3423807820378841,true,false,3.022E-4,0
SV,backends,gamma,Xoshiro256PlusPlus,151470,2000,1,1.8560540386156048,0.01132469169115291,0.0865021597449975,4.391754069067919,0.3423807820378841,true,true,3.022E-4,0
SV,backends,gamma,PCG_RXS_M_XS_64,151470,2000,0,2.3137420069124244,0.2058720337427884,0.03806262786105541,3.5661253911982165,0.37953060554410234,false,false,2.969E-4,0
SV,backends,gamma,PCG_RXS_M_XS_64,151470,2000,1,1.7073222832515609,-0.13740706367289102,0.03923375449322622,3.5661253911982165,0.37953060554410234,false,false,2.969E-4,0
SV,backends,gamma,MT19937,151470,2000,0,2.082250548087304,-0.025619425082331837,0.0508150437694688,8.096124507273453,0.20665440744174357,true,false,3.201E-4,0
SV,backends,gamma,MT19937,151470,2000,1,1.8548736862332669,0.010144339308814976,0.051415158904126027,8.096124507273453,0.20665440744174357,true,true,3.201E-4,0
SV,backends,gamma,Random,151470,2000,0,2.097976875589073,-0.009893097580563115,0.04722436095830785,2.3329897031647877,0.6317652990827302,true,true,2.774E-4,0
SV,backends,gamma,Random,151470,2000,1,1.7660229258739202,-0.07870642105053172,0.03517646496257109,2.3329897031647877,0.6317652990827302,false,false,2.774E-4,0
