"calibration","geometry","strategy","round","seed","method","query","truth","estimate","error","fullWidth","covered","criteriaMet","reason","drawsPerChain","productionSeconds","pilotSeconds","totalSeconds","rHat","meanEss","meanEssPerTotalSecond","acceptance","pilotStatus","covariance"
"calibration","correlated-6","calibrated","15","215888","precision","","","","","","false","false","PilotRejected","0","0","0.307645","0.307645","","","","","requirement failed: Pilot diagnostics rejected 'x0': R-hat=Some(1.0135034247056633), bulk/tail/mean ESS=Vector(Some(172.76523926442283), Some(122.03221141007577), Some(167.066116685423)); improve pilot exploration or budget",""
"calibration","correlated-6","calibrated","15","215888","fixed","","","","","","false","false","PilotRejected","0","0","0.307645","0.307645","","","","","requirement failed: Pilot diagnostics rejected 'x0': R-hat=Some(1.0135034247056633), bulk/tail/mean ESS=Vector(Some(172.76523926442283), Some(122.03221141007577), Some(167.066116685423)); improve pilot exploration or budget",""
"calibration","correlated-6","default","15","215888","precision","square0","1.0","0.8475380101337677","-0.15246198986623227","0.23714968712186124","false","false","MaxDrawsReached","12000","1.8668999","0.0","1.8668999","1.0165173678575052","232.05578163667474","124.30006645598661","0.4439375","NotUsed",""
"calibration","correlated-6","default","15","215888","precision","square1","1.0","0.8063790858847979","-0.1936209141152021","0.19186295608057666","false","false","MaxDrawsReached","12000","1.8668999","0.0","1.8668999","1.016495152605994","348.65633456036954","186.75684462802187","0.4439375","NotUsed",""
"calibration","correlated-6","default","15","215888","precision","square2","1.0","0.7995746049778663","-0.20042539502213375","0.21579098882992945","false","false","MaxDrawsReached","12000","1.8668999","0.0","1.8668999","1.016579630834229","166.30691107016028","89.08185761334086","0.4439375","NotUsed",""
"calibration","correlated-6","default","15","215888","precision","square3","1.0","0.8220406439961369","-0.17795935600386315","0.22132126312711173","false","false","MaxDrawsReached","12000","1.8668999","0.0","1.8668999","1.0157097577817293","162.97678911457953","87.29808658438492","0.4439375","NotUsed",""
"calibration","correlated-6","default","15","215888","precision","square4","1.0","0.8330160175812926","-0.16698398241870738","0.22960141553390798","false","false","MaxDrawsReached","12000","1.8668999","0.0","1.8668999","1.0164263120629191","292.3069263389324","156.57343296174176","0.4439375","NotUsed",""
"calibration","correlated-6","default","15","215888","precision","square5","1.0","0.8095932152870371","-0.1904067847129629","0.2226828110171355","false","false","MaxDrawsReached","12000","1.8668999","0.0","1.8668999","1.0206876112878416","299.8221455209561","160.59894026506515","0.4439375","NotUsed",""
"calibration","correlated-6","default","15","215888","precision","x0","0.0","-0.12882762237073386","-0.12882762237073386","0.21035881607667697","false","false","MaxDrawsReached","12000","1.8668999","0.0","1.8668999","1.017925236840778","150.2950013517419","80.50512046829179","0.4439375","NotUsed",""
"calibration","correlated-6","default","15","215888","precision","x1","0.0","-0.13649668652321068","-0.13649668652321068","0.20260402815854825","false","false","MaxDrawsReached","12000","1.8668999","0.0","1.8668999","1.014527627986763","165.07054346634297","88.41960057223366","0.4439375","NotUsed",""
"calibration","correlated-6","default","15","215888","precision","x2","0.0","-0.13686158862811149","-0.13686158862811149","0.20365994951537855","false","false","MaxDrawsReached","12000","1.8668999","0.0","1.8668999","1.0166590191543903","148.67325427113133","79.63643592842409","0.4439375","NotUsed",""
"calibration","correlated-6","default","15","215888","precision","x3","0.0","-0.1544283844139025","-0.1544283844139025","0.20714653583708928","false","false","MaxDrawsReached","12000","1.8668999","0.0","1.8668999","1.0165375500417058","159.5296881521924","85.45165605943436","0.4439375","NotUsed",""
"calibration","correlated-6","default","15","215888","precision","x4","0.0","-0.1401562655765709","-0.1401562655765709","0.20882210542883864","false","false","MaxDrawsReached","12000","1.8668999","0.0","1.8668999","1.0189270950096023","160.84351103075997","86.15540181386264","0.4439375","NotUsed",""
"calibration","correlated-6","default","15","215888","precision","x5","0.0","-0.1358335763666465","-0.1358335763666465","0.20399075764798763","false","false","MaxDrawsReached","12000","1.8668999","0.0","1.8668999","1.0173663812358744","168.17653295905265","90.0833156395009","0.4439375","NotUsed",""
"calibration","correlated-6","default","15","215888","fixed","square0","1.0","0.704205868607453","-0.29579413139254696","0.17975642317217858","false","false","FixedBudget","12000","0.5658428","0.0","0.5658428","1.0048902486061502","402.5928983171392","711.4924822179221","0.4650416666666667","NotUsed",""
"calibration","correlated-6","default","15","215888","fixed","square1","1.0","0.6950289597769983","-0.3049710402230017","0.1856076736907576","false","false","FixedBudget","12000","0.5658428","0.0","0.5658428","1.0041402546234834","349.5604295433764","617.7695104424346","0.4650416666666667","NotUsed",""
"calibration","correlated-6","default","15","215888","fixed","square2","1.0","0.6852367448996748","-0.3147632551003252","0.1824551370502986","false","false","FixedBudget","12000","0.5658428","0.0","0.5658428","1.0042205766423205","343.3693509278869","606.8281701700312","0.4650416666666667","NotUsed",""
"calibration","correlated-6","default","15","215888","fixed","square3","1.0","0.7037762428936367","-0.2962237571063633","0.18575108964965673","false","false","FixedBudget","12000","0.5658428","0.0","0.5658428","1.0041305379562833","330.7838618839854","584.5861463360238","0.4650416666666667","NotUsed",""
"calibration","correlated-6","default","15","215888","fixed","square4","1.0","0.6944615977058689","-0.3055384022941311","0.16789741344621642","false","false","FixedBudget","12000","0.5658428","0.0","0.5658428","1.0043858910569539","429.468882659675","758.9897453138486","0.4650416666666667","NotUsed",""
"calibration","correlated-6","default","15","215888","fixed","square5","1.0","0.7360126444331003","-0.2639873555668997","0.21701243061684475","false","false","FixedBudget","12000","0.5658428","0.0","0.5658428","1.003863427946835","362.07504276412334","639.8862771853302","0.4650416666666667","NotUsed",""
"calibration","correlated-6","default","15","215888","fixed","x0","0.0","-5.434963452544128E-4","-5.434963452544128E-4","0.18391494868232203","true","false","FixedBudget","12000","0.5658428","0.0","0.5658428","1.0255772867433972","223.6747070825034","395.2947834319062","0.4650416666666667","NotUsed",""
"calibration","correlated-6","default","15","215888","fixed","x1","0.0","-0.022298170966319364","-0.022298170966319364","0.17986043681027902","true","false","FixedBudget","12000","0.5658428","0.0","0.5658428","1.0278700632919038","185.50361016093393","327.8359469466324","0.4650416666666667","NotUsed",""
"calibration","correlated-6","default","15","215888","fixed","x2","0.0","-0.014437110817064405","-0.014437110817064405","0.18198894371970759","true","false","FixedBudget","12000","0.5658428","0.0","0.5658428","1.0298103223331945","163.3779656723609","288.7338421066079","0.4650416666666667","NotUsed",""
"calibration","correlated-6","default","15","215888","fixed","x3","0.0","-0.018600886794276628","-0.018600886794276628","0.18315241695013595","true","false","FixedBudget","12000","0.5658428","0.0","0.5658428","1.024921726800346","209.52917566549158","370.2957352563143","0.4650416666666667","NotUsed",""
"calibration","correlated-6","default","15","215888","fixed","x4","0.0","-0.0236749174412203","-0.0236749174412203","0.1809809909258601","true","false","FixedBudget","12000","0.5658428","0.0","0.5658428","1.022370658224153","217.4156702977608","384.23334236604376","0.4650416666666667","NotUsed",""
"calibration","correlated-6","default","15","215888","fixed","x5","0.0","-0.015182342555300155","-0.015182342555300155","0.18943289461111715","true","false","FixedBudget","12000","0.5658428","0.0","0.5658428","1.0263756875674177","191.49547027959795","338.42521329174457","0.4650416666666667","NotUsed",""
"calibration","correlated-6","joint-prior","15","215888","precision","square0","1.0","0.6674473974164239","-0.3325526025835761","0.1756011364990453","false","false","MaxDrawsReached","12000","1.8563083","0.0","1.8563083","1.02404045348904","215.43417870067614","116.05517181638209","0.08102083333333333","NotUsed",""
"calibration","correlated-6","joint-prior","15","215888","precision","square1","1.0","0.6874341763070787","-0.3125658236929213","0.17202086588443893","false","false","MaxDrawsReached","12000","1.8563083","0.0","1.8563083","1.0194420053126187","296.4702063344874","159.70957320747172","0.08102083333333333","NotUsed",""
"calibration","correlated-6","joint-prior","15","215888","precision","square2","1.0","0.6106616141985153","-0.3893383858014847","0.12259364110679116","false","false","MaxDrawsReached","12000","1.8563083","0.0","1.8563083","1.0191077020302355","494.41083757393557","266.3409076897063","0.08102083333333333","NotUsed",""
"calibration","correlated-6","joint-prior","15","215888","precision","square3","1.0","0.6163447344799319","-0.3836552655200681","0.13884867893920042","false","false","MaxDrawsReached","12000","1.8563083","0.0","1.8563083","1.0182438323335172","399.36988309658784","215.14200151806025","0.08102083333333333","NotUsed",""
"calibration","correlated-6","joint-prior","15","215888","precision","square4","1.0","0.7108650054042709","-0.2891349945957291","0.20749457313989614","false","false","MaxDrawsReached","12000","1.8563083","0.0","1.8563083","1.017019080417702","130.14169315035767","70.10780113969089","0.08102083333333333","NotUsed",""
"calibration","correlated-6","joint-prior","15","215888","precision","square5","1.0","0.6648129665499577","-0.3351870334500423","0.17414251367179442","false","false","MaxDrawsReached","12000","1.8563083","0.0","1.8563083","1.0095163237332707","344.2774884792006","185.46352913425028","0.08102083333333333","NotUsed",""
"calibration","correlated-6","joint-prior","15","215888","precision","x0","0.0","-0.02512831777077723","-0.02512831777077723","0.15376131306644086","true","false","MaxDrawsReached","12000","1.8563083","0.0","1.8563083","1.0169557893225134","309.84605610084213","166.91519188964577","0.08102083333333333","NotUsed",""
"calibration","correlated-6","joint-prior","15","215888","precision","x1","0.0","-0.019611640170539513","-0.019611640170539513","0.15737482728031812","true","false","MaxDrawsReached","12000","1.8563083","0.0","1.8563083","1.0131463343611053","319.8485030284041","172.3035462527448","0.08102083333333333","NotUsed",""
"calibration","correlated-6","joint-prior","15","215888","precision","x2","0.0","0.0029201849319290263","0.0029201849319290263","0.14217534334937046","true","false","MaxDrawsReached","12000","1.8563083","0.0","1.8563083","1.0113558429007983","349.4428277166139","188.24611607706214","0.08102083333333333","NotUsed",""
"calibration","correlated-6","joint-prior","15","215888","precision","x3","0.0","-0.022385730086943917","-0.022385730086943917","0.1454641922480896","true","false","MaxDrawsReached","12000","1.8563083","0.0","1.8563083","1.0149179744692234","364.74727892023077","196.4906793339397","0.08102083333333333","NotUsed",""
"calibration","correlated-6","joint-prior","15","215888","precision","x4","0.0","-0.027324970261243697","-0.027324970261243697","0.16625999133302802","true","false","MaxDrawsReached","12000","1.8563083","0.0","1.8563083","1.017332722990988","263.2236620117644","141.79953944706514","0.08102083333333333","NotUsed",""
"calibration","correlated-6","joint-prior","15","215888","precision","x5","0.0","-0.007185886121257756","-0.007185886121257756","0.15578010303875292","true","false","MaxDrawsReached","12000","1.8563083","0.0","1.8563083","1.0118739884374668","313.55305760350785","168.9121670163883","0.08102083333333333","NotUsed",""
"calibration","correlated-6","joint-prior","15","215888","fixed","square0","1.0","0.6674473974164239","-0.3325526025835761","0.1756011364990453","false","false","FixedBudget","12000","0.5953649","0.0","0.5953649","1.02404045348904","215.43417870067614","361.8523340906999","0.08102083333333333","NotUsed",""
"calibration","correlated-6","joint-prior","15","215888","fixed","square1","1.0","0.6874341763070787","-0.3125658236929213","0.17202086588443893","false","false","FixedBudget","12000","0.5953649","0.0","0.5953649","1.0194420053126187","296.4702063344874","497.96386440397714","0.08102083333333333","NotUsed",""
"calibration","correlated-6","joint-prior","15","215888","fixed","square2","1.0","0.6106616141985153","-0.3893383858014847","0.12259364110679116","false","false","FixedBudget","12000","0.5953649","0.0","0.5953649","1.0191077020302355","494.41083757393557","830.4332982578173","0.08102083333333333","NotUsed",""
"calibration","correlated-6","joint-prior","15","215888","fixed","square3","1.0","0.6163447344799319","-0.3836552655200681","0.13884867893920042","false","false","FixedBudget","12000","0.5953649","0.0","0.5953649","1.0182438323335172","399.36988309658784","670.7985020557777","0.08102083333333333","NotUsed",""
"calibration","correlated-6","joint-prior","15","215888","fixed","square4","1.0","0.7108650054042709","-0.2891349945957291","0.20749457313989614","false","false","FixedBudget","12000","0.5953649","0.0","0.5953649","1.017019080417702","130.14169315035767","218.59147751296334","0.08102083333333333","NotUsed",""
"calibration","correlated-6","joint-prior","15","215888","fixed","square5","1.0","0.6648129665499577","-0.3351870334500423","0.17414251367179442","false","false","FixedBudget","12000","0.5953649","0.0","0.5953649","1.0095163237332707","344.2774884792006","578.262992123319","0.08102083333333333","NotUsed",""
"calibration","correlated-6","joint-prior","15","215888","fixed","x0","0.0","-0.02512831777077723","-0.02512831777077723","0.15376131306644086","true","false","FixedBudget","12000","0.5953649","0.0","0.5953649","1.0169557893225134","309.84605610084213","520.4305058978823","0.08102083333333333","NotUsed",""
"calibration","correlated-6","joint-prior","15","215888","fixed","x1","0.0","-0.019611640170539513","-0.019611640170539513","0.15737482728031812","true","false","FixedBudget","12000","0.5953649","0.0","0.5953649","1.0131463343611053","319.8485030284041","537.2310376852987","0.08102083333333333","NotUsed",""
"calibration","correlated-6","joint-prior","15","215888","fixed","x2","0.0","0.0029201849319290263","0.0029201849319290263","0.14217534334937046","true","false","FixedBudget","12000","0.5953649","0.0","0.5953649","1.0113558429007983","349.4428277166139","586.9389137932283","0.08102083333333333","NotUsed",""
"calibration","correlated-6","joint-prior","15","215888","fixed","x3","0.0","-0.022385730086943917","-0.022385730086943917","0.1454641922480896","true","false","FixedBudget","12000","0.5953649","0.0","0.5953649","1.0149179744692234","364.74727892023077","612.6449156143245","0.08102083333333333","NotUsed",""
"calibration","correlated-6","joint-prior","15","215888","fixed","x4","0.0","-0.027324970261243697","-0.027324970261243697","0.16625999133302802","true","false","FixedBudget","12000","0.5953649","0.0","0.5953649","1.017332722990988","263.2236620117644","442.12156613828665","0.08102083333333333","NotUsed",""
"calibration","correlated-6","joint-prior","15","215888","fixed","x5","0.0","-0.007185886121257756","-0.007185886121257756","0.15578010303875292","true","false","FixedBudget","12000","0.5953649","0.0","0.5953649","1.0118739884374668","313.55305760350785","526.6569419922267","0.08102083333333333","NotUsed",""
"calibration","correlated-6","manual","15","215888","precision","square0","1.0","0.9850596963810824","-0.014940303618917627","0.1500892292395267","true","true","PrecisionReached","8000","1.0088115","0.0","1.0088115","1.001686873279843","2500.094173875213","2478.257012212106","0.26815625","NotUsed",""
"calibration","correlated-6","manual","15","215888","precision","square1","1.0","0.9866488314501621","-0.013351168549837866","0.14972634641199709","true","true","PrecisionReached","8000","1.0088115","0.0","1.0088115","1.0008369313807164","2521.3651803776183","2499.3422263501343","0.26815625","NotUsed",""
"calibration","correlated-6","manual","15","215888","precision","square2","1.0","0.9624043939912159","-0.03759560600878409","0.15960644193901774","true","true","PrecisionReached","8000","1.0088115","0.0","1.0088115","1.0015351610395218","2185.704760164477","2166.6136440400187","0.26815625","NotUsed",""
"calibration","correlated-6","manual","15","215888","precision","square3","1.0","0.97966509680451","-0.02033490319549003","0.1534704389969556","true","true","PrecisionReached","8000","1.0088115","0.0","1.0088115","1.001663883708648","2446.9843849653194","2425.611112646237","0.26815625","NotUsed",""
"calibration","correlated-6","manual","15","215888","precision","square4","1.0","0.9508196092210908","-0.04918039077890923","0.14534517037721584","true","true","PrecisionReached","8000","1.0088115","0.0","1.0088115","1.002105486492397","2422.0565035937348","2400.900964742903","0.26815625","NotUsed",""
"calibration","correlated-6","manual","15","215888","precision","square5","1.0","1.0041607375676656","0.004160737567665551","0.15021876639007536","true","true","PrecisionReached","8000","1.0088115","0.0","1.0088115","1.0014511507664556","2485.8309969001784","2464.1184174646883","0.26815625","NotUsed",""
"calibration","correlated-6","manual","15","215888","precision","x0","0.0","-0.01216943445332852","-0.01216943445332852","0.13692553613849826","true","true","PrecisionReached","8000","1.0088115","0.0","1.0088115","1.0041144672276499","1678.9860235125839","1664.3208602524692","0.26815625","NotUsed",""
"calibration","correlated-6","manual","15","215888","precision","x1","0.0","-0.007904200291032781","-0.007904200291032781","0.13578826034608799","true","true","PrecisionReached","8000","1.0088115","0.0","1.0088115","1.0025517062531764","1679.2243937285823","1664.5571484153209","0.26815625","NotUsed",""
"calibration","correlated-6","manual","15","215888","precision","x2","0.0","-0.01956352940129391","-0.01956352940129391","0.13507146082562266","true","true","PrecisionReached","8000","1.0088115","0.0","1.0088115","1.0021793681543303","1606.9247545228184","1592.889012984902","0.26815625","NotUsed",""
"calibration","correlated-6","manual","15","215888","precision","x3","0.0","-0.020588733366040612","-0.020588733366040612","0.128373222146332","true","true","PrecisionReached","8000","1.0088115","0.0","1.0088115","1.0032078499882549","1751.6311652681914","1736.3314804283966","0.26815625","NotUsed",""
"calibration","correlated-6","manual","15","215888","precision","x4","0.0","-0.026970434070040405","-0.026970434070040405","0.12855810033341428","true","true","PrecisionReached","8000","1.0088115","0.0","1.0088115","1.002298218223604","1779.051836681701","1763.5126450101936","0.26815625","NotUsed",""
"calibration","correlated-6","manual","15","215888","precision","x5","0.0","-0.0018789975567061398","-0.0018789975567061398","0.13653736926543483","true","true","PrecisionReached","8000","1.0088115","0.0","1.0088115","1.0025400803310969","1644.003209161765","1629.6436045403577","0.26815625","NotUsed",""
"calibration","correlated-6","manual","15","215888","fixed","square0","1.0","0.989002446057468","-0.01099755394253199","0.1254249853022341","true","true","FixedBudget","12000","0.7355153","0.0","0.7355153","1.0004094350582446","3615.52224280586","4915.631588908973","0.26675","NotUsed",""
"calibration","correlated-6","manual","15","215888","fixed","square1","1.0","0.9832600420302617","-0.01673995796973826","0.12559424912318531","true","true","FixedBudget","12000","0.7355153","0.0","0.7355153","1.0006702386591577","3672.797149856181","4993.502038443226","0.26675","NotUsed",""
"calibration","correlated-6","manual","15","215888","fixed","square2","1.0","0.9784473235499278","-0.021552676450072195","0.12690139474968207","true","true","FixedBudget","12000","0.7355153","0.0","0.7355153","1.0005994453077658","3600.2365808732684","4894.849340147334","0.26675","NotUsed",""
"calibration","correlated-6","manual","15","215888","fixed","square3","1.0","0.970705202503148","-0.029294797496852043","0.12957650868576678","true","true","FixedBudget","12000","0.7355153","0.0","0.7355153","1.0008314509708414","3346.023379820577","4549.223353777382","0.26675","NotUsed",""
"calibration","correlated-6","manual","15","215888","fixed","square4","1.0","0.9756879875236354","-0.02431201247636461","0.12284509453523029","true","true","FixedBudget","12000","0.7355153","0.0","0.7355153","1.0022679239476706","3881.0080616793284","5276.58372528665","0.26675","NotUsed",""
"calibration","correlated-6","manual","15","215888","fixed","square5","1.0","1.0163629701866095","0.016362970186609482","0.12479364732693793","true","true","FixedBudget","12000","0.7355153","0.0","0.7355153","1.0010706442573618","3754.3029035938534","5104.3165296409925","0.26675","NotUsed",""
"calibration","correlated-6","manual","15","215888","fixed","x0","0.0","-0.004601221970113478","-0.004601221970113478","0.11100980896329089","true","true","FixedBudget","12000","0.7355153","0.0","0.7355153","1.0010057963462184","2245.5708354582184","3053.0579519667617","0.26675","NotUsed",""
"calibration","correlated-6","manual","15","215888","fixed","x1","0.0","6.712499873262612E-4","6.712499873262612E-4","0.10712256710791711","true","true","FixedBudget","12000","0.7355153","0.0","0.7355153","1.0009395238246939","2416.082175797008","3284.883639806008","0.26675","NotUsed",""
"calibration","correlated-6","manual","15","215888","fixed","x2","0.0","-0.014425681848407423","-0.014425681848407423","0.11205475110529581","true","true","FixedBudget","12000","0.7355153","0.0","0.7355153","1.0011019224852433","2308.864510011798","3139.11146377485","0.26675","NotUsed",""
"calibration","correlated-6","manual","15","215888","fixed","x3","0.0","-0.010077052909331669","-0.010077052909331669","0.10635805622607328","true","true","FixedBudget","12000","0.7355153","0.0","0.7355153","1.0011276304765389","2421.229218791461","3291.8815132621453","0.26675","NotUsed",""
"calibration","correlated-6","manual","15","215888","fixed","x4","0.0","-0.008978738543148124","-0.008978738543148124","0.10552082937781875","true","true","FixedBudget","12000","0.7355153","0.0","0.7355153","1.002282135843958","2430.138670101174","3303.994723292872","0.26675","NotUsed",""
"calibration","correlated-6","manual","15","215888","fixed","x5","0.0","-0.0058951729522283","-0.0058951729522283","0.11263299812041672","true","true","FixedBudget","12000","0.7355153","0.0","0.7355153","1.0012191860641075","2241.583001877433","3047.636129224549","0.26675","NotUsed",""
"calibration","banana-2","calibrated","15","215888","precision","square0","1.0","0.9361458370457763","-0.06385416295422375","0.15351547004563132","true","true","PrecisionReached","6000","0.2194568","0.1850366","0.4044934","1.0017919306592387","1329.3455046055378","3286.445476256319","0.44512500000000005","Accepted","0.9561416998228487|0.022060755762969314/0.022060755762969314|0.4797673052625199"
"calibration","banana-2","calibrated","15","215888","precision","square1","0.57","0.5106028446854928","-0.05939715531450718","0.10645397575184595","false","true","PrecisionReached","6000","0.2194568","0.1850366","0.4044934","1.0008892901199955","1329.8294994606297","3287.6420219974657","0.44512500000000005","Accepted","0.9561416998228487|0.022060755762969314/0.022060755762969314|0.4797673052625199"
"calibration","banana-2","calibrated","15","215888","precision","x0","0.0","0.03641937657249383","0.03641937657249383","0.12575726285408018","true","true","PrecisionReached","6000","0.2194568","0.1850366","0.4044934","1.0019457694692124","1205.2667711698105","2979.6945294281945","0.44512500000000005","Accepted","0.9561416998228487|0.022060755762969314/0.022060755762969314|0.4797673052625199"
"calibration","banana-2","calibrated","15","215888","precision","x1","0.0","-0.028864172726347004","-0.028864172726347004","0.08833971213660408","true","true","PrecisionReached","6000","0.2194568","0.1850366","0.4044934","1.0013122237070553","1325.7557155459235","3277.570698424062","0.44512500000000005","Accepted","0.9561416998228487|0.022060755762969314/0.022060755762969314|0.4797673052625199"
"calibration","banana-2","calibrated","15","215888","fixed","square0","1.0","0.9676914598356068","-0.03230854016439322","0.13608285668160183","true","true","FixedBudget","12000","0.2623805","0.1850366","0.4474171","1.0007125128721228","2065.5971591354337","4616.7148263565105","0.4469791666666667","Accepted","0.9561416998228487|0.022060755762969314/0.022060755762969314|0.4797673052625199"
"calibration","banana-2","calibrated","15","215888","fixed","square1","0.57","0.5417235436755452","-0.028276456324454746","0.1179277568113567","true","true","FixedBudget","12000","0.2623805","0.1850366","0.4474171","1.00066501493659","1529.5495595711957","3418.6211469592818","0.4469791666666667","Accepted","0.9561416998228487|0.022060755762969314/0.022060755762969314|0.4797673052625199"
"calibration","banana-2","calibrated","15","215888","fixed","x0","0.0","0.010266595699610193","0.010266595699610193","0.09815123914518849","true","true","FixedBudget","12000","0.2623805","0.1850366","0.4474171","1.0020589700808482","2066.902951813773","4619.633339480706","0.4469791666666667","Accepted","0.9561416998228487|0.022060755762969314/0.022060755762969314|0.4797673052625199"
"calibration","banana-2","calibrated","15","215888","fixed","x1","0.0","-0.008722237326622806","-0.008722237326622806","0.0758711611061503","true","true","FixedBudget","12000","0.2623805","0.1850366","0.4474171","1.0007156352860624","2023.0124192322305","4521.535764351051","0.4469791666666667","Accepted","0.9561416998228487|0.022060755762969314/0.022060755762969314|0.4797673052625199"
"calibration","banana-2","default","15","215888","precision","square0","1.0","1.081228257847296","0.08122825784729604","0.27705174666116206","true","false","MaxDrawsReached","12000","0.7587476","0.0","0.7587476","1.006657503222403","177.94350692752533","234.52266198604823","0.5945416666666666","NotUsed",""
"calibration","banana-2","default","15","215888","precision","square1","0.57","0.6250326809728637","0.055032680972863735","0.2629610880748384","true","false","MaxDrawsReached","12000","0.7587476","0.0","0.7587476","1.007170727817076","107.10293996730036","141.15753376656528","0.5945416666666666","NotUsed",""
"calibration","banana-2","default","15","215888","precision","x0","0.0","0.04933615241338801","0.04933615241338801","0.11808798593943712","true","true","MaxDrawsReached","12000","0.7587476","0.0","0.7587476","1.006267397193158","917.8611747536036","1209.7055394357803","0.5945416666666666","NotUsed",""
"calibration","banana-2","default","15","215888","precision","x1","0.0","0.0362430556911838","0.0362430556911838","0.12303536834988005","true","false","MaxDrawsReached","12000","0.7587476","0.0","0.7587476","1.0055723547776776","265.4250683070844","349.8199774300234","0.5945416666666666","NotUsed",""
"calibration","banana-2","default","15","215888","fixed","square0","1.0","1.081228257847296","0.08122825784729604","0.27705174666116206","true","false","FixedBudget","12000","0.2408973","0.0","0.2408973","1.006657503222403","177.94350692752533","738.6695779800161","0.5945416666666666","NotUsed",""
"calibration","banana-2","default","15","215888","fixed","square1","0.57","0.6250326809728637","0.055032680972863735","0.2629610880748384","true","false","FixedBudget","12000","0.2408973","0.0","0.2408973","1.007170727817076","107.10293996730036","444.6000016077405","0.5945416666666666","NotUsed",""
"calibration","banana-2","default","15","215888","fixed","x0","0.0","0.04933615241338801","0.04933615241338801","0.11808798593943712","true","true","FixedBudget","12000","0.2408973","0.0","0.2408973","1.006267397193158","917.8611747536036","3810.1762649627185","0.5945416666666666","NotUsed",""
"calibration","banana-2","default","15","215888","fixed","x1","0.0","0.0362430556911838","0.0362430556911838","0.12303536834988005","true","false","FixedBudget","12000","0.2408973","0.0","0.2408973","1.0055723547776776","265.4250683070844","1101.8183612148596","0.5945416666666666","NotUsed",""
"calibration","banana-2","joint-prior","15","215888","precision","square0","1.0","0.9455332516900035","-0.05446674830999654","0.12773809575910122","true","true","PrecisionReached","6000","0.2213241","0.0","0.2213241","1.0012856607476777","2129.546778984788","9621.847683938568","0.5154166666666666","NotUsed",""
"calibration","banana-2","joint-prior","15","215888","precision","square1","0.57","0.4913574917963589","-0.07864250820364105","0.09888244300081227","false","true","PrecisionReached","6000","0.2213241","0.0","0.2213241","1.0005043665970395","1488.5921636284422","6725.8475856377245","0.5154166666666666","NotUsed",""
"calibration","banana-2","joint-prior","15","215888","precision","x0","0.0","0.028782907525443546","0.028782907525443546","0.07116025773373653","true","true","PrecisionReached","6000","0.2213241","0.0","0.2213241","1.0006703009677906","4085.5109787710944","18459.404008741454","0.5154166666666666","NotUsed",""
"calibration","banana-2","joint-prior","15","215888","precision","x1","0.0","-0.023733875442508934","-0.023733875442508934","0.05745483570251559","true","true","PrecisionReached","6000","0.2213241","0.0","0.2213241","1.000783238942859","3299.6118675341213","14908.50687988394","0.5154166666666666","NotUsed",""
"calibration","banana-2","joint-prior","15","215888","fixed","square0","1.0","0.9672745303601712","-0.03272546963982881","0.11674408339855115","true","true","FixedBudget","12000","0.2620274","0.0","0.2620274","1.0010263153188237","2371.745460207244","9051.516979549633","0.5116041666666666","NotUsed",""
"calibration","banana-2","joint-prior","15","215888","fixed","square1","0.57","0.5206259384805701","-0.0493740615194298","0.11817305034174788","true","true","FixedBudget","12000","0.2620274","0.0","0.2620274","1.000363475796489","1157.5839917036456","4417.797496382613","0.5116041666666666","NotUsed",""
"calibration","banana-2","joint-prior","15","215888","fixed","x0","0.0","-0.007441853334926751","-0.007441853334926751","0.06279469009858345","true","true","FixedBudget","12000","0.2620274","0.0","0.2620274","1.001181007376707","4828.203775694524","18426.33165727906","0.5116041666666666","NotUsed",""
"calibration","banana-2","joint-prior","15","215888","fixed","x1","0.0","-0.010419993893610091","-0.010419993893610091","0.05506551838489297","true","true","FixedBudget","12000","0.2620274","0.0","0.2620274","1.000671420415442","3268.5607461807704","12474.118150165861","0.5116041666666666","NotUsed",""
"calibration","banana-2","manual","15","215888","precision","square0","1.0","0.9300363331201847","-0.06996366687981526","0.1486899179691868","true","true","PrecisionReached","10000","0.564771","0.0","0.564771","1.0013611725443878","1563.3868217350089","2768.1782912632","0.42937500000000006","NotUsed",""
"calibration","banana-2","manual","15","215888","precision","square1","0.57","0.5182212225930116","-0.05177877740698833","0.14041177863761767","true","true","PrecisionReached","10000","0.564771","0.0","0.564771","1.0016026531685789","1107.726702891762","1961.3731988571685","0.42937500000000006","NotUsed",""
"calibration","banana-2","manual","15","215888","precision","x0","0.0","0.0023239203262434838","0.0023239203262434838","0.10072089375146656","true","true","PrecisionReached","10000","0.564771","0.0","0.564771","1.0035829094194408","1879.311470863588","3327.563686633322","0.42937500000000006","NotUsed",""
"calibration","banana-2","manual","15","215888","precision","x1","0.0","-0.02631636124356085","-0.02631636124356085","0.07922555289194294","true","true","PrecisionReached","10000","0.564771","0.0","0.564771","1.0014350622342472","1713.2949453671554","3033.6099859361675","0.42937500000000006","NotUsed",""
"calibration","banana-2","manual","15","215888","fixed","square0","1.0","0.9428040275128357","-0.05719597248716435","0.14083347212441316","true","true","FixedBudget","12000","0.2618188","0.0","0.2618188","1.0010303786262293","1910.9933374894972","7298.91565269376","0.42804166666666665","NotUsed",""
