"highDimensional","dimension","target","sampler","round","seed","record","budgetPerChain","drawsPerChain","availableDraws","evaluations","warmupEvaluations","status","reason","query","truth","estimate","fullWidth","meanEss","covered","criteriaMet","failureReasons"
"highDimensional","32","asymmetric","gpss","12","3264469","fixed","75000","5140","20591","300000","10863","Ok","FixedBudget","first","-1.5","-2.011706704800635","0.15038909184919966","310.3415003485675","false","false","InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","32","asymmetric","gpss","12","3264469","fixed","75000","5140","20591","300000","10863","Ok","FixedBudget","firstSquared","4.75","4.299054741077394","0.6043016234404545","314.94923201389946","false","false","InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","32","asymmetric","gpss","12","3264469","fixed","75000","5140","20591","300000","10863","Ok","FixedBudget","last","-1.5","-1.9255046038561106","0.12486417116650074","424.97493905710473","false","false","InvalidRHat|WidthTooLarge"
"highDimensional","32","asymmetric","gpss","12","3264469","fixed","75000","5140","20591","300000","10863","Ok","FixedBudget","meanSquare","4.75","4.258791498527225","0.019108510780350942","10149.197923537755","false","true",""
"highDimensional","32","asymmetric","gpss","12","3264469","fixed","150000","10478","41996","600000","10863","Ok","FixedBudget","cross","4.5","3.913719055815245","0.28168749204514615","701.436371002315","false","false","WidthTooLarge"
"highDimensional","32","asymmetric","gpss","12","3264469","fixed","150000","10478","41996","600000","10863","Ok","FixedBudget","event","0.10002850401899104","0.0","NaN","NaN","false","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|UnavailableMcse|InvalidTargetWidth"
"highDimensional","32","asymmetric","gpss","12","3264469","fixed","150000","10478","41996","600000","10863","Ok","FixedBudget","first","-1.5","-1.9780831402065642","0.10802626585768828","620.1344130561977","false","false","WidthTooLarge"
"highDimensional","32","asymmetric","gpss","12","3264469","fixed","150000","10478","41996","600000","10863","Ok","FixedBudget","firstSquared","4.75","4.172733041457843","0.42689054427588974","628.5154269942042","false","false","WidthTooLarge"
"highDimensional","32","asymmetric","gpss","12","3264469","fixed","150000","10478","41996","600000","10863","Ok","FixedBudget","last","-1.5","-1.9797798805909466","0.09145088845272094","793.5008949713497","false","false","WidthTooLarge"
"highDimensional","32","asymmetric","gpss","12","3264469","fixed","150000","10478","41996","600000","10863","Ok","FixedBudget","meanSquare","4.75","4.254778562533691","0.014448437847748793","17176.90391398212","false","true",""
"highDimensional","32","asymmetric","gpss","12","3264469","fixed","300000","21194","84861","1200000","10863","Ok","FixedBudget","cross","4.5","3.9645740924295656","0.1860905854193614","1559.5287877019787","false","true",""
"highDimensional","32","asymmetric","gpss","12","3264469","fixed","300000","21194","84861","1200000","10863","Ok","FixedBudget","event","0.10002850401899104","3.53873737850335E-5","NaN","28264.003020577824","false","false","UnavailableMcse"
"highDimensional","32","asymmetric","gpss","12","3264469","fixed","300000","21194","84861","1200000","10863","Ok","FixedBudget","first","-1.5","-1.9983251526574928","0.06875369502845023","1447.7724015192048","false","true",""
"highDimensional","32","asymmetric","gpss","12","3264469","fixed","300000","21194","84861","1200000","10863","Ok","FixedBudget","firstSquared","4.75","4.239109697776622","0.2753401336057885","1474.4163436760978","false","true",""
"highDimensional","32","asymmetric","gpss","12","3264469","fixed","300000","21194","84861","1200000","10863","Ok","FixedBudget","last","-1.5","-1.9872528485379297","0.06387447350106419","1645.6899404973383","false","true",""
"highDimensional","32","asymmetric","gpss","12","3264469","fixed","300000","21194","84861","1200000","10863","Ok","FixedBudget","meanSquare","4.75","4.25233865809026","0.010594858555191492","31864.97033839443","false","true",""
"highDimensional","32","asymmetric","gpss","12","3264469","stopped","300000","21194","84861","1200000","10863","Ok","MaxEvaluationsReached","cross","4.5","3.9645740924295656","0.1860905854193614","1559.5287877019787","false","true",""
"highDimensional","32","asymmetric","gpss","12","3264469","stopped","300000","21194","84861","1200000","10863","Ok","MaxEvaluationsReached","event","0.10002850401899104","3.53873737850335E-5","NaN","28264.003020577824","false","false","UnavailableMcse"
"highDimensional","32","asymmetric","gpss","12","3264469","stopped","300000","21194","84861","1200000","10863","Ok","MaxEvaluationsReached","first","-1.5","-1.9983251526574928","0.06875369502845023","1447.7724015192048","false","true",""
"highDimensional","32","asymmetric","gpss","12","3264469","stopped","300000","21194","84861","1200000","10863","Ok","MaxEvaluationsReached","firstSquared","4.75","4.239109697776622","0.2753401336057885","1474.4163436760978","false","true",""
"highDimensional","32","asymmetric","gpss","12","3264469","stopped","300000","21194","84861","1200000","10863","Ok","MaxEvaluationsReached","last","-1.5","-1.9872528485379297","0.06387447350106419","1645.6899404973383","false","true",""
"highDimensional","32","asymmetric","gpss","12","3264469","stopped","300000","21194","84861","1200000","10863","Ok","MaxEvaluationsReached","meanSquare","4.75","4.25233865809026","0.010594858555191492","31864.97033839443","false","true",""
"highDimensional","32","asymmetric","gpss","13","3394832","fixed","75000","5159","20655","300000","10711","Ok","FixedBudget","cross","4.5","4.103485157798366","0.3913188184470511","387.0476082035368","false","false","InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","32","asymmetric","gpss","13","3394832","fixed","75000","5159","20655","300000","10711","Ok","FixedBudget","event","0.10002850401899104","0.0","NaN","NaN","false","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|UnavailableMcse|InvalidTargetWidth"
"highDimensional","32","asymmetric","gpss","13","3394832","fixed","75000","5159","20655","300000","10711","Ok","FixedBudget","first","-1.5","-2.0262917257300863","0.14375906305447586","347.9369205587012","false","false","InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","32","asymmetric","gpss","13","3394832","fixed","75000","5159","20655","300000","10711","Ok","FixedBudget","firstSquared","4.75","4.364117271916312","0.582146104428711","352.62052012916627","false","false","InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","32","asymmetric","gpss","13","3394832","fixed","75000","5159","20655","300000","10711","Ok","FixedBudget","last","-1.5","-2.0199000754207153","0.13155874810243284","385.0738287978742","false","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","32","asymmetric","gpss","13","3394832","fixed","75000","5159","20655","300000","10711","Ok","FixedBudget","meanSquare","4.75","4.258541096096212","0.018101840639086018","10946.187729426529","false","true",""
"highDimensional","32","asymmetric","gpss","13","3394832","fixed","150000","10476","42035","600000","10711","Ok","FixedBudget","cross","4.5","4.151666829901966","0.2852674079600674","729.603854256442","false","false","WidthTooLarge"
"highDimensional","32","asymmetric","gpss","13","3394832","fixed","150000","10476","42035","600000","10711","Ok","FixedBudget","event","0.10002850401899104","0.0","NaN","NaN","false","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|UnavailableMcse|InvalidTargetWidth"
"highDimensional","32","asymmetric","gpss","13","3394832","fixed","150000","10476","42035","600000","10711","Ok","FixedBudget","first","-1.5","-2.0419534511499493","0.10449096965384762","638.2629925526733","false","false","WidthTooLarge"
"highDimensional","32","asymmetric","gpss","13","3394832","fixed","150000","10476","42035","600000","10711","Ok","FixedBudget","firstSquared","4.75","4.419869107043477","0.4192458308430959","664.0576705139682","false","false","WidthTooLarge"
"highDimensional","32","asymmetric","gpss","13","3394832","fixed","150000","10476","42035","600000","10711","Ok","FixedBudget","last","-1.5","-2.03125879517435","0.09052279080843575","844.3371483690828","false","false","WidthTooLarge"
"highDimensional","32","asymmetric","gpss","13","3394832","fixed","150000","10476","42035","600000","10711","Ok","FixedBudget","meanSquare","4.75","4.251606727893192","0.014686111434606021","16756.24617902438","false","true",""
"highDimensional","32","asymmetric","gpss","13","3394832","fixed","300000","21226","84937","1200000","10711","Ok","FixedBudget","cross","4.5","4.097498911746399","0.19424222626540158","1536.5519619602192","false","true",""
"highDimensional","32","asymmetric","gpss","13","3394832","fixed","300000","21226","84937","1200000","10711","Ok","FixedBudget","event","0.10002850401899104","0.0","NaN","NaN","false","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|UnavailableMcse|InvalidTargetWidth"
"highDimensional","32","asymmetric","gpss","13","3394832","fixed","300000","21226","84937","1200000","10711","Ok","FixedBudget","first","-1.5","-2.0165002976386757","0.06993690750949762","1432.7761219147778","false","true",""
"highDimensional","32","asymmetric","gpss","13","3394832","fixed","300000","21226","84937","1200000","10711","Ok","FixedBudget","firstSquared","4.75","4.317978419639799","0.28398033112047294","1428.9804410757645","false","true",""
"highDimensional","32","asymmetric","gpss","13","3394832","fixed","300000","21226","84937","1200000","10711","Ok","FixedBudget","last","-1.5","-2.0315643427517776","0.06723168671891656","1518.7475473140514","false","true",""
"highDimensional","32","asymmetric","gpss","13","3394832","fixed","300000","21226","84937","1200000","10711","Ok","FixedBudget","meanSquare","4.75","4.249995750725324","0.010627545988646209","31942.556304379035","false","true",""
"highDimensional","32","asymmetric","gpss","13","3394832","stopped","300000","21226","84937","1200000","10711","Ok","MaxEvaluationsReached","cross","4.5","4.097498911746399","0.19424222626540158","1536.5519619602192","false","true",""
"highDimensional","32","asymmetric","gpss","13","3394832","stopped","300000","21226","84937","1200000","10711","Ok","MaxEvaluationsReached","event","0.10002850401899104","0.0","NaN","NaN","false","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|UnavailableMcse|InvalidTargetWidth"
"highDimensional","32","asymmetric","gpss","13","3394832","stopped","300000","21226","84937","1200000","10711","Ok","MaxEvaluationsReached","first","-1.5","-2.0165002976386757","0.06993690750949762","1432.7761219147778","false","true",""
"highDimensional","32","asymmetric","gpss","13","3394832","stopped","300000","21226","84937","1200000","10711","Ok","MaxEvaluationsReached","firstSquared","4.75","4.317978419639799","0.28398033112047294","1428.9804410757645","false","true",""
"highDimensional","32","asymmetric","gpss","13","3394832","stopped","300000","21226","84937","1200000","10711","Ok","MaxEvaluationsReached","last","-1.5","-2.0315643427517776","0.06723168671891656","1518.7475473140514","false","true",""
"highDimensional","32","asymmetric","gpss","13","3394832","stopped","300000","21226","84937","1200000","10711","Ok","MaxEvaluationsReached","meanSquare","4.75","4.249995750725324","0.010627545988646209","31942.556304379035","false","true",""
"highDimensional","32","asymmetric","gpss","14","3525195","fixed","75000","5167","20692","300000","11132","Ok","FixedBudget","cross","4.5","4.079261758253548","0.4126882990807175","354.51305309122876","false","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","32","asymmetric","gpss","14","3525195","fixed","75000","5167","20692","300000","11132","Ok","FixedBudget","event","0.10002850401899104","0.0","NaN","NaN","false","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|UnavailableMcse|InvalidTargetWidth"
"highDimensional","32","asymmetric","gpss","14","3525195","fixed","75000","5167","20692","300000","11132","Ok","FixedBudget","first","-1.5","-2.0167547671207053","0.15473737525451128","299.6839291625331","false","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","32","asymmetric","gpss","14","3525195","fixed","75000","5167","20692","300000","11132","Ok","FixedBudget","firstSquared","4.75","4.325014147382253","0.6596721745433946","288.5276418998799","false","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","32","asymmetric","gpss","14","3525195","fixed","75000","5167","20692","300000","11132","Ok","FixedBudget","last","-1.5","-2.0182105589211017","0.13128253516794564","392.2158837306562","false","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","32","asymmetric","gpss","14","3525195","fixed","75000","5167","20692","300000","11132","Ok","FixedBudget","meanSquare","4.75","4.254678273170188","0.01823217125157089","12409.889260816075","false","true",""
"highDimensional","32","asymmetric","gpss","14","3525195","fixed","150000","10513","42140","600000","11132","Ok","FixedBudget","cross","4.5","3.9970812495951114","0.2872847603927078","735.0684184865839","false","false","WidthTooLarge"
"highDimensional","32","asymmetric","gpss","14","3525195","fixed","150000","10513","42140","600000","11132","Ok","FixedBudget","event","0.10002850401899104","0.0","NaN","NaN","false","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|UnavailableMcse|InvalidTargetWidth"
"highDimensional","32","asymmetric","gpss","14","3525195","fixed","150000","10513","42140","600000","11132","Ok","FixedBudget","first","-1.5","-1.995143026490506","0.10241395818696312","678.0247367412319","false","false","WidthTooLarge"
"highDimensional","32","asymmetric","gpss","14","3525195","fixed","150000","10513","42140","600000","11132","Ok","FixedBudget","firstSquared","4.75","4.236018245024331","0.42633323790367544","661.5328351077535","false","false","WidthTooLarge"
"highDimensional","32","asymmetric","gpss","14","3525195","fixed","150000","10513","42140","600000","11132","Ok","FixedBudget","last","-1.5","-2.002349184445822","0.09778826116349146","748.8541975601999","false","false","WidthTooLarge"
"highDimensional","32","asymmetric","gpss","14","3525195","fixed","150000","10513","42140","600000","11132","Ok","FixedBudget","meanSquare","4.75","4.252981473952652","0.013061899704497691","23766.91311360834","false","true",""
"highDimensional","32","asymmetric","gpss","14","3525195","fixed","300000","21217","85029","1200000","11132","Ok","FixedBudget","cross","4.5","3.983768230007336","0.19057923622236678","1599.1002930640188","false","true",""
"highDimensional","32","asymmetric","gpss","14","3525195","fixed","300000","21217","85029","1200000","11132","Ok","FixedBudget","event","0.10002850401899104","0.0","NaN","NaN","false","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|UnavailableMcse|InvalidTargetWidth"
"highDimensional","32","asymmetric","gpss","14","3525195","fixed","300000","21217","85029","1200000","11132","Ok","FixedBudget","first","-1.5","-1.9943378878075066","0.07038715095950743","1415.7708211488925","false","true",""
"highDimensional","32","asymmetric","gpss","14","3525195","fixed","300000","21217","85029","1200000","11132","Ok","FixedBudget","firstSquared","4.75","4.229313870187003","0.28836004730014403","1402.360596984205","false","true",""
"highDimensional","32","asymmetric","gpss","14","3525195","fixed","300000","21217","85029","1200000","11132","Ok","FixedBudget","last","-1.5","-1.9987674319763253","0.06785595399967273","1529.932434481638","false","true",""
"highDimensional","32","asymmetric","gpss","14","3525195","fixed","300000","21217","85029","1200000","11132","Ok","FixedBudget","meanSquare","4.75","4.248915504409014","0.010122370114110317","39028.70714346447","false","true",""
"highDimensional","32","asymmetric","gpss","14","3525195","stopped","300000","21217","85029","1200000","11132","Ok","MaxEvaluationsReached","cross","4.5","3.983768230007336","0.19057923622236678","1599.1002930640188","false","true",""
"highDimensional","32","asymmetric","gpss","14","3525195","stopped","300000","21217","85029","1200000","11132","Ok","MaxEvaluationsReached","event","0.10002850401899104","0.0","NaN","NaN","false","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|UnavailableMcse|InvalidTargetWidth"
"highDimensional","32","asymmetric","gpss","14","3525195","stopped","300000","21217","85029","1200000","11132","Ok","MaxEvaluationsReached","first","-1.5","-1.9943378878075066","0.07038715095950743","1415.7708211488925","false","true",""
"highDimensional","32","asymmetric","gpss","14","3525195","stopped","300000","21217","85029","1200000","11132","Ok","MaxEvaluationsReached","firstSquared","4.75","4.229313870187003","0.28836004730014403","1402.360596984205","false","true",""
"highDimensional","32","asymmetric","gpss","14","3525195","stopped","300000","21217","85029","1200000","11132","Ok","MaxEvaluationsReached","last","-1.5","-1.9987674319763253","0.06785595399967273","1529.932434481638","false","true",""
"highDimensional","32","asymmetric","gpss","14","3525195","stopped","300000","21217","85029","1200000","11132","Ok","MaxEvaluationsReached","meanSquare","4.75","4.248915504409014","0.010122370114110317","39028.70714346447","false","true",""
"highDimensional","32","asymmetric","gpss","15","3655558","fixed","75000","5151","20694","300000","10903","Ok","FixedBudget","cross","4.5","4.00279344880698","0.3751898380775238","432.26460225986744","false","false","WidthTooLarge"
"highDimensional","32","asymmetric","gpss","15","3655558","fixed","75000","5151","20694","300000","10903","Ok","FixedBudget","event","0.10002850401899104","0.0","NaN","NaN","false","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|UnavailableMcse|InvalidTargetWidth"
"highDimensional","32","asymmetric","gpss","15","3655558","fixed","75000","5151","20694","300000","10903","Ok","FixedBudget","first","-1.5","-2.0074796481983905","0.12698198981993009","419.70821553926953","false","false","WidthTooLarge"
"highDimensional","32","asymmetric","gpss","15","3655558","fixed","75000","5151","20694","300000","10903","Ok","FixedBudget","firstSquared","4.75","4.2730361469632046","0.5151542486407037","424.1261434757934","false","false","WidthTooLarge"
"highDimensional","32","asymmetric","gpss","15","3655558","fixed","75000","5151","20694","300000","10903","Ok","FixedBudget","last","-1.5","-1.991878160003856","0.15032678050363368","338.9768267225318","false","false","InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","32","asymmetric","gpss","15","3655558","fixed","75000","5151","20694","300000","10903","Ok","FixedBudget","meanSquare","4.75","4.236836599803584","0.01841758068589997","10513.029188736527","false","true",""
"highDimensional","32","asymmetric","gpss","15","3655558","fixed","150000","10495","42081","600000","10903","Ok","FixedBudget","cross","4.5","3.9378649972809048","0.267010606649791","832.0619697688854","false","false","WidthTooLarge"
"highDimensional","32","asymmetric","gpss","15","3655558","fixed","150000","10495","42081","600000","10903","Ok","FixedBudget","event","0.10002850401899104","0.0","NaN","NaN","false","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|UnavailableMcse|InvalidTargetWidth"
"highDimensional","32","asymmetric","gpss","15","3655558","fixed","150000","10495","42081","600000","10903","Ok","FixedBudget","first","-1.5","-1.9936893006587266","0.09147387758922956","818.4363359671471","false","false","WidthTooLarge"
"highDimensional","32","asymmetric","gpss","15","3655558","fixed","150000","10495","42081","600000","10903","Ok","FixedBudget","firstSquared","4.75","4.2207626749884355","0.3712405261791172","817.0018181193111","false","false","WidthTooLarge"
"highDimensional","32","asymmetric","gpss","15","3655558","fixed","150000","10495","42081","600000","10903","Ok","FixedBudget","last","-1.5","-1.9743057019916646","0.10418129613453461","688.4353871667649","false","false","WidthTooLarge"
"highDimensional","32","asymmetric","gpss","15","3655558","fixed","150000","10495","42081","600000","10903","Ok","FixedBudget","meanSquare","4.75","4.239513280009895","0.014652594143492","16602.121034852385","false","true",""
"highDimensional","32","asymmetric","gpss","15","3655558","fixed","300000","21252","85082","1200000","10903","Ok","FixedBudget","cross","4.5","3.928845511026836","0.18729850474822954","1625.4033696099632","false","true",""
"highDimensional","32","asymmetric","gpss","15","3655558","fixed","300000","21252","85082","1200000","10903","Ok","FixedBudget","event","0.10002850401899104","0.0","NaN","NaN","false","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|UnavailableMcse|InvalidTargetWidth"
"highDimensional","32","asymmetric","gpss","15","3655558","fixed","300000","21252","85082","1200000","10903","Ok","FixedBudget","first","-1.5","-1.9915815524560934","0.06769249904046855","1490.145641878792","false","true",""
"highDimensional","32","asymmetric","gpss","15","3655558","fixed","300000","21252","85082","1200000","10903","Ok","FixedBudget","firstSquared","4.75","4.2116478748568795","0.26953292426485403","1534.3556072645144","false","true",""
"highDimensional","32","asymmetric","gpss","15","3655558","fixed","300000","21252","85082","1200000","10903","Ok","FixedBudget","last","-1.5","-1.9714283545940023","0.06985359669268115","1457.512913600264","false","true",""
"highDimensional","32","asymmetric","gpss","15","3655558","fixed","300000","21252","85082","1200000","10903","Ok","FixedBudget","meanSquare","4.75","4.2454144031099","0.011533407936362372","26672.238459724933","false","true",""
"highDimensional","32","asymmetric","gpss","15","3655558","stopped","300000","21252","85082","1200000","10903","Ok","MaxEvaluationsReached","cross","4.5","3.928845511026836","0.18729850474822954","1625.4033696099632","false","true",""
"highDimensional","32","asymmetric","gpss","15","3655558","stopped","300000","21252","85082","1200000","10903","Ok","MaxEvaluationsReached","event","0.10002850401899104","0.0","NaN","NaN","false","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|UnavailableMcse|InvalidTargetWidth"
"highDimensional","32","asymmetric","gpss","15","3655558","stopped","300000","21252","85082","1200000","10903","Ok","MaxEvaluationsReached","first","-1.5","-1.9915815524560934","0.06769249904046855","1490.145641878792","false","true",""
"highDimensional","32","asymmetric","gpss","15","3655558","stopped","300000","21252","85082","1200000","10903","Ok","MaxEvaluationsReached","firstSquared","4.75","4.2116478748568795","0.26953292426485403","1534.3556072645144","false","true",""
"highDimensional","32","asymmetric","gpss","15","3655558","stopped","300000","21252","85082","1200000","10903","Ok","MaxEvaluationsReached","last","-1.5","-1.9714283545940023","0.06985359669268115","1457.512913600264","false","true",""
"highDimensional","32","asymmetric","gpss","15","3655558","stopped","300000","21252","85082","1200000","10903","Ok","MaxEvaluationsReached","meanSquare","4.75","4.2454144031099","0.011533407936362372","26672.238459724933","false","true",""
"highDimensional","32","asymmetric","gpss","16","3785921","fixed","75000","5139","20614","300000","11025","Ok","FixedBudget","cross","4.5","4.042186931846075","0.35253930793222665","458.7416065274509","false","false","InvalidRHat|WidthTooLarge"
"highDimensional","32","asymmetric","gpss","16","3785921","fixed","75000","5139","20614","300000","11025","Ok","FixedBudget","event","0.10002850401899104","0.0","NaN","NaN","false","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|UnavailableMcse|InvalidTargetWidth"
"highDimensional","32","asymmetric","gpss","16","3785921","fixed","75000","5139","20614","300000","11025","Ok","FixedBudget","first","-1.5","-2.023281388162678","0.12595110574651158","420.82755292792143","false","false","InvalidRHat|WidthTooLarge"
"highDimensional","32","asymmetric","gpss","16","3785921","fixed","75000","5139","20614","300000","11025","Ok","FixedBudget","firstSquared","4.75","4.333436408104093","0.5254439047655488","410.3246688495206","false","false","InvalidRHat|WidthTooLarge"
"highDimensional","32","asymmetric","gpss","16","3785921","fixed","75000","5139","20614","300000","11025","Ok","FixedBudget","last","-1.5","-2.000348254706025","0.13189074257468045","406.8787887125416","false","false","WidthTooLarge"
"highDimensional","32","asymmetric","gpss","16","3785921","fixed","75000","5139","20614","300000","11025","Ok","FixedBudget","meanSquare","4.75","4.263046706315863","0.018919789005876233","10230.198840711168","false","true",""
"highDimensional","32","asymmetric","gpss","16","3785921","fixed","150000","10472","42026","600000","11025","Ok","FixedBudget","cross","4.5","3.9982297965952696","0.256945113995387","863.782652071532","false","false","WidthTooLarge"
"highDimensional","32","asymmetric","gpss","16","3785921","fixed","150000","10472","42026","600000","11025","Ok","FixedBudget","event","0.10002850401899104","0.0","NaN","NaN","false","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|UnavailableMcse|InvalidTargetWidth"
"highDimensional","32","asymmetric","gpss","16","3785921","fixed","150000","10472","42026","600000","11025","Ok","FixedBudget","first","-1.5","-2.0007288804183814","0.09696526575502214","741.6267036995872","false","false","WidthTooLarge"
"highDimensional","32","asymmetric","gpss","16","3785921","fixed","150000","10472","42026","600000","11025","Ok","FixedBudget","firstSquared","4.75","4.253361473806473","0.3993817029350383","723.5709427556317","false","false","WidthTooLarge"
"highDimensional","32","asymmetric","gpss","16","3785921","fixed","150000","10472","42026","600000","11025","Ok","FixedBudget","last","-1.5","-1.99756341283009","0.08782721578088767","867.4873719506825","false","false","WidthTooLarge"
"highDimensional","32","asymmetric","gpss","16","3785921","fixed","150000","10472","42026","600000","11025","Ok","FixedBudget","meanSquare","4.75","4.255800157693893","0.014696096890560392","16526.824250418114","false","true",""
"highDimensional","32","asymmetric","gpss","16","3785921","fixed","300000","21164","84921","1200000","11025","Ok","FixedBudget","cross","4.5","3.9420686374116998","0.2040937070255572","1404.1956313194153","false","true",""
"highDimensional","32","asymmetric","gpss","16","3785921","fixed","300000","21164","84921","1200000","11025","Ok","FixedBudget","event","0.10002850401899104","1.1812511812511812E-4","NaN","14600.16053772815","false","false","UnavailableMcse"
"highDimensional","32","asymmetric","gpss","16","3785921","fixed","300000","21164","84921","1200000","11025","Ok","FixedBudget","first","-1.5","-1.9772614201860348","0.07364648280693163","1300.352051356489","false","true",""
"highDimensional","32","asymmetric","gpss","16","3785921","fixed","300000","21164","84921","1200000","11025","Ok","FixedBudget","firstSquared","4.75","4.162880436975707","0.2917510596788018","1337.289691637708","false","true",""
"highDimensional","32","asymmetric","gpss","16","3785921","fixed","300000","21164","84921","1200000","11025","Ok","FixedBudget","last","-1.5","-1.9919534364345348","0.06992431284594781","1449.0188678680609","false","true",""
"highDimensional","32","asymmetric","gpss","16","3785921","fixed","300000","21164","84921","1200000","11025","Ok","FixedBudget","meanSquare","4.75","4.251256906054545","0.01044280720007312","32823.73306937323","false","true",""
"highDimensional","32","asymmetric","gpss","16","3785921","stopped","300000","21164","84921","1200000","11025","Ok","MaxEvaluationsReached","cross","4.5","3.9420686374116998","0.2040937070255572","1404.1956313194153","false","true",""
"highDimensional","32","asymmetric","gpss","16","3785921","stopped","300000","21164","84921","1200000","11025","Ok","MaxEvaluationsReached","event","0.10002850401899104","1.1812511812511812E-4","NaN","14600.16053772815","false","false","UnavailableMcse"
"highDimensional","32","asymmetric","gpss","16","3785921","stopped","300000","21164","84921","1200000","11025","Ok","MaxEvaluationsReached","first","-1.5","-1.9772614201860348","0.07364648280693163","1300.352051356489","false","true",""
"highDimensional","32","asymmetric","gpss","16","3785921","stopped","300000","21164","84921","1200000","11025","Ok","MaxEvaluationsReached","firstSquared","4.75","4.162880436975707","0.2917510596788018","1337.289691637708","false","true",""
"highDimensional","32","asymmetric","gpss","16","3785921","stopped","300000","21164","84921","1200000","11025","Ok","MaxEvaluationsReached","last","-1.5","-1.9919534364345348","0.06992431284594781","1449.0188678680609","false","true",""
"highDimensional","32","asymmetric","gpss","16","3785921","stopped","300000","21164","84921","1200000","11025","Ok","MaxEvaluationsReached","meanSquare","4.75","4.251256906054545","0.01044280720007312","32823.73306937323","false","true",""
"highDimensional","32","asymmetric","gpss","17","3916284","fixed","75000","5144","20667","300000","10745","Ok","FixedBudget","cross","4.5","3.8386447384291804","0.3757503338102445","374.3368281838223","false","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","32","asymmetric","gpss","17","3916284","fixed","75000","5144","20667","300000","10745","Ok","FixedBudget","event","0.10002850401899104","0.0","NaN","NaN","false","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|UnavailableMcse|InvalidTargetWidth"
"highDimensional","32","asymmetric","gpss","17","3916284","fixed","75000","5144","20667","300000","10745","Ok","FixedBudget","first","-1.5","-1.9494709585893242","0.12461493556544581","441.8783730412449","false","false","WidthTooLarge"
"highDimensional","32","asymmetric","gpss","17","3916284","fixed","75000","5144","20667","300000","10745","Ok","FixedBudget","firstSquared","4.75","4.04688629847848","0.49373978049809886","448.1842086470747","false","false","WidthTooLarge"
"highDimensional","32","asymmetric","gpss","17","3916284","fixed","75000","5144","20667","300000","10745","Ok","FixedBudget","last","-1.5","-1.9800365564001228","0.15946522712457198","295.9180448164824","false","false","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"highDimensional","32","asymmetric","gpss","17","3916284","fixed","75000","5144","20667","300000","10745","Ok","FixedBudget","meanSquare","4.75","4.239245801067144","0.020104299540311777","8807.71738176183","false","true",""
"highDimensional","32","asymmetric","gpss","17","3916284","fixed","150000","10522","42146","600000","10745","Ok","FixedBudget","cross","4.5","3.8732471921384004","0.27970891836992384","729.8423710847609","false","false","WidthTooLarge"
"highDimensional","32","asymmetric","gpss","17","3916284","fixed","150000","10522","42146","600000","10745","Ok","FixedBudget","event","0.10002850401899104","2.3759741494012547E-5","NaN","42088.0","false","false","UnavailableMcse"
"highDimensional","32","asymmetric","gpss","17","3916284","fixed","150000","10522","42146","600000","10745","Ok","FixedBudget","first","-1.5","-1.9561036127718123","0.09197267103551161","823.273049583294","false","false","WidthTooLarge"
"highDimensional","32","asymmetric","gpss","17","3916284","fixed","150000","10522","42146","600000","10745","Ok","FixedBudget","firstSquared","4.75","4.076466227099252","0.3627791788447687","842.9378503918709","false","false","WidthTooLarge"
"highDimensional","32","asymmetric","gpss","17","3916284","fixed","150000","10522","42146","600000","10745","Ok","FixedBudget","last","-1.5","-1.9803016477136595","0.10138918612714881","726.6174987961205","false","false","WidthTooLarge"
