case,method,seed,draws,mean,reference,ess,mcse,seconds
hierarchical,root,554547637,4000,0.9811290435556715,0.9803921568627451,2005.8232370318199,0.0031958374667130293,0.008559
hierarchical,joint,554547637,4000,0.9800735572342864,0.9803921568627451,3160.4416646338823,0.002029650164898573,0.0270464
nonlinear,prior,554547637,4000,0.49141247901227064,0.5,357.3862293820079,0.02645843653941217,0.0080131
nonlinear,root,554547637,4000,0.50263714246188,0.5,1684.1632042864683,0.012182717795709815,0.0101773
nonlinear,joint,554547637,4000,0.48853149068183616,0.5,2465.0754998563943,0.01006720001048991,0.0282881
rare-event,prior,554547637,4000,2.5E-4,3.167124183311997E-5,3999.9999999997935,2.499687480466246E-4,0.0028755
rare-event,root,554547637,4000,3.7632543648958785E-5,3.167124183311997E-5,826.0559181246016,4.6369232748118726E-6,0.004569
rare-event,joint,554547637,4000,3.272121988466394E-5,3.167124183311997E-5,417.1727620173908,2.049867014951416E-6,0.0059042
hierarchical,prior,570033500,4000,0.9795221017959371,0.9803921568627451,365.46150195588393,0.0064771790027055715,0.0071205
hierarchical,root,570033500,4000,0.9775035853313535,0.9803921568627451,2056.415137389235,0.003317908512025561,0.008671100000000001
hierarchical,joint,570033500,4000,0.9812568209371659,0.9803921568627451,3151.3712747426157,0.002012647633222488,0.027792200000000003
nonlinear,prior,570033500,4000,0.5490103196747599,0.5,349.8238825699088,0.02657890286646727,0.007791200000000001
nonlinear,root,570033500,4000,0.507553989066567,0.5,1679.3576929655017,0.012197551896482202,0.0103183
nonlinear,joint,570033500,4000,0.49286479967877894,0.5,2445.489230280409,0.010108857641213196,0.028870800000000002
rare-event,prior,570033500,4000,0.0,3.167124183311997E-5,3999.9999999997935,0.0,0.0028649
rare-event,root,570033500,4000,2.974365208289917E-5,3.167124183311997E-5,860.8930840023636,3.8762245582030895E-6,0.0046712
rare-event,joint,570033500,4000,3.1162409618815576E-5,3.167124183311997E-5,443.62021281429753,1.914572710568982E-6,0.004876500000000001
hierarchical,prior,585519363,4000,0.9834034209950919,0.9803921568627451,362.9283642786971,0.006114003949007118,0.0074462
hierarchical,root,585519363,4000,0.9857220747791742,0.9803921568627451,2045.4698258248532,0.0033577047389343408,0.009423200000000001
hierarchical,joint,585519363,4000,0.9820331300942995,0.9803921568627451,3123.381092520392,0.0020295108674645173,0.0270968
nonlinear,prior,585519363,4000,0.5508195035215439,0.5,352.436173248068,0.026476056349200756,0.0081586
nonlinear,root,585519363,4000,0.48417533808210667,0.5,1636.1355674325432,0.012353029069457889,0.0103596
nonlinear,joint,585519363,4000,0.47813817637770667,0.5,2464.2389329694847,0.010060773180223604,0.028643300000000003
rare-event,prior,585519363,4000,2.5E-4,3.167124183311997E-5,3999.9999999997935,2.499687480466236E-4,0.0029209
rare-event,root,585519363,4000,3.16314554729317E-5,3.167124183311997E-5,866.3122215518389,3.9915499090661485E-6,0.0048355
rare-event,joint,585519363,4000,3.09811009871391E-5,3.167124183311997E-5,459.76545494373755,1.8708939536533757E-6,0.0047136
hierarchical,prior,601005226,4000,0.990734046737638,0.9803921568627451,350.1110524470718,0.00590627653218912,0.0074879000000000005
hierarchical,root,601005226,4000,0.9846505812994473,0.9803921568627451,2001.5907777252992,0.003644730535149584,0.0088833
hierarchical,joint,601005226,4000,0.9798676954193666,0.9803921568627451,3131.4425270546963,0.002033158475331277,0.0292244
nonlinear,prior,601005226,4000,0.4931040906782476,0.5,367.1113258275542,0.026087016317973923,0.0080436
nonlinear,root,601005226,4000,0.5058562851270938,0.5,1673.0499428636103,0.012223605528878181,0.0102185
nonlinear,joint,601005226,4000,0.5113891177473836,0.5,2456.1492486916814,0.010084407423724507,0.028552400000000002
rare-event,prior,601005226,4000,0.0,3.167124183311997E-5,3999.9999999997935,0.0,0.0031668
rare-event,root,601005226,4000,3.417873797381662E-5,3.167124183311997E-5,836.5271111062003,4.2847339053916785E-6,0.0049492
rare-event,joint,601005226,4000,3.15506778803241E-5,3.167124183311997E-5,441.68415017654377,1.9484846505794443E-6,0.0046985
hierarchical,prior,616491089,4000,0.9766557544850224,0.9803921568627451,326.21506682851657,0.006039133170231339,0.0076337
hierarchical,root,616491089,4000,0.9739330647129665,0.9803921568627451,2014.900093619479,0.003430599096402628,0.0085035
hierarchical,joint,616491089,4000,0.9772229198853352,0.9803921568627451,3151.208616500661,0.002050305404977291,0.0279449
nonlinear,prior,616491089,4000,0.46656970766896616,0.5,363.74046540857637,0.026139495136026984,0.008145300000000001
nonlinear,root,616491089,4000,0.4965183689605692,0.5,1660.2550671655977,0.012271195519749284,0.009812000000000001
nonlinear,joint,616491089,4000,0.48773116579075393,0.5,2460.7724479962744,0.010075209207620195,0.0285297
rare-event,prior,616491089,4000,0.0,3.167124183311997E-5,3999.9999999997935,0.0,0.0028645000000000003
rare-event,root,616491089,4000,2.426139758966586E-5,3.167124183311997E-5,846.3187811137881,3.4251068022612495E-6,0.004620900000000001
rare-event,joint,616491089,4000,2.872938977704064E-5,3.167124183311997E-5,460.0039249294389,1.758070607511938E-6,0.0048057
hierarchical,prior,631976952,4000,0.9873970162624406,0.9803921568627451,349.08709690877237,0.006252173008507877,0.0074466
hierarchical,root,631976952,4000,0.9795948381444303,0.9803921568627451,2052.1769022036997,0.0032612068337168083,0.009001700000000001
hierarchical,joint,631976952,4000,0.9810209956779823,0.9803921568627451,3170.8565865918476,0.001993030642312798,0.028736800000000003
nonlinear,prior,631976952,4000,0.5184225625610486,0.5,381.18537493188626,0.025582886810043552,0.0082711
nonlinear,root,631976952,4000,0.5221865220342985,0.5,1671.2681332037303,0.012212207884264413,0.011408100000000001
nonlinear,joint,631976952,4000,0.5110436200891706,0.5,2419.042723843802,0.010162873218174866,0.0297145
rare-event,prior,631976952,4000,0.0,3.167124183311997E-5,3999.9999999997935,0.0,0.0034357000000000003
rare-event,root,631976952,4000,2.8115009010993646E-5,3.167124183311997E-5,846.5990180061722,3.6675785922593667E-6,0.005187300000000001
rare-event,joint,631976952,4000,3.100406534440633E-5,3.167124183311997E-5,466.35599030947617,1.873263019858343E-6,0.005085200000000001
hierarchical,prior,647462815,4000,0.9874649746098972,0.9803921568627451,346.2334318276561,0.006522808346307659,0.007999000000000001
hierarchical,root,647462815,4000,0.9876688111822711,0.9803921568627451,2018.910712012567,0.003250461800172153,0.0093912
hierarchical,joint,647462815,4000,0.9853641045514803,0.9803921568627451,3117.1187931793484,0.0020325147928143667,0.028867800000000002
nonlinear,prior,647462815,4000,0.511329762344924,0.5,349.5728497652029,0.026730574871887496,0.008431000000000001
nonlinear,root,647462815,4000,0.5202066470087477,0.5,1666.736944453861,0.012230667244759272,0.0107051
nonlinear,joint,647462815,4000,0.5000976302432426,0.5,2479.185440562907,0.010041891895047636,0.0308147
rare-event,prior,647462815,4000,0.0,3.167124183311997E-5,3999.9999999997935,0.0,0.0034329
rare-event,root,647462815,4000,3.0159640033170523E-5,3.167124183311997E-5,888.5384239660717,3.754534819104673E-6,0.005370300000000001
rare-event,joint,647462815,4000,2.8756652593718882E-5,3.167124183311997E-5,464.46794117606186,1.7522951386272451E-6,0.00557
hierarchical,prior,662948678,4000,0.9887989005249326,0.9803921568627451,343.64140355108907,0.0067299298466697195,0.009171400000000001
hierarchical,root,662948678,4000,0.9777264107237473,0.9803921568627451,2104.776088060718,0.0032664257250345375,0.0116103
hierarchical,joint,662948678,4000,0.9812770411970584,0.9803921568627451,3149.524958021624,0.002052066082663529,0.030280800000000004
nonlinear,prior,662948678,4000,0.47845475179344354,0.5,372.9569468416615,0.025878334422429997,0.0080511
nonlinear,root,662948678,4000,0.49382710464784413,0.5,1646.9255870294246,0.012320703016926955,0.0103639
nonlinear,joint,662948678,4000,0.5072632321929781,0.5,2468.713945482083,0.010062491172103054,0.030339500000000002
rare-event,prior,662948678,4000,2.5E-4,3.167124183311997E-5,3999.9999999997935,2.499687480466228E-4,0.0031357000000000004
rare-event,root,662948678,4000,2.9836338265380252E-5,3.167124183311997E-5,873.2724900330028,3.833867409837325E-6,0.005151
rare-event,joint,662948678,4000,2.8627434903401546E-5,3.167124183311997E-5,472.55154601373164,1.740220788342805E-6,0.0057368
hierarchical,prior,678434541,4000,0.987025546429935,0.9803921568627451,344.95356750168986,0.006459441565946957,0.007619300000000001
hierarchical,root,678434541,4000,0.9800795522043009,0.9803921568627451,2046.0296028711728,0.0032741053686637864,0.0089835
hierarchical,joint,678434541,4000,0.9791309722577646,0.9803921568627451,3151.1090083031854,0.0020438396601559486,0.0281508
nonlinear,prior,678434541,4000,0.4780985403876339,0.5,361.78020354800634,0.026230270420463192,0.007833
nonlinear,root,678434541,4000,0.4939633868444469,0.5,1638.797523233499,0.012351597000779542,0.010563000000000001
nonlinear,joint,678434541,4000,0.482130899654489,0.5,2469.560593830276,0.010052433822414978,0.029344000000000002
rare-event,prior,678434541,4000,0.0,3.167124183311997E-5,3999.9999999997935,0.0,0.0031551
rare-event,root,678434541,4000,2.8287356862416257E-5,3.167124183311997E-5,850.1270294742407,3.66863855238039E-6,0.0060153
rare-event,joint,678434541,4000,3.2136763708132066E-5,3.167124183311997E-5,432.57625441978706,1.9873633080863873E-6,0.0049495
hierarchical,prior,693920404,4000,0.9830636672905395,0.9803921568627451,371.51557190082116,0.006185173425075834,0.007848
hierarchical,root,693920404,4000,0.9776507810159399,0.9803921568627451,2050.0258089058307,0.0035324611109615652,0.0089449
hierarchical,joint,693920404,4000,0.9796250525367803,0.9803921568627451,3167.375799040832,0.002041885740771727,0.028684200000000003
nonlinear,prior,693920404,4000,0.521444088507354,0.5,382.2220331728423,0.025544125889268632,0.0081668
nonlinear,root,693920404,4000,0.5022597299322552,0.5,1674.0635996543592,0.012219691904977325,0.010704
nonlinear,joint,693920404,4000,0.4897111725825099,0.5,2466.4090561981134,0.010063932001190008,0.0302981
rare-event,prior,693920404,4000,0.0,3.167124183311997E-5,3999.9999999997935,0.0,0.0031156
rare-event,root,693920404,4000,3.0211916682466143E-5,3.167124183311997E-5,860.4670733269318,3.90235620098497E-6,0.0050958
rare-event,joint,693920404,4000,2.9844368868015465E-5,3.167124183311997E-5,428.8868823932947,1.86721184688092E-6,0.0052237
hierarchical,prior,709406267,4000,0.9859338644209985,0.9803921568627451,321.70334999368384,0.006588513326669391,0.008866800000000001
hierarchical,root,709406267,4000,0.9760440070315651,0.9803921568627451,2035.2089722989354,0.0032385915660638424,0.0094336
hierarchical,joint,709406267,4000,0.9793776309132202,0.9803921568627451,3138.1105387312805,0.0020306377737996056,0.028448200000000003
nonlinear,prior,709406267,4000,0.4484929561947478,0.5,369.8330281483817,0.02584244463703253,0.0083783
nonlinear,root,709406267,4000,0.5100441503746073,0.5,1655.5928815461725,0.012287692127755758,0.0107673
nonlinear,joint,709406267,4000,0.4974813980621496,0.5,2498.3687883411194,0.010002929860033434,0.030076400000000003
rare-event,prior,709406267,4000,0.0,3.167124183311997E-5,3999.9999999997935,0.0,0.0036896000000000003
rare-event,root,709406267,4000,3.164677381152443E-5,3.167124183311997E-5,854.692976924384,3.93451824070455E-6,0.0051517
rare-event,joint,709406267,4000,3.065984666651276E-5,3.167124183311997E-5,446.50040094939123,1.8979564794547445E-6,0.0055339000000000005
hierarchical,prior,724892130,4000,0.9872466270123247,0.9803921568627451,320.1675651424291,0.006804149650232451,0.007643700000000001
hierarchical,root,724892130,4000,0.9819905412115719,0.9803921568627451,2046.4559805746808,0.003292029445896025,0.0088381
hierarchical,joint,724892130,4000,0.9805324115769903,0.9803921568627451,3134.1923685973584,0.002040716300742064,0.0290697
nonlinear,prior,724892130,4000,0.4905120592758748,0.5,332.10361649398396,0.027431238732102,0.008106
nonlinear,root,724892130,4000,0.5187188715176296,0.5,1616.9845282004235,0.012414617849810405,0.010278800000000001
nonlinear,joint,724892130,4000,0.49972969677344087,0.5,2476.952207868324,0.010046379007920724,0.029455500000000003
rare-event,prior,724892130,4000,0.0,3.167124183311997E-5,3999.9999999997935,0.0,0.0030768
rare-event,root,724892130,4000,3.3729744173665394E-5,3.167124183311997E-5,858.2034391008947,4.249925822071963E-6,0.0048417
rare-event,joint,724892130,4000,3.093218885071539E-5,3.167124183311997E-5,448.88393269826213,1.8903969792702316E-6,0.005344300000000001
hierarchical,prior,740377993,4000,0.9626972750021991,0.9803921568627451,365.18482622239594,0.006121478041513455,0.0075217
hierarchical,root,740377993,4000,0.982541940605741,0.9803921568627451,2013.6674108251239,0.0034857980264604437,0.0093208
hierarchical,joint,740377993,4000,0.9801228926717908,0.9803921568627451,3148.313673085472,0.0020316873044792945,0.0291251
nonlinear,prior,740377993,4000,0.5626146441520313,0.5,357.6391488343265,0.026181696261857988,0.0082926
nonlinear,root,740377993,4000,0.5102395916800965,0.5,1638.9020834903479,0.01234701219911796,0.0110778
nonlinear,joint,740377993,4000,0.48739063991261683,0.5,2441.678830923249,0.010114571817281755,0.029282000000000002
rare-event,prior,740377993,4000,0.0,3.167124183311997E-5,3999.9999999997935,0.0,0.0031438
rare-event,root,740377993,4000,3.112383647457652E-5,3.167124183311997E-5,849.5755886496522,3.9157786466459334E-6,0.005092800000000001
rare-event,joint,740377993,4000,3.3219685390241444E-5,3.167124183311997E-5,437.76808846924814,2.028406460794771E-6,0.0048183
hierarchical,prior,755863856,4000,0.9881812321607454,0.9803921568627451,340.22662772304597,0.006959869019226662,0.0078185
hierarchical,root,755863856,4000,0.9813890694047166,0.9803921568627451,2002.2980209790949,0.0032664534358967756,0.0086837
hierarchical,joint,755863856,4000,0.9795976171664628,0.9803921568627451,3111.453300282262,0.0020528340790984417,0.028185400000000003
nonlinear,prior,755863856,4000,0.4754857029408605,0.5,359.4545217465372,0.026332829236650215,0.0089939
nonlinear,root,755863856,4000,0.51134321246468,0.5,1664.092071180827,0.012253506127873674,0.010565300000000001
nonlinear,joint,755863856,4000,0.4930392384630897,0.5,2485.6087949734683,0.010027614785171751,0.0293733
rare-event,prior,755863856,4000,0.0,3.167124183311997E-5,3999.9999999997935,0.0,0.0031539000000000003
rare-event,root,755863856,4000,3.4197402584758144E-5,3.167124183311997E-5,825.8320424476728,4.062242664670646E-6,0.004811200000000001
rare-event,joint,755863856,4000,2.9621677297019067E-5,3.167124183311997E-5,462.942520966636,1.7900843221652802E-6,0.0051528
hierarchical,prior,771349719,4000,0.9775249549877592,0.9803921568627451,331.64694538444405,0.00689816595473564,0.009068900000000001
hierarchical,root,771349719,4000,0.9743873998331545,0.9803921568627451,2011.8686445789365,0.0032739462067307356,0.008902100000000001
hierarchical,joint,771349719,4000,0.9786852756497666,0.9803921568627451,3121.5928755539394,0.0020512914013201505,0.029655200000000003
nonlinear,prior,771349719,4000,0.4526401484991898,0.5,332.71166583362026,0.027206900095008656,0.008183600000000001
nonlinear,root,771349719,4000,0.50671569511052,0.5,1641.0367837594927,0.012342240627193243,0.0103362
nonlinear,joint,771349719,4000,0.5102892364519296,0.5,2449.1245569289113,0.01010269152684486,0.0313285
rare-event,prior,771349719,4000,0.0,3.167124183311997E-5,3999.9999999997935,0.0,0.0032069000000000004
rare-event,root,771349719,4000,2.980940527750428E-5,3.167124183311997E-5,846.5690971916811,3.972267833271859E-6,0.0049142000000000005
rare-event,joint,771349719,4000,3.444415502274435E-5,3.167124183311997E-5,410.72214812036447,2.1622856659848113E-6,0.0051086000000000005
hierarchical,prior,786835582,4000,0.9761733398664005,0.9803921568627451,351.2878553490013,0.0062806098170194195,0.0075243
hierarchical,root,786835582,4000,0.9816138397304529,0.9803921568627451,2042.2661566922018,0.0032653928814599625,0.0090005
hierarchical,joint,786835582,4000,0.980877024233768,0.9803921568627451,3146.214851573914,0.002049094596890871,0.028853100000000003
nonlinear,prior,786835582,4000,0.4976059737501181,0.5,348.7872984765999,0.026772544046249663,0.0081557
nonlinear,root,786835582,4000,0.48559786231576113,0.5,1649.0317221906027,0.012302352399345481,0.0109916
nonlinear,joint,786835582,4000,0.4876449403755963,0.5,2453.8722467602674,0.010089750087030612,0.0308906
rare-event,prior,786835582,4000,0.0,3.167124183311997E-5,3999.9999999997935,0.0,0.0031955
rare-event,root,786835582,4000,3.050615206617741E-5,3.167124183311997E-5,844.7440734858674,3.9716740736540965E-6,0.0048374
rare-event,joint,786835582,4000,3.065503187293482E-5,3.167124183311997E-5,442.53742718364293,1.895942403551368E-6,0.0051963
hierarchical,prior,802321445,4000,0.9741819394370421,0.9803921568627451,314.0835950475112,0.006747046679684136,0.0078768
hierarchical,root,802321445,4000,0.9758571104706246,0.9803921568627451,2016.221219117132,0.003167493684695006,0.009246800000000001
hierarchical,joint,802321445,4000,0.9785136078041073,0.9803921568627451,3183.5154987232063,0.0020024924533779097,0.0290347
nonlinear,prior,802321445,4000,0.4555738567471908,0.5,346.7372584849068,0.026749623639427133,0.008194100000000001
nonlinear,root,802321445,4000,0.5125694003727506,0.5,1688.0902670591129,0.01216319392152498,0.010977800000000001
nonlinear,joint,802321445,4000,0.5127048671974148,0.5,2457.8781406701364,0.010079152726496614,0.0308077
rare-event,prior,802321445,4000,0.0,3.167124183311997E-5,3999.9999999997935,0.0,0.0033274000000000003
rare-event,root,802321445,4000,3.864375786283811E-5,3.167124183311997E-5,858.3172851097004,4.638979121141865E-6,0.0051554
rare-event,joint,802321445,4000,3.2434132923700084E-5,3.167124183311997E-5,424.8079933297269,2.043102921187812E-6,0.0052161
hierarchical,prior,817807308,4000,0.9808769914195345,0.9803921568627451,346.2214333471852,0.006827383579123278,0.0080885
hierarchical,root,817807308,4000,0.9807662928559766,0.9803921568627451,2067.0535772702196,0.003050436921782095,0.0093314
hierarchical,joint,817807308,4000,0.9815962662040304,0.9803921568627451,3158.9247943302275,0.0020238640264754176,0.028674900000000003
nonlinear,prior,817807308,4000,0.4766146919599118,0.5,340.0079732577623,0.027063549689970906,0.0084028
nonlinear,root,817807308,4000,0.5123056399161849,0.5,1626.9193960504479,0.012388983429206309,0.010705800000000001
nonlinear,joint,817807308,4000,0.5020542528455821,0.5,2452.2954231355134,0.010096609093905683,0.0298677
rare-event,prior,817807308,4000,0.0,3.167124183311997E-5,3999.9999999997935,0.0,0.0031031
rare-event,root,817807308,4000,4.2678232531033356E-5,3.167124183311997E-5,855.3847274306235,4.860412760803615E-6,0.0049838
rare-event,joint,817807308,4000,2.9974631907797872E-5,3.167124183311997E-5,439.6920386031768,1.8655479214022488E-6,0.006246000000000001
hierarchical,prior,833293171,4000,0.9770463156110054,0.9803921568627451,318.68925775452254,0.007127920701996635,0.007929700000000001
hierarchical,root,833293171,4000,0.9732897454795615,0.9803921568627451,2051.095769181365,0.0035355729377617847,0.009497400000000001
hierarchical,joint,833293171,4000,0.9797095023917826,0.9803921568627451,3185.6303291869617,0.0020136419025444953,0.029717100000000003
nonlinear,prior,833293171,4000,0.44969448054142636,0.5,339.8288104070326,0.026894916237941425,0.008592200000000001
nonlinear,root,833293171,4000,0.5055163804892603,0.5,1662.0985564729494,0.012262854242400803,0.010461400000000001
nonlinear,joint,833293171,4000,0.49602747447494616,0.5,2475.084736921818,0.010049952944080362,0.030264600000000003
rare-event,prior,833293171,4000,0.0,3.167124183311997E-5,3999.9999999997935,0.0,0.0030983
rare-event,root,833293171,4000,3.451533714993241E-5,3.167124183311997E-5,868.9475881387722,4.228984732563807E-6,0.0052008
rare-event,joint,833293171,4000,3.097823404400658E-5,3.167124183311997E-5,439.6717746339346,1.9194048118315157E-6,0.0050123
hierarchical,prior,848779034,4000,0.9761598623806598,0.9803921568627451,338.82043540584266,0.005951527067263841,0.0079824
hierarchical,root,848779034,4000,0.9779373341003748,0.9803921568627451,2046.173636465991,0.003234638690321737,0.0101566
hierarchical,joint,848779034,4000,0.9838992548062397,0.9803921568627451,3170.994326567543,0.0020175030831370705,0.0288884
nonlinear,prior,848779034,4000,0.4885988755956639,0.5,383.98350956857104,0.025506821203945207,0.0087931
nonlinear,root,848779034,4000,0.47719897758134955,0.5,1656.9691768466157,0.012274621485827461,0.0111292
nonlinear,joint,848779034,4000,0.490804051446777,0.5,2450.383244127759,0.010099589692056914,0.030459700000000003
rare-event,prior,848779034,4000,0.0,3.167124183311997E-5,3999.9999999997935,0.0,0.0037722000000000003
rare-event,root,848779034,4000,3.169349082225178E-5,3.167124183311997E-5,834.6433249877061,3.910614913019368E-6,0.0053734
rare-event,joint,848779034,4000,3.521452903903671E-5,3.167124183311997E-5,421.58548881843893,2.1898001433850044E-6,0.0049675000000000006
hierarchical,prior,864264897,4000,0.9754700152519201,0.9803921568627451,341.55996423994077,0.006220027202497146,0.0079105
hierarchical,root,864264897,4000,0.9811499363694551,0.9803921568627451,2000.8335324026468,0.003311380344102511,0.009250000000000001
hierarchical,joint,864264897,4000,0.9801636183342812,0.9803921568627451,3144.5733827907898,0.0020242542315860447,0.0301427
nonlinear,prior,864264897,4000,0.5010691373080443,0.5,365.5369710035989,0.026151770715803862,0.0081405
nonlinear,root,864264897,4000,0.5049179164341189,0.5,1678.5563158073862,0.012202950033830812,0.010470400000000001
nonlinear,joint,864264897,4000,0.4884674552859444,0.5,2459.9785154169954,0.010079600645212381,0.0301672
rare-event,prior,864264897,4000,0.0,3.167124183311997E-5,3999.9999999997935,0.0,0.0033934000000000004
rare-event,root,864264897,4000,3.642731644017237E-5,3.167124183311997E-5,833.9107756705899,4.324413038561608E-6,0.0052775
rare-event,joint,864264897,4000,3.0610871544392916E-5,3.167124183311997E-5,443.2064522497649,1.890298148345731E-6,0.0052802000000000005
hierarchical,prior,879750760,4000,0.9850722276936827,0.9803921568627451,356.16957019131075,0.006654224247140258,0.0077317
hierarchical,root,879750760,4000,0.9740406032227493,0.9803921568627451,2033.6311332245893,0.003308677065770373,0.0088147
hierarchical,joint,879750760,4000,0.9799586070688242,0.9803921568627451,3146.0922376445037,0.002048130946937499,0.0298362
nonlinear,prior,879750760,4000,0.5252798934082108,0.5,342.2508884401105,0.02701968104637863,0.0081353
nonlinear,root,879750760,4000,0.4892517126935136,0.5,1671.4594158527423,0.012224106737776469,0.010554500000000001
nonlinear,joint,879750760,4000,0.5043324863118088,0.5,2525.9221541489214,0.009948039918130293,0.0305156
rare-event,prior,879750760,4000,0.0,3.167124183311997E-5,3999.9999999997935,0.0,0.0032313000000000003
rare-event,root,879750760,4000,2.6863390206288102E-5,3.167124183311997E-5,850.9702568615634,3.7382090007817463E-6,0.00487
rare-event,joint,879750760,4000,3.246913009833367E-5,3.167124183311997E-5,434.28944783776706,2.0003052639715128E-6,0.0050718000000000004
hierarchical,prior,895236623,4000,0.9820925674219299,0.9803921568627451,345.762852904411,0.006485356578664509,0.0075712
hierarchical,root,895236623,4000,0.9768620343667901,0.9803921568627451,2080.899972153395,0.0030564259883741223,0.0090127
hierarchical,joint,895236623,4000,0.9812391027918248,0.9803921568627451,3115.716690278542,0.002058918381489837,0.0290095
nonlinear,prior,895236623,4000,0.48838532834725473,0.5,353.69595043939324,0.02659241414974901,0.0084183
nonlinear,root,895236623,4000,0.49957898097387055,0.5,1652.2903762165931,0.012300678684227778,0.012015000000000001
nonlinear,joint,895236623,4000,0.4982545844303876,0.5,2455.5759890460527,0.010089947606264771,0.0302416
rare-event,prior,895236623,4000,0.0,3.167124183311997E-5,3999.9999999997935,0.0,0.0030656000000000004
rare-event,root,895236623,4000,2.709258082288405E-5,3.167124183311997E-5,871.8705527166393,3.6311586042243102E-6,0.0050685
rare-event,joint,895236623,4000,2.9806624593932082E-5,3.167124183311997E-5,458.22453323376766,1.8392303559856598E-6,0.0050739
hierarchical,prior,910722486,4000,0.9742885367883064,0.9803921568627451,317.4620435567796,0.006915346942543277,0.0079319
hierarchical,root,910722486,4000,0.9804630116523793,0.9803921568627451,2032.0475931000253,0.003259217205726104,0.0093012
hierarchical,joint,910722486,4000,0.9792930356871528,0.9803921568627451,3155.4306658741184,0.0020467513934845655,0.0291854
nonlinear,prior,910722486,4000,0.45683421826614007,0.5,337.3754552273041,0.027125836557681676,0.0084284
nonlinear,root,910722486,4000,0.4983228163768393,0.5,1661.2121632000658,0.012266826265487295,0.011206800000000001
nonlinear,joint,910722486,4000,0.4934724665955423,0.5,2443.1611001610986,0.010113860045919345,0.0322539
rare-event,prior,910722486,4000,0.0,3.167124183311997E-5,3999.9999999997935,0.0,0.0032082
rare-event,root,910722486,4000,3.251483406318628E-5,3.167124183311997E-5,904.284678547486,4.016031525988333E-6,0.0050669
rare-event,joint,910722486,4000,2.8228999878147128E-5,3.167124183311997E-5,471.74637482397134,1.7216149573066877E-6,0.0053076
hierarchical,prior,926208349,4000,0.9784867927109623,0.9803921568627451,361.0392132531745,0.0065901547247626275,0.0076626
hierarchical,root,926208349,4000,0.9793946885748297,0.9803921568627451,2056.279948833918,0.003135882646735319,0.008870900000000001
hierarchical,joint,926208349,4000,0.9786627122429342,0.9803921568627451,3118.530609526717,0.0020269365629951804,0.0293634
nonlinear,prior,926208349,4000,0.504529496476835,0.5,358.4263337785448,0.0264123147193511,0.0083283
nonlinear,root,926208349,4000,0.5084291454094094,0.5,1637.5283817360767,0.012352361200490377,0.0105991
nonlinear,joint,926208349,4000,0.49215197931057303,0.5,2479.499219911998,0.010040402101588559,0.030757500000000004
rare-event,prior,926208349,4000,0.0,3.167124183311997E-5,3999.9999999997935,0.0,0.0034686
rare-event,root,926208349,4000,3.599423044102773E-5,3.167124183311997E-5,849.0002821407899,4.216907028084513E-6,0.005391600000000001
rare-event,joint,926208349,4000,3.1767699382812124E-5,3.167124183311997E-5,440.31056475697943,1.950912273086411E-6,0.0051049
hierarchical,prior,941694212,4000,0.9863733054461873,0.9803921568627451,334.74626720638867,0.006567588221692279,0.0076293
hierarchical,root,941694212,4000,0.9773942233825156,0.9803921568627451,2026.0456567307626,0.0032835371712948273,0.0088912
hierarchical,joint,941694212,4000,0.9793694870963505,0.9803921568627451,3123.7136908889042,0.0020510464059867455,0.028902100000000003
nonlinear,prior,941694212,4000,0.5096643430425668,0.5,348.09404228069826,0.026779096947152914,0.008371700000000001
nonlinear,root,941694212,4000,0.5200111704375634,0.5,1628.5689684122294,0.012380123547694973,0.0108967
nonlinear,joint,941694212,4000,0.4867803982107261,0.5,2456.78260612194,0.010082836223678511,0.0301166
rare-event,prior,941694212,4000,0.0,3.167124183311997E-5,3999.9999999997935,0.0,0.0031655000000000003
rare-event,root,941694212,4000,2.957758322857629E-5,3.167124183311997E-5,848.3479206402056,3.92634460643232E-6,0.005923800000000001
rare-event,joint,941694212,4000,3.327500129833426E-5,3.167124183311997E-5,424.810780382331,2.066979834384788E-6,0.0052746
hierarchical,prior,957180075,4000,0.9801560351203137,0.9803921568627451,322.89608234419455,0.006676028958266016,0.0079945
hierarchical,root,957180075,4000,0.9791651721583047,0.9803921568627451,2025.3438958082725,0.003271992349072823,0.009361000000000001
hierarchical,joint,957180075,4000,0.9797576901523009,0.9803921568627451,3153.554236378826,0.0020158441260656854,0.028810000000000002
nonlinear,prior,957180075,4000,0.49996782119512706,0.5,330.7490577444502,0.027492913033204513,0.0083169
nonlinear,root,957180075,4000,0.493046494502078,0.5,1654.8426406066342,0.012287789537446848,0.010770700000000001
nonlinear,joint,957180075,4000,0.4913065174064755,0.5,2436.5299768197274,0.01012698347855749,0.0300447
rare-event,prior,957180075,4000,0.0,3.167124183311997E-5,3999.9999999997935,0.0,0.0031299
rare-event,root,957180075,4000,2.6791640110816543E-5,3.167124183311997E-5,857.2385782560674,3.71679402280891E-6,0.0050999
rare-event,joint,957180075,4000,3.308099506135709E-5,3.167124183311997E-5,421.73620315711497,2.065480202934108E-6,0.0049429
hierarchical,prior,972665938,4000,0.9817334417358937,0.9803921568627451,335.31936338298385,0.006318983008643675,0.007771900000000001
hierarchical,root,972665938,4000,0.9814960845654822,0.9803921568627451,2058.5495010700215,0.0030295376332130104,0.0101724
