jvm,seed,model,draws,method,mean,truth,ess,nanos,heap_delta
1,6,1,20000,3,0.9891383421084653,0.9900990099009901,1648.31398854902,4759200,16777216
1,6,2,2000,0,0.47585891861563384,0.49679988368583794,1460.0675662706926,20365300,83886080
1,6,2,2000,1,0.4611176040098966,0.49679988368583794,1455.9263776534285,1838600,4194304
1,6,2,2000,2,0.4611176040098966,0.49679988368583794,1455.9263776534285,1454700,4194304
1,6,2,2000,3,0.4611176040098966,0.49679988368583794,1455.9263776534285,1198300,8388608
1,6,2,20000,0,0.4994438740250271,0.49679988368583794,14720.608380261478,199674300,30055552
1,6,2,20000,1,0.49120203099926213,0.49679988368583794,14677.243469196594,11012000,12582912
1,6,2,20000,2,0.49120203099926213,0.49679988368583794,14677.243469196594,9427600,12582912
1,6,2,20000,3,0.49120203099926213,0.49679988368583794,14677.243469196594,7272800,20971520
1,7,0,2000,3,0.5094356466112192,0.5,1466.3240927027625,1380200,8388608
1,7,0,2000,2,0.5094356466112192,0.5,1466.3240927027625,902200,4194304
1,7,0,2000,1,0.5094356466112192,0.5,1466.3240927027625,699300,4194304
1,7,0,2000,0,0.4979739737353776,0.5,1454.6245765501399,4349500,16777216
1,7,0,20000,3,0.4941783627656855,0.5,14634.433967315346,4948100,16777216
1,7,0,20000,2,0.4941783627656855,0.5,14634.433967315346,5001800,12582912
1,7,0,20000,1,0.4941783627656855,0.5,14634.433967315346,4750100,12582912
1,7,0,20000,0,0.4940902211660365,0.5,14558.092632630389,38535300,150994944
1,7,1,2000,3,0.9943296200669566,0.9900990099009901,172.96471085857462,1330600,8388608
1,7,1,2000,2,0.9943296200669566,0.9900990099009901,172.96471085857462,913500,4194304
1,7,1,2000,1,0.9943296200669566,0.9900990099009901,172.96471085857462,708200,4194304
1,7,1,2000,0,0.9956057692666891,0.9900990099009901,169.7211062407909,4560500,12582912
1,7,1,20000,3,0.991653613987985,0.9900990099009901,1709.1985516573006,4616100,20971520
1,7,1,20000,2,0.991653613987985,0.9900990099009901,1709.1985516573006,4770000,12582912
1,7,1,20000,1,0.991653613987985,0.9900990099009901,1709.1985516573006,4586800,12582912
1,7,1,20000,0,0.9936920955732679,0.9900990099009901,1703.954724378269,34301600,150994944
1,7,2,2000,3,0.5061424773979851,0.49679988368583794,1472.1263438264853,1511300,8388608
1,7,2,2000,2,0.5061424773979851,0.49679988368583794,1472.1263438264853,1356700,4194304
1,7,2,2000,1,0.5061424773979851,0.49679988368583794,1472.1263438264853,1352600,4194304
1,7,2,2000,0,0.49464407043562486,0.49679988368583794,1460.4783755959118,19223700,83886080
1,7,2,20000,3,0.49095570326559707,0.49679988368583794,14692.408570761518,6718100,16777216
1,7,2,20000,2,0.49095570326559707,0.49679988368583794,14692.408570761518,7814800,16777216
1,7,2,20000,1,0.49095570326559707,0.49679988368583794,14692.408570761518,10711700,12582912
1,7,2,20000,0,0.4908359073339147,0.49679988368583794,14616.03223616274,173483800,-172929216
1,8,0,2000,0,0.48269239454835244,0.5,1444.0838393348133,4246100,12582912
1,8,0,2000,1,0.48273485978684977,0.5,1456.692824745071,760100,4194304
1,8,0,2000,2,0.48273485978684977,0.5,1456.692824745071,1096200,4194304
1,8,0,2000,3,0.48273485978684977,0.5,1456.692824745071,1302300,4194304
1,8,0,20000,0,0.5020540485667326,0.5,14569.558178748042,34441300,150994944
1,8,0,20000,1,0.5021225518086276,0.5,14598.352433338327,4967000,12582912
1,8,0,20000,2,0.5021225518086276,0.5,14598.352433338327,4771000,12582912
1,8,0,20000,3,0.5021225518086276,0.5,14598.352433338327,12270800,-927162328
1,8,1,2000,0,0.9940142610075904,0.9900990099009901,155.28495636500637,4331400,16777216
1,8,1,2000,1,0.9883307605328631,0.9900990099009901,160.52264280452005,848400,0
1,8,1,2000,2,0.9883307605328631,0.9900990099009901,160.52264280452005,1084400,4194304
1,8,1,2000,3,0.9883307605328631,0.9900990099009901,160.52264280452005,1096100,8388608
1,8,1,20000,0,0.9892212779561723,0.9900990099009901,1677.1457702232997,34516200,146800640
1,8,1,20000,1,0.9894997999742969,0.9900990099009901,1685.6113367809367,4866400,12582912
1,8,1,20000,2,0.9894997999742969,0.9900990099009901,1685.6113367809367,5787300,16777216
1,8,1,20000,3,0.9894997999742969,0.9900990099009901,1685.6113367809367,5024200,16777216
1,8,2,2000,0,0.47939490624213393,0.49679988368583794,1449.87982541939,19066900,83886080
1,8,2,2000,1,0.47950324208643624,0.49679988368583794,1462.5861475305871,1550700,0
1,8,2,2000,2,0.47950324208643624,0.49679988368583794,1462.5861475305871,1410700,8388608
1,8,2,2000,3,0.47950324208643624,0.49679988368583794,1462.5861475305871,1115700,8388608
1,8,2,20000,0,0.4988243502307123,0.49679988368583794,14627.196372543489,188798300,-113724272
1,8,2,20000,1,0.4988953975209961,0.49679988368583794,14656.079845446724,11304800,12582912
1,8,2,20000,2,0.4988953975209961,0.49679988368583794,14656.079845446724,9536900,16777216
1,8,2,20000,3,0.4988953975209961,0.49679988368583794,14656.079845446724,7086600,16777216
1,9,0,2000,3,0.49666635031027473,0.5,1450.3521038284016,1093300,8388608
1,9,0,2000,2,0.49666635031027473,0.5,1450.3521038284016,899900,8388608
1,9,0,2000,1,0.49666635031027473,0.5,1450.3521038284016,666900,0
1,9,0,2000,0,0.4716203907806936,0.5,1464.1373708970918,4219500,16777216
1,9,0,20000,3,0.5041560938995097,0.5,14663.041923738092,4843700,16777216
1,9,0,20000,2,0.5041560938995097,0.5,14663.041923738092,5094300,16777216
1,9,0,20000,1,0.5041560938995097,0.5,14663.041923738092,4762800,12582912
1,9,0,20000,0,0.5065190278704247,0.5,14669.12078647373,35099800,146800640
1,9,1,2000,3,0.9854936748220935,0.9900990099009901,174.89607995489996,1494200,8388608
1,9,1,2000,2,0.9854936748220935,0.9900990099009901,174.89607995489996,898100,8388608
1,9,1,2000,1,0.9854936748220935,0.9900990099009901,174.89607995489996,700800,0
1,9,1,2000,0,0.9870182888580882,0.9900990099009901,165.0162922346773,4640600,16777216
1,9,1,20000,3,0.9896297781455412,0.9900990099009901,1725.7054386843797,5657100,16777216
1,9,1,20000,2,0.9896297781455412,0.9900990099009901,1725.7054386843797,4753600,16777216
1,9,1,20000,1,0.9896297781455412,0.9900990099009901,1725.7054386843797,4784600,12582912
1,9,1,20000,0,0.9930608106770904,0.9900990099009901,1756.2698087441545,36080300,146800640
1,9,2,2000,3,0.4933511890101795,0.49679988368583794,1456.2280785902194,1436300,12582912
1,9,2,2000,2,0.4933511890101795,0.49679988368583794,1456.2280785902194,1283000,4194304
1,9,2,2000,1,0.4933511890101795,0.49679988368583794,1456.2280785902194,1234600,0
1,9,2,2000,0,0.46829001876902304,0.49679988368583794,1470.030525419808,19062900,88080384
1,9,2,20000,3,0.5009357286686913,0.49679988368583794,14720.63090450909,7977200,16777216
1,9,2,20000,2,0.5009357286686913,0.49679988368583794,14720.63090450909,7904300,16777216
1,9,2,20000,1,0.5009357286686913,0.49679988368583794,14720.63090450909,10591900,12582912
1,9,2,20000,0,0.5032952586641103,0.49679988368583794,14726.313212677622,180727000,-147878768
1,10,0,2000,0,0.5007992623860249,0.5,1485.4648951130741,4473300,16777216
1,10,0,2000,1,0.4994430683276377,0.5,1480.5192759189429,767000,0
1,10,0,2000,2,0.4994430683276377,0.5,1480.5192759189429,1116700,8388608
1,10,0,2000,3,0.4994430683276377,0.5,1480.5192759189429,958800,8388608
1,10,0,20000,0,0.5015983910154024,0.5,14713.157321505752,37249300,146800640
1,10,0,20000,1,0.5060987438988941,0.5,14708.65215891491,4968600,12582912
1,10,0,20000,2,0.5060987438988941,0.5,14708.65215891491,4766500,16777216
1,10,0,20000,3,0.5060987438988941,0.5,14708.65215891491,5219100,16777216
1,10,1,2000,0,0.9903013371860944,0.9900990099009901,178.1478006481154,4664500,16777216
1,10,1,2000,1,0.983324457521388,0.9900990099009901,173.49889377050863,728000,0
1,10,1,2000,2,0.983324457521388,0.9900990099009901,173.49889377050863,944300,8388608
1,10,1,2000,3,0.983324457521388,0.9900990099009901,173.49889377050863,2058500,-974154136
1,10,1,20000,0,0.9889319804968447,0.9900990099009901,1698.9101710058749,36766300,150994944
1,10,1,20000,1,0.9869138914406043,0.9900990099009901,1715.5296883813403,5512100,8388608
1,10,1,20000,2,0.9869138914406043,0.9900990099009901,1715.5296883813403,6432200,16777216
1,10,1,20000,3,0.9869138914406043,0.9900990099009901,1715.5296883813403,4559300,16777216
1,10,2,2000,0,0.4976693636246198,0.49679988368583794,1491.02319248563,19939900,88080384
1,10,2,2000,1,0.4963178740451135,0.49679988368583794,1486.1854228918153,1411300,0
1,10,2,2000,2,0.4963178740451135,0.49679988368583794,1486.1854228918153,1306400,8388608
1,10,2,2000,3,0.4963178740451135,0.49679988368583794,1486.1854228918153,1135600,8388608
1,10,2,20000,0,0.49844035910298656,0.49679988368583794,14769.570363451694,180350500,-120927712
1,10,2,20000,1,0.5029245784116216,0.49679988368583794,14765.250292316347,10952400,12582912
1,10,2,20000,2,0.5029245784116216,0.49679988368583794,14765.250292316347,11376900,16777216
1,10,2,20000,3,0.5029245784116216,0.49679988368583794,14765.250292316347,7798300,20971520
1,11,0,2000,3,0.4802872206547506,0.5,1472.2510276388978,1483100,4194304
1,11,0,2000,2,0.4802872206547506,0.5,1472.2510276388978,864800,8388608
1,11,0,2000,1,0.4802872206547506,0.5,1472.2510276388978,865400,0
1,11,0,2000,0,0.48571743857490307,0.5,1486.8150667336088,6338900,16777216
1,11,0,20000,3,0.49348654764743377,0.5,14695.654520391327,4586000,16777216
1,11,0,20000,2,0.49348654764743377,0.5,14695.654520391327,7141100,16777216
1,11,0,20000,1,0.49348654764743377,0.5,14695.654520391327,6284100,8388608
1,11,0,20000,0,0.4991409885849892,0.5,14657.410574216754,34736400,150994944
1,11,1,2000,3,0.9896978626179812,0.9900990099009901,161.9523453112033,1818000,8388608
1,11,1,2000,2,0.9896978626179812,0.9900990099009901,161.9523453112033,1018800,4194304
1,11,1,2000,1,0.9896978626179812,0.9900990099009901,161.9523453112033,703500,4194304
1,11,1,2000,0,0.98521946041328,0.9900990099009901,163.65431591845342,4066300,16777216
1,11,1,20000,3,0.9890581506676452,0.9900990099009901,1716.755419726194,5017800,16777216
1,11,1,20000,2,0.9890581506676452,0.9900990099009901,1716.755419726194,5849500,16777216
1,11,1,20000,1,0.9890581506676452,0.9900990099009901,1716.755419726194,4564600,8388608
1,11,1,20000,0,0.9916156579252929,0.9900990099009901,1702.7414351630086,35098900,150994944
1,11,2,2000,3,0.4770859413652119,0.49679988368583794,1478.05167745982,1641900,12582912
1,11,2,2000,2,0.4770859413652119,0.49679988368583794,1478.05167745982,1378100,4194304
1,11,2,2000,1,0.4770859413652119,0.49679988368583794,1478.05167745982,1286700,0
1,11,2,2000,0,0.4825757940853951,0.49679988368583794,1492.5265456329385,19147500,88080384
1,11,2,20000,3,0.49029136610380014,0.49679988368583794,14753.392242282232,6901800,20971520
1,11,2,20000,2,0.49029136610380014,0.49679988368583794,14753.392242282232,9894000,12582912
1,11,2,20000,1,0.49029136610380014,0.49679988368583794,14753.392242282232,10687900,12582912
1,11,2,20000,0,0.4959374893580772,0.49679988368583794,14714.51006567145,209676000,-147389152
1,12,0,2000,0,0.49813511759031,0.5,1473.1831924065214,4363100,16777216
1,12,0,2000,1,0.5070317430908161,0.5,1462.0012251437984,794900,0
1,12,0,2000,2,0.5070317430908161,0.5,1462.0012251437984,1161600,4194304
1,12,0,2000,3,0.5070317430908161,0.5,1462.0012251437984,979100,8388608
1,12,0,20000,0,0.5013499236854322,0.5,14679.762328490242,36431900,146800640
1,12,0,20000,1,0.4929490854930922,0.5,14631.074696413418,4677700,12582912
1,12,0,20000,2,0.4929490854930922,0.5,14631.074696413418,4693300,16777216
1,12,0,20000,3,0.4929490854930922,0.5,14631.074696413418,5484400,16777216
1,12,1,2000,0,0.9803572359758193,0.9900990099009901,164.9775890906964,4882200,16777216
1,12,1,2000,1,0.9914501706643377,0.9900990099009901,171.73020929036912,754300,0
1,12,1,2000,2,0.9914501706643377,0.9900990099009901,171.73020929036912,939300,8388608
1,12,1,2000,3,0.9914501706643377,0.9900990099009901,171.73020929036912,889800,4194304
1,12,1,20000,0,0.9879316226287981,0.9900990099009901,1744.3407072054451,35353200,-830449424
1,12,1,20000,1,0.9905025714567005,0.9900990099009901,1682.5478160293187,4706600,12582912
1,12,1,20000,2,0.9905025714567005,0.9900990099009901,1682.5478160293187,5318200,16777216
1,12,1,20000,3,0.9905025714567005,0.9900990099009901,1682.5478160293187,4790300,16777216
1,12,2,2000,0,0.4950223052971806,0.49679988368583794,1478.8408760031086,18995600,88080384
1,12,2,2000,1,0.5038424052121633,0.49679988368583794,1467.7343670952107,1288000,0
1,12,2,2000,2,0.5038424052121633,0.49679988368583794,1467.7343670952107,1594800,8388608
1,12,2,2000,3,0.5038424052121633,0.49679988368583794,1467.7343670952107,1159400,8388608
1,12,2,20000,0,0.49818983414828705,0.49679988368583794,14736.423552717686,179855500,-116775312
1,12,2,20000,1,0.48974987103263234,0.49679988368583794,14688.579380263467,10894900,8388608
1,12,2,20000,2,0.48974987103263234,0.49679988368583794,14688.579380263467,8229200,16777216
1,12,2,20000,3,0.48974987103263234,0.49679988368583794,14688.579380263467,6911300,20971520
1,13,0,2000,3,0.48293012466420276,0.5,1468.4572128728419,1068800,8388608
1,13,0,2000,2,0.48293012466420276,0.5,1468.4572128728419,839900,4194304
1,13,0,2000,1,0.48293012466420276,0.5,1468.4572128728419,644500,0
1,13,0,2000,0,0.5024286687479678,0.5,1462.0524575721017,4291800,16777216
1,13,0,20000,3,0.49570158331429226,0.5,14630.077796319538,4525600,16777216
1,13,0,20000,2,0.49570158331429226,0.5,14630.077796319538,4470800,16777216
1,13,0,20000,1,0.49570158331429226,0.5,14630.077796319538,4762300,12582912
1,13,0,20000,0,0.5021463289186886,0.5,14659.465824223053,35828600,146800640
1,13,1,2000,3,0.9941820425875064,0.9900990099009901,170.54363181679904,1384800,8388608
1,13,1,2000,2,0.9941820425875064,0.9900990099009901,170.54363181679904,849600,4194304
1,13,1,2000,1,0.9941820425875064,0.9900990099009901,170.54363181679904,636400,0
1,13,1,2000,0,0.9978278539185064,0.9900990099009901,184.4216769343756,4567700,16777216
1,13,1,20000,3,0.9875964758816912,0.9900990099009901,1702.5571837574914,4816700,16777216
1,13,1,20000,2,0.9875964758816912,0.9900990099009901,1702.5571837574914,4729100,16777216
1,13,1,20000,1,0.9875964758816912,0.9900990099009901,1702.5571837574914,4806700,12582912
1,13,1,20000,0,0.9889606928318996,0.9900990099009901,1725.8286622763599,35574100,146800640
1,13,2,2000,3,0.47978267163017224,0.49679988368583794,1474.1611050989216,1725300,12582912
1,13,2,2000,2,0.47978267163017224,0.49679988368583794,1474.1611050989216,1324800,4194304
1,13,2,2000,1,0.47978267163017224,0.49679988368583794,1474.1611050989216,1235200,4194304
1,13,2,2000,0,0.49916974072396386,0.49679988368583794,1467.7740151710018,21640400,88080384
1,13,2,20000,3,0.4924926858750603,0.49679988368583794,14687.845400252872,6783900,16777216
1,13,2,20000,2,0.4924926858750603,0.49679988368583794,14687.845400252872,9432100,16777216
1,13,2,20000,1,0.4924926858750603,0.49679988368583794,14687.845400252872,12598500,12582912
1,13,2,20000,0,0.4989636598490881,0.49679988368583794,14716.476074005972,181385200,-122248608
1,14,0,2000,0,0.5009278540434043,0.5,1498.2456996795627,5094500,16777216
1,14,0,2000,1,0.5242932806739056,0.5,1487.7995767311959,822500,4194304
1,14,0,2000,2,0.5242932806739056,0.5,1487.7995767311959,1079800,4194304
1,14,0,2000,3,0.5242932806739056,0.5,1487.7995767311959,1209600,4194304
1,14,0,20000,0,0.49749127011135025,0.5,14698.714253085695,34171200,150994944
1,14,0,20000,1,0.5016440482109455,0.5,14693.62257282013,4740100,12582912
1,14,0,20000,2,0.5016440482109455,0.5,14693.62257282013,4656600,16777216
1,14,0,20000,3,0.5016440482109455,0.5,14693.62257282013,5119900,16777216
1,14,1,2000,0,0.9940226997715867,0.9900990099009901,180.10772505126073,4829300,16777216
1,14,1,2000,1,0.9959450040807213,0.9900990099009901,180.81560226917728,721400,0
1,14,1,2000,2,0.9959450040807213,0.9900990099009901,180.81560226917728,1133000,4194304
1,14,1,2000,3,0.9959450040807213,0.9900990099009901,180.81560226917728,959200,8388608
1,14,1,20000,0,0.9917111530775483,0.9900990099009901,1669.880942632134,37783000,-830320560
1,14,1,20000,1,0.9902055460165523,0.9900990099009901,1741.5277166601215,4616600,12582912
1,14,1,20000,2,0.9902055460165523,0.9900990099009901,1741.5277166601215,5816900,16777216
1,14,1,20000,3,0.9902055460165523,0.9900990099009901,1741.5277166601215,4576700,16777216
1,14,2,2000,0,0.4979318189432297,0.49679988368583794,1503.8120014759336,20071800,88080384
1,14,2,2000,1,0.5213490849370549,0.49679988368583794,1493.1452410563568,1788300,4194304
1,14,2,2000,2,0.5213490849370549,0.49679988368583794,1493.1452410563568,1537900,4194304
1,14,2,2000,3,0.5213490849370549,0.49679988368583794,1493.1452410563568,1585100,12582912
1,14,2,20000,0,0.4943078597053157,0.49679988368583794,14755.481412720126,180450400,-108523648
1,14,2,20000,1,0.4984536986703756,0.49679988368583794,14750.599874281092,10841100,12582912
1,14,2,20000,2,0.4984536986703756,0.49679988368583794,14750.599874281092,8156100,16777216
1,14,2,20000,3,0.4984536986703756,0.49679988368583794,14750.599874281092,6927600,16777216
1,15,0,2000,3,0.4884171783573331,0.5,1480.4172345813208,1066200,8388608
1,15,0,2000,2,0.4884171783573331,0.5,1480.4172345813208,824000,8388608
1,15,0,2000,1,0.4884171783573331,0.5,1480.4172345813208,770700,0
1,15,0,2000,0,0.47503982643244114,0.5,1472.7281605523433,4207800,16777216
1,15,0,20000,3,0.4902305936533026,0.5,14675.1946427262,5130600,16777216
1,15,0,20000,2,0.4902305936533026,0.5,14675.1946427262,4496400,16777216
1,15,0,20000,1,0.4902305936533026,0.5,14675.1946427262,4462400,12582912
1,15,0,20000,0,0.4930323958395896,0.5,14690.251333086168,34609900,150994944
1,15,1,2000,3,0.9873804527048898,0.9900990099009901,160.34665603831314,1745300,8388608
1,15,1,2000,2,0.9873804527048898,0.9900990099009901,160.34665603831314,899400,4194304
1,15,1,2000,1,0.9873804527048898,0.9900990099009901,160.34665603831314,800300,0
1,15,1,2000,0,0.9962513322814621,0.9900990099009901,156.912308299333,4823400,16777216
1,15,1,20000,3,0.9902854730087505,0.9900990099009901,1700.1013420565487,4771600,16777216
1,15,1,20000,2,0.9902854730087505,0.9900990099009901,1700.1013420565487,5072300,16777216
1,15,1,20000,1,0.9902854730087505,0.9900990099009901,1700.1013420565487,5186900,8388608
1,15,1,20000,0,0.9911743169904675,0.9900990099009901,1695.3682217769085,50777800,150994944
1,15,2,2000,3,0.48523798029941007,0.49679988368583794,1486.1490991801593,1654200,8388608
1,15,2,2000,2,0.48523798029941007,0.49679988368583794,1486.1490991801593,1274200,8388608
1,15,2,2000,1,0.48523798029941007,0.49679988368583794,1486.1490991801593,1256900,0
1,15,2,2000,0,0.4719088842458651,0.49679988368583794,1478.6320519701235,21950100,79691776
1,15,2,20000,3,0.48703402206443563,0.49679988368583794,14732.921525036749,7053600,20971520
1,15,2,20000,2,0.48703402206443563,0.49679988368583794,14732.921525036749,10785500,16777216
1,15,2,20000,1,0.48703402206443563,0.49679988368583794,14732.921525036749,10862100,8388608
1,15,2,20000,0,0.4898578920067084,0.49679988368583794,14747.788186336475,169737300,-206130176
1,16,0,2000,0,0.48467450946063917,0.5,1457.9404271382957,6150300,16777216
1,16,0,2000,1,0.4777609710492447,0.5,1457.4082246139133,875500,4194304
1,16,0,2000,2,0.4777609710492447,0.5,1457.4082246139133,1076600,4194304
1,16,0,2000,3,0.4777609710492447,0.5,1457.4082246139133,932500,8388608
1,16,0,20000,0,0.5037359378370045,0.5,14660.161093062661,34933700,146800640
1,16,0,20000,1,0.5002786253869578,0.5,14671.602743942152,4590200,12582912
1,16,0,20000,2,0.5002786253869578,0.5,14671.602743942152,4928900,16777216
1,16,0,20000,3,0.5002786253869578,0.5,14671.602743942152,4777500,16777216
1,16,1,2000,0,0.9931124061350924,0.9900990099009901,152.1011175045047,4149600,16777216
1,16,1,2000,1,0.9837429731374099,0.9900990099009901,160.13074686297213,720300,0
1,16,1,2000,2,0.9837429731374099,0.9900990099009901,160.13074686297213,877700,8388608
1,16,1,2000,3,0.9837429731374099,0.9900990099009901,160.13074686297213,886000,8388608
1,16,1,20000,0,0.9861736857954427,0.9900990099009901,1716.3760398774773,35128400,146800640
1,16,1,20000,1,0.9890401716008987,0.9900990099009901,1716.6664136026827,6273900,-968497952
1,16,1,20000,2,0.9890401716008987,0.9900990099009901,1716.6664136026827,5817100,16777216
1,16,1,20000,3,0.9890401716008987,0.9900990099009901,1716.6664136026827,5396700,16777216
1,16,2,2000,0,0.4813591872903784,0.49679988368583794,1463.8033834396797,19656900,83886080
1,16,2,2000,1,0.4744807902304395,0.49679988368583794,1463.2449819923884,1384800,4194304
1,16,2,2000,2,0.4744807902304395,0.49679988368583794,1463.2449819923884,1389700,4194304
1,16,2,2000,3,0.4744807902304395,0.49679988368583794,1463.2449819923884,1111200,8388608
1,16,2,20000,0,0.5005216160541809,0.49679988368583794,14717.024491258904,176740500,830472192
1,16,2,20000,1,0.4970633411533785,0.49679988368583794,14728.64023904477,12143000,-968050544
1,16,2,20000,2,0.4970633411533785,0.49679988368583794,14728.64023904477,10795400,16777216
1,16,2,20000,3,0.4970633411533785,0.49679988368583794,14728.64023904477,7718600,20971520
1,17,0,2000,3,0.5055888821695033,0.5,1467.6336491322525,1074800,4194304
1,17,0,2000,2,0.5055888821695033,0.5,1467.6336491322525,916800,8388608
1,17,0,2000,1,0.5055888821695033,0.5,1467.6336491322525,645900,0
1,17,0,2000,0,0.520549220232245,0.5,1475.5378444220771,5140400,16777216
1,17,0,20000,3,0.5025421207921122,0.5,14711.856872111266,4496900,16777216
1,17,0,20000,2,0.5025421207921122,0.5,14711.856872111266,4682700,16777216
1,17,0,20000,1,0.5025421207921122,0.5,14711.856872111266,4666700,12582912
1,17,0,20000,0,0.4895550604983524,0.5,14638.619432578425,36800100,146800640
1,17,1,2000,3,0.9920209561089123,0.9900990099009901,182.52541151529869,1321600,8388608
1,17,1,2000,2,0.9920209561089123,0.9900990099009901,182.52541151529869,855400,8388608
1,17,1,2000,1,0.9920209561089123,0.9900990099009901,182.52541151529869,620200,0
1,17,1,2000,0,0.9916645111767893,0.9900990099009901,170.59237931329238,4174300,16777216
1,17,1,20000,3,0.9909458283664562,0.9900990099009901,1694.7020885945592,4929600,16777216
1,17,1,20000,2,0.9909458283664562,0.9900990099009901,1694.7020885945592,4727300,16777216
1,17,1,20000,1,0.9909458283664562,0.9900990099009901,1694.7020885945592,5642500,12582912
1,17,1,20000,0,0.9864089855914885,0.9900990099009901,1693.7853635558367,34593200,146800640
1,17,2,2000,3,0.5023938067931417,0.49679988368583794,1473.3109356747318,1760800,12582912
1,17,2,2000,2,0.5023938067931417,0.49679988368583794,1473.3109356747318,1731300,4194304
1,17,2,2000,1,0.5023938067931417,0.49679988368583794,1473.3109356747318,1323300,0
1,17,2,2000,0,0.517411708191347,0.49679988368583794,1481.237492445891,19447800,88080384
1,17,2,20000,3,0.49939924257924406,0.49679988368583794,14768.6126713242,7057700,16777216
1,17,2,20000,2,0.49939924257924406,0.49679988368583794,14768.6126713242,9187400,16777216
1,17,2,20000,1,0.49939924257924406,0.49679988368583794,14768.6126713242,10923400,12582912
1,17,2,20000,0,0.4863323514821351,0.49679988368583794,14696.230907100853,184875900,-151978144
1,18,0,2000,0,0.5061213486156743,0.5,1493.493661986064,4619800,16777216
1,18,0,2000,1,0.4982517260753294,0.5,1475.403264656532,736500,4194304
1,18,0,2000,2,0.4982517260753294,0.5,1475.403264656532,1191000,4194304
1,18,0,2000,3,0.4982517260753294,0.5,1475.403264656532,925800,4194304
1,18,0,20000,0,0.5009797828932696,0.5,14662.390522147014,33828300,150994944
1,18,0,20000,1,0.5031017356263212,0.5,14685.146555189762,4525300,12582912
1,18,0,20000,2,0.5031017356263212,0.5,14685.146555189762,5125200,12582912
1,18,0,20000,3,0.5031017356263212,0.5,14685.146555189762,4890700,16777216
1,18,1,2000,0,0.9833214290639646,0.9900990099009901,155.48696671229519,4746000,16777216
1,18,1,2000,1,0.9754681125088046,0.9900990099009901,168.7661168337458,656800,0
1,18,1,2000,2,0.9754681125088046,0.9900990099009901,168.7661168337458,1021600,4194304
1,18,1,2000,3,0.9754681125088046,0.9900990099009901,168.7661168337458,1170500,8388608
1,18,1,20000,0,0.9892730459205408,0.9900990099009901,1642.0611835433592,38185000,150994944
1,18,1,20000,1,0.9882050064761041,0.9900990099009901,1646.6547585074,4976600,12582912
1,18,1,20000,2,0.9882050064761041,0.9900990099009901,1646.6547585074,5000000,16777216
1,18,1,20000,3,0.9882050064761041,0.9900990099009901,1646.6547585074,4720400,16777216
1,18,2,2000,0,0.5031409392709466,0.49679988368583794,1499.0144041271747,20738200,-893838056
1,18,2,2000,1,0.4951643659163835,0.49679988368583794,1480.9395541206975,1274300,0
1,18,2,2000,2,0.4951643659163835,0.49679988368583794,1480.9395541206975,1268400,8388608
1,18,2,2000,3,0.4951643659163835,0.49679988368583794,1480.9395541206975,1172700,8388608
1,18,2,20000,0,0.4977717464364417,0.49679988368583794,14719.438855322858,176616400,859832320
1,18,2,20000,1,0.49993845591006636,0.49679988368583794,14742.070267361183,10586100,12582912
1,18,2,20000,2,0.49993845591006636,0.49679988368583794,14742.070267361183,9528600,16777216
1,18,2,20000,3,0.49993845591006636,0.49679988368583794,14742.070267361183,6914700,20971520
1,19,0,2000,3,0.521693202026616,0.5,1458.3891377925688,2136700,-969056008
1,19,0,2000,2,0.521693202026616,0.5,1458.3891377925688,871100,4194304
1,19,0,2000,1,0.521693202026616,0.5,1458.3891377925688,687900,0
1,19,0,2000,0,0.4899171849881289,0.5,1452.9577231453468,4689200,16777216
1,19,0,20000,3,0.5060118184199248,0.5,14645.673896550561,4492700,16777216
1,19,0,20000,2,0.5060118184199248,0.5,14645.673896550561,4396000,16777216
1,19,0,20000,1,0.5060118184199248,0.5,14645.673896550561,4802100,12582912
1,19,0,20000,0,0.5005759304269202,0.5,14614.113643522578,35177400,146800640
1,19,1,2000,3,0.9991445952875265,0.9900990099009901,164.27711478599036,1185500,8388608
1,19,1,2000,2,0.9991445952875265,0.9900990099009901,164.27711478599036,882800,8388608
1,19,1,2000,1,0.9991445952875265,0.9900990099009901,164.27711478599036,649500,0
1,19,1,2000,0,0.9881740906602644,0.9900990099009901,155.03934936759086,4461700,16777216
1,19,1,20000,3,0.9910547012159183,0.9900990099009901,1705.7816386607262,4379900,16777216
1,19,1,20000,2,0.9910547012159183,0.9900990099009901,1705.7816386607262,5303100,16777216
1,19,1,20000,1,0.9910547012159183,0.9900990099009901,1705.7816386607262,4580900,12582912
1,19,1,20000,0,0.9926894863680747,0.9900990099009901,1699.9358670845331,34156200,146800640
1,19,2,2000,3,0.5185250687481218,0.49679988368583794,1463.9837404823575,1515500,12582912
1,19,2,2000,2,0.5185250687481218,0.49679988368583794,1463.9837404823575,1391400,4194304
1,19,2,2000,1,0.5185250687481218,0.49679988368583794,1463.9837404823575,1654300,0
1,19,2,2000,0,0.48669386825673955,0.49679988368583794,1458.7923858871163,18696600,88080384
1,19,2,20000,3,0.5028087259492209,0.49679988368583794,14702.825317322902,7082800,16777216
1,19,2,20000,2,0.5028087259492209,0.49679988368583794,14702.825317322902,9494700,16777216
1,19,2,20000,1,0.5028087259492209,0.49679988368583794,14702.825317322902,10819400,12582912
1,19,2,20000,0,0.4973272234214597,0.49679988368583794,14671.868477342208,173571000,-150355760
