jvm,case,method,draws,seed,status,mean,ess,rhat,attempts,pilotTransitions,visits,pilotSeconds,fitSeconds,totalSeconds,reference
2,mixture,mixture,2000,208830359,Fitted,0.6377463590953962,1862.4116637906127,1.0056394042375518,2000,3000,10000,0.0054447,0.0043676,0.014717300000000001,0.631578947368421
2,mixture,mh,2000,208830359,Completed,0.6355,NaN,1.005868857198739,2000,1000,0,0.0,0.0,0.0057749,0.631578947368421
2,mixture,legacy,2000,208830359,Completed,0.6271186440677933,NaN,NaN,2000,0,0,0.0,0.0,0.0018178,0.631578947368421
2,mixture,prior,2000,208830359,Completed,0.6271186440678017,1310.494117647092,NaN,2000,0,10000,0.0,0.0,0.0033813000000000003,0.631578947368421
2,mixture,single,8000,208830359,Fitted,0.6435958171258402,1324.853348121612,1.0053032879666723,8000,3000,40000,0.0049401,1.375E-4,0.0220241,0.631578947368421
2,mixture,mixture,8000,208830359,Fitted,0.6320357843892518,7444.418743423165,1.0056394042375518,8000,3000,40000,0.005473400000000001,0.004561900000000001,0.0286518,0.631578947368421
2,mixture,mh,8000,208830359,Completed,0.635,NaN,1.0023531106248669,8000,1000,0,0.0,0.0,0.0165671,0.631578947368421
2,mixture,legacy,8000,208830359,Completed,0.6273990734612841,NaN,NaN,8000,0,0,0.0,0.0,0.0060626000000000005,0.631578947368421
2,mixture,prior,8000,208830359,Completed,0.6273990734612981,5242.528128588627,NaN,8000,0,40000,0.0,0.0,0.013170900000000001,0.631578947368421
2,concentrated,mixture,2000,224316222,Fitted,2.9691616494148456,503.9963994452521,4.671306060357802,2000,3000,10000,0.0051616000000000006,0.010050100000000001,0.020365900000000003,2.9702970297029703
2,concentrated,mh,2000,224316222,Completed,2.9050634892625964,NaN,2.3310248346273386,2000,1000,0,0.0,0.0,0.0053223,2.9702970297029703
2,concentrated,legacy,2000,224316222,Completed,2.946358410707704,NaN,NaN,2000,0,0,0.0,0.0,0.0030289,2.9702970297029703
2,concentrated,prior,2000,224316222,Completed,2.9463584107077065,2.4138877338579037,NaN,2000,0,10000,0.0,0.0,0.0036947000000000004,2.9702970297029703
2,concentrated,single,2000,224316222,Fitted,2.9705639915255317,906.74853150583,3.292333676950045,2000,3000,10000,0.0050734000000000005,1.562E-4,0.009502400000000001,2.9702970297029703
2,concentrated,mixture,8000,224316222,Fitted,2.969089380833341,2058.364989249649,4.671306060357802,8000,3000,40000,0.0055758000000000005,0.010549000000000001,0.035908800000000005,2.9702970297029703
2,concentrated,mh,8000,224316222,Completed,2.9559926949437214,NaN,1.6958079157987032,8000,1000,0,0.0,0.0,0.0177942,2.9702970297029703
2,concentrated,legacy,8000,224316222,Completed,2.987196177441412,NaN,NaN,8000,0,0,0.0,0.0,0.0121144,2.9702970297029703
2,concentrated,prior,8000,224316222,Completed,2.9871961774414055,14.48512461918017,NaN,8000,0,40000,0.0,0.0,0.014156400000000001,2.9702970297029703
2,concentrated,single,8000,224316222,Fitted,2.971617967053949,3672.6434948551073,3.292333676950045,8000,3000,40000,0.005329,1.6260000000000002E-4,0.0212928,2.9702970297029703
2,hierarchical,mixture,2000,224316222,Fitted,0.977576922274721,1045.7588342870217,1.1882536261708065,2000,3000,16000,0.0054692000000000005,0.0085317,0.0198072,0.9803921568627451
2,hierarchical,mh,2000,224316222,Completed,0.9711001590080196,NaN,1.1713558993337783,2000,1000,0,0.0,0.0,0.005341500000000001,0.9803921568627451
2,hierarchical,legacy,2000,224316222,Completed,0.9846279184571503,NaN,NaN,2000,0,0,0.0,0.0,0.0034812000000000003,0.9803921568627451
2,hierarchical,prior,2000,224316222,Completed,0.9846279184571368,174.10424652332742,NaN,2000,0,16000,0.0,0.0,0.0043358,0.9803921568627451
2,hierarchical,single,2000,224316222,Fitted,0.9867373335165468,1066.360238528774,1.1316699699270398,2000,3000,18000,0.0054662,1.521E-4,0.0107995,0.9803921568627451
2,hierarchical,mixture,8000,224316222,Fitted,0.9783975562502846,3914.3438392495664,1.2865262864681084,8000,3000,72000,0.005333200000000001,0.029546700000000002,0.0566404,0.9803921568627451
2,hierarchical,mh,8000,224316222,Completed,0.9863591349628127,NaN,1.0470909553788232,8000,1000,0,0.0,0.0,0.0172833,0.9803921568627451
2,hierarchical,legacy,8000,224316222,Completed,0.9689033271265732,NaN,NaN,8000,0,0,0.0,0.0,0.013656600000000001,0.9803921568627451
2,hierarchical,prior,8000,224316222,Completed,0.9689033271265012,725.4919902949811,NaN,8000,0,72000,0.0,0.0,0.016507400000000002,0.9803921568627451
2,hierarchical,single,8000,224316222,Fitted,0.9811077673566106,4110.070368730784,1.1593229976163242,8000,3000,72000,0.0057006,1.6570000000000002E-4,0.0246169,0.9803921568627451
2,mixture,mixture,2000,224316222,Fitted,0.6312825725185645,1837.788342981616,1.005069503416393,2000,3000,10000,0.005985600000000001,0.005541300000000001,0.0166776,0.631578947368421
2,mixture,mh,2000,224316222,Completed,0.6315,NaN,1.0010329821171984,2000,1000,0,0.0,0.0,0.006002400000000001,0.631578947368421
2,mixture,legacy,2000,224316222,Completed,0.6359832635983171,NaN,NaN,2000,0,0,0.0,0.0,0.0016871000000000002,0.631578947368421
2,mixture,prior,2000,224316222,Completed,0.6359832635983211,1315.015827338112,NaN,2000,0,14000,0.0,0.0,0.0041614,0.631578947368421
2,mixture,single,2000,224316222,Fitted,0.6410230907887443,363.80779706739634,1.0023981148331202,2000,3000,12000,0.0058522,1.9920000000000002E-4,0.0119278,0.631578947368421
2,mixture,mixture,8000,224316222,Fitted,0.6257342764749756,7364.91358745733,1.005069503416393,8000,3000,40000,0.006966600000000001,0.004240600000000001,0.0323682,0.631578947368421
2,mixture,mh,8000,224316222,Completed,0.6255,NaN,1.0012512687240667,8000,1000,0,0.0,0.0,0.0189915,0.631578947368421
2,mixture,legacy,8000,224316222,Completed,0.6293558606124561,NaN,NaN,8000,0,0,0.0,0.0,0.0065446,0.631578947368421
2,mixture,prior,8000,224316222,Completed,0.6293558606124298,5246.41462522821,NaN,8000,0,56000,0.0,0.0,0.014855400000000001,0.631578947368421
2,mixture,single,8000,224316222,Fitted,0.6379028675872953,1366.9016291831663,1.0023981148331202,8000,3000,48000,0.0063489,1.797E-4,0.024171300000000003,0.631578947368421
2,concentrated,mh,2000,239802085,Completed,2.870888114878929,NaN,2.0604163221991443,2000,1000,0,0.0,0.0,0.0052884,2.9702970297029703
2,concentrated,legacy,2000,239802085,Completed,2.931114209422115,NaN,NaN,2000,0,0,0.0,0.0,0.0030734,2.9702970297029703
2,concentrated,prior,2000,239802085,Completed,2.931114209422115,4.144995695873072,NaN,2000,0,12000,0.0,0.0,0.0038209000000000003,2.9702970297029703
2,concentrated,single,2000,239802085,Fitted,2.963900414347408,882.4612243546218,2.423787188031432,2000,3000,10000,0.004957400000000001,1.606E-4,0.0096072,2.9702970297029703
2,concentrated,mixture,2000,239802085,Fitted,2.9658339928164894,424.75473672520224,1.6507866800548208,2000,3000,12000,0.0054242000000000005,0.0677056,0.0782104,2.9702970297029703
2,concentrated,mh,8000,239802085,Completed,2.9250827430331126,NaN,1.5773877910390608,8000,1000,0,0.0,0.0,0.015882900000000002,2.9702970297029703
2,concentrated,legacy,8000,239802085,Completed,2.9389946852800826,NaN,NaN,8000,0,0,0.0,0.0,0.011001400000000001,2.9702970297029703
2,concentrated,prior,8000,239802085,Completed,2.938994685280071,15.319145499896695,NaN,8000,0,48000,0.0,0.0,0.013736700000000001,2.9702970297029703
2,concentrated,single,8000,239802085,Fitted,2.9685205764116565,3619.2054740330673,2.423787188031432,8000,3000,40000,0.0051398,1.5340000000000002E-4,0.0210964,2.9702970297029703
2,concentrated,mixture,8000,239802085,Fitted,2.970795932283894,1714.1547928822445,1.6507866800548208,8000,3000,40000,0.005135600000000001,0.0677175,0.0912753,2.9702970297029703
2,hierarchical,mh,2000,239802085,Completed,0.9926832356656171,NaN,1.1760784613671915,2000,1000,0,0.0,0.0,0.0056890000000000005,0.9803921568627451
2,hierarchical,legacy,2000,239802085,Completed,0.9775260978662508,NaN,NaN,2000,0,0,0.0,0.0,0.0035261000000000003,0.9803921568627451
2,hierarchical,prior,2000,239802085,Completed,0.9775260978662381,171.3915044338889,NaN,2000,0,16000,0.0,0.0,0.0042562,0.9803921568627451
2,hierarchical,single,2000,239802085,Fitted,0.9823305309536057,1098.6173750151318,1.7015592959869636,2000,3000,20000,0.0049172,1.5460000000000002E-4,0.0105165,0.9803921568627451
2,hierarchical,mixture,2000,239802085,Fitted,0.9957043694062183,771.2434744871057,1.2097252440311803,2000,3000,16000,0.0048312,0.025752,0.036858100000000005,0.9803921568627451
2,hierarchical,mh,8000,239802085,Completed,0.9919138153163667,NaN,1.090255514943098,8000,1000,0,0.0,0.0,0.0159522,0.9803921568627451
2,hierarchical,legacy,8000,239802085,Completed,0.9830265023482518,NaN,NaN,8000,0,0,0.0,0.0,0.0144332,0.9803921568627451
2,hierarchical,prior,8000,239802085,Completed,0.983026502348172,703.7007566506811,NaN,8000,0,80000,0.0,0.0,0.0167934,0.9803921568627451
2,hierarchical,single,8000,239802085,Fitted,0.9793815898243201,4257.102680029813,1.4722000730901958,8000,3000,80000,0.0054977,1.6360000000000002E-4,0.0250393,0.9803921568627451
2,hierarchical,mixture,8000,239802085,Fitted,0.9797272203882249,3517.2112801496396,1.2625104107879845,8000,3000,80000,0.0059603,0.06774580000000001,0.09554990000000001,0.9803921568627451
2,mixture,mh,2000,239802085,Completed,0.6315,NaN,1.0038082326761424,2000,1000,0,0.0,0.0,0.0054354,0.631578947368421
2,mixture,legacy,2000,239802085,Completed,0.6321325269523983,NaN,NaN,2000,0,0,0.0,0.0,0.0017598000000000002,0.631578947368421
2,mixture,prior,2000,239802085,Completed,0.6321325269524004,1313.010349523372,NaN,2000,0,14000,0.0,0.0,0.0036308000000000004,0.631578947368421
2,mixture,single,2000,239802085,Fitted,0.5824876718804515,336.59946934405195,1.0045026283033838,2000,3000,12000,0.0051091,1.4700000000000002E-4,0.0096348,0.631578947368421
2,mixture,mixture,2000,239802085,Fitted,0.6321848442739364,1912.9349913436745,1.0063387663980143,2000,3000,10000,0.0060375,0.0041382,0.015099800000000002,0.631578947368421
2,mixture,mh,8000,239802085,Completed,0.636125,NaN,1.0008329416265345,8000,1000,0,0.0,0.0,0.016639400000000002,0.631578947368421
2,mixture,legacy,8000,239802085,Completed,0.6372120341969759,NaN,NaN,8000,0,0,0.0,0.0,0.0070134,0.631578947368421
2,mixture,prior,8000,239802085,Completed,0.6372120341969433,5262.676879973815,NaN,8000,0,56000,0.0,0.0,0.014343100000000001,0.631578947368421
2,mixture,single,8000,239802085,Fitted,0.6070092904540948,1408.1168068975408,1.0045026283033838,8000,3000,48000,0.0053331,1.521E-4,0.0231761,0.631578947368421
2,mixture,mixture,8000,239802085,Fitted,0.6350932408294655,7664.984029048721,1.0063387663980143,8000,3000,40000,0.0052868,0.0044722,0.0289376,0.631578947368421
2,concentrated,legacy,2000,255287948,Completed,2.9212316581947277,NaN,NaN,2000,0,0,0.0,0.0,0.0027812,2.9702970297029703
2,concentrated,prior,2000,255287948,Completed,2.921231658194728,2.4754147914084097,NaN,2000,0,10000,0.0,0.0,0.0036548,2.9702970297029703
2,concentrated,single,2000,255287948,Fitted,2.968344119488926,680.3345573935107,2.1046742720041385,2000,3000,10000,0.0049971,1.71E-4,0.009572800000000001,2.9702970297029703
2,concentrated,mixture,2000,255287948,Fitted,2.9694772755804055,769.7399331650413,1.8403041890353784,2000,3000,10000,0.0051584000000000005,0.038218300000000004,0.048525500000000006,2.9702970297029703
2,concentrated,mh,2000,255287948,Completed,2.816220580052993,NaN,15.616859138629783,2000,1000,0,0.0,0.0,0.0054782,2.9702970297029703
2,concentrated,legacy,8000,255287948,Completed,2.9762399261751495,NaN,NaN,8000,0,0,0.0,0.0,0.0107639,2.9702970297029703
2,concentrated,prior,8000,255287948,Completed,2.976239926175137,16.5458722488753,NaN,8000,0,40000,0.0,0.0,0.014551000000000001,2.9702970297029703
2,concentrated,single,8000,255287948,Fitted,2.968717847732906,2719.9537437339377,2.1046742720041385,8000,3000,48000,0.0053337,1.4560000000000002E-4,0.0214576,2.9702970297029703
2,concentrated,mixture,8000,255287948,Fitted,2.9721925032496617,2968.669798098155,1.8403041890353784,8000,3000,40000,0.0052696,0.0370105,0.061008700000000006,2.9702970297029703
2,concentrated,mh,8000,255287948,Completed,2.9292161297575703,NaN,2.901071716356713,8000,1000,0,0.0,0.0,0.016296500000000002,2.9702970297029703
2,hierarchical,legacy,2000,255287948,Completed,0.9997819386179089,NaN,NaN,2000,0,0,0.0,0.0,0.0037667000000000004,0.9803921568627451
2,hierarchical,prior,2000,255287948,Completed,0.9997819386178948,171.24859609888998,NaN,2000,0,16000,0.0,0.0,0.0043243000000000005,0.9803921568627451
2,hierarchical,single,2000,255287948,Fitted,0.9838225878771034,1028.0247514961218,1.0743526450218865,2000,3000,16000,0.0048833,1.519E-4,0.0102459,0.9803921568627451
2,hierarchical,mixture,2000,255287948,Fitted,0.9946002269973856,874.5611959069186,1.2152572242462094,2000,3000,16000,0.0050288,0.0716354,0.08244180000000001,0.9803921568627451
2,hierarchical,mh,2000,255287948,Completed,1.0114906140128577,NaN,1.2186845955876489,2000,1000,0,0.0,0.0,0.005719800000000001,0.9803921568627451
2,hierarchical,legacy,8000,255287948,Completed,0.9891852983172672,NaN,NaN,8000,0,0,0.0,0.0,0.0145512,0.9803921568627451
2,hierarchical,prior,8000,255287948,Completed,0.9891852983171868,701.2766907444486,NaN,8000,0,80000,0.0,0.0,0.0168353,0.9803921568627451
2,hierarchical,single,8000,255287948,Fitted,0.9799835528447975,4263.3532088310685,1.2187334976781767,8000,3000,72000,0.0049683,1.473E-4,0.0247038,0.9803921568627451
2,hierarchical,mixture,8000,255287948,Fitted,0.984823020113562,3285.3810799518374,1.3353230954181,8000,3000,72000,0.005156900000000001,0.0378299,0.0646512,0.9803921568627451
2,hierarchical,mh,8000,255287948,Completed,1.0023233038378576,NaN,1.0633077749808344,8000,1000,0,0.0,0.0,0.015348700000000002,0.9803921568627451
2,mixture,legacy,2000,255287948,Completed,0.6186009112838291,NaN,NaN,2000,0,0,0.0,0.0,0.0018928,0.631578947368421
2,mixture,prior,2000,255287948,Completed,0.6186009112838331,1306.4627874237608,NaN,2000,0,12000,0.0,0.0,0.0034942000000000003,0.631578947368421
2,mixture,single,2000,255287948,Fitted,0.6288233746928019,339.58824448177876,1.0053020497873402,2000,3000,14000,0.005325000000000001,1.473E-4,0.0100681,0.631578947368421
2,mixture,mixture,2000,255287948,Fitted,0.6270572536456478,1906.8934668512024,1.0023480496468087,2000,3000,12000,0.0050028,0.0044901,0.014949,0.631578947368421
2,mixture,mh,2000,255287948,Completed,0.6425000000000001,NaN,1.0124054580835946,2000,1000,0,0.0,0.0,0.005151800000000001,0.631578947368421
2,mixture,legacy,8000,255287948,Completed,0.6217478318879456,NaN,NaN,8000,0,0,0.0,0.0,0.007894700000000001,0.631578947368421
2,mixture,prior,8000,255287948,Completed,0.6217478318879458,5231.667054715596,NaN,8000,0,48000,0.0,0.0,0.013720900000000001,0.631578947368421
2,mixture,single,8000,255287948,Fitted,0.6398123480131657,1374.7051914361225,1.0053020497873402,8000,3000,56000,0.0051362000000000005,1.438E-4,0.0225826,0.631578947368421
2,mixture,mixture,8000,255287948,Fitted,0.6306532972738782,7605.091319625631,1.0023480496468087,8000,3000,48000,0.005149900000000001,0.0043829,0.0298635,0.631578947368421
2,mixture,mh,8000,255287948,Completed,0.6308750000000001,NaN,1.0018782575393896,8000,1000,0,0.0,0.0,0.015947700000000002,0.631578947368421
2,concentrated,prior,2000,270773811,Completed,2.9369918638802,3.6628053053414216,NaN,2000,0,10000,0.0,0.0,0.0037493,2.9702970297029703
2,concentrated,single,2000,270773811,Fitted,2.9655136140206446,1175.078767583636,3.8433546414910946,2000,3000,10000,0.0050962,1.89E-4,0.0095812,2.9702970297029703
2,concentrated,mixture,2000,270773811,Fitted,2.970305140076171,939.5355905580807,1.5675663176225332,2000,3000,10000,0.004963400000000001,0.0209557,0.0320506,2.9702970297029703
2,concentrated,mh,2000,270773811,Completed,2.9848199217583677,NaN,2.253095104254438,2000,1000,0,0.0,0.0,0.0053096,2.9702970297029703
2,concentrated,legacy,2000,270773811,Completed,2.9369918638801993,NaN,NaN,2000,0,0,0.0,0.0,0.0030275000000000002,2.9702970297029703
2,concentrated,prior,8000,270773811,Completed,2.939813987266018,15.85401683630612,NaN,8000,0,40000,0.0,0.0,0.014531400000000002,2.9702970297029703
2,concentrated,single,8000,270773811,Fitted,2.96796406691242,4695.75935517956,3.8433546414910946,8000,3000,48000,0.0050809,1.654E-4,0.0214406,2.9702970297029703
2,concentrated,mixture,8000,270773811,Fitted,2.9673571124551024,3681.9684178527764,1.5675663176225332,8000,3000,40000,0.0052614,0.0206151,0.0448263,2.9702970297029703
2,concentrated,mh,8000,270773811,Completed,3.0201086583792636,NaN,1.6148371675709734,8000,1000,0,0.0,0.0,0.015701700000000002,2.9702970297029703
2,concentrated,legacy,8000,270773811,Completed,2.9398139872660245,NaN,NaN,8000,0,0,0.0,0.0,0.0110942,2.9702970297029703
2,hierarchical,prior,2000,270773811,Completed,0.97201942954248,151.02881139387472,NaN,2000,0,20000,0.0,0.0,0.0045845,0.9803921568627451
2,hierarchical,single,2000,270773811,Fitted,0.9865913195547665,1126.6502078415788,1.1293193794998424,2000,3000,20000,0.0051790000000000004,1.515E-4,0.0106987,0.9803921568627451
2,hierarchical,mixture,2000,270773811,Fitted,0.9761318577245826,1046.146749276261,1.1478283125554363,2000,3000,20000,0.0053127,0.0690119,0.0801908,0.9803921568627451
2,hierarchical,mh,2000,270773811,Completed,0.9760644946793913,NaN,1.1668304607179907,2000,1000,0,0.0,0.0,0.0054786,0.9803921568627451
2,hierarchical,legacy,2000,270773811,Completed,0.9720194295424935,NaN,NaN,2000,0,0,0.0,0.0,0.0035519,0.9803921568627451
2,hierarchical,prior,8000,270773811,Completed,0.9777216514708362,670.7492042645688,NaN,8000,0,80000,0.0,0.0,0.0172735,0.9803921568627451
2,hierarchical,single,8000,270773811,Fitted,0.9864554448191536,3982.2751932976175,1.0863945976180966,8000,3000,72000,0.0057897,1.528E-4,0.024932600000000003,0.9803921568627451
2,hierarchical,mixture,8000,270773811,Fitted,0.9753137414498366,3370.911383496082,1.2168738033042246,8000,3000,80000,0.0057053,0.0431582,0.0712146,0.9803921568627451
2,hierarchical,mh,8000,270773811,Completed,0.9820021317854342,NaN,1.0702499697096615,8000,1000,0,0.0,0.0,0.014997000000000002,0.9803921568627451
2,hierarchical,legacy,8000,270773811,Completed,0.9777216514709026,NaN,NaN,8000,0,0,0.0,0.0,0.0141948,0.9803921568627451
2,mixture,prior,2000,270773811,Completed,0.6304691618344763,1312.1637192343128,NaN,2000,0,10000,0.0,0.0,0.0034798000000000003,0.631578947368421
2,mixture,single,2000,270773811,Fitted,0.6262513391018781,355.9573774764329,1.004466475757811,2000,3000,10000,0.0055323,1.673E-4,0.010091800000000001,0.631578947368421
2,mixture,mixture,2000,270773811,Fitted,0.6281493058623764,1861.9392253301198,1.0032841964208126,2000,3000,10000,0.0050088,0.0043296,0.014433900000000001,0.631578947368421
2,mixture,mh,2000,270773811,Completed,0.6085,NaN,1.0038280706849965,2000,1000,0,0.0,0.0,0.0054818,0.631578947368421
2,mixture,legacy,2000,270773811,Completed,0.6304691618344707,NaN,NaN,2000,0,0,0.0,0.0,0.0017266,0.631578947368421
2,mixture,prior,8000,270773811,Completed,0.6347501473573807,5257.466704250105,NaN,8000,0,48000,0.0,0.0,0.0144265,0.631578947368421
2,mixture,single,8000,270773811,Fitted,0.622043879884722,1364.1283738034085,1.004466475757811,8000,3000,56000,0.0056416,1.763E-4,0.0237241,0.631578947368421
2,mixture,mixture,8000,270773811,Fitted,0.6301131140030338,7451.706011723697,1.0032841964208126,8000,3000,48000,0.0060001,0.0047313,0.032846400000000005,0.631578947368421
2,mixture,mh,8000,270773811,Completed,0.628,NaN,1.001254802548373,8000,1000,0,0.0,0.0,0.021596,0.631578947368421
2,mixture,legacy,8000,270773811,Completed,0.6347501473574058,NaN,NaN,8000,0,0,0.0,0.0,0.0065861,0.631578947368421
2,concentrated,single,2000,286259674,Fitted,2.9707770167584955,431.42883959342925,29.992981512213536,2000,3000,10000,0.0057577,1.9040000000000002E-4,0.0104078,2.9702970297029703
2,concentrated,mixture,2000,286259674,Fitted,2.9696822783712125,516.2024220617969,3.0355855593483216,2000,3000,10000,0.0057018,0.0232509,0.0340022,2.9702970297029703
2,concentrated,mh,2000,286259674,Completed,2.9246944350442923,NaN,2.1072240221723186,2000,1000,0,0.0,0.0,0.0050943,2.9702970297029703
2,concentrated,legacy,2000,286259674,Completed,3.0238492734934947,NaN,NaN,2000,0,0,0.0,0.0,0.0034303000000000003,2.9702970297029703
2,concentrated,prior,2000,286259674,Completed,3.0238492734934974,3.771575144622061,NaN,2000,0,10000,0.0,0.0,0.0039873,2.9702970297029703
2,concentrated,single,8000,286259674,Fitted,2.97374642186606,1753.939999061715,29.992981512213536,8000,3000,40000,0.0051456,1.328E-4,0.021333400000000002,2.9702970297029703
2,concentrated,mixture,8000,286259674,Fitted,2.970288693194203,1988.6702982157744,3.0355855593483216,8000,3000,40000,0.0050360000000000005,0.0228,0.0471569,2.9702970297029703
2,concentrated,mh,8000,286259674,Completed,2.921409469893159,NaN,1.6685137494398,8000,1000,0,0.0,0.0,0.0155963,2.9702970297029703
2,concentrated,legacy,8000,286259674,Completed,2.9699622505007386,NaN,NaN,8000,0,0,0.0,0.0,0.0110302,2.9702970297029703
2,concentrated,prior,8000,286259674,Completed,2.969962250500731,17.379321908282666,NaN,8000,0,40000,0.0,0.0,0.014180000000000002,2.9702970297029703
2,hierarchical,single,2000,286259674,Fitted,0.977569908474996,1072.6133444215022,1.2781151804202038,2000,3000,16000,0.005486,1.8270000000000002E-4,0.0108819,0.9803921568627451
2,hierarchical,mixture,2000,286259674,Fitted,0.9839123882779639,1084.4233067679822,1.2063168872062422,2000,3000,18000,0.005183200000000001,0.012734700000000002,0.024501500000000002,0.9803921568627451
2,hierarchical,mh,2000,286259674,Completed,0.9697482933471936,NaN,1.287533916650333,2000,1000,0,0.0,0.0,0.0060474000000000005,0.9803921568627451
2,hierarchical,legacy,2000,286259674,Completed,0.9669631440402459,NaN,NaN,2000,0,0,0.0,0.0,0.0048069,0.9803921568627451
2,hierarchical,prior,2000,286259674,Completed,0.9669631440402378,183.77265109690433,NaN,2000,0,18000,0.0,0.0,0.0042043,0.9803921568627451
2,hierarchical,single,8000,286259674,Fitted,0.9801237029967763,4024.5076282603272,1.0981469993321964,8000,3000,64000,0.004715700000000001,1.696E-4,0.0230068,0.9803921568627451
2,hierarchical,mixture,8000,286259674,IterationLimit,NaN,NaN,1.1197803048540844,0,3000,0,0.0049194,0.0743903,0.0793794,0.9803921568627451
2,hierarchical,mh,8000,286259674,Completed,0.9797384194691224,NaN,1.0685758256673479,8000,1000,0,0.0,0.0,0.0142597,0.9803921568627451
2,hierarchical,legacy,8000,286259674,Completed,0.971074776428838,NaN,NaN,8000,0,0,0.0,0.0,0.0126338,0.9803921568627451
2,hierarchical,prior,8000,286259674,Completed,0.9710747764287783,691.1019292023221,NaN,8000,0,72000,0.0,0.0,0.0157113,0.9803921568627451
2,mixture,single,2000,286259674,Fitted,0.616850216111536,360.6722662515913,1.0013481895002758,2000,3000,12000,0.0050391,1.269E-4,0.009351700000000001,0.631578947368421
2,mixture,mixture,2000,286259674,Fitted,0.6155940055155399,1879.1807027937664,1.0044333052521381,2000,3000,12000,0.0050214000000000005,0.0040766000000000005,0.0139237,0.631578947368421
2,mixture,mh,2000,286259674,Completed,0.636,NaN,1.0012133076352145,2000,1000,0,0.0,0.0,0.005358900000000001,0.631578947368421
2,mixture,legacy,2000,286259674,Completed,0.5966850828729223,NaN,NaN,2000,0,0,0.0,0.0,0.0016840000000000002,0.631578947368421
2,mixture,prior,2000,286259674,Completed,0.5966850828729335,1297.465346534603,NaN,2000,0,14000,0.0,0.0,0.0034879000000000004,0.631578947368421
2,mixture,single,8000,286259674,Fitted,0.6388324137804975,1401.904401460233,1.0013481895002758,8000,3000,48000,0.0046796,1.2560000000000002E-4,0.02076,0.631578947368421
2,mixture,mixture,8000,286259674,Fitted,0.6348379016443128,7497.464208658068,1.0044333052521381,8000,3000,48000,0.0058541,0.0040569000000000004,0.0294418,0.631578947368421
2,mixture,mh,8000,286259674,Completed,0.623875,NaN,1.0007079954719043,8000,1000,0,0.0,0.0,0.0153544,0.631578947368421
2,mixture,legacy,8000,286259674,Completed,0.6230272357994274,NaN,NaN,8000,0,0,0.0,0.0,0.0056525,0.631578947368421
2,mixture,prior,8000,286259674,Completed,0.6230272357994486,5234.078890565804,NaN,8000,0,48000,0.0,0.0,0.0131757,0.631578947368421
2,concentrated,mixture,2000,301745537,Fitted,2.972886431196483,1110.0208950874685,1.3544654339974334,2000,3000,12000,0.0057254,0.023940000000000003,0.0344345,2.9702970297029703
2,concentrated,mh,2000,301745537,Completed,2.78145999955055,NaN,1.55631138908727,2000,1000,0,0.0,0.0,0.0048354,2.9702970297029703
2,concentrated,legacy,2000,301745537,Completed,2.8961240267860786,NaN,NaN,2000,0,0,0.0,0.0,0.0028373,2.9702970297029703
2,concentrated,prior,2000,301745537,Completed,2.8961240267860777,3.502635708750115,NaN,2000,0,12000,0.0,0.0,0.00348,2.9702970297029703
2,concentrated,single,2000,301745537,Fitted,2.971484436547765,913.5230698904363,2.138890103813414,2000,3000,10000,0.0047402,1.485E-4,0.009011400000000001,2.9702970297029703
2,concentrated,mixture,8000,301745537,Fitted,2.970466895014563,4365.08470757759,1.3544654339974334,8000,3000,48000,0.006860700000000001,0.0259279,0.05209080000000001,2.9702970297029703
2,concentrated,mh,8000,301745537,Completed,2.9744850638948566,NaN,1.442453809642617,8000,1000,0,0.0,0.0,0.015047800000000002,2.9702970297029703
2,concentrated,legacy,8000,301745537,Completed,2.9450863170787005,NaN,NaN,8000,0,0,0.0,0.0,0.010683100000000001,2.9702970297029703
2,concentrated,prior,8000,301745537,Completed,2.9450863170786943,18.276369866758586,NaN,8000,0,40000,0.0,0.0,0.013581500000000002,2.9702970297029703
2,concentrated,single,8000,301745537,Fitted,2.97014031088104,3617.0850569109157,2.138890103813414,8000,3000,48000,0.0050188,1.71E-4,0.0214324,2.9702970297029703
2,hierarchical,mixture,2000,301745537,Fitted,0.9912907469537506,816.8132772527596,1.5452391815536959,2000,3000,18000,0.0053707,0.027618900000000002,0.038682400000000006,0.9803921568627451
2,hierarchical,mh,2000,301745537,Completed,1.026016752750664,NaN,1.1216636053724243,2000,1000,0,0.0,0.0,0.0052727,0.9803921568627451
2,hierarchical,legacy,2000,301745537,Completed,0.9671585778911663,NaN,NaN,2000,0,0,0.0,0.0,0.0033758000000000004,0.9803921568627451
2,hierarchical,prior,2000,301745537,Completed,0.9671585778911564,182.0290322670849,NaN,2000,0,18000,0.0,0.0,0.004145,0.9803921568627451
2,hierarchical,single,2000,301745537,Fitted,0.9801131604551573,950.3284105207874,1.1654321294328733,2000,3000,18000,0.004750600000000001,1.585E-4,0.0096884,0.9803921568627451
2,hierarchical,mixture,8000,301745537,IterationLimit,NaN,NaN,1.1310883688176718,0,3000,0,0.0059879,0.0739062,0.0799468,0.9803921568627451
2,hierarchical,mh,8000,301745537,Completed,0.9735603680304759,NaN,1.048742277242299,8000,1000,0,0.0,0.0,0.0152963,0.9803921568627451
2,hierarchical,legacy,8000,301745537,Completed,0.9735995424814494,NaN,NaN,8000,0,0,0.0,0.0,0.0135206,0.9803921568627451
